node,layer,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance,forward_score_norm_median,reverse_score_norm_median
L18H12,18,0.0,0.0006170130550550059,0.0,0.0006170130550550059,0.0006170130550550059,1.0,nan,0.19927536231884058
L25H9,25,0.0,0.0006144657611288573,0.0,0.0006144657611288573,0.0006144657611288573,1.0,nan,0.06677631578947368
L26H0,26,0.0,0.0006128439867432397,0.0,0.0006128439867432397,0.0006128439867432397,1.0,nan,0.06092964824120603
L17H3,17,0.0,0.0006087841765342346,0.0,0.0006087841765342346,0.0006087841765342346,1.0,nan,0.05755813953488372
L5H4,5,0.0006030456897360435,0.0,0.0,0.0006030456897360435,-0.0006030456897360435,-1.0,0.021577380952380952,nan
L9H9,9,0.0,0.0005744002704759193,0.0,0.0005744002704759193,0.0005744002704759193,1.0,nan,0.09207317073170732
L11H11,11,0.0,0.0005346331537571875,0.0,0.0005346331537571875,0.0005346331537571875,1.0,nan,0.07708333333333334
L10H3,10,0.0005339213225329772,0.0,0.0,0.0005339213225329772,-0.0005339213225329772,-1.0,0.11629098360655737,nan
L19H5,19,0.0,0.0005239721757641403,0.0,0.0005239721757641403,0.0005239721757641403,1.0,nan,0.1298449612403101
L1H12,1,0.0005191799772492497,0.0,0.0,0.0005191799772492497,-0.0005191799772492497,-1.0,0.0625,nan
L18H2,18,0.0,0.0004275686394852917,0.0,0.0004275686394852917,0.0004275686394852917,1.0,nan,0.3609625668449198
L6H1,6,0.00042404301891229846,0.0,0.0,0.00042404301891229846,-0.00042404301891229846,-1.0,0.055634469696969696,nan
L0H0,0,0.00040884614094132836,0.0,0.0,0.00040884614094132836,-0.00040884614094132836,-1.0,0.0,nan
L0H1,0,0.00040884614094132836,0.0,0.0,0.00040884614094132836,-0.00040884614094132836,-1.0,0.0,nan
L0H2,0,0.00040884614094132836,0.0,0.0,0.00040884614094132836,-0.00040884614094132836,-1.0,0.0,nan
L0H3,0,0.00040884614094132836,0.0,0.0,0.00040884614094132836,-0.00040884614094132836,-1.0,0.0,nan
L0H4,0,0.00040884614094132836,0.0,0.0,0.00040884614094132836,-0.00040884614094132836,-1.0,0.0,nan
L0H5,0,0.00040884614094132836,0.0,0.0,0.00040884614094132836,-0.00040884614094132836,-1.0,0.0,nan
