condition,layer,head,key_span,decision_mass_mean,decision_density_mean
clean,11,L11H1,tool_call_example,0.028177210000341336,0.001225096087772186
clean,11,L11H1,user_lead_phrase,0.006544914070048213,0.003762935433138976
clean,11,L11H1,function_body_anchor,0.034649943132547455,0.008662485783136864
clean,11,L11H1,file_target,0.004246094507938753,0.0021230472539693766
clean,11,L11H1,instruction_suffix,0.014037022660109455,0.001559669185753547
clean,11,L11H1,task_body,0.0765256632792589,0.0010340336564052942
clean,11,L11H1,assistant_prefix,0.48218729163619795,0.053576365752923905
clean,11,L11H2,system_preamble,0.09740316735021617,0.002782947638830534
clean,11,L11H2,tools_block,0.009973794184564228,0.0001846998921767424
clean,11,L11H2,tool_instruction,0.007657791372694727,0.00034808142603590526
clean,11,L11H2,tool_call_example,0.07928292155996855,0.0034470835424394624
clean,11,L11H2,user_lead_phrase,0.00047323309049589625,0.0001979983886570719
clean,11,L11H2,function_body_anchor,0.00019985891419190335,4.996472854797584e-05
clean,11,L11H2,file_target,0.00016115411783944601,8.057705891972301e-05
clean,11,L11H2,instruction_suffix,0.00016338873978047938,1.8154304412926533e-05
clean,11,L11H2,task_body,0.01355770615825029,0.00017771951348112647
clean,11,L11H2,assistant_prefix,0.7911269837778704,0.08790299818468016
clean,11,L11H3,system_preamble,0.9813568805537064,0.028038768003331476
clean,11,L11H3,tools_block,0.0028766340192312944,5.327100037916096e-05
clean,11,L11H3,tool_instruction,0.0013519197876888038,6.145089945878882e-05
clean,11,L11H3,tool_call_example,0.005009593798467495,0.00021780842604101898
clean,11,L11H3,user_lead_phrase,6.301172150430985e-05,2.8295122327454948e-05
clean,11,L11H3,function_body_anchor,6.119182532692382e-05,1.5297956331730955e-05
clean,11,L11H3,file_target,4.2740109948679265e-05,2.1370054974339632e-05
clean,11,L11H3,instruction_suffix,7.529781717256961e-05,8.366424130574714e-06
clean,11,L11H3,task_body,0.002766099199928718,3.531130630181859e-05
clean,11,L11H3,assistant_prefix,0.0063966274783487384,0.000710736386591602
clean,11,L11H4,system_preamble,0.5637082673201089,0.01610595049246695
clean,11,L11H4,tools_block,0.01616972868535622,0.0002994394199317283
clean,11,L11H4,tool_instruction,0.05450273693850658,0.0024773971353164847
clean,11,L11H4,tool_call_example,0.04318269477884543,0.001877508468972405
clean,11,L11H4,user_lead_phrase,0.006105333193515515,0.003398141955913696
clean,11,L11H4,function_body_anchor,0.015303405661414624,0.003825851415353656
clean,11,L11H4,file_target,0.005058531607242296,0.002529265803621148
clean,11,L11H4,instruction_suffix,0.014841262510241308,0.0016490291674476337
clean,11,L11H4,task_body,0.05814542245189869,0.0007730923636331172
clean,11,L11H4,assistant_prefix,0.22298261741342257,0.024775846360993014
clean,11,L11H5,system_preamble,0.1254186712674498,0.0035833906096186204
clean,11,L11H5,tools_block,0.03234454036940831,0.000598972969932538
clean,11,L11H5,tool_instruction,0.006157514854895525,0.0002798870388783578
clean,11,L11H5,tool_call_example,0.010889321019627817,0.00047344873943545065
clean,11,L11H5,user_lead_phrase,0.035636809371443784,0.02564530205670729
clean,11,L11H5,function_body_anchor,0.026741637863928507,0.006685409465982127
clean,11,L11H5,file_target,0.019562325953221892,0.009781162976610946
clean,11,L11H5,instruction_suffix,0.07519216126079259,0.008354684585082487
clean,11,L11H5,task_body,0.48360473845985613,0.006421750984996107
clean,11,L11H5,assistant_prefix,0.1844522784831869,0.020494697620073304
clean,11,L11H6,system_preamble,0.6272626483381916,0.017921789958981686
clean,11,L11H6,tools_block,0.02558750556195528,0.00047384269534542055
clean,11,L11H6,tool_instruction,0.057546183063312814,0.0026157355959849312
clean,11,L11H6,tool_call_example,0.006369186987154618,0.00027692117362769774
clean,11,L11H6,user_lead_phrase,0.013857016892513932,0.007390782282338763
clean,11,L11H6,function_body_anchor,0.011677106276028108,0.002919276569007027
clean,11,L11H6,file_target,0.0013203596307080124,0.0006601798153540062
clean,11,L11H6,instruction_suffix,0.014829424117560074,0.0016477137913450352
clean,11,L11H6,task_body,0.08838233370897425,0.001144153600414333
clean,11,L11H6,assistant_prefix,0.1531682353670833,0.01701869284056389
clean,11,L11H7,system_preamble,0.24712693205107847,0.007060769471725965
clean,11,L11H7,tools_block,0.019808050859582444,0.000366815756955957
clean,11,L11H7,tool_instruction,0.35152759572958614,0.015978527073356234
clean,11,L11H7,tool_call_example,0.08479894232233333,0.0036869105341892235
clean,11,L11H7,user_lead_phrase,0.0005509515791672459,0.0003609577726962545
clean,11,L11H7,function_body_anchor,0.006070238997132113,0.0015175597492830283
clean,11,L11H7,file_target,0.000720517417054951,0.0003602587085274755
clean,11,L11H7,instruction_suffix,0.0024796494798750394,0.00027551660874445096
clean,11,L11H7,task_body,0.06433449733396193,0.00085003306736632
clean,11,L11H7,assistant_prefix,0.2225826258541908,0.024731402848911937
clean,11,L11H8,system_preamble,0.2483846321641083,0.007096703778815289
clean,11,L11H8,tools_block,0.005822405165011095,0.00010782231791794966
clean,11,L11H8,tool_instruction,0.006919923295188491,0.0003145419679955638
clean,11,L11H8,tool_call_example,0.0058841280902272135,0.0002558316561589147
clean,11,L11H8,user_lead_phrase,0.0005790555548828662,0.0003551120896955921
clean,11,L11H8,function_body_anchor,0.0009199075778917343,0.00022997689447293358
clean,11,L11H8,file_target,0.0008453442306274537,0.00042267211531372685
clean,11,L11H8,instruction_suffix,0.004266021787211792,0.00047400242109348555
clean,11,L11H8,task_body,0.03419406744343086,0.00045072201229199747
clean,11,L11H8,assistant_prefix,0.6921845126230017,0.07690939020277142
clean,11,L11H9,system_preamble,0.08951276622389734,0.0025575076046537603
clean,11,L11H9,tools_block,7.668023696936713e-05,1.4200043900550959e-06
clean,11,L11H9,tool_instruction,4.0591860644665254e-05,1.8450845720554104e-06
clean,11,L11H9,tool_call_example,7.822770463553529e-05,3.401204549349881e-06
clean,11,L11H9,user_lead_phrase,1.9810188456801314e-05,1.1861326355614234e-05
clean,11,L11H9,function_body_anchor,1.8969732808572847e-05,4.742433202143212e-06
clean,11,L11H9,file_target,1.1255485909383923e-05,5.627742954691962e-06
clean,11,L11H9,instruction_suffix,0.0001045354286228429,1.1615047614431728e-05
clean,11,L11H9,task_body,0.0011334191630691525,1.4823659128045098e-05
clean,11,L11H9,assistant_prefix,0.9090037442384347,0.10100041611313527
clean,11,L11H10,system_preamble,0.36848801605933434,0.010528229026219832
clean,11,L11H10,tools_block,0.019417352086498127,0.00035958059429753043
clean,11,L11H10,tool_instruction,0.018571227294707386,0.0008441466949824914
clean,11,L11H10,tool_call_example,0.03954196993173241,0.001719216084129079
clean,11,L11H10,user_lead_phrase,0.00415027728132214,0.0024245870201087655
clean,11,L11H10,function_body_anchor,0.005262851948537258,0.0013157129871343145
clean,11,L11H10,file_target,0.004029682654379513,0.0020148413271897565
clean,11,L11H10,instruction_suffix,0.007901478215815227,0.0008779420239054343
clean,11,L11H10,task_body,0.11119546804604527,0.0014764414890088638
clean,11,L11H10,assistant_prefix,0.4214416774003504,0.046826853074943636
clean,11,L11H11,system_preamble,0.36143809571581986,0.010326802743125162
clean,11,L11H11,tools_block,0.06135449286181714,0.0011361943138934647
clean,11,L11H11,tool_instruction,0.057058063452227234,0.0025935483412384583
clean,11,L11H11,tool_call_example,0.19893312502960056,0.008649266300949886
clean,11,L11H11,user_lead_phrase,0.013845125223379178,0.007392527164537452
clean,11,L11H11,function_body_anchor,0.015936340057258344,0.003984085014314586
clean,11,L11H11,file_target,0.01024883558666402,0.00512441779333201
clean,11,L11H11,instruction_suffix,0.025712316123599633,0.002856924012855445
clean,11,L11H11,task_body,0.0652360843444275,0.0008457524754473093
clean,11,L11H11,assistant_prefix,0.1902375218571938,0.02113750246479096
clean,11,L11H12,system_preamble,0.6157156059416414,0.01759187444185538
clean,11,L11H12,tools_block,0.027737833551898027,0.0005136635840317586
clean,11,L11H12,tool_instruction,0.04196929580129177,0.0019076952632883669
clean,11,L11H12,tool_call_example,0.06711224979208516,0.0029179239018309257
clean,11,L11H12,user_lead_phrase,0.0031539777613443704,0.0016838464017737375
clean,11,L11H12,function_body_anchor,0.0085166488709012,0.0021291622177253
clean,11,L11H12,file_target,0.007082747834835899,0.0035413739174179493
clean,11,L11H12,instruction_suffix,0.008927259210402714,0.0009919176896825016
clean,11,L11H12,task_body,0.07512147621672756,0.0009897280491243908
clean,11,L11H12,assistant_prefix,0.1446629076501627,0.016073656413865597
clean,11,L11H13,system_preamble,0.6938460748992976,0.019824173561893615
clean,11,L11H13,tools_block,0.00816320449354482,0.00015117045358218023
clean,11,L11H13,tool_instruction,0.01571344940154794,0.0007142477003407823
clean,11,L11H13,tool_call_example,0.03653893377921275,0.001588649295362966
clean,11,L11H13,user_lead_phrase,0.0015142223195696192,0.0008603920338686136
clean,11,L11H13,function_body_anchor,0.002364279754992532,0.000591069938748133
clean,11,L11H13,file_target,0.0016895901997989076,0.0008447950998994538
clean,11,L11H13,instruction_suffix,0.0025225976572081886,0.0002802886287016392
clean,11,L11H13,task_body,0.02257260952361129,0.0002959846214783277
clean,11,L11H13,assistant_prefix,0.21507504118190665,0.023897226791728354
clean,11,L11H14,system_preamble,0.7564327041340576,0.021612362958984305
clean,11,L11H14,tools_block,0.000581382190169369,1.0766336861213015e-05
clean,11,L11H14,tool_instruction,0.0006635450226984285,3.016113739234087e-05
clean,11,L11H14,tool_call_example,0.0010524062008215442,4.5756791354422984e-05
clean,11,L11H14,user_lead_phrase,0.00011986531962112634,6.670585979266353e-05
clean,11,L11H14,function_body_anchor,0.0002754242505755548,6.88560626438887e-05
clean,11,L11H14,file_target,0.00013890785030187512,6.945392515093756e-05
clean,11,L11H14,instruction_suffix,0.0005999994867400667,6.666660966199541e-05
clean,11,L11H14,task_body,0.0023385843679762748,3.2583406308503054e-05
clean,11,L11H14,assistant_prefix,0.23779718381697684,0.026421909300474875
clean,11,L11H15,system_preamble,0.882177673493461,0.02520507639570989
clean,11,L11H15,tools_block,0.0015000205491343933,2.777815832157273e-05
clean,11,L11H15,tool_instruction,0.0012254729749281142,5.570331701575332e-05
clean,11,L11H15,tool_call_example,0.0014006058967334179,6.089590848385227e-05
clean,11,L11H15,user_lead_phrase,0.0005548481955809089,0.00031843899759850764
clean,11,L11H15,function_body_anchor,0.001801039231794752,0.000450259807948688
clean,11,L11H15,file_target,0.0007015863158912513,0.00035079315794562567
clean,11,L11H15,instruction_suffix,0.002595664660692598,0.0002884071848608387
clean,11,L11H15,task_body,0.0066144421189499505,9.161470736777589e-05
clean,11,L11H15,assistant_prefix,0.10142864431890423,0.011269849382389644
clean,12,L12H0,system_preamble,0.46581673903584186,0.013309049690012818
clean,12,L12H0,tools_block,0.007070411824433168,0.00013093355226884265
clean,12,L12H0,tool_instruction,0.06577693054472337,0.00298986047923638
clean,12,L12H0,tool_call_example,0.06784890869895845,0.0029499525515947456
clean,12,L12H0,user_lead_phrase,0.0038126385969681725,0.0018390061548234817
clean,12,L12H0,function_body_anchor,0.012397893026257155,0.0030994732565642886
clean,12,L12H0,file_target,0.0010070359598711408,0.0005035179799355704
clean,12,L12H0,instruction_suffix,0.004436236900545486,0.000492915211817547
clean,12,L12H0,task_body,0.008817159333925021,0.00011764676274872587
clean,12,L12H0,assistant_prefix,0.36301604319037906,0.040335115951501924
clean,12,L12H1,system_preamble,0.8339748663290153,0.023827853331605822
clean,12,L12H1,tools_block,0.0003867524000473369,7.1620814790460556e-06
clean,12,L12H1,tool_instruction,0.0008467678668159071,3.8489448520905255e-05
clean,12,L12H1,tool_call_example,0.0024659583698775395,0.00010721558140481701
clean,12,L12H1,user_lead_phrase,5.830285390484226e-05,2.9014839069528454e-05
clean,12,L12H1,function_body_anchor,0.0001397117562671512,3.49279390667878e-05
clean,12,L12H1,file_target,4.690835826068554e-05,2.345417913034277e-05
clean,12,L12H1,instruction_suffix,0.00012108371965720403,1.3453746628578226e-05
clean,12,L12H1,task_body,0.0006446450784777116,8.736398110931578e-06
clean,12,L12H1,assistant_prefix,0.16131499741692476,0.017923888625487234
clean,12,L12H2,system_preamble,0.9149320363413576,0.026140915307590246
clean,12,L12H2,tools_block,0.0036267093377064484,6.716128404669441e-05
clean,12,L12H2,tool_instruction,0.004449539862417799,0.0002022518117701557
clean,12,L12H2,tool_call_example,0.005631642464665621,0.0002448540201149074
clean,12,L12H2,user_lead_phrase,0.0011395397603854774,0.000764224444067095
clean,12,L12H2,function_body_anchor,0.0021597310338458326,0.0005399327584614582
clean,12,L12H2,file_target,0.0029096983847964495,0.0014548491923982248
clean,12,L12H2,instruction_suffix,0.0016537070396574836,0.0001837452263995624
clean,12,L12H2,task_body,0.04472820945419158,0.000594781398456597
clean,12,L12H2,assistant_prefix,0.0187691875428071,0.0020854652821956747
clean,12,L12H3,system_preamble,0.7291782475940926,0.02083366423942764
clean,12,L12H3,tools_block,0.007407552737419784,0.00013717690246835168
clean,12,L12H3,tool_instruction,0.006356742000397681,0.0002889428185417072
clean,12,L12H3,tool_call_example,0.008123939005522482,0.00035321473966231563
clean,12,L12H3,user_lead_phrase,0.004436241711886982,0.0028675865366107243
clean,12,L12H3,function_body_anchor,0.021396985348353645,0.005349246337088411
clean,12,L12H3,file_target,0.02493151250784228,0.01246575625392114
clean,12,L12H3,instruction_suffix,0.02819167974139225,0.003132408860477277
clean,12,L12H3,task_body,0.11637092225454619,0.0015459868171498277
clean,12,L12H3,assistant_prefix,0.05360618035993611,0.005956242271247438
clean,12,L12H4,system_preamble,0.5704615712653197,0.016298902055015597
clean,12,L12H4,tools_block,0.00784059655102532,0.00014519623244027641
clean,12,L12H4,tool_instruction,0.017206692797050355,0.0007821223989118786
clean,12,L12H4,tool_call_example,0.018770255987591074,0.0008160980864852904
clean,12,L12H4,user_lead_phrase,0.011024065258991177,0.007022397629596835
clean,12,L12H4,function_body_anchor,0.014292779704517793,0.0035731949261294483
clean,12,L12H4,file_target,0.009955981715665316,0.004977990857832658
clean,12,L12H4,instruction_suffix,0.027759097973440675,0.0030843442193981036
clean,12,L12H4,task_body,0.08383992879681186,0.0011328246221913424
clean,12,L12H4,assistant_prefix,0.23884902940796518,0.026538781025191846
clean,12,L12H5,system_preamble,0.5231780748774746,0.014947945019801376
clean,12,L12H5,tools_block,0.004767734043944386,8.829137125863135e-05
clean,12,L12H5,tool_instruction,0.011234446573973567,0.0005106566631402142
clean,12,L12H5,tool_call_example,0.009944618965528802,0.0004323747376275484
clean,12,L12H5,user_lead_phrase,0.0015550376662081462,0.000885143026878385
clean,12,L12H5,function_body_anchor,0.00273781393948824,0.00068445348487206
clean,12,L12H5,file_target,0.004698491600509246,0.002349245800254623
clean,12,L12H5,instruction_suffix,0.011375904092390032,0.001263989344489961
clean,12,L12H5,task_body,0.0552136431206764,0.0007488522177090174
clean,12,L12H5,assistant_prefix,0.3752942327242451,0.04169935919192124
clean,12,L12H6,system_preamble,0.43374660445448815,0.012392760132601635
clean,12,L12H6,tools_block,0.006128549429215643,0.00011349165604172049
clean,12,L12H6,tool_instruction,0.011517869806235453,0.0005235395365042835
clean,12,L12H6,tool_call_example,0.018974501009838607,0.0008249783053467216
clean,12,L12H6,user_lead_phrase,0.0033606928276579268,0.001953816602366557
clean,12,L12H6,function_body_anchor,0.005403927504903624,0.001350981876225906
clean,12,L12H6,file_target,0.001455878681074508,0.000727939340537254
clean,12,L12H6,instruction_suffix,0.0037640889199223684,0.00041823210223739356
clean,12,L12H6,task_body,0.061177464873695214,0.0008175995270645463
clean,12,L12H6,assistant_prefix,0.454470423480476,0.05049671370076139
clean,12,L12H7,system_preamble,0.6175687036256954,0.017644820098238992
clean,12,L12H7,tools_block,0.021939112427884305,0.00040627985965488716
clean,12,L12H7,tool_instruction,0.02779494087080047,0.001263406403927789
clean,12,L12H7,tool_call_example,0.02612475825904679,0.0011358590550432843
clean,12,L12H7,user_lead_phrase,0.0017614661514625228,0.0009841072639595687
clean,12,L12H7,function_body_anchor,0.003370032173342308,0.000842508043335577
clean,12,L12H7,file_target,0.0016786926125674276,0.0008393463062837138
clean,12,L12H7,instruction_suffix,0.005044461686761162,0.0005604957430474978
clean,12,L12H7,task_body,0.17114931585012844,0.0022903636369861063
clean,12,L12H7,assistant_prefix,0.12356851485695687,0.013729834993075174
clean,12,L12H8,system_preamble,0.6911186497423947,0.019746247138325446
clean,12,L12H8,tools_block,0.024092635126877347,0.0004461599097534624
clean,12,L12H8,tool_instruction,0.01249625300874329,0.0005680115003281943
clean,12,L12H8,tool_call_example,0.01389015765094601,0.0006039198974647368
clean,12,L12H8,user_lead_phrase,0.0038112762455698272,0.0022066176487936296
clean,12,L12H8,function_body_anchor,0.0072410485676953525,0.0018102621419238381
clean,12,L12H8,file_target,0.016601329873059362,0.008300664936529681
clean,12,L12H8,instruction_suffix,0.021966258619050705,0.0024406954024340393
clean,12,L12H8,task_body,0.13494741718055572,0.0017621234831882249
clean,12,L12H8,assistant_prefix,0.07383497309728616,0.008203885900671498
clean,12,L12H9,system_preamble,0.725716018374592,0.02073474339257472
clean,12,L12H9,tools_block,0.02145583019306303,0.00039733018853567627
clean,12,L12H9,tool_instruction,0.028711069021937503,0.0013050485909413866
clean,12,L12H9,tool_call_example,0.01698757249569537,0.0007385901076538688
clean,12,L12H9,user_lead_phrase,0.0024816087092387543,0.0013102526066720848
clean,12,L12H9,function_body_anchor,0.0104357605382727,0.002608940134568175
clean,12,L12H9,file_target,0.019275744925371128,0.009637872462685564
clean,12,L12H9,instruction_suffix,0.028278916029416432,0.0031421017813635646
clean,12,L12H9,task_body,0.09923128310350346,0.001318008572215181
clean,12,L12H9,assistant_prefix,0.047426195274535884,0.005269577251160891
clean,12,L12H10,system_preamble,0.5559942171842664,0.01588554904839589
clean,12,L12H10,tools_block,0.014306674973745255,0.00026493842534057243
clean,12,L12H10,tool_instruction,0.1022137185240367,0.004646078118017265
clean,12,L12H10,tool_call_example,0.14203049363119136,0.006175238851386253
clean,12,L12H10,user_lead_phrase,0.012010156898892569,0.005271707717896586
clean,12,L12H10,function_body_anchor,0.022380191898270407,0.005595047974567602
clean,12,L12H10,file_target,0.006938018623168542,0.003469009311584271
clean,12,L12H10,instruction_suffix,0.0102401552200226,0.0011377950261629896
clean,12,L12H10,task_body,0.019388122553385043,0.0002606266557557829
clean,12,L12H10,assistant_prefix,0.11449824930918773,0.01272202771117428
clean,12,L12H11,system_preamble,0.6827205231905178,0.01950630065105484
clean,12,L12H11,tools_block,0.003081844846119469,5.707120084657257e-05
clean,12,L12H11,tool_instruction,0.007718529679012148,0.0003508422581801832
clean,12,L12H11,tool_call_example,0.004960821248333557,0.00021568788035612063
clean,12,L12H11,user_lead_phrase,0.002122338546819997,0.0010173439118860384
clean,12,L12H11,function_body_anchor,0.005036435672557948,0.001259108918139487
clean,12,L12H11,file_target,0.0038635911392287878,0.0019317955696143939
clean,12,L12H11,instruction_suffix,0.00546099291267201,0.0006067769910636847
clean,12,L12H11,task_body,0.012202790621340652,0.00016013196459414516
clean,12,L12H11,assistant_prefix,0.27283213239464715,0.03031468138598265
clean,12,L12H12,system_preamble,0.9019548937812363,0.02577013984011853
clean,12,L12H12,tools_block,0.0027804880380898544,5.149051924305606e-05
clean,12,L12H12,tool_instruction,0.002829108726197453,0.0001285958512056665
clean,12,L12H12,tool_call_example,0.0018896268169911166,8.215768761792543e-05
clean,12,L12H12,user_lead_phrase,0.00038976100654266937,0.00022449490578194722
clean,12,L12H12,function_body_anchor,0.0015037617101347361,0.00037594042753368403
clean,12,L12H12,file_target,0.0017470143542319264,0.0008735071771159632
clean,12,L12H12,instruction_suffix,0.005020142458638181,0.0005577936067374595
clean,12,L12H12,task_body,0.02531847134323902,0.0003382121378705625
clean,12,L12H12,assistant_prefix,0.05656673065641817,0.006285192296807506
clean,12,L12H13,system_preamble,0.6326394838967093,0.01807541381841859
clean,12,L12H13,tools_block,0.020418192042176438,0.00037811466754290017
clean,12,L12H13,tool_instruction,0.024229184541628923,0.0011013265697387194
clean,12,L12H13,tool_call_example,0.019925454265163116,0.0008663240985463975
clean,12,L12H13,user_lead_phrase,0.0014571959659172022,0.0007641815520530393
clean,12,L12H13,function_body_anchor,0.0033975474207828815,0.0008493868551957204
clean,12,L12H13,file_target,0.0014933124420437535,0.0007466562210218767
clean,12,L12H13,instruction_suffix,0.013083761739936747,0.0014537513048181695
clean,12,L12H13,task_body,0.19170305645207547,0.002552111908121039
clean,12,L12H13,assistant_prefix,0.09165281449990592,0.010183646067221537
clean,12,L12H14,system_preamble,0.49782476957372634,0.01422356484642135
clean,12,L12H14,tools_block,0.10339484810037196,0.0019147194080886326
clean,12,L12H14,tool_instruction,0.11829195036960252,0.005376906829824456
clean,12,L12H14,tool_call_example,0.05598011906833699,0.0024339182183179984
clean,12,L12H14,user_lead_phrase,0.002211400728518728,0.0012182162760062797
clean,12,L12H14,function_body_anchor,0.03559978232427347,0.008899945581068368
clean,12,L12H14,file_target,0.03100806481501153,0.015504032407505764
clean,12,L12H14,instruction_suffix,0.03671323917562466,0.004079248798909831
clean,12,L12H14,task_body,0.08909222171417241,0.001194705426573406
clean,12,L12H14,assistant_prefix,0.02988360140652366,0.0033204001580149495
clean,12,L12H15,system_preamble,0.7692128280977294,0.021977509375743855
clean,12,L12H15,tools_block,0.009468286504964432,0.00017533863885765087
clean,12,L12H15,tool_instruction,0.008080649276462765,0.0003673022395114659
clean,12,L12H15,tool_call_example,0.007924454388736412,0.0003445414952136681
clean,12,L12H15,user_lead_phrase,0.002435971569969149,0.0015551785913502413
clean,12,L12H15,function_body_anchor,0.006338413254009866,0.0015846033135024666
clean,12,L12H15,file_target,0.015649308669072434,0.007824654334536217
clean,12,L12H15,instruction_suffix,0.022896798252937545,0.0025440886971664113
clean,12,L12H15,task_body,0.09926225006190462,0.0013047125889083563
clean,12,L12H15,assistant_prefix,0.05873103164142502,0.006525670181280603
clean,13,L13H0,system_preamble,0.9021976610625853,0.02577707603671272
clean,13,L13H0,tools_block,0.0030769411845129662,5.698039227296451e-05
clean,13,L13H0,tool_instruction,0.0027250054941374813,0.00012386388604956406
clean,13,L13H0,tool_call_example,0.0076553015809777275,0.0003328391993017593
clean,13,L13H0,user_lead_phrase,0.0006462576912452074,0.00037578595410487964
clean,13,L13H0,function_body_anchor,0.0006838981648117479,0.00017097454120293696
clean,13,L13H0,file_target,0.00018830557872374622,9.415278936187311e-05
clean,13,L13H0,instruction_suffix,0.0017964149648605412,0.0001996016626353646
clean,13,L13H0,task_body,0.008349523313978622,0.00010975164310479418
clean,13,L13H0,assistant_prefix,0.0726806874998456,0.008075631940958203
clean,13,L13H1,system_preamble,0.79793017610408,0.02279800501936104
clean,13,L13H1,tools_block,0.008623553080162915,0.00015969542712089321
clean,13,L13H1,tool_instruction,0.007023875630146177,0.0003192670743777101
clean,13,L13H1,tool_call_example,0.017791102179619298,0.000773526181605662
clean,13,L13H1,user_lead_phrase,0.00013298198051952889,7.479164166664797e-05
clean,13,L13H1,function_body_anchor,0.0008472048503951949,0.00021180121259879871
clean,13,L13H1,file_target,0.0005530459524898767,0.00027652297624493837
clean,13,L13H1,instruction_suffix,0.0019993896880556427,0.0002221544096742293
clean,13,L13H1,task_body,0.013941338295703381,0.00018178217521566328
clean,13,L13H1,assistant_prefix,0.15115733388034613,0.016795259314792525
clean,13,L13H2,system_preamble,0.4905900167863289,0.014016857634215498
clean,13,L13H2,tools_block,0.020927537649181517,0.0003875469936593645
clean,13,L13H2,tool_instruction,0.03844385358214817,0.0017474478888645226
clean,13,L13H2,tool_call_example,0.033438516008566364,0.0014538485217018575
clean,13,L13H2,user_lead_phrase,0.006111182874595581,0.004029561447705739
clean,13,L13H2,function_body_anchor,0.017553649049249227,0.004388412262312307
clean,13,L13H2,file_target,0.011974408489271986,0.005987204244635993
clean,13,L13H2,instruction_suffix,0.025629170618202,0.002847685620553475
clean,13,L13H2,task_body,0.22085649160118445,0.0029603408279090825
clean,13,L13H2,assistant_prefix,0.13447517199854528,0.014941685770593358
clean,13,L13H3,system_preamble,0.16728486274220566,0.004779567504728111
clean,13,L13H3,tools_block,0.02864931827336428,0.0005305429308921577
clean,13,L13H3,tool_instruction,0.10901722815481737,0.004955328552612847
clean,13,L13H3,tool_call_example,0.06264986801749356,0.0027239073062382594
clean,13,L13H3,user_lead_phrase,0.02143099754690844,0.0128509352021361
clean,13,L13H3,function_body_anchor,0.021739142726823528,0.005434785681705882
clean,13,L13H3,file_target,0.022324963746164436,0.011162481873082218
clean,13,L13H3,instruction_suffix,0.06508306385256284,0.007231451532150865
clean,13,L13H3,task_body,0.24152768646364609,0.0031856555204788253
clean,13,L13H3,assistant_prefix,0.2602928672793062,0.028921429715130724
clean,13,L13H4,system_preamble,0.19332819357087938,0.005523662669782147
clean,13,L13H4,tools_block,0.03216496257694744,0.000595647454894211
clean,13,L13H4,tool_instruction,0.03100540209028532,0.0014093364591771951
clean,13,L13H4,tool_call_example,0.11180545774669991,0.0048611068533457825
clean,13,L13H4,user_lead_phrase,0.004037277992753002,0.002625214872231729
clean,13,L13H4,function_body_anchor,0.007861811229624068,0.001965452807406017
clean,13,L13H4,file_target,0.006504982339411681,0.0032524911697058407
clean,13,L13H4,instruction_suffix,0.009160526834530352,0.0010178363153814526
clean,13,L13H4,task_body,0.4027732393703593,0.00533115482627919
clean,13,L13H4,assistant_prefix,0.2013581466791772,0.02237312741522797
clean,13,L13H5,system_preamble,0.5472390689960973,0.015635401978388197
clean,13,L13H5,tools_block,0.004005004766641622,7.416675492623979e-05
clean,13,L13H5,tool_instruction,0.006018865989476979,0.0002735848176980906
clean,13,L13H5,tool_call_example,0.01033705069499969,0.00044943698682033747
clean,13,L13H5,user_lead_phrase,0.0015447616133552995,0.0010022273164021242
clean,13,L13H5,function_body_anchor,0.0013209996090963263,0.0003302499022740816
clean,13,L13H5,file_target,0.0009663911250390216,0.0004831955625195108
clean,13,L13H5,instruction_suffix,0.0033018071956792427,0.0003668674664668593
clean,13,L13H5,task_body,0.20699375644874496,0.002781482083107652
clean,13,L13H5,assistant_prefix,0.21827229143456173,0.02425247681032461
clean,13,L13H6,system_preamble,0.11847139378965436,0.003384896964124135
clean,13,L13H6,tools_block,0.04316993709425164,0.0007994432803648901
clean,13,L13H6,tool_instruction,0.17538261938099967,0.007971937232822156
clean,13,L13H6,tool_call_example,0.07276821901331841,0.003163835605380269
clean,13,L13H6,user_lead_phrase,0.005853950513008687,0.003198419362436527
clean,13,L13H6,function_body_anchor,0.02242770637000986,0.005606926592502465
clean,13,L13H6,file_target,0.017055977605746255,0.008527988802873128
clean,13,L13H6,instruction_suffix,0.03956161181572657,0.004395734648603279
clean,13,L13H6,task_body,0.10324927821499542,0.0013260583936610699
clean,13,L13H6,assistant_prefix,0.4020593047190765,0.04467325609174305
clean,13,L13H7,system_preamble,0.22078684312295252,0.006308195513969353
clean,13,L13H7,tools_block,0.07296428235151782,0.0013511904141426281
clean,13,L13H7,tool_instruction,0.17998989965714887,0.008181359072901972
clean,13,L13H7,tool_call_example,0.12740372363188573,0.005539292331407256
clean,13,L13H7,user_lead_phrase,0.003917818130180544,0.00231481125060079
clean,13,L13H7,function_body_anchor,0.013087719918753364,0.003271929979688341
clean,13,L13H7,file_target,0.01333847810770899,0.006669239053854495
clean,13,L13H7,instruction_suffix,0.041349719932648556,0.004594413326019064
clean,13,L13H7,task_body,0.1009329650231248,0.0013090794491855762
clean,13,L13H7,assistant_prefix,0.22622854846818274,0.02513650536860049
clean,13,L13H8,system_preamble,0.47568768864757977,0.01359107681776253
clean,13,L13H8,tools_block,0.0017612443541333486,3.2615636224699835e-05
clean,13,L13H8,tool_instruction,0.003220662089976241,0.00014639373136039302
clean,13,L13H8,tool_call_example,0.005023737084303274,0.0002184233516355225
clean,13,L13H8,user_lead_phrase,0.0018374034268459807,0.0010851481849939173
