sample_id,chain_key,edge,base_variant,direction,source_ratio,blocked_ratio,mediated_ratio
apps_python_25,query_chain,MLP11->MLP16,corrupt_full,tool,-0.5892857142857143,-0.36607142857142855,-0.22321428571428575
apps_python_25,query_chain,MLP16->L24H6,corrupt_full,tool,0.5513392857142857,0.35267857142857145,0.19866071428571425
apps_python_25,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.0035574776785714285,0.005231584821428571,-0.0016741071428571425
apps_python_25,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.9748883928571429,0.6026785714285714,0.3722098214285715
apps_python_25,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.3392857142857142,0.8571428571428571,0.4821428571428571
apps_python_25,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.12280701754385964,-0.03508771929824561,0.15789473684210525
apps_python_25,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.41812865497076024,0.30701754385964913,0.1111111111111111
codecontests_java_25,query_chain,L2H14->MLP11,corrupt_full,tool,0.3192307692307692,0.17692307692307693,0.14230769230769227
codecontests_java_25,query_chain,MLP11->MLP16,corrupt_full,tool,0.9673076923076923,0.6519230769230769,0.3153846153846154
codecontests_java_25,query_chain,MLP16->L24H6,corrupt_full,tool,0.7769230769230769,0.6038461538461538,0.17307692307692313
codecontests_java_25,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.6100961538461539,0.38076923076923075,0.22932692307692315
codecontests_java_25,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.19639423076923077,0.14471153846153847,0.05168269230769229
codecontests_java_25,schema_chain,L21H12->MLP27,clean_no_protocol,tool,2.576923076923077,1.4923076923076923,1.0846153846153848
codecontests_java_25,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.20522388059701493,0.14925373134328357,0.055970149253731366
codecontests_java_25,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.39925373134328357,0.34701492537313433,0.05223880597014924
codecontests_cpp_26,query_chain,L2H14->MLP11,corrupt_full,tool,0.3179916317991632,0.06276150627615062,0.25523012552301255
codecontests_cpp_26,query_chain,MLP11->MLP16,corrupt_full,tool,-0.0041841004184100415,-0.14644351464435146,0.1422594142259414
codecontests_cpp_26,query_chain,MLP16->L24H6,corrupt_full,tool,0.5292887029288703,0.3054393305439331,0.22384937238493724
codecontests_cpp_26,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.5146443514644351,0.25523012552301255,0.25941422594142255
codecontests_cpp_26,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.6359832635983265,0.8200836820083682,0.8158995815899582
codecontests_cpp_26,schema_chain,L21H12->MLP27,clean_no_protocol,tool,2.1506276150627617,1.1548117154811715,0.9958158995815902
codecontests_cpp_26,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.04316546762589928,0.08992805755395683,-0.04676258992805755
codecontests_cpp_26,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.6888489208633094,0.5989208633093526,0.08992805755395683
codecontests_java_26,query_chain,L2H14->MLP11,corrupt_full,tool,0.44537815126050423,0.15126050420168066,0.2941176470588236
codecontests_java_26,query_chain,MLP11->MLP16,corrupt_full,tool,0.6365546218487395,0.27310924369747897,0.3634453781512605
codecontests_java_26,query_chain,MLP16->L24H6,corrupt_full,tool,0.8077731092436975,0.5273109243697479,0.2804621848739496
codecontests_java_26,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.3214942226890756,0.23949579831932774,0.08199842436974789
codecontests_java_26,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.009076286764705883,0.007705816701680673,0.0013704700630252104
codecontests_java_26,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.8623949579831933,1.088235294117647,0.7741596638655464
codecontests_java_26,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.08771929824561403,0.08333333333333333,0.0043859649122807015
codecontests_java_26,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.25877192982456143,0.23684210526315788,0.02192982456140355
humaneval_python_26,query_chain,L2H14->MLP11,corrupt_full,tool,0.3230088495575221,0.11504424778761062,0.2079646017699115
humaneval_python_26,query_chain,MLP11->MLP16,corrupt_full,tool,0.05752212389380531,-0.1592920353982301,0.2168141592920354
humaneval_python_26,query_chain,MLP16->L24H6,corrupt_full,tool,0.8207964601769911,0.6150442477876106,0.20575221238938057
humaneval_python_26,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.2186117256637168,0.1581858407079646,0.06042588495575221
humaneval_python_26,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.1542450221238938,0.11974557522123894,0.03449944690265486
humaneval_python_26,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.8849557522123894,1.0530973451327434,0.831858407079646
humaneval_python_26,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.10546875,0.05078125,0.0546875
humaneval_python_26,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.4921875,0.4453125,0.046875
codecontests_cpp_27,query_chain,L2H14->MLP11,corrupt_full,tool,-0.2545454545454545,-0.5727272727272728,0.31818181818181823
codecontests_cpp_27,query_chain,MLP11->MLP16,corrupt_full,tool,-0.6636363636363637,-0.5272727272727272,-0.13636363636363646
codecontests_cpp_27,query_chain,MLP16->L24H6,corrupt_full,tool,0.2909090909090909,0.18636363636363637,0.10454545454545452
codecontests_cpp_27,schema_chain,L21H12->MLP27,clean_no_schema,tool,1.6579545454545455,0.9590909090909091,0.6988636363636364
codecontests_cpp_27,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,4.6454545454545455,2.4363636363636365,2.209090909090909
codecontests_cpp_27,schema_chain,L21H12->MLP27,clean_no_protocol,tool,4.3090909090909095,2.2181818181818183,2.0909090909090913
codecontests_cpp_27,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.22916666666666666,0.18055555555555555,0.048611111111111105
codecontests_cpp_27,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.2673611111111111,0.22569444444444445,0.04166666666666666
codecontests_java_27,query_chain,L2H14->MLP11,corrupt_full,tool,-0.06818181818181818,-0.06818181818181818,0.0
codecontests_java_27,query_chain,MLP11->MLP16,corrupt_full,tool,-0.3,-0.2636363636363636,-0.036363636363636376
codecontests_java_27,query_chain,MLP16->L24H6,corrupt_full,tool,0.40454545454545454,0.2318181818181818,0.17272727272727273
codecontests_java_27,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.7971590909090909,0.47954545454545455,0.3176136363636363
codecontests_java_27,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.5386363636363636,0.8863636363636364,0.6522727272727272
codecontests_java_27,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.5022727272727272,0.8636363636363636,0.6386363636363636
codecontests_java_27,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.1510204081632653,0.08979591836734693,0.06122448979591838
codecontests_java_27,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.22040816326530613,0.15510204081632653,0.0653061224489796
codecontests_cpp_28,query_chain,L2H14->MLP11,corrupt_full,tool,0.14012738853503184,0.17834394904458598,-0.03821656050955413
codecontests_cpp_28,query_chain,MLP11->MLP16,corrupt_full,tool,0.803343949044586,0.39171974522292996,0.411624203821656
codecontests_cpp_28,query_chain,MLP16->L24H6,corrupt_full,tool,0.34076433121019106,0.2611464968152866,0.07961783439490444
codecontests_cpp_28,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.7296974522292994,0.5143312101910829,0.21536624203821653
codecontests_cpp_28,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.2444267515923567,0.1731687898089172,0.07125796178343949
codecontests_cpp_28,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.5302547770700636,0.9490445859872612,0.5812101910828025
codecontests_cpp_28,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.19823788546255505,0.22466960352422907,-0.02643171806167402
codecontests_cpp_28,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.31277533039647576,0.2511013215859031,0.06167400881057267
codecontests_java_28,query_chain,L2H14->MLP11,corrupt_full,tool,-0.20261437908496732,-0.058823529411764705,-0.1437908496732026
codecontests_java_28,query_chain,MLP11->MLP16,corrupt_full,tool,0.4117647058823529,-0.17647058823529413,0.5882352941176471
codecontests_java_28,query_chain,MLP16->L24H6,corrupt_full,tool,0.5866013071895425,0.3562091503267974,0.2303921568627451
codecontests_java_28,schema_chain,L21H12->MLP27,clean_no_schema,tool,1.1711601307189543,0.6993464052287581,0.4718137254901962
codecontests_java_28,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.2184436274509804,0.15359477124183007,0.06484885620915032
codecontests_java_28,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.6977124183006536,0.9477124183006536,0.75
codecontests_java_28,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.07272727272727272,0.06818181818181818,0.004545454545454547
codecontests_java_28,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.2772727272727273,0.2318181818181818,0.04545454545454547
apps_python_29,query_chain,L2H14->MLP11,corrupt_full,tool,-0.02072538860103627,-0.02072538860103627,0.0
apps_python_29,query_chain,MLP11->MLP16,corrupt_full,tool,-0.06735751295336788,-0.27979274611398963,0.21243523316062174
apps_python_29,query_chain,MLP16->L24H6,corrupt_full,tool,0.572538860103627,0.43523316062176165,0.13730569948186533
apps_python_29,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.09164507772020726,0.07124352331606218,0.02040155440414508
apps_python_29,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.549222797927461,0.7357512953367875,0.8134715025906736
apps_python_29,schema_chain,L21H12->MLP27,clean_no_protocol,tool,3.305699481865285,1.782383419689119,1.523316062176166
apps_python_29,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.1342281879194631,0.09395973154362416,0.040268456375838924
apps_python_29,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.5234899328859061,0.4597315436241611,0.06375838926174499
codecontests_cpp_29,query_chain,L2H14->MLP11,corrupt_full,tool,0.13671875,0.078125,0.05859375
codecontests_cpp_29,query_chain,MLP11->MLP16,corrupt_full,tool,0.20703125,0.06640625,0.140625
codecontests_cpp_29,query_chain,MLP16->L24H6,corrupt_full,tool,0.568359375,0.4375,0.130859375
codecontests_cpp_29,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.4267578125,0.23828125,0.1884765625
codecontests_cpp_29,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.7548828125,0.94921875,0.8056640625
codecontests_cpp_29,schema_chain,L21H12->MLP27,clean_no_protocol,tool,2.40625,1.2734375,1.1328125
codecontests_cpp_29,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.3284313725490196,0.14705882352941177,0.18137254901960784
codecontests_cpp_29,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.5833333333333334,0.4950980392156863,0.08823529411764708
codecontests_java_29,query_chain,L2H14->MLP11,corrupt_full,tool,0.0,-0.023121387283236993,0.023121387283236993
codecontests_java_29,query_chain,MLP11->MLP16,corrupt_full,tool,0.2543352601156069,0.1676300578034682,0.08670520231213871
codecontests_java_29,query_chain,MLP16->L24H6,corrupt_full,tool,0.1329479768786127,0.09826589595375723,0.034682080924855474
codecontests_java_29,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.5411849710982659,0.33815028901734107,0.20303468208092484
codecontests_java_29,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.47778179190751446,0.3078034682080925,0.16997832369942195
codecontests_java_29,schema_chain,L21H12->MLP27,clean_no_protocol,tool,2.861271676300578,1.676300578034682,1.184971098265896
codecontests_java_29,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.3342696629213483,0.1853932584269663,0.148876404494382
codecontests_java_29,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.49719101123595505,0.40730337078651685,0.0898876404494382
apps_python_30,query_chain,L2H14->MLP11,corrupt_full,tool,-0.0947867298578199,-0.023696682464454975,-0.07109004739336493
apps_python_30,query_chain,MLP11->MLP16,corrupt_full,tool,0.1990521327014218,-0.1990521327014218,0.3981042654028436
apps_python_30,query_chain,MLP16->L24H6,corrupt_full,tool,0.6398104265402843,0.46445497630331756,0.17535545023696675
apps_python_30,schema_chain,L21H12->MLP27,clean_no_schema,tool,-0.004257997630331753,-0.004183945497630332,-7.40521327014217e-05
apps_python_30,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.49200236966824645,0.35071090047393366,0.1412914691943128
apps_python_30,schema_chain,L21H12->MLP27,clean_no_protocol,tool,3.023696682464455,1.7251184834123223,1.2985781990521326
apps_python_30,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.30434782608695654,0.1497584541062802,0.15458937198067635
apps_python_30,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.5362318840579711,0.46859903381642515,0.06763285024154592
codecontests_cpp_30,query_chain,L2H14->MLP11,corrupt_full,tool,-0.4325581395348837,-0.15813953488372093,-0.27441860465116275
codecontests_cpp_30,query_chain,MLP11->MLP16,corrupt_full,tool,0.6511627906976745,-0.03255813953488372,0.6837209302325582
codecontests_cpp_30,query_chain,MLP16->L24H6,corrupt_full,tool,0.8488372093023255,0.736046511627907,0.11279069767441852
codecontests_cpp_30,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.11875,0.08226744186046511,0.03648255813953488
codecontests_cpp_30,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,3.3813953488372093,1.869767441860465,1.5116279069767442
codecontests_cpp_30,schema_chain,L21H12->MLP27,clean_no_protocol,tool,3.33953488372093,1.916279069767442,1.4232558139534883
codecontests_cpp_30,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.16346153846153846,0.0625,0.10096153846153846
codecontests_cpp_30,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.46875,0.4375,0.03125
codecontests_java_30,query_chain,L2H14->MLP11,corrupt_full,tool,0.2719298245614035,0.2953216374269006,-0.023391812865497075
codecontests_java_30,query_chain,MLP11->MLP16,corrupt_full,tool,0.8771929824561403,0.5058479532163743,0.371345029239766
codecontests_java_30,query_chain,MLP16->L24H6,corrupt_full,tool,0.6228070175438597,0.45321637426900585,0.16959064327485385
codecontests_java_30,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.4470029239766082,0.2821637426900585,0.16483918128654967
codecontests_java_30,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.2258771929824561,0.6812865497076024,0.5445906432748537
codecontests_java_30,schema_chain,L21H12->MLP27,clean_no_protocol,tool,2.192982456140351,1.2163742690058479,0.9766081871345031
codecontests_java_30,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.32083333333333336,0.2875,0.03333333333333338
codecontests_java_30,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.4166666666666667,0.3875,0.029166666666666674
codecontests_cpp_32,query_chain,L2H14->MLP11,corrupt_full,tool,0.025974025974025976,-0.006493506493506494,0.03246753246753247
codecontests_cpp_32,query_chain,MLP11->MLP16,corrupt_full,tool,0.33766233766233766,-0.2662337662337662,0.6038961038961039
codecontests_cpp_32,query_chain,MLP16->L24H6,corrupt_full,tool,0.724025974025974,0.551948051948052,0.17207792207792205
codecontests_cpp_32,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.41314935064935066,0.24025974025974026,0.1728896103896104
codecontests_cpp_32,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.9318181818181818,0.474025974025974,0.45779220779220775
codecontests_cpp_32,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.0649350649350648,0.6103896103896104,0.4545454545454545
codecontests_cpp_32,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.37850467289719625,0.14953271028037382,0.22897196261682243
codecontests_cpp_32,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.7967289719626168,0.7032710280373832,0.09345794392523366
codecontests_java_32,query_chain,L2H14->MLP11,corrupt_full,tool,0.17829457364341086,0.10077519379844961,0.07751937984496125
codecontests_java_32,query_chain,MLP11->MLP16,corrupt_full,tool,0.3798449612403101,0.32558139534883723,0.054263565891472854
codecontests_java_32,query_chain,MLP16->L24H6,corrupt_full,tool,0.4108527131782946,0.24031007751937986,0.17054263565891473
codecontests_java_32,schema_chain,L21H12->MLP27,clean_no_schema,tool,1.184593023255814,0.6395348837209303,0.5450581395348837
codecontests_java_32,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.173328488372093,0.7248062015503876,0.44852228682170536
codecontests_java_32,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.4186046511627908,0.8604651162790697,0.558139534883721
codecontests_java_32,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.26666666666666666,0.14358974358974358,0.12307692307692308
codecontests_java_32,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.38974358974358975,0.3333333333333333,0.05641025641025643
mbpp_python_32,query_chain,L2H14->MLP11,corrupt_full,tool,0.022598870056497175,0.022598870056497175,0.0
mbpp_python_32,query_chain,MLP11->MLP16,corrupt_full,tool,-0.2542372881355932,-0.12429378531073447,-0.12994350282485873
mbpp_python_32,query_chain,MLP16->L24H6,corrupt_full,tool,0.5536723163841808,0.3926553672316384,0.1610169491525424
mbpp_python_32,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.5515536723163842,0.3093220338983051,0.2422316384180791
mbpp_python_32,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.1723163841807909,0.6779661016949152,0.49435028248587565
mbpp_python_32,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.4858757062146892,0.864406779661017,0.6214689265536723
mbpp_python_32,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.046242774566473986,0.046242774566473986,0.0
mbpp_python_32,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.37572254335260113,0.30057803468208094,0.0751445086705202
codecontests_cpp_33,query_chain,L2H14->MLP11,corrupt_full,tool,-0.37748344370860926,-0.3509933774834437,-0.02649006622516553
codecontests_cpp_33,query_chain,MLP11->MLP16,corrupt_full,tool,0.45364238410596025,0.3079470198675497,0.14569536423841056
codecontests_cpp_33,query_chain,MLP16->L24H6,corrupt_full,tool,0.5811258278145696,0.37748344370860926,0.2036423841059603
codecontests_cpp_33,schema_chain,L21H12->MLP27,clean_no_schema,tool,1.4437086092715232,0.6754966887417219,0.7682119205298014
codecontests_cpp_33,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,2.1059602649006623,1.0198675496688743,1.086092715231788
codecontests_cpp_33,schema_chain,L21H12->MLP27,clean_no_protocol,tool,2.172185430463576,1.1920529801324504,0.9801324503311257
codecontests_cpp_33,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.3875,0.0875,0.30000000000000004
codecontests_cpp_33,no_tool_chain,MLP17->L23H6,clean_full,no_tool,-0.075,-0.075,0.0
codecontests_java_33,query_chain,L2H14->MLP11,corrupt_full,tool,0.21895424836601307,0.0718954248366013,0.14705882352941177
codecontests_java_33,query_chain,MLP11->MLP16,corrupt_full,tool,0.3431372549019608,-0.0196078431372549,0.3627450980392157
codecontests_java_33,query_chain,MLP16->L24H6,corrupt_full,tool,0.34967320261437906,0.23529411764705882,0.11437908496732024
codecontests_java_33,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.36519607843137253,0.17973856209150327,0.18545751633986926
codecontests_java_33,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.42769607843137253,0.21895424836601307,0.20874183006535946
codecontests_java_33,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.0718954248366013,0.5947712418300654,0.4771241830065359
codecontests_java_33,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.3640552995391705,0.2350230414746544,0.1290322580645161
codecontests_java_33,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.576036866359447,0.4976958525345622,0.07834101382488473
humaneval_python_33,query_chain,L2H14->MLP11,corrupt_full,tool,0.019867549668874173,-0.039735099337748346,0.059602649006622516
humaneval_python_33,query_chain,MLP11->MLP16,corrupt_full,tool,0.1986754966887417,0.2152317880794702,-0.016556291390728478
humaneval_python_33,query_chain,MLP16->L24H6,corrupt_full,tool,0.4602649006622517,0.23509933774834438,0.2251655629139073
humaneval_python_33,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.14331539735099338,0.10513245033112582,0.03818294701986756
humaneval_python_33,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.8857615894039735,0.5165562913907285,0.3692052980132451
humaneval_python_33,schema_chain,L21H12->MLP27,clean_no_protocol,tool,0.6539735099337748,0.46357615894039733,0.19039735099337746
humaneval_python_33,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.0815450643776824,0.03862660944206009,0.04291845493562231
humaneval_python_33,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.26609442060085836,0.23605150214592274,0.03004291845493562
apps_python_34,query_chain,L2H14->MLP11,corrupt_full,tool,-0.20261437908496732,-0.20261437908496732,0.0
apps_python_34,query_chain,MLP11->MLP16,corrupt_full,tool,0.1568627450980392,-0.0784313725490196,0.23529411764705882
apps_python_34,query_chain,MLP16->L24H6,corrupt_full,tool,0.6356209150326797,0.38235294117647056,0.25326797385620914
apps_python_34,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.10743464052287582,0.07475490196078431,0.03267973856209151
apps_python_34,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.6405228758169934,0.3202614379084967,0.3202614379084967
apps_python_34,schema_chain,L21H12->MLP27,clean_no_protocol,tool,2.320261437908497,1.2026143790849673,1.1176470588235297
apps_python_34,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.22959183673469388,0.18877551020408162,0.04081632653061226
apps_python_34,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.6173469387755102,0.5280612244897959,0.0892857142857143
apps_python_35,query_chain,L2H14->MLP11,corrupt_full,tool,0.0718232044198895,0.03867403314917127,0.03314917127071823
apps_python_35,query_chain,MLP11->MLP16,corrupt_full,tool,0.4198895027624309,-0.03867403314917127,0.4585635359116022
apps_python_35,query_chain,MLP16->L24H6,corrupt_full,tool,0.6325966850828729,0.511049723756906,0.12154696132596687
apps_python_35,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.0378755179558011,0.03783235497237569,4.316298342540992e-05
apps_python_35,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.1408839779005524,0.6408839779005525,0.4999999999999999
apps_python_35,schema_chain,L21H12->MLP27,clean_no_protocol,tool,3.1049723756906076,1.7458563535911602,1.3591160220994474
apps_python_35,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.18137254901960784,0.11764705882352941,0.06372549019607843
apps_python_35,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.6200980392156863,0.4950980392156863,0.125
codecontests_cpp_35,query_chain,L2H14->MLP11,corrupt_full,tool,0.0392156862745098,0.1111111111111111,-0.0718954248366013
codecontests_cpp_35,query_chain,MLP11->MLP16,corrupt_full,tool,0.46405228758169936,-0.3202614379084967,0.7843137254901961
codecontests_cpp_35,query_chain,MLP16->L24H6,corrupt_full,tool,0.9868259803921569,0.9244281045751634,0.06239787581699341
codecontests_cpp_35,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.6368464052287581,0.4166666666666667,0.22017973856209144
codecontests_cpp_35,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,2.3758169934640523,1.2418300653594772,1.1339869281045751
codecontests_cpp_35,schema_chain,L21H12->MLP27,clean_no_protocol,tool,3.6209150326797386,1.908496732026144,1.7124183006535947
codecontests_cpp_35,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.07006369426751592,0.01910828025477707,0.050955414012738856
codecontests_cpp_35,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.5987261146496815,0.5509554140127388,0.047770700636942665
codecontests_java_35,query_chain,L2H14->MLP11,corrupt_full,tool,0.05102040816326531,0.00510204081632653,0.04591836734693878
codecontests_java_35,query_chain,MLP11->MLP16,corrupt_full,tool,0.6326530612244898,0.3112244897959184,0.32142857142857145
codecontests_java_35,query_chain,MLP16->L24H6,corrupt_full,tool,0.5280612244897959,0.34183673469387754,0.18622448979591832
codecontests_java_35,schema_chain,L21H12->MLP27,clean_no_schema,tool,1.441326530612245,0.7704081632653061,0.6709183673469388
codecontests_java_35,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.5580357142857142,0.8418367346938775,0.7161989795918366
codecontests_java_35,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.7066326530612246,0.9642857142857143,0.7423469387755103
codecontests_java_35,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.0625,0.0625,0.0
codecontests_java_35,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.7998046875,0.701171875,0.0986328125
mbpp_python_35,query_chain,L2H14->MLP11,corrupt_full,tool,0.0,0.0,0.0
mbpp_python_35,query_chain,MLP11->MLP16,corrupt_full,tool,0.5862068965517241,0.45977011494252873,0.12643678160919536
mbpp_python_35,query_chain,MLP16->L24H6,corrupt_full,tool,0.28160919540229884,0.13218390804597702,0.14942528735632182
mbpp_python_35,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.07992097701149425,0.05639367816091954,0.023527298850574717
mbpp_python_35,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.6939655172413793,0.382183908045977,0.3117816091954023
mbpp_python_35,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.7528735632183907,0.9770114942528736,0.7758620689655171
mbpp_python_35,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.2346368715083799,0.07262569832402235,0.16201117318435754
mbpp_python_35,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.2122905027932961,0.2122905027932961,0.0
apps_python_36,query_chain,L2H14->MLP11,corrupt_full,tool,-0.013333333333333334,0.03333333333333333,-0.04666666666666667
apps_python_36,query_chain,MLP11->MLP16,corrupt_full,tool,0.18,0.04666666666666667,0.13333333333333333
apps_python_36,query_chain,MLP16->L24H6,corrupt_full,tool,0.36,0.19,0.16999999999999998
apps_python_36,schema_chain,L21H12->MLP27,clean_no_schema,tool,0.01755859375,0.016158854166666667,0.0013997395833333336
apps_python_36,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,0.6508333333333334,0.44666666666666666,0.20416666666666672
apps_python_36,schema_chain,L21H12->MLP27,clean_no_protocol,tool,2.2266666666666666,1.3866666666666667,0.8399999999999999
apps_python_36,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.4878048780487805,0.3353658536585366,0.15243902439024387
apps_python_36,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.4298780487804878,0.2804878048780488,0.149390243902439
codecontests_java_36,query_chain,L2H14->MLP11,corrupt_full,tool,0.20930232558139536,0.13372093023255813,0.07558139534883723
codecontests_java_36,query_chain,MLP11->MLP16,corrupt_full,tool,0.8248546511627907,0.47093023255813954,0.3539244186046511
codecontests_java_36,query_chain,MLP16->L24H6,corrupt_full,tool,0.38953488372093026,0.25872093023255816,0.1308139534883721
codecontests_java_36,schema_chain,L21H12->MLP27,clean_no_schema,tool,1.0784883720930232,0.563953488372093,0.5145348837209301
codecontests_java_36,schema_chain,L21H12->MLP27,clean_schema_mismatch,tool,1.1856831395348837,0.6569767441860465,0.5287063953488372
codecontests_java_36,schema_chain,L21H12->MLP27,clean_no_protocol,tool,1.744186046511628,0.9767441860465116,0.7674418604651163
codecontests_java_36,no_tool_chain,L16H4->MLP17,clean_full,no_tool,0.22959183673469388,0.07653061224489796,0.15306122448979592
codecontests_java_36,no_tool_chain,MLP17->L23H6,clean_full,no_tool,0.8411989795918368,0.7525510204081632,0.08864795918367352
mbpp_python_36,query_chain,L2H14->MLP11,corrupt_full,tool,-0.06666666666666667,0.1,-0.16666666666666669
