sample_id,sample_rank,q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
codecontests_java_5,14,,all_heads,5,0.8247422680412371,0.6082474226804123,0.9587628865979382,0.7319587628865979,0.09278350515463918,0.28865979381443296,12.125
codecontests_java_5,14,,all_mlps,5,0.9587628865979382,0.7319587628865979,0.8247422680412371,0.6082474226804123,0.2268041237113403,0.41237113402061853,12.125
codecontests_cpp_6,15,,full_core,10,0.9444444444444444,0.9629629629629629,nan,nan,0.0,0.0,6.75
codecontests_cpp_6,15,,tool_tag_reader,1,0.3333333333333333,0.18518518518518517,0.9444444444444444,0.9444444444444444,0.0,0.01851851851851849,6.75
codecontests_cpp_6,15,,format_router,4,0.7407407407407407,0.5185185185185185,0.8518518518518519,0.8333333333333334,0.09259259259259256,0.12962962962962954,6.75
codecontests_cpp_6,15,,primary_writer_mlp,4,0.8703703703703703,0.8333333333333334,0.7222222222222222,0.6296296296296297,0.2222222222222222,0.33333333333333326,6.75
codecontests_cpp_6,15,,support_mlp,1,-0.2222222222222222,-0.05555555555555555,0.9814814814814815,1.0185185185185186,-0.03703703703703709,-0.05555555555555569,6.75
codecontests_cpp_6,15,,all_heads,5,0.7962962962962963,0.6666666666666666,0.8518518518518519,0.7592592592592593,0.09259259259259256,0.2037037037037036,6.75
codecontests_cpp_6,15,,all_mlps,5,0.8518518518518519,0.7592592592592593,0.7962962962962963,0.6666666666666666,0.14814814814814814,0.2962962962962963,6.75
codecontests_java_6,16,,full_core,10,0.9817351598173516,0.9771689497716894,nan,nan,0.0,0.0,13.6875
codecontests_java_6,16,,tool_tag_reader,1,0.4337899543378995,0.2100456621004566,0.9817351598173516,0.958904109589041,0.0,0.0182648401826484,13.6875
codecontests_java_6,16,,format_router,4,0.8082191780821918,0.5205479452054794,0.8904109589041096,0.7853881278538812,0.091324200913242,0.1917808219178082,13.6875
codecontests_java_6,16,,primary_writer_mlp,4,0.8082191780821918,0.6575342465753424,0.863013698630137,0.730593607305936,0.1187214611872146,0.2465753424657534,13.6875
codecontests_java_6,16,,support_mlp,1,0.3150684931506849,0.1278538812785388,0.9817351598173516,0.9863013698630136,0.0,-0.0091324200913242,13.6875
codecontests_java_6,16,,all_heads,5,0.8356164383561644,0.684931506849315,0.817351598173516,0.6666666666666666,0.1643835616438356,0.3105022831050228,13.6875
codecontests_java_6,16,,all_mlps,5,0.817351598173516,0.6666666666666666,0.8356164383561644,0.684931506849315,0.1461187214611872,0.2922374429223744,13.6875
codecontests_java_7,17,,full_core,10,0.9759036144578314,0.9759036144578314,nan,nan,0.0,0.0,10.375
