sample_id,head,family,component,rescue_ratio,decision_score,top1_success
codecontests_cpp_6,L16H4,no_tool,z,0.16055045871559634,-2.854339599609375,False
codecontests_cpp_6,L23H6,no_tool,q,0.03669724770642202,-3.2811756134033203,False
codecontests_cpp_6,L23H6,no_tool,k,0.03669724770642202,-3.28109073638916,False
codecontests_cpp_6,L23H6,no_tool,v,0.03669724770642202,-3.2810916900634766,False
codecontests_cpp_6,L23H6,no_tool,z,0.23394495412844038,-2.59796142578125,False
codecontests_java_6,L20H5,tool,q,0.1038961038961039,-8.624691009521484,False
codecontests_java_6,L20H5,tool,k,-0.05844155844155844,-10.187187194824219,False
codecontests_java_6,L20H5,tool,v,-0.032467532467532464,-9.93746304512024,False
codecontests_java_6,L20H5,tool,z,0.2662337662337662,-7.0603179931640625,False
codecontests_java_6,L21H1,tool,q,0.40584415584415584,-5.713134765625,False
codecontests_java_6,L21H1,tool,k,-0.006493506493506494,-9.687322616577148,False
codecontests_java_6,L21H1,tool,v,-0.032467532467532464,-9.937419414520264,False
codecontests_java_6,L21H1,tool,z,0.4318181818181818,-5.4595947265625,False
codecontests_java_6,L21H12,tool,q,0.7207792207792207,-2.62060546875,False
codecontests_java_6,L21H12,tool,k,-0.05194805194805195,-10.125143051147461,False
codecontests_java_6,L21H12,tool,v,-0.01948051948051948,-9.81208610534668,False
codecontests_java_6,L21H12,tool,z,0.7775974025974026,-2.029296875,False
codecontests_java_6,L24H6,tool,q,0.6006493506493507,-3.8115234375,False
codecontests_java_6,L24H6,tool,k,0.0,-9.62460708618164,False
codecontests_java_6,L24H6,tool,v,0.0,-9.623649597167969,False
codecontests_java_6,L24H6,tool,z,0.5876623376623377,-3.93798828125,False
codecontests_java_6,L16H4,no_tool,q,0.06944444444444445,-3.139495849609375,False
codecontests_java_6,L16H4,no_tool,k,0.10185185185185185,-3.0289154052734375,False
codecontests_java_6,L16H4,no_tool,v,0.1712962962962963,-2.78594970703125,False
codecontests_java_6,L16H4,no_tool,z,0.6134259259259259,-0.9921875,False
codecontests_java_6,L23H6,no_tool,q,0.10185185185185185,-3.0280609130859375,False
codecontests_java_6,L23H6,no_tool,k,0.0,-3.374889850616455,False
codecontests_java_6,L23H6,no_tool,v,0.032407407407407406,-3.2650718688964844,False
codecontests_java_6,L23H6,no_tool,z,0.39814814814814814,-1.96875,False
codecontests_java_7,L20H5,tool,q,0.07352941176470588,-5.904441833496094,False
codecontests_java_7,L20H5,tool,k,0.014705882352941176,-6.280956268310547,False
codecontests_java_7,L20H5,tool,v,0.049019607843137254,-6.0579833984375,False
codecontests_java_7,L20H5,tool,z,0.14705882352941177,-5.435516357421875,False
codecontests_java_7,L21H1,tool,q,0.49754901960784315,-3.162841796875,False
codecontests_java_7,L21H1,tool,k,0.03431372549019608,-6.156356334686279,False
codecontests_java_7,L21H1,tool,v,0.029411764705882353,-6.1842193603515625,False
codecontests_java_7,L21H1,tool,z,0.5661764705882353,-2.701171875,False
codecontests_java_7,L21H12,tool,q,0.8308823529411765,-0.708984375,False
codecontests_java_7,L21H12,tool,k,0.03431372549019608,-6.155544281005859,False
codecontests_java_7,L21H12,tool,v,0.0,-6.375035524368286,False
codecontests_java_7,L21H12,tool,z,0.8308823529411765,-0.69921875,False
codecontests_java_7,L24H6,tool,q,0.6397058823529411,-2.18212890625,False
codecontests_java_7,L24H6,tool,k,0.03431372549019608,-6.1558074951171875,False
codecontests_java_7,L24H6,tool,v,0.03431372549019608,-6.156116485595703,False
codecontests_java_7,L24H6,tool,z,0.6544117647058824,-2.076171875,False
codecontests_java_7,L16H4,no_tool,q,0.003937007874015748,-3.953099012374878,False
codecontests_java_7,L16H4,no_tool,k,0.003937007874015748,-3.953124875202775,False
codecontests_java_7,L16H4,no_tool,v,0.031496062992125984,-3.843667507171631,False
codecontests_java_7,L16H4,no_tool,z,0.12598425196850394,-3.465850830078125,False
codecontests_java_7,L23H6,no_tool,q,0.003937007874015748,-3.953178644180298,False
codecontests_java_7,L23H6,no_tool,k,0.0,-3.9687448740005493,False
codecontests_java_7,L23H6,no_tool,v,0.003937007874015748,-3.953178644180298,False
codecontests_java_7,L23H6,no_tool,z,0.2637795275590551,-2.9041748046875,False
apps_python_8,L20H5,tool,q,0.3444976076555024,-2.107177734375,False
apps_python_8,L20H5,tool,k,-0.03827751196172249,-3.3893356323242188,False
apps_python_8,L20H5,tool,v,-0.03827751196172249,-3.3893890380859375,False
apps_python_8,L20H5,tool,z,0.3444976076555024,-2.108642578125,False
apps_python_8,L21H1,tool,q,0.5956937799043063,-1.171875,False
apps_python_8,L21H1,tool,k,0.028708133971291867,-3.171123504638672,False
apps_python_8,L21H1,tool,v,-0.03827751196172249,-3.3902416229248047,False
apps_python_8,L21H1,tool,z,0.5358851674641149,-1.40673828125,False
apps_python_8,L21H12,tool,q,0.7272727272727273,-0.591796875,False
apps_python_8,L21H12,tool,k,0.03349282296650718,-3.1558704376220703,False
apps_python_8,L21H12,tool,v,-0.03827751196172249,-3.3902454376220703,False
apps_python_8,L21H12,tool,z,0.7272727272727273,-0.58984375,False
apps_python_8,L24H6,tool,q,0.44258373205741625,-1.7568359375,False
apps_python_8,L24H6,tool,k,0.0,-3.2657814025878906,False
apps_python_8,L24H6,tool,v,-0.03827751196172249,-3.3901939392089844,False
apps_python_8,L24H6,tool,z,0.44258373205741625,-1.7568359375,False
apps_python_8,L16H4,no_tool,q,-0.06735751295336788,-3.2177772521972656,False
apps_python_8,L16H4,no_tool,k,0.0051813471502590676,-2.9998693466186523,False
apps_python_8,L16H4,no_tool,v,-0.10362694300518134,-3.3255767822265625,False
apps_python_8,L16H4,no_tool,z,0.30569948186528495,-2.0648193359375,False
apps_python_8,L23H6,no_tool,q,-0.03626943005181347,-3.1243629455566406,False
apps_python_8,L23H6,no_tool,k,-0.03626943005181347,-3.1244239807128906,False
apps_python_8,L23H6,no_tool,v,-0.03626943005181347,-3.1244163513183594,False
apps_python_8,L23H6,no_tool,z,0.30569948186528495,-2.0654296875,False
apps_python_9,L20H5,tool,q,0.2132701421800948,-2.5816650390625,False
apps_python_9,L20H5,tool,k,0.03317535545023697,-3.1863250732421875,False
apps_python_9,L20H5,tool,v,0.03317535545023697,-3.1874184608459473,False
apps_python_9,L20H5,tool,z,0.27488151658767773,-2.3714599609375,False
apps_python_9,L21H1,tool,q,0.6445497630331753,-0.9716796875,False
apps_python_9,L21H1,tool,k,-0.03317535545023697,-3.4044036865234375,False
apps_python_9,L21H1,tool,v,0.03317535545023697,-3.1874736547470093,False
apps_python_9,L21H1,tool,z,0.6232227488151659,-1.06640625,False
apps_python_9,L21H12,tool,q,0.6184834123222749,-1.0869140625,False
apps_python_9,L21H12,tool,k,0.03317535545023697,-3.1869277954101562,False
apps_python_9,L21H12,tool,v,0.0,-3.2953033447265625,False
apps_python_9,L21H12,tool,z,0.590047393364929,-1.203125,False
apps_python_9,L24H6,tool,q,0.5355450236966824,-1.42236328125,False
apps_python_9,L24H6,tool,k,0.0,-3.2959671020507812,False
apps_python_9,L24H6,tool,v,0.03317535545023697,-3.187429428100586,False
apps_python_9,L24H6,tool,z,0.5071090047393365,-1.53271484375,False
apps_python_9,L16H4,no_tool,q,0.0051813471502590676,-2.999931812286377,False
apps_python_9,L16H4,no_tool,k,0.04145077720207254,-2.890371322631836,False
apps_python_9,L16H4,no_tool,v,0.0051813471502590676,-2.9999719858169556,False
apps_python_9,L16H4,no_tool,z,0.19689119170984457,-2.4117431640625,False
apps_python_9,L23H6,no_tool,q,-0.03626943005181347,-3.125034809112549,False
apps_python_9,L23H6,no_tool,k,0.0,-3.0155539512634277,False
apps_python_9,L23H6,no_tool,v,0.03626943005181347,-2.90610408782959,False
apps_python_9,L23H6,no_tool,z,0.25906735751295334,-2.2156982421875,False
codecontests_cpp_9,L20H5,tool,q,0.22522522522522523,-2.677001953125,False
codecontests_cpp_9,L20H5,tool,k,-0.04054054054054054,-3.6080474853515625,False
codecontests_cpp_9,L20H5,tool,v,0.02252252252252252,-3.3900680541992188,False
codecontests_cpp_9,L20H5,tool,z,0.32432432432432434,-2.3170166015625,False
codecontests_cpp_9,L21H1,tool,q,0.6306306306306306,-1.1015625,False
codecontests_cpp_9,L21H1,tool,k,0.0,-3.4688429832458496,False
codecontests_cpp_9,L21H1,tool,v,-0.04054054054054054,-3.6080551147460938,False
codecontests_cpp_9,L21H1,tool,z,0.6531531531531531,-0.9951171875,False
codecontests_cpp_9,L21H12,tool,q,0.8626126126126126,0.1953125,True
codecontests_cpp_9,L21H12,tool,k,0.02252252252252252,-3.3886260986328125,False
codecontests_cpp_9,L21H12,tool,v,0.02252252252252252,-3.3904056549072266,False
codecontests_cpp_9,L21H12,tool,z,0.8513513513513513,0.1171875,True
codecontests_cpp_9,L24H6,tool,q,0.5067567567567568,-1.62109375,False
codecontests_cpp_9,L24H6,tool,k,-0.013513513513513514,-3.5148277282714844,False
codecontests_cpp_9,L24H6,tool,v,0.0,-3.468746066093445,False
codecontests_cpp_9,L24H6,tool,z,0.5067567567567568,-1.62109375,False
codecontests_cpp_9,L16H4,no_tool,q,0.03773584905660377,-3.1872520446777344,False
codecontests_cpp_9,L16H4,no_tool,k,0.05188679245283019,-3.1403656005859375,False
codecontests_cpp_9,L16H4,no_tool,v,0.13679245283018868,-2.85498046875,False
codecontests_cpp_9,L16H4,no_tool,z,0.22169811320754718,-2.566650390625,False
codecontests_cpp_9,L23H6,no_tool,q,-0.02358490566037736,-3.3903465270996094,False
codecontests_cpp_9,L23H6,no_tool,k,-0.02358490566037736,-3.3903636932373047,False
codecontests_cpp_9,L23H6,no_tool,v,0.014150943396226415,-3.2656853199005127,False
codecontests_cpp_9,L23H6,no_tool,z,0.3113207547169811,-2.2540283203125,False
codecontests_java_9,L20H5,tool,q,0.19727891156462585,-7.36175537109375,False
codecontests_java_9,L20H5,tool,k,0.006802721088435374,-9.11962890625,False
codecontests_java_9,L20H5,tool,v,-0.013605442176870748,-9.311279296875,False
codecontests_java_9,L20H5,tool,z,0.3197278911564626,-6.242767333984375,False
codecontests_java_9,L21H1,tool,q,0.4013605442176871,-5.48968505859375,False
codecontests_java_9,L21H1,tool,k,0.027210884353741496,-8.936111450195312,False
codecontests_java_9,L21H1,tool,v,0.027210884353741496,-8.936347961425781,False
codecontests_java_9,L21H1,tool,z,0.42517006802721086,-5.2666015625,False
codecontests_java_9,L21H12,tool,q,0.8120748299319728,-1.5439453125,False
codecontests_java_9,L21H12,tool,k,0.061224489795918366,-8.619171142578125,False
codecontests_java_9,L21H12,tool,v,0.027210884353741496,-8.936134338378906,False
codecontests_java_9,L21H12,tool,z,0.8112244897959183,-1.552734375,False
codecontests_java_9,L24H6,tool,q,0.5748299319727891,-3.850341796875,False
codecontests_java_9,L24H6,tool,k,0.0,-9.186019897460938,False
codecontests_java_9,L24H6,tool,v,-0.013605442176870748,-9.312875747680664,False
codecontests_java_9,L24H6,tool,z,0.5663265306122449,-3.94287109375,False
codecontests_java_9,L16H4,no_tool,q,-0.02112676056338028,-4.531157493591309,False
codecontests_java_9,L16H4,no_tool,k,0.007042253521126761,-4.406092643737793,False
codecontests_java_9,L16H4,no_tool,v,0.06338028169014084,-4.1550140380859375,False
codecontests_java_9,L16H4,no_tool,z,0.3345070422535211,-2.9091796875,False
codecontests_java_9,L23H6,no_tool,q,0.028169014084507043,-4.312314987182617,False
codecontests_java_9,L23H6,no_tool,k,-0.028169014084507043,-4.562320709228516,False
codecontests_java_9,L23H6,no_tool,v,-0.02112676056338028,-4.531151294708252,False
codecontests_java_9,L23H6,no_tool,z,0.3028169014084507,-3.0753173828125,False
apps_python_10,L20H5,tool,q,0.20930232558139536,-1.5802001953125,False
apps_python_10,L20H5,tool,k,0.0,-2.0162315368652344,False
apps_python_10,L20H5,tool,v,0.0,-2.01572847366333,False
apps_python_10,L20H5,tool,z,0.35658914728682173,-1.248779296875,False
apps_python_10,L21H1,tool,q,0.6724806201550387,-0.38671875,False
apps_python_10,L21H1,tool,k,0.06589147286821706,-1.883453369140625,False
apps_python_10,L21H1,tool,v,-0.046511627906976744,-2.1088523864746094,False
apps_python_10,L21H1,tool,z,0.7325581395348837,-0.17578125,True
apps_python_10,L21H12,tool,q,0.6046511627906976,-0.599609375,False
apps_python_10,L21H12,tool,k,-0.046511627906976744,-2.108856201171875,False
apps_python_10,L21H12,tool,v,0.0,-2.01611328125,False
apps_python_10,L21H12,tool,z,0.6705426356589147,-0.390625,False
apps_python_10,L24H6,tool,q,0.6395348837209303,-0.49609375,False
apps_python_10,L24H6,tool,k,0.0,-2.016216278076172,False
apps_python_10,L24H6,tool,v,0.05813953488372093,-1.8984534740447998,False
apps_python_10,L24H6,tool,z,0.6395348837209303,-0.49609375,False
apps_python_10,L16H4,no_tool,q,0.07303370786516854,-2.5771331787109375,False
apps_python_10,L16H4,no_tool,k,0.11797752808988764,-2.450897216796875,False
apps_python_10,L16H4,no_tool,v,0.07303370786516854,-2.5771255493164062,False
apps_python_10,L16H4,no_tool,z,0.19662921348314608,-2.22625732421875,False
apps_python_10,L23H6,no_tool,q,0.07303370786516854,-2.57696533203125,False
apps_python_10,L23H6,no_tool,k,0.03932584269662921,-2.6717567443847656,False
apps_python_10,L23H6,no_tool,v,0.03932584269662921,-2.671645164489746,False
apps_python_10,L23H6,no_tool,z,0.2247191011235955,-2.146240234375,False
codecontests_cpp_11,L20H5,tool,q,0.24855491329479767,-2.009033203125,False
codecontests_cpp_11,L20H5,tool,k,0.0,-2.7032546997070312,False
codecontests_cpp_11,L20H5,tool,v,0.04046242774566474,-2.5915374755859375,False
codecontests_cpp_11,L20H5,tool,z,0.47398843930635837,-1.3232421875,False
codecontests_cpp_11,L21H1,tool,q,0.6979768786127167,-0.5078125,False
codecontests_cpp_11,L21H1,tool,k,0.04046242774566474,-2.5928306579589844,False
codecontests_cpp_11,L21H1,tool,v,0.03468208092485549,-2.6075897216796875,False
codecontests_cpp_11,L21H1,tool,z,0.6445086705202312,-0.7197265625,False
codecontests_cpp_11,L21H12,tool,q,0.703757225433526,-0.4765625,False
codecontests_cpp_11,L21H12,tool,k,0.08670520231213873,-2.4672775268554688,False
codecontests_cpp_11,L21H12,tool,v,0.12138728323699421,-2.36932373046875,False
codecontests_cpp_11,L21H12,tool,z,0.7514450867052023,-0.259765625,False
codecontests_cpp_11,L24H6,tool,q,0.5404624277456648,-1.1005859375,False
codecontests_cpp_11,L24H6,tool,k,0.0,-2.7031506299972534,False
codecontests_cpp_11,L24H6,tool,v,0.04046242774566474,-2.5928115844726562,False
codecontests_cpp_11,L24H6,tool,z,0.5722543352601156,-0.9912109375,False
codecontests_cpp_11,L16H4,no_tool,q,-0.032407407407407406,-3.484159469604492,False
codecontests_cpp_11,L16H4,no_tool,k,-0.07407407407407407,-3.624237060546875,False
codecontests_cpp_11,L16H4,no_tool,v,-0.10185185185185185,-3.7173233032226562,False
codecontests_cpp_11,L16H4,no_tool,z,0.07407407407407407,-3.1241531372070312,False
codecontests_cpp_11,L23H6,no_tool,q,-0.027777777777777776,-3.468573570251465,False
codecontests_cpp_11,L23H6,no_tool,k,0.0,-3.3750191926956177,False
codecontests_cpp_11,L23H6,no_tool,v,-0.027777777777777776,-3.468536376953125,False
codecontests_cpp_11,L23H6,no_tool,z,0.2222222222222222,-2.6142578125,False
codecontests_java_11,L20H5,tool,q,0.16346153846153846,-5.437078475952148,False
codecontests_java_11,L20H5,tool,k,0.014423076923076924,-6.406210422515869,False
codecontests_java_11,L20H5,tool,v,0.03365384615384615,-6.281045913696289,False
codecontests_java_11,L20H5,tool,z,0.46634615384615385,-3.4556884765625,False
codecontests_java_11,L21H1,tool,q,0.41586538461538464,-3.7794189453125,False
codecontests_java_11,L21H1,tool,k,0.04807692307692308,-6.1854400634765625,False
codecontests_java_11,L21H1,tool,v,0.04807692307692308,-6.1859893798828125,False
codecontests_java_11,L21H1,tool,z,0.34134615384615385,-4.2640380859375,False
codecontests_java_11,L21H12,tool,q,0.7740384615384616,-1.2783203125,False
codecontests_java_11,L21H12,tool,k,0.009615384615384616,-6.4353485107421875,False
codecontests_java_11,L21H12,tool,v,0.0,-6.499443054199219,False
codecontests_java_11,L21H12,tool,z,0.7596153846153846,-1.3876953125,False
codecontests_java_11,L24H6,tool,q,0.6009615384615384,-2.53857421875,False
codecontests_java_11,L24H6,tool,k,-0.019230769230769232,-6.624542236328125,False
codecontests_java_11,L24H6,tool,v,-0.004807692307692308,-6.529876708984375,False
codecontests_java_11,L24H6,tool,z,0.5985576923076923,-2.55859375,False
codecontests_java_11,L16H4,no_tool,q,-0.10526315789473684,-2.620513916015625,False
codecontests_java_11,L16H4,no_tool,k,-0.05921052631578947,-2.5142059326171875,False
codecontests_java_11,L16H4,no_tool,v,0.03289473684210526,-2.2962684631347656,False
codecontests_java_11,L16H4,no_tool,z,0.14473684210526316,-2.01873779296875,False
codecontests_java_11,L23H6,no_tool,q,0.09210526315789473,-2.153533935546875,False
codecontests_java_11,L23H6,no_tool,k,0.03289473684210526,-2.2963600158691406,False
codecontests_java_11,L23H6,no_tool,v,0.0,-2.3749008178710938,False
codecontests_java_11,L23H6,no_tool,z,0.4276315789473684,-1.2666015625,False
humaneval_python_11,L20H5,tool,q,0.04516129032258064,-4.623725891113281,False
humaneval_python_11,L20H5,tool,k,0.0,-4.84271240234375,False
humaneval_python_11,L20H5,tool,v,0.01935483870967742,-4.74896240234375,False
humaneval_python_11,L20H5,tool,z,0.0967741935483871,-4.374953746795654,False
humaneval_python_11,L21H1,tool,q,0.5709677419354838,-2.0107421875,False
humaneval_python_11,L21H1,tool,k,0.04516129032258064,-4.62384033203125,False
humaneval_python_11,L21H1,tool,v,0.01935483870967742,-4.7486114501953125,False
humaneval_python_11,L21H1,tool,z,0.5483870967741935,-2.13427734375,False
humaneval_python_11,L21H12,tool,q,0.4838709677419355,-2.458251953125,False
humaneval_python_11,L21H12,tool,k,0.03870967741935484,-4.65130615234375,False
humaneval_python_11,L21H12,tool,v,0.01935483870967742,-4.749088287353516,False
humaneval_python_11,L21H12,tool,z,0.4612903225806452,-2.57177734375,False
humaneval_python_11,L24H6,tool,q,0.5290322580645161,-2.219970703125,False
humaneval_python_11,L24H6,tool,k,0.0,-4.84271240234375,False
humaneval_python_11,L24H6,tool,v,0.01935483870967742,-4.74853515625,False
humaneval_python_11,L24H6,tool,z,0.5258064516129032,-2.2431640625,False
humaneval_python_11,L16H4,no_tool,q,0.005988023952095809,-2.593855857849121,False
humaneval_python_11,L16H4,no_tool,k,0.005988023952095809,-2.593965530395508,False
humaneval_python_11,L16H4,no_tool,v,-0.029940119760479042,-2.6868324279785156,False
humaneval_python_11,L16H4,no_tool,z,0.029940119760479042,-2.5306625366210938,False
humaneval_python_11,L23H6,no_tool,q,0.0,-2.609530448913574,False
humaneval_python_11,L23H6,no_tool,k,-0.03592814371257485,-2.7023773193359375,False
humaneval_python_11,L23H6,no_tool,v,-0.005988023952095809,-2.624530792236328,False
humaneval_python_11,L23H6,no_tool,z,0.30538922155688625,-1.74755859375,False
mbpp_python_11,L20H5,tool,q,0.29292929292929293,-2.1737060546875,False
mbpp_python_11,L20H5,tool,k,0.0,-3.093759000301361,False
mbpp_python_11,L20H5,tool,v,0.03535353535353535,-2.9840354919433594,False
