sample_id,base_variant,alpha,tool_score,no_tool_score,decision_score,tool_top1,boundary_flip
mbpp_python_4,clean_schema_mismatch,0.5,-2.8125,-0.453125,-2.359375,False,False
mbpp_python_4,clean_schema_mismatch,0.75,-1.875,-0.66015625,-1.21484375,False,False
mbpp_python_4,clean_schema_mismatch,1.0,-1.2421875,-0.92578125,-0.31640625,False,False
mbpp_python_4,clean_schema_mismatch,1.25,-0.80078125,-1.234375,0.43359375,False,True
mbpp_python_4,clean_schema_mismatch,1.5,-0.486328125,-1.765625,1.279296875,True,True
mbpp_python_4,clean_no_protocol,0.0,-13.375,-1.265625,-12.109375,False,False
mbpp_python_4,clean_no_protocol,0.25,-11.4375,-1.046875,-10.390625,False,False
mbpp_python_4,clean_no_protocol,0.5,-9.1875,-0.86328125,-8.32421875,False,False
mbpp_python_4,clean_no_protocol,0.75,-7.1875,-0.7421875,-6.4453125,False,False
mbpp_python_4,clean_no_protocol,1.0,-5.40625,-0.70703125,-4.69921875,False,False
mbpp_python_4,clean_no_protocol,1.25,-3.90625,-0.7734375,-3.1328125,False,False
mbpp_python_4,clean_no_protocol,1.5,-2.65625,-0.9140625,-1.7421875,False,False
apps_python_5,corrupt_full,0.0,-5.34375,0.0,-5.34375,False,False
apps_python_5,corrupt_full,0.25,-4.25,-0.001373291015625,-4.248626708984375,False,False
apps_python_5,corrupt_full,0.5,-3.34375,-0.0115966796875,-3.3321533203125,False,False
apps_python_5,corrupt_full,0.75,-2.4375,-0.027099609375,-2.410400390625,False,False
apps_python_5,corrupt_full,1.0,-1.5703125,-0.07421875,-1.49609375,False,False
apps_python_5,corrupt_full,1.25,-0.86328125,-0.1875,-0.67578125,False,False
apps_python_5,corrupt_full,1.5,-0.318359375,-0.462890625,0.14453125,False,True
apps_python_5,clean_no_schema,0.0,-1.5625,-0.19921875,-1.36328125,False,False
apps_python_5,clean_no_schema,0.25,-1.390625,-0.2109375,-1.1796875,False,False
apps_python_5,clean_no_schema,0.5,-1.2265625,-0.2236328125,-1.0029296875,False,False
apps_python_5,clean_no_schema,0.75,-1.0703125,-0.240234375,-0.830078125,False,False
apps_python_5,clean_no_schema,1.0,-0.9921875,-0.25390625,-0.73828125,False,False
apps_python_5,clean_no_schema,1.25,-0.78125,-0.296875,-0.484375,False,False
apps_python_5,clean_no_schema,1.5,-0.7109375,-0.314453125,-0.396484375,False,False
apps_python_5,clean_schema_mismatch,0.0,-2.328125,-0.10009765625,-2.22802734375,False,False
apps_python_5,clean_schema_mismatch,0.25,-1.7265625,-0.1201171875,-1.6064453125,False,False
apps_python_5,clean_schema_mismatch,0.5,-1.3125,-0.15625,-1.15625,False,False
apps_python_5,clean_schema_mismatch,0.75,-0.85546875,-0.232421875,-0.623046875,False,False
apps_python_5,clean_schema_mismatch,1.0,-0.466796875,-0.384765625,-0.08203125,False,False
apps_python_5,clean_schema_mismatch,1.25,-0.1796875,-0.640625,0.4609375,False,True
apps_python_5,clean_schema_mismatch,1.5,-0.06689453125,-0.890625,0.82373046875,True,True
apps_python_5,clean_no_protocol,0.0,-13.25,-0.1796875,-13.0703125,False,False
apps_python_5,clean_no_protocol,0.25,-11.125,-0.1943359375,-10.9306640625,False,False
apps_python_5,clean_no_protocol,0.5,-8.8125,-0.2109375,-8.6015625,False,False
apps_python_5,clean_no_protocol,0.75,-6.59375,-0.23828125,-6.35546875,False,False
apps_python_5,clean_no_protocol,1.0,-4.46875,-0.29296875,-4.17578125,False,False
apps_python_5,clean_no_protocol,1.25,-2.671875,-0.392578125,-2.279296875,False,False
apps_python_5,clean_no_protocol,1.5,-1.1796875,-0.60546875,-0.57421875,False,False
codecontests_cpp_5,corrupt_full,0.0,-4.625,0.0,-4.625,False,False
codecontests_cpp_5,corrupt_full,0.25,-3.53125,-0.00848388671875,-3.52276611328125,False,False
codecontests_cpp_5,corrupt_full,0.5,-2.609375,-0.04248046875,-2.56689453125,False,False
codecontests_cpp_5,corrupt_full,0.75,-1.75,-0.1337890625,-1.6162109375,False,False
codecontests_cpp_5,corrupt_full,1.0,-1.0625,-0.33203125,-0.73046875,False,False
codecontests_cpp_5,corrupt_full,1.25,-0.515625,-0.73828125,0.22265625,True,True
codecontests_cpp_5,corrupt_full,1.5,-0.2236328125,-1.296875,1.0732421875,True,True
codecontests_cpp_5,clean_no_schema,0.0,-5.375,-0.053955078125,-5.321044921875,False,False
codecontests_cpp_5,clean_no_schema,0.25,-3.96875,-0.0576171875,-3.9111328125,False,False
codecontests_cpp_5,clean_no_schema,0.5,-2.9375,-0.09326171875,-2.84423828125,False,False
codecontests_cpp_5,clean_no_schema,0.75,-1.765625,-0.205078125,-1.560546875,False,False
codecontests_cpp_5,clean_no_schema,1.0,-0.95703125,-0.47265625,-0.484375,False,False
codecontests_cpp_5,clean_no_schema,1.25,-0.416015625,-0.98828125,0.572265625,True,True
codecontests_cpp_5,clean_no_schema,1.5,-0.1640625,-1.65625,1.4921875,True,True
codecontests_cpp_5,clean_schema_mismatch,0.0,-4.9375,-0.029052734375,-4.908447265625,False,False
codecontests_cpp_5,clean_schema_mismatch,0.25,-3.515625,-0.032958984375,-3.482666015625,False,False
codecontests_cpp_5,clean_schema_mismatch,0.5,-2.328125,-0.1025390625,-2.2255859375,False,False
codecontests_cpp_5,clean_schema_mismatch,0.75,-1.15625,-0.34765625,-0.80859375,False,False
codecontests_cpp_5,clean_schema_mismatch,1.0,-0.474609375,-0.8515625,0.376953125,True,True
codecontests_cpp_5,clean_schema_mismatch,1.25,-0.1484375,-1.671875,1.5234375,True,True
codecontests_cpp_5,clean_schema_mismatch,1.5,-0.032470703125,-2.625,2.592529296875,True,True
codecontests_cpp_5,clean_no_protocol,0.0,-16.75,-0.2578125,-16.4921875,False,False
codecontests_cpp_5,clean_no_protocol,0.25,-13.25,-0.1904296875,-13.0595703125,False,False
codecontests_cpp_5,clean_no_protocol,0.5,-10.0,-0.12158203125,-9.87841796875,False,False
codecontests_cpp_5,clean_no_protocol,0.75,-6.75,-0.06689453125,-6.68310546875,False,False
codecontests_cpp_5,clean_no_protocol,1.0,-4.0,-0.06884765625,-3.93115234375,False,False
codecontests_cpp_5,clean_no_protocol,1.25,-1.625,-0.27734375,-1.34765625,False,False
codecontests_cpp_5,clean_no_protocol,1.5,-0.35546875,-1.2265625,0.87109375,True,True
codecontests_java_5,corrupt_full,0.0,-8.0,0.0,-8.0,False,False
codecontests_java_5,corrupt_full,0.25,-5.78125,-0.006500244140625,-5.774749755859375,False,False
codecontests_java_5,corrupt_full,0.5,-3.65625,-0.0439453125,-3.6123046875,False,False
codecontests_java_5,corrupt_full,0.75,-1.6640625,-0.224609375,-1.439453125,False,False
codecontests_java_5,corrupt_full,1.0,-0.4453125,-0.92578125,0.48046875,True,True
codecontests_java_5,corrupt_full,1.25,-0.0615234375,-2.234375,2.1728515625,True,True
codecontests_java_5,corrupt_full,1.5,-0.00921630859375,-3.625,3.61578369140625,True,True
codecontests_java_5,clean_no_schema,0.0,-7.40625,-0.16015625,-7.24609375,False,False
codecontests_java_5,clean_no_schema,0.25,-6.0,-0.1923828125,-5.8076171875,False,False
codecontests_java_5,clean_no_schema,0.5,-4.4375,-0.2255859375,-4.2119140625,False,False
codecontests_java_5,clean_no_schema,0.75,-3.078125,-0.291015625,-2.787109375,False,False
codecontests_java_5,clean_no_schema,1.0,-1.8828125,-0.423828125,-1.458984375,False,False
codecontests_java_5,clean_no_schema,1.25,-0.90625,-0.77734375,-0.12890625,False,False
codecontests_java_5,clean_no_schema,1.5,-0.3359375,-1.40625,1.0703125,True,True
codecontests_java_5,clean_schema_mismatch,0.0,-2.109375,-0.259765625,-1.849609375,False,False
codecontests_java_5,clean_schema_mismatch,0.25,-1.3203125,-0.4453125,-0.875,False,False
codecontests_java_5,clean_schema_mismatch,0.5,-0.71484375,-0.78125,0.06640625,False,True
codecontests_java_5,clean_schema_mismatch,0.75,-0.357421875,-1.25,0.892578125,True,True
codecontests_java_5,clean_schema_mismatch,1.0,-0.1494140625,-1.8828125,1.7333984375,True,True
codecontests_java_5,clean_schema_mismatch,1.25,-0.061767578125,-2.40625,2.344482421875,True,True
codecontests_java_5,clean_schema_mismatch,1.5,-0.01324462890625,-3.1875,3.17425537109375,True,True
codecontests_java_5,clean_no_protocol,0.0,-18.25,-0.1337890625,-18.1162109375,False,False
codecontests_java_5,clean_no_protocol,0.25,-14.5,-0.177734375,-14.322265625,False,False
codecontests_java_5,clean_no_protocol,0.5,-10.9375,-0.265625,-10.671875,False,False
codecontests_java_5,clean_no_protocol,0.75,-7.5,-0.34375,-7.15625,False,False
codecontests_java_5,clean_no_protocol,1.0,-4.53125,-0.482421875,-4.048828125,False,False
codecontests_java_5,clean_no_protocol,1.25,-1.8984375,-0.83203125,-1.06640625,False,False
codecontests_java_5,clean_no_protocol,1.5,-0.466796875,-1.7890625,1.322265625,True,True
codecontests_cpp_6,corrupt_full,0.0,-2.9375,0.0,-2.9375,False,False
codecontests_cpp_6,corrupt_full,0.25,-2.03125,-0.03125,-2.0,False,False
codecontests_cpp_6,corrupt_full,0.5,-1.3125,-0.1416015625,-1.1708984375,False,False
codecontests_cpp_6,corrupt_full,0.75,-0.74609375,-0.388671875,-0.357421875,False,False
codecontests_cpp_6,corrupt_full,1.0,-0.35546875,-0.82421875,0.46875,True,True
codecontests_cpp_6,corrupt_full,1.25,-0.16015625,-1.3359375,1.17578125,True,True
codecontests_cpp_6,corrupt_full,1.5,-0.050048828125,-2.015625,1.965576171875,True,True
codecontests_cpp_6,clean_no_schema,0.0,-1.9296875,-0.10400390625,-1.82568359375,False,False
codecontests_cpp_6,clean_no_schema,0.25,-1.4453125,-0.1728515625,-1.2724609375,False,False
codecontests_cpp_6,clean_no_schema,0.5,-1.078125,-0.275390625,-0.802734375,False,False
codecontests_cpp_6,clean_no_schema,0.75,-0.70703125,-0.46484375,-0.2421875,False,False
codecontests_cpp_6,clean_no_schema,1.0,-0.47265625,-0.69140625,0.21875,True,True
codecontests_cpp_6,clean_no_schema,1.25,-0.267578125,-1.0390625,0.771484375,True,True
codecontests_cpp_6,clean_no_schema,1.5,-0.158203125,-1.375,1.216796875,True,True
codecontests_cpp_6,clean_schema_mismatch,0.0,-6.46875,-0.259765625,-6.208984375,False,False
codecontests_cpp_6,clean_schema_mismatch,0.25,-4.625,-0.150390625,-4.474609375,False,False
codecontests_cpp_6,clean_schema_mismatch,0.5,-2.984375,-0.08642578125,-2.89794921875,False,False
codecontests_cpp_6,clean_schema_mismatch,0.75,-1.5,-0.16796875,-1.33203125,False,False
codecontests_cpp_6,clean_schema_mismatch,1.0,-0.515625,-0.66796875,0.15234375,True,True
codecontests_cpp_6,clean_schema_mismatch,1.25,-0.11767578125,-1.625,1.50732421875,True,True
codecontests_cpp_6,clean_schema_mismatch,1.5,-0.01953125,-2.65625,2.63671875,True,True
codecontests_cpp_6,clean_no_protocol,0.0,-14.6875,-0.77734375,-13.91015625,False,False
codecontests_cpp_6,clean_no_protocol,0.25,-11.6875,-0.5859375,-11.1015625,False,False
codecontests_cpp_6,clean_no_protocol,0.5,-8.5,-0.388671875,-8.111328125,False,False
codecontests_cpp_6,clean_no_protocol,0.75,-5.6875,-0.2255859375,-5.4619140625,False,False
codecontests_cpp_6,clean_no_protocol,1.0,-3.078125,-0.11376953125,-2.96435546875,False,False
codecontests_cpp_6,clean_no_protocol,1.25,-1.1484375,-0.322265625,-0.826171875,False,False
codecontests_cpp_6,clean_no_protocol,1.5,-0.19140625,-1.421875,1.23046875,True,True
codecontests_java_6,corrupt_full,0.0,-9.625,0.0,-9.625,False,False
codecontests_java_6,corrupt_full,0.25,-7.375,-0.0020294189453125,-7.3729705810546875,False,False
codecontests_java_6,corrupt_full,0.5,-5.28125,-0.0106201171875,-5.2706298828125,False,False
codecontests_java_6,corrupt_full,0.75,-3.296875,-0.0439453125,-3.2529296875,False,False
codecontests_java_6,corrupt_full,1.0,-1.5703125,-0.2138671875,-1.3564453125,False,False
codecontests_java_6,corrupt_full,1.25,-0.447265625,-0.8515625,0.404296875,True,True
codecontests_java_6,corrupt_full,1.5,-0.08447265625,-1.9140625,1.82958984375,True,True
codecontests_java_6,clean_no_schema,0.0,-5.28125,-0.162109375,-5.119140625,False,False
codecontests_java_6,clean_no_schema,0.25,-4.15625,-0.208984375,-3.947265625,False,False
codecontests_java_6,clean_no_schema,0.5,-3.046875,-0.28515625,-2.76171875,False,False
codecontests_java_6,clean_no_schema,0.75,-2.109375,-0.408203125,-1.701171875,False,False
codecontests_java_6,clean_no_schema,1.0,-1.25,-0.60546875,-0.64453125,False,False
codecontests_java_6,clean_no_schema,1.25,-0.58984375,-0.99609375,0.40625,True,True
codecontests_java_6,clean_no_schema,1.5,-0.2490234375,-1.5859375,1.3369140625,True,True
codecontests_java_6,clean_schema_mismatch,0.0,-9.6875,-0.17578125,-9.51171875,False,False
codecontests_java_6,clean_schema_mismatch,0.25,-7.46875,-0.2333984375,-7.2353515625,False,False
codecontests_java_6,clean_schema_mismatch,0.5,-5.40625,-0.2734375,-5.1328125,False,False
codecontests_java_6,clean_schema_mismatch,0.75,-3.234375,-0.380859375,-2.853515625,False,False
codecontests_java_6,clean_schema_mismatch,1.0,-1.5546875,-0.5859375,-0.96875,False,False
codecontests_java_6,clean_schema_mismatch,1.25,-0.462890625,-1.265625,0.802734375,True,True
codecontests_java_6,clean_schema_mismatch,1.5,-0.07568359375,-2.40625,2.33056640625,True,True
codecontests_java_6,clean_no_protocol,0.0,-19.5,-0.140625,-19.359375,False,False
codecontests_java_6,clean_no_protocol,0.25,-16.125,-0.12060546875,-16.00439453125,False,False
codecontests_java_6,clean_no_protocol,0.5,-12.4375,-0.1396484375,-12.2978515625,False,False
codecontests_java_6,clean_no_protocol,0.75,-9.0,-0.1650390625,-8.8349609375,False,False
codecontests_java_6,clean_no_protocol,1.0,-5.78125,-0.248046875,-5.533203125,False,False
codecontests_java_6,clean_no_protocol,1.25,-3.125,-0.408203125,-2.716796875,False,False
codecontests_java_6,clean_no_protocol,1.5,-1.0859375,-0.86328125,-0.22265625,False,False
codecontests_java_7,corrupt_full,0.0,-6.375,0.0,-6.375,False,False
codecontests_java_7,corrupt_full,0.25,-4.65625,-0.006011962890625,-4.650238037109375,False,False
codecontests_java_7,corrupt_full,0.5,-3.21875,-0.044921875,-3.173828125,False,False
codecontests_java_7,corrupt_full,0.75,-1.6484375,-0.205078125,-1.443359375,False,False
codecontests_java_7,corrupt_full,1.0,-0.71484375,-0.625,-0.08984375,False,False
codecontests_java_7,corrupt_full,1.25,-0.2109375,-1.4609375,1.25,True,True
codecontests_java_7,corrupt_full,1.5,-0.044677734375,-2.5,2.455322265625,True,True
codecontests_java_7,clean_no_schema,0.0,-5.125,-0.1015625,-5.0234375,False,False
codecontests_java_7,clean_no_schema,0.25,-3.828125,-0.126953125,-3.701171875,False,False
codecontests_java_7,clean_no_schema,0.5,-2.5625,-0.17578125,-2.38671875,False,False
codecontests_java_7,clean_no_schema,0.75,-1.4453125,-0.357421875,-1.087890625,False,False
codecontests_java_7,clean_no_schema,1.0,-0.7265625,-0.7109375,-0.015625,True,False
codecontests_java_7,clean_no_schema,1.25,-0.287109375,-1.34375,1.056640625,True,True
codecontests_java_7,clean_no_schema,1.5,-0.1005859375,-2.109375,2.0087890625,True,True
codecontests_java_7,clean_schema_mismatch,0.0,-10.875,-0.240234375,-10.634765625,False,False
codecontests_java_7,clean_schema_mismatch,0.25,-8.4375,-0.212890625,-8.224609375,False,False
codecontests_java_7,clean_schema_mismatch,0.5,-6.0,-0.185546875,-5.814453125,False,False
codecontests_java_7,clean_schema_mismatch,0.75,-3.828125,-0.169921875,-3.658203125,False,False
codecontests_java_7,clean_schema_mismatch,1.0,-1.9375,-0.271484375,-1.666015625,False,False
codecontests_java_7,clean_schema_mismatch,1.25,-0.6484375,-0.796875,0.1484375,True,True
codecontests_java_7,clean_schema_mismatch,1.5,-0.138671875,-1.90625,1.767578125,True,True
codecontests_java_7,clean_no_protocol,0.0,-11.9375,-0.474609375,-11.462890625,False,False
codecontests_java_7,clean_no_protocol,0.25,-9.5,-0.392578125,-9.107421875,False,False
codecontests_java_7,clean_no_protocol,0.5,-6.8125,-0.298828125,-6.513671875,False,False
codecontests_java_7,clean_no_protocol,0.75,-4.5,-0.251953125,-4.248046875,False,False
codecontests_java_7,clean_no_protocol,1.0,-2.234375,-0.302734375,-1.931640625,False,False
codecontests_java_7,clean_no_protocol,1.25,-0.8046875,-0.734375,-0.0703125,False,False
codecontests_java_7,clean_no_protocol,1.5,-0.17578125,-1.8515625,1.67578125,True,True
apps_python_8,corrupt_full,0.0,-3.265625,0.0,-3.265625,False,False
apps_python_8,corrupt_full,0.25,-2.796875,-0.00872802734375,-2.78814697265625,False,False
apps_python_8,corrupt_full,0.5,-2.234375,-0.038330078125,-2.196044921875,False,False
apps_python_8,corrupt_full,0.75,-1.90625,-0.0751953125,-1.8310546875,False,False
apps_python_8,corrupt_full,1.0,-1.3984375,-0.1630859375,-1.2353515625,False,False
apps_python_8,corrupt_full,1.25,-0.96875,-0.310546875,-0.658203125,False,False
apps_python_8,corrupt_full,1.5,-0.67578125,-0.484375,-0.19140625,False,False
apps_python_8,clean_no_schema,0.0,-0.0849609375,-1.6640625,1.5791015625,True,True
apps_python_8,clean_no_schema,0.25,-0.08154296875,-1.671875,1.59033203125,True,True
apps_python_8,clean_no_schema,0.5,-0.0986328125,-1.578125,1.4794921875,True,True
apps_python_8,clean_no_schema,0.75,-0.09814453125,-1.5703125,1.47216796875,True,True
apps_python_8,clean_no_schema,1.0,-0.0986328125,-1.5703125,1.4716796875,True,True
apps_python_8,clean_no_schema,1.25,-0.0966796875,-1.5703125,1.4736328125,True,True
apps_python_8,clean_no_schema,1.5,-0.11572265625,-1.4765625,1.36083984375,True,True
apps_python_8,clean_schema_mismatch,0.0,-7.28125,-0.130859375,-7.150390625,False,False
apps_python_8,clean_schema_mismatch,0.25,-5.5,-0.07177734375,-5.42822265625,False,False
apps_python_8,clean_schema_mismatch,0.5,-3.84375,-0.032470703125,-3.811279296875,False,False
apps_python_8,clean_schema_mismatch,0.75,-2.25,-0.057373046875,-2.192626953125,False,False
apps_python_8,clean_schema_mismatch,1.0,-1.0859375,-0.27734375,-0.80859375,False,False
apps_python_8,clean_schema_mismatch,1.25,-0.384765625,-0.83984375,0.455078125,True,True
apps_python_8,clean_schema_mismatch,1.5,-0.1005859375,-1.71875,1.6181640625,True,True
apps_python_8,clean_no_protocol,0.0,-12.9375,-1.953125,-10.984375,False,False
apps_python_8,clean_no_protocol,0.25,-10.375,-1.703125,-8.671875,False,False
apps_python_8,clean_no_protocol,0.5,-7.84375,-1.40625,-6.4375,False,False
apps_python_8,clean_no_protocol,0.75,-5.40625,-1.171875,-4.234375,False,False
apps_python_8,clean_no_protocol,1.0,-3.28125,-1.109375,-2.171875,False,False
apps_python_8,clean_no_protocol,1.25,-1.6875,-1.140625,-0.546875,False,False
apps_python_8,clean_no_protocol,1.5,-0.640625,-1.703125,1.0625,True,True
apps_python_9,corrupt_full,0.0,-3.296875,0.0,-3.296875,False,False
apps_python_9,corrupt_full,0.25,-2.390625,-0.0218505859375,-2.3687744140625,False,False
apps_python_9,corrupt_full,0.5,-1.640625,-0.09765625,-1.54296875,False,False
apps_python_9,corrupt_full,0.75,-1.078125,-0.2421875,-0.8359375,False,False
apps_python_9,corrupt_full,1.0,-0.6328125,-0.494140625,-0.138671875,False,False
apps_python_9,corrupt_full,1.25,-0.365234375,-0.8203125,0.455078125,True,True
apps_python_9,corrupt_full,1.5,-0.1591796875,-1.3203125,1.1611328125,True,True
apps_python_9,clean_no_schema,0.0,-0.11572265625,-1.5,1.38427734375,True,True
apps_python_9,clean_no_schema,0.25,-0.11181640625,-1.4921875,1.38037109375,True,True
apps_python_9,clean_no_schema,0.5,-0.130859375,-1.40625,1.275390625,True,True
apps_python_9,clean_no_schema,0.75,-0.1318359375,-1.3984375,1.2666015625,True,True
apps_python_9,clean_no_schema,1.0,-0.1513671875,-1.3203125,1.1689453125,True,True
apps_python_9,clean_no_schema,1.25,-0.177734375,-1.2421875,1.064453125,True,True
apps_python_9,clean_no_schema,1.5,-0.1533203125,-1.3203125,1.1669921875,True,True
apps_python_9,clean_schema_mismatch,0.0,-3.46875,-0.05224609375,-3.41650390625,False,False
apps_python_9,clean_schema_mismatch,0.25,-2.234375,-0.09033203125,-2.14404296875,False,False
apps_python_9,clean_schema_mismatch,0.5,-1.3515625,-0.2255859375,-1.1259765625,False,False
apps_python_9,clean_schema_mismatch,0.75,-0.6640625,-0.58203125,-0.08203125,False,False
