node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
L16H6,16,0.014697039844599405,0.014717906786590351,0.31201642459617207,0.30722216294497556
L9H15,9,0.01424957689828512,0.014717906786590351,0.14195427126834032,0.1608736698440301
L6H14,6,0.013685499917666485,0.01553556827473426,0.03380102040816327,0.03906249694999088
L15H9,15,0.013510928732651795,0.013082583810302535,0.3205032467532467,0.3191798168930151
MLP8,8,0.013336134149733767,0.013082583810302535,0.1770316301703163,0.20124604670845225
L10H4,10,0.010319573213649744,0.009811937857726901,0.1525938231805602,0.1574919785238524
L12H13,12,0.010283938576774992,0.009811937857726901,0.12444269247498913,0.12718908625654055
L5H1,5,0.009936413965137218,0.009811937857726901,0.032942318098568096,0.03895050741414417
L4H11,4,0.009535773545627763,0.009811937857726901,0.03610924030172414,0.037940417737199465
L8H3,8,0.009423474878621434,0.008994276369582993,0.1478960396039604,0.15554120756952294
L11H4,11,0.00859376160979933,0.008994276369582993,0.1669776119402985,0.1600965009659197
L23H14,23,0.008529401430819344,0.008176614881439084,0.4231558469246349,0.4200842119337199
L9H13,9,0.00777131777663583,0.007358953393295176,0.13468309859154928,0.17356472685230323
L18H3,18,0.0075056349203053065,0.007358953393295176,0.3262987012987013,0.37572925749590896
MLP23,23,0.00670133340535574,0.006541291905151268,0.45058637219654174,0.4704247410530784
L1H13,1,0.006613383194582213,0.006541291905151268,0.06401789024842418,0.061753736981752835
L9H7,9,0.006137380677420935,0.006541291905151268,0.1488168652993348,0.1455155860028206
L12H14,12,0.006062184227259625,0.005723630417007359,0.24668141592920353,0.25524229960244404
L14H13,14,0.006046459231094083,0.005723630417007359,0.26569037656903766,0.2753312342674209
L5H12,5,0.006013731448174383,0.005723630417007359,0.037306201550387594,0.038843060054365615
L4H13,4,0.005626456053016467,0.005723630417007359,0.049899193548387094,0.04659865915939165
L10H5,10,0.005040375046481887,0.004905968928863451,0.1311322605965463,0.1344221482180685
L5H8,5,0.004518256038305476,0.004905968928863451,0.03594924812030075,0.04172311786305987
L9H8,9,0.0042744705962907085,0.004088307440719542,0.17420814479638008,0.166671112387839
L4H12,4,0.0034642087742577737,0.003270645952575634,0.061239357017028775,0.0661161611492886
