sample_id,base_variant,candidate,source_rescue,blocked_rescue,mlp27_mediated_rescue,blocked_retained_fraction,source_tool_top1,blocked_tool_top1,source_boundary_flip,blocked_boundary_flip
codecontests_cpp_3,clean_no_schema,L17H8,0.5901639344262295,0.3114754098360656,0.2786885245901639,0.5277777777777778,False,False,False,False
codecontests_cpp_3,clean_schema_mismatch,MLP27,1.6926229508196722,0.0,1.6926229508196722,0.0,False,False,False,False
codecontests_cpp_3,clean_schema_mismatch,L24H6,1.1762295081967213,0.5409836065573771,0.6352459016393442,0.4599303135888502,False,False,False,False
codecontests_cpp_3,clean_schema_mismatch,L21H12,1.5102459016393444,0.7868852459016393,0.723360655737705,0.5210312075983717,False,False,False,False
codecontests_cpp_3,clean_schema_mismatch,L21H1,1.1270491803278688,0.5655737704918032,0.5614754098360656,0.5018181818181818,False,False,False,False
codecontests_cpp_3,clean_schema_mismatch,MLP19,0.7786885245901639,0.3442622950819672,0.4344262295081967,0.4421052631578947,False,False,False,False
codecontests_cpp_3,clean_schema_mismatch,MLP16,0.1885245901639344,0.13114754098360656,0.05737704918032785,0.6956521739130436,False,False,False,False
codecontests_cpp_3,clean_schema_mismatch,L23H6,0.8770491803278688,0.4016393442622951,0.47540983606557374,0.45794392523364486,False,False,False,False
codecontests_cpp_3,clean_schema_mismatch,L17H8,0.48360655737704916,0.27049180327868855,0.21311475409836061,0.5593220338983051,False,False,False,False
codecontests_cpp_3,clean_no_protocol,MLP27,3.0081967213114753,0.0,3.0081967213114753,0.0,False,False,False,False
codecontests_cpp_3,clean_no_protocol,L24H6,2.7540983606557377,1.4426229508196722,1.3114754098360655,0.5238095238095238,False,False,False,False
codecontests_cpp_3,clean_no_protocol,L21H12,2.3852459016393444,1.3114754098360655,1.0737704918032789,0.549828178694158,False,False,False,False
codecontests_cpp_3,clean_no_protocol,L21H1,2.680327868852459,1.3770491803278688,1.3032786885245902,0.5137614678899083,False,False,False,False
codecontests_cpp_3,clean_no_protocol,MLP19,-0.32786885245901637,-0.32786885245901637,0.0,1.0,False,False,False,False
