sample_id,frame,node,file_rescue_ratio,object_decision_score,object_boundary_flip,tool_top1,no_tool_top1
apps_python_29,write,L2H14,-6.265700483091788,-0.04248046875,False,True,False
apps_python_29,write,MLP11,-0.5748792270531401,-0.01815032958984375,False,True,False
apps_python_29,develop,L2H14,0.43283582089552236,-0.5689697265625,False,False,True
apps_python_29,develop,MLP11,0.31343283582089554,-0.6961669921875,False,False,True
codecontests_cpp_29,write,L2H14,0.14917127071823205,-0.03701019287109375,False,True,False
codecontests_cpp_29,write,MLP11,-3.751381215469613,-0.12890625,False,True,False
codecontests_cpp_29,develop,L2H14,-0.03375527426160337,-0.1159210205078125,False,False,True
codecontests_cpp_29,develop,MLP11,-0.510548523206751,-0.13525390625,False,False,True
codecontests_java_29,write,L2H14,-0.6423357664233577,-0.07177734375,False,False,True
codecontests_java_29,write,MLP11,-1.6131386861313868,-0.02734375,False,False,True
codecontests_java_29,develop,L2H14,0.43478260869565216,-0.0165557861328125,False,False,True
codecontests_java_29,develop,MLP11,-0.13043478260869565,0.044921875,True,False,True
apps_python_30,write,L2H14,-0.265,-0.116455078125,False,True,False
apps_python_30,write,MLP11,-1.62,-0.16748046875,False,True,False
apps_python_30,develop,L2H14,0.13524590163934427,-0.407623291015625,False,False,False
apps_python_30,develop,MLP11,-0.6885245901639344,-0.6455078125,False,False,False
codecontests_cpp_30,write,L2H14,-0.2222222222222222,-0.02099609375,False,True,False
codecontests_cpp_30,write,MLP11,-0.06280193236714976,-0.04595947265625,False,True,False
codecontests_cpp_30,develop,L2H14,-0.45555555555555555,-0.0619659423828125,False,False,True
codecontests_cpp_30,develop,MLP11,-0.12222222222222222,-0.0438232421875,False,False,True
codecontests_java_30,write,L2H14,0.05309734513274336,-0.8358116149902344,False,True,False
codecontests_java_30,write,MLP11,-0.07964601769911504,-0.9517364501953125,False,True,False
codecontests_java_30,develop,L2H14,0.1232876712328767,-0.1221160888671875,False,False,True
codecontests_java_30,develop,MLP11,0.4931506849315068,0.0205078125,True,False,True
codecontests_cpp_32,write,L2H14,0.1213235294117647,-1.861328125,False,False,True
codecontests_cpp_32,write,MLP11,0.6525735294117647,-0.5869140625,False,False,True
codecontests_cpp_32,develop,L2H14,-0.013888888888888888,-0.008392333984375,False,False,True
codecontests_cpp_32,develop,MLP11,-3.4444444444444446,-0.005126953125,False,False,True
codecontests_java_32,write,L2H14,-0.29239766081871343,-0.209747314453125,False,False,True
codecontests_java_32,write,MLP11,0.22807017543859648,-0.08349609375,False,False,True
codecontests_java_32,develop,L2H14,-0.07017543859649122,-0.0208587646484375,False,False,True
codecontests_java_32,develop,MLP11,-0.21637426900584794,0.021240234375,True,False,True
mbpp_python_32,write,L2H14,-0.7280701754385965,-0.344482421875,False,False,True
mbpp_python_32,write,MLP11,-0.7982456140350878,-0.31005859375,False,False,True
mbpp_python_32,develop,L2H14,-0.5422535211267606,-0.099395751953125,False,False,True
mbpp_python_32,develop,MLP11,0.5845070422535211,-0.0152587890625,False,False,True
codecontests_cpp_33,write,L2H14,-0.8865248226950354,-1.01123046875,False,False,True
codecontests_cpp_33,write,MLP11,-0.19148936170212766,-0.610595703125,False,False,True
codecontests_cpp_33,develop,L2H14,0.21359223300970873,-0.019586563110351562,False,False,True
codecontests_cpp_33,develop,MLP11,-0.10194174757281553,0.001953125,True,False,True
codecontests_java_33,write,L2H14,-0.21875,-0.602142333984375,False,False,True
codecontests_java_33,write,MLP11,0.8349609375,0.31396484375,True,False,True
codecontests_java_33,develop,L2H14,0.14285714285714285,-0.058685302734375,False,False,True
codecontests_java_33,develop,MLP11,0.4931972789115646,-0.02410888671875,False,False,True
humaneval_python_33,write,L2H14,-0.16923076923076924,-0.2934112548828125,False,False,True
humaneval_python_33,write,MLP11,-0.45384615384615384,-0.29150390625,False,False,True
humaneval_python_33,develop,L2H14,0.24369747899159663,-0.00921630859375,False,False,True
humaneval_python_33,develop,MLP11,-0.5210084033613446,-0.017547607421875,False,False,True
