sample_id,edge,source,target,sign,promote_source_ratio,promote_blocked_ratio,promote_mediated_ratio,suppress_source_ratio,suppress_blocked_ratio,suppress_mediated_ratio
apps_python_1,L20H5->MLP27,L20H5,MLP27,no_tool_bias,0.0,0.03167420814479638,-0.03167420814479638,0.03763440860215054,0.03763440860215054,0.0
apps_python_1,L23H6->MLP27,L23H6,MLP27,shared,0.6787330316742082,0.33031674208144796,0.3484162895927602,0.3763440860215054,0.16129032258064516,0.21505376344086022
apps_python_1,MLP16->L17H2,MLP16,L17H2,no_tool_bias,0.9680429864253394,0.9038461538461539,0.06419683257918551,0.8689516129032258,0.6908602150537635,0.17809139784946226
apps_python_1,MLP12->L16H8,MLP12,L16H8,no_tool_bias,0.42081447963800905,0.2986425339366516,0.12217194570135748,0.23118279569892472,0.1935483870967742,0.03763440860215053
apps_python_1,MLP12->L16H4,MLP12,L16H4,no_tool_bias,0.42081447963800905,0.2986425339366516,0.12217194570135748,0.23118279569892472,0.15591397849462366,0.07526881720430106
apps_python_1,L17H8->MLP19,L17H8,MLP19,shared,0.19909502262443438,0.167420814479638,0.03167420814479638,0.1935483870967742,0.23118279569892472,-0.03763440860215053
apps_python_1,MLP17->L18H14,MLP17,L18H14,tool_bias,0.9473981900452488,0.9179864253393665,0.02941176470588236,0.7661290322580645,0.7647849462365591,0.0013440860215053752
apps_python_1,MLP12->MLP16,MLP12,MLP16,no_tool_bias,0.42081447963800905,-0.09502262443438914,0.5158371040723981,0.23118279569892472,-0.043010752688172046,0.27419354838709675
apps_python_1,MLP11->MLP16,MLP11,MLP16,tool_bias,0.3665158371040724,-0.12669683257918551,0.4932126696832579,0.04838709677419355,-0.3225806451612903,0.3709677419354839
apps_python_1,MLP16->L24H6,MLP16,L24H6,no_tool_bias,0.9680429864253394,0.8619909502262444,0.10605203619909498,0.8689516129032258,0.7849462365591398,0.084005376344086
apps_python_1,MLP16->L21H12,MLP16,L21H12,shared,0.9680429864253394,0.9372171945701357,0.03082579185520362,0.8689516129032258,0.8024193548387096,0.06653225806451613
apps_python_1,MLP11->L12H6,MLP11,L12H6,tool_bias,0.3665158371040724,0.39819004524886875,-0.03167420814479638,0.04838709677419355,0.010752688172043012,0.03763440860215053
apps_python_1,MLP16->L23H6,MLP16,L23H6,no_tool_bias,0.9680429864253394,0.9066742081447964,0.06136877828054299,0.8689516129032258,0.7419354838709677,0.127016129032258
apps_python_1,MLP16->L18H14,MLP16,L18H14,tool_bias,0.9680429864253394,0.9468325791855203,0.02121040723981904,0.8689516129032258,0.8024193548387096,0.06653225806451613
apps_python_1,L16H8->L17H8,L16H8,L17H8,no_tool_bias,0.6538461538461539,0.5475113122171946,0.10633484162895923,0.34946236559139787,0.3118279569892473,0.03763440860215056
apps_python_1,MLP21->L23H6,MLP21,L23H6,tool_bias,0.579185520361991,0.5226244343891403,0.0565610859728507,0.17204301075268819,0.16666666666666666,0.005376344086021528
apps_python_1,MLP16->L21H1,MLP16,L21H1,tool_bias,0.9680429864253394,0.8789592760180995,0.08908371040723984,0.8689516129032258,0.7190860215053764,0.14986559139784938
apps_python_1,L20H5->MLP21,L20H5,MLP21,tool_bias,0.0,-0.03167420814479638,0.03167420814479638,0.03763440860215054,-0.03763440860215054,0.07526881720430108
apps_python_1,L17H8->MLP27,L17H8,MLP27,no_tool_bias,0.19909502262443438,0.09954751131221719,0.09954751131221719,0.1935483870967742,0.11290322580645161,0.08064516129032258
apps_python_1,L2H14->MLP11,L2H14,MLP11,tool_bias,0.3031674208144796,-0.06787330316742081,0.3710407239819004,0.0,-0.03763440860215054,0.03763440860215054
apps_python_1,MLP19->MLP21,MLP19,MLP21,tool_bias,0.7319004524886877,0.49321266968325794,0.2386877828054298,0.3978494623655914,0.3225806451612903,0.07526881720430106
apps_python_1,L16H8->L17H2,L16H8,L17H2,no_tool_bias,0.6538461538461539,0.6018099547511312,0.05203619909502266,0.34946236559139787,0.3467741935483871,0.0026881720430107503
