sample_id,sample_rank,q_index,filename,direction,status,clean_obj,corrupt_obj,gap,detailed_ratio_vs_gap,necessity_ratio_vs_gap,rough_ratio_vs_gap,rough_necessity_ratio_vs_gap,probe_head,target_token_str,distractor_token_str,ap_mode,error
apps_python_109,268,,apps_python_109.txt,reverse_no_tool,ok,4.625,-1.0,5.625,1.0222222222222221,0.9777777777777777,1.0888888888888888,0.9555555555555556,L16H8,I,<tool_call>,full,
codecontests_cpp_109,269,,codecontests_cpp_109.txt,reverse_no_tool,ok,1.875,-4.0,5.875,0.9787234042553191,0.9361702127659575,1.0,0.9574468085106383,L21H12,I,<tool_call>,full,
codecontests_java_109,270,,codecontests_java_109.txt,reverse_no_tool,ok,5.375,-4.0,9.375,0.9466666666666667,0.9333333333333333,0.8133333333333334,0.8666666666666667,L21H12,I,<tool_call>,full,
humaneval_python_109,271,,humaneval_python_109.txt,reverse_no_tool,ok,4.625,-3.25,7.875,1.0158730158730158,1.0476190476190477,0.9206349206349206,0.9523809523809523,L24H6,I,<tool_call>,full,
apps_python_110,272,,apps_python_110.txt,reverse_no_tool,ok,5.375,-0.375,5.75,1.065217391304348,1.0434782608695652,0.8695652173913043,0.9130434782608695,L24H6,I,<tool_call>,full,
codecontests_cpp_110,273,,codecontests_cpp_110.txt,reverse_no_tool,ok,4.5,-3.875,8.375,1.044776119402985,1.0149253731343284,1.0,1.0,L24H6,I,<tool_call>,full,
codecontests_java_110,274,,codecontests_java_110.txt,reverse_no_tool,ok,10.0625,-3.25,13.3125,0.9295774647887324,0.9812206572769953,0.9107981220657277,0.9812206572769953,L24H6,I,<tool_call>,full,
apps_python_111,275,,apps_python_111.txt,reverse_no_tool,ok,6.25,-2.25,8.5,1.0441176470588236,1.0,0.9117647058823529,0.9117647058823529,L24H6,I,<tool_call>,full,
apps_python_112,276,,apps_python_112.txt,reverse_no_tool,ok,7.0,-3.625,10.625,1.011764705882353,0.9764705882352941,0.8705882352941177,0.8705882352941177,L24H6,I,<tool_call>,full,
codecontests_cpp_112,277,,codecontests_cpp_112.txt,reverse_no_tool,ok,5.125,-1.375,6.5,1.0961538461538463,1.1153846153846154,1.0192307692307692,1.0576923076923077,L21H12,I,<tool_call>,full,
codecontests_java_112,278,,codecontests_java_112.txt,reverse_no_tool,ok,12.5,-6.75,19.25,1.0,0.987012987012987,0.9025974025974026,0.9545454545454546,L24H6,I,<tool_call>,full,
humaneval_python_112,279,,humaneval_python_112.txt,reverse_no_tool,ok,2.5,-0.875,3.375,0.9259259259259259,0.9259259259259259,1.0,0.8148148148148148,L17H8,I,<tool_call>,full,
mbpp_python_112,280,,mbpp_python_112.txt,reverse_no_tool,ok,4.0,-2.25,6.25,1.08,1.06,1.02,1.04,L24H6,I,<tool_call>,full,
apps_python_113,281,,apps_python_113.txt,reverse_no_tool,ok,8.625,-6.25,14.875,0.9159663865546218,1.0252100840336134,0.7394957983193278,0.9327731092436975,L20H14,I,<tool_call>,full,
codecontests_cpp_113,282,,codecontests_cpp_113.txt,reverse_no_tool,ok,3.375,-2.625,6.0,0.9375,0.9583333333333334,0.8541666666666666,0.875,L21H12,I,<tool_call>,full,
codecontests_java_113,283,,codecontests_java_113.txt,reverse_no_tool,ok,5.875,-4.5,10.375,0.9397590361445783,0.9518072289156626,0.963855421686747,0.9879518072289156,L24H6,I,<tool_call>,full,
apps_python_114,284,,apps_python_114.txt,reverse_no_tool,ok,5.375,-3.375,8.75,0.9714285714285714,0.9714285714285714,0.7571428571428571,0.8285714285714286,L24H6,I,<tool_call>,full,
codecontests_cpp_114,285,,codecontests_cpp_114.txt,reverse_no_tool,ok,4.0,-2.5,6.5,0.9423076923076923,0.9807692307692307,0.8269230769230769,0.8846153846153846,L21H12,I,<tool_call>,full,
codecontests_java_114,286,,codecontests_java_114.txt,reverse_no_tool,ok,8.375,-4.0,12.375,0.8585858585858586,0.898989898989899,0.7575757575757576,0.8383838383838383,L24H6,I,<tool_call>,full,
codecontests_cpp_115,287,,codecontests_cpp_115.txt,reverse_no_tool,ok,3.25,-2.75,6.0,1.0625,0.9791666666666666,0.9791666666666666,0.9791666666666666,L21H12,I,<tool_call>,full,
codecontests_java_115,288,,codecontests_java_115.txt,reverse_no_tool,ok,7.25,-6.125,13.375,1.0093457943925233,1.0,0.9345794392523364,0.9719626168224299,L24H6,I,<tool_call>,full,
humaneval_python_115,289,,humaneval_python_115.txt,reverse_no_tool,ok,5.25,-2.75,8.0,0.953125,1.03125,0.703125,0.828125,L24H6,I,<tool_call>,full,
mbpp_python_115,290,,mbpp_python_115.txt,reverse_no_tool,ok,5.875,-1.875,7.75,1.032258064516129,1.0,0.8709677419354839,0.8709677419354839,L24H6,I,<tool_call>,full,
apps_python_116,291,,apps_python_116.txt,reverse_no_tool,ok,2.125,-2.25,4.375,1.2,1.0857142857142856,1.0,0.9428571428571428,L17H2,I,<tool_call>,full,
codecontests_cpp_116,292,,codecontests_cpp_116.txt,reverse_no_tool,ok,6.875,-4.75,11.625,0.9354838709677419,0.9354838709677419,0.7741935483870968,0.8602150537634409,L24H6,I,<tool_call>,full,
codecontests_java_116,293,,codecontests_java_116.txt,reverse_no_tool,ok,12.3125,-7.0,19.3125,0.9385113268608414,0.9611650485436893,0.8317152103559871,0.8964401294498382,L24H6,I,<tool_call>,full,
humaneval_python_116,294,,humaneval_python_116.txt,reverse_no_tool,ok,5.5,-1.625,7.125,0.9473684210526315,1.0,0.8596491228070176,0.8947368421052632,L24H6,I,<tool_call>,full,
apps_python_117,295,,apps_python_117.txt,reverse_no_tool,ok,6.375,-3.25,9.625,1.0,1.025974025974026,0.8701298701298701,0.9090909090909091,L24H6,I,<tool_call>,full,
codecontests_cpp_117,296,,codecontests_cpp_117.txt,reverse_no_tool,ok,3.375,-4.625,8.0,0.953125,1.015625,0.875,0.921875,L24H6,I,<tool_call>,full,
codecontests_java_117,297,,codecontests_java_117.txt,reverse_no_tool,ok,7.25,-4.125,11.375,0.9010989010989011,0.9560439560439561,0.7582417582417582,0.8681318681318682,L24H6,I,<tool_call>,full,
mbpp_python_117,298,,mbpp_python_117.txt,reverse_no_tool,ok,2.75,-3.375,6.125,0.9795918367346939,1.0408163265306123,0.9387755102040817,0.9591836734693877,L16H8,I,<tool_call>,full,
apps_python_118,299,,apps_python_118.txt,reverse_no_tool,ok,12.375,-5.75,18.125,0.896551724137931,1.0689655172413792,0.8275862068965517,1.0206896551724138,L24H6,I,<tool_call>,full,
codecontests_cpp_118,300,,codecontests_cpp_118.txt,reverse_no_tool,ok,2.625,-3.375,6.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9166666666666666,L21H12,I,<tool_call>,full,
codecontests_java_118,301,,codecontests_java_118.txt,reverse_no_tool,ok,9.25,-4.125,13.375,0.9345794392523364,0.9439252336448598,0.9345794392523364,0.9532710280373832,L24H6,I,<tool_call>,full,
apps_python_119,302,,apps_python_119.txt,reverse_no_tool,ok,4.75,-3.625,8.375,1.0298507462686568,1.0597014925373134,0.835820895522388,0.8507462686567164,L24H6,I,<tool_call>,full,
humaneval_python_119,303,,humaneval_python_119.txt,reverse_no_tool,ok,5.75,-1.625,7.375,1.0847457627118644,1.0677966101694916,0.864406779661017,0.8813559322033898,L24H6,I,<tool_call>,full,
apps_python_120,304,,apps_python_120.txt,reverse_no_tool,ok,5.375,-2.0,7.375,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9830508474576272,L24H6,I,<tool_call>,full,
codecontests_java_120,305,,codecontests_java_120.txt,reverse_no_tool,ok,5.875,-2.75,8.625,0.9855072463768116,0.9710144927536232,0.9130434782608695,0.927536231884058,L21H12,I,<tool_call>,full,
humaneval_python_120,306,,humaneval_python_120.txt,reverse_no_tool,ok,3.5,-2.125,5.625,1.0888888888888888,1.0444444444444445,1.0,1.0222222222222221,L20H14,I,<tool_call>,full,
apps_python_121,307,,apps_python_121.txt,reverse_no_tool,ok,4.875,-2.375,7.25,0.9655172413793104,0.9655172413793104,0.8448275862068966,0.8793103448275862,L24H6,I,<tool_call>,full,
codecontests_java_121,308,,codecontests_java_121.txt,reverse_no_tool,ok,5.875,-3.875,9.75,0.9615384615384616,0.9743589743589743,0.782051282051282,0.8846153846153846,L24H6,I,<tool_call>,full,
humaneval_python_121,309,,humaneval_python_121.txt,reverse_no_tool,ok,5.125,-2.75,7.875,1.0634920634920635,1.0634920634920635,1.0,1.0317460317460319,L24H6,I,<tool_call>,full,
apps_python_122,310,,apps_python_122.txt,reverse_no_tool,ok,5.625,-3.25,8.875,0.9577464788732394,0.971830985915493,0.8169014084507042,0.9014084507042254,L24H6,I,<tool_call>,full,
codecontests_java_122,311,,codecontests_java_122.txt,reverse_no_tool,ok,9.0,-3.125,12.125,1.0824742268041236,1.0618556701030928,0.9587628865979382,0.9690721649484536,L24H6,I,<tool_call>,full,
apps_python_123,312,,apps_python_123.txt,reverse_no_tool,ok,3.75,-3.75,7.5,1.0833333333333333,1.0666666666666667,1.1166666666666667,1.0333333333333334,L16H8,I,<tool_call>,full,
codecontests_cpp_123,313,,codecontests_cpp_123.txt,reverse_no_tool,ok,2.75,-3.75,6.5,0.9615384615384616,0.9423076923076923,0.8461538461538461,0.8269230769230769,L21H12,I,<tool_call>,full,
codecontests_java_123,314,,codecontests_java_123.txt,reverse_no_tool,ok,10.1875,-3.625,13.8125,0.9592760180995475,0.9819004524886877,0.8959276018099548,0.9366515837104072,L24H6,I,<tool_call>,full,
apps_python_124,315,,apps_python_124.txt,reverse_no_tool,ok,4.125,-2.625,6.75,0.9629629629629629,0.9444444444444444,0.8703703703703703,0.8703703703703703,L15H5,I,<tool_call>,full,
codecontests_cpp_124,316,,codecontests_cpp_124.txt,reverse_no_tool,ok,5.25,-2.125,7.375,1.0508474576271187,1.0338983050847457,0.9491525423728814,0.9830508474576272,L21H12,I,<tool_call>,full,
codecontests_java_124,317,,codecontests_java_124.txt,reverse_no_tool,ok,8.0,-6.75,14.75,0.9830508474576272,0.9915254237288136,0.7966101694915254,0.9491525423728814,L21H12,I,<tool_call>,full,
humaneval_python_124,318,,humaneval_python_124.txt,reverse_no_tool,ok,3.875,-3.5,7.375,1.0169491525423728,1.0338983050847457,0.864406779661017,0.847457627118644,L17H8,I,<tool_call>,full,
apps_python_125,319,,apps_python_125.txt,reverse_no_tool,ok,5.5,-3.125,8.625,1.0144927536231885,1.0289855072463767,0.9855072463768116,0.9710144927536232,L24H6,I,<tool_call>,full,
codecontests_cpp_125,320,,codecontests_cpp_125.txt,reverse_no_tool,ok,7.125,-3.75,10.875,0.9310344827586207,0.9425287356321839,0.8390804597701149,0.8735632183908046,L21H12,I,<tool_call>,full,
codecontests_java_125,321,,codecontests_java_125.txt,reverse_no_tool,ok,11.25,-6.25,17.5,0.9678571428571429,0.9785714285714285,0.8857142857142857,0.9285714285714286,L21H12,I,<tool_call>,full,
humaneval_python_125,322,,humaneval_python_125.txt,reverse_no_tool,ok,3.375,-1.75,5.125,1.0975609756097562,1.0975609756097562,0.8780487804878049,1.048780487804878,L16H8,I,<tool_call>,full,
apps_python_126,323,,apps_python_126.txt,reverse_no_tool,ok,7.375,-4.125,11.5,0.9782608695652174,1.0543478260869565,0.75,0.8478260869565217,L24H6,I,<tool_call>,full,
codecontests_cpp_126,324,,codecontests_cpp_126.txt,reverse_no_tool,ok,5.25,-4.125,9.375,1.04,0.9866666666666667,1.0,0.9333333333333333,L24H6,I,<tool_call>,full,
codecontests_java_126,325,,codecontests_java_126.txt,reverse_no_tool,ok,9.8125,0.125,9.6875,1.0129032258064516,1.0516129032258064,0.967741935483871,0.9870967741935484,L24H6,I,<tool_call>,full,
apps_python_127,326,,apps_python_127.txt,reverse_no_tool,ok,3.75,-2.125,5.875,0.9787234042553191,0.9361702127659575,0.851063829787234,0.851063829787234,L21H12,I,<tool_call>,full,
codecontests_cpp_127,327,,codecontests_cpp_127.txt,reverse_no_tool,ok,2.5,-3.875,6.375,0.9607843137254902,0.9607843137254902,0.8431372549019608,0.8823529411764706,L16H8,I,<tool_call>,full,
codecontests_java_127,328,,codecontests_java_127.txt,reverse_no_tool,ok,5.25,-2.5,7.75,1.032258064516129,1.032258064516129,0.967741935483871,0.9838709677419355,L21H12,I,<tool_call>,full,
apps_python_128,329,,apps_python_128.txt,reverse_no_tool,ok,4.125,-2.5,6.625,1.0188679245283019,1.0188679245283019,0.9622641509433962,1.0,L16H8,I,<tool_call>,full,
apps_python_129,330,,apps_python_129.txt,reverse_no_tool,ok,3.75,-2.125,5.875,1.0212765957446808,1.0851063829787233,0.851063829787234,0.9148936170212766,L24H6,I,<tool_call>,full,
codecontests_java_129,331,,codecontests_java_129.txt,reverse_no_tool,ok,3.25,-2.75,6.0,0.9375,1.0,0.8541666666666666,0.9166666666666666,L21H12,I,<tool_call>,full,
apps_python_130,332,,apps_python_130.txt,reverse_no_tool,ok,4.0,-2.25,6.25,0.98,0.96,0.84,0.8,L17H2,I,<tool_call>,full,
codecontests_cpp_130,333,,codecontests_cpp_130.txt,reverse_no_tool,ok,4.25,-4.5,8.75,1.042857142857143,1.0285714285714285,0.9142857142857143,0.9714285714285714,L24H6,I,<tool_call>,full,
codecontests_java_130,334,,codecontests_java_130.txt,reverse_no_tool,ok,8.0,-4.375,12.375,0.9191919191919192,0.9191919191919192,0.8686868686868687,0.898989898989899,L24H6,I,<tool_call>,full,
humaneval_python_130,335,,humaneval_python_130.txt,reverse_no_tool,ok,5.25,-0.75,6.0,1.0,0.9583333333333334,0.9583333333333334,0.8541666666666666,L24H6,I,<tool_call>,full,
mbpp_python_130,336,,mbpp_python_130.txt,reverse_no_tool,ok,3.5,-2.75,6.25,1.12,1.08,1.02,0.96,L24H6,I,<tool_call>,full,
apps_python_131,337,,apps_python_131.txt,reverse_no_tool,ok,6.125,-4.125,10.25,0.9634146341463414,1.0609756097560976,0.6707317073170732,0.8414634146341463,L20H14,I,<tool_call>,full,
codecontests_cpp_131,338,,codecontests_cpp_131.txt,reverse_no_tool,ok,7.375,-5.0,12.375,0.9696969696969697,0.9797979797979798,0.8686868686868687,0.898989898989899,L24H6,I,<tool_call>,full,
codecontests_java_131,339,,codecontests_java_131.txt,reverse_no_tool,ok,10.0,-4.5,14.5,0.8879310344827587,0.9396551724137931,0.8879310344827587,0.9310344827586207,L24H6,To,<tool_call>,full,
humaneval_python_131,340,,humaneval_python_131.txt,reverse_no_tool,ok,4.875,-3.25,8.125,0.9692307692307692,0.9538461538461539,0.8,0.8153846153846154,L16H8,I,<tool_call>,full,
apps_python_132,341,,apps_python_132.txt,reverse_no_tool,ok,6.125,-2.5,8.625,1.0579710144927537,1.0869565217391304,0.8985507246376812,0.9565217391304348,L16H9,I,<tool_call>,full,
codecontests_cpp_132,342,,codecontests_cpp_132.txt,reverse_no_tool,ok,5.75,-2.5,8.25,1.0303030303030303,1.0151515151515151,1.0454545454545454,0.9848484848484849,L21H12,I,<tool_call>,full,
codecontests_java_132,343,,codecontests_java_132.txt,reverse_no_tool,ok,12.1875,-5.5,17.6875,1.0,1.0070671378091873,0.8833922261484098,0.9858657243816255,L24H6,I,<tool_call>,full,
apps_python_133,344,,apps_python_133.txt,reverse_no_tool,ok,5.75,-3.0,8.75,1.042857142857143,1.1142857142857143,0.7,0.8428571428571429,L20H14,I,<tool_call>,full,
codecontests_java_133,345,,codecontests_java_133.txt,reverse_no_tool,ok,7.5,-5.5,13.0,0.8653846153846154,0.9134615384615384,0.9134615384615384,0.9615384615384616,L24H6,I,<tool_call>,full,
mbpp_python_133,346,,mbpp_python_133.txt,reverse_no_tool,ok,3.25,-3.125,6.375,0.9607843137254902,0.9607843137254902,0.9803921568627451,0.9803921568627451,L15H5,I,<tool_call>,full,
apps_python_134,347,,apps_python_134.txt,reverse_no_tool,ok,4.375,-1.875,6.25,1.0,0.96,0.92,0.92,L24H6,I,<tool_call>,full,
codecontests_cpp_134,348,,codecontests_cpp_134.txt,reverse_no_tool,ok,3.625,-3.25,6.875,1.018181818181818,0.9636363636363636,0.9272727272727272,0.9272727272727272,L16H4,I,<tool_call>,full,
codecontests_java_134,349,,codecontests_java_134.txt,reverse_no_tool,ok,9.0,-3.625,12.625,0.9306930693069307,0.9504950495049505,0.9306930693069307,0.9801980198019802,L24H6,I,<tool_call>,full,
apps_python_135,350,,apps_python_135.txt,reverse_no_tool,ok,3.375,-2.5,5.875,1.1063829787234043,1.1063829787234043,1.0212765957446808,1.0425531914893618,L16H8,I,<tool_call>,full,
apps_python_136,351,,apps_python_136.txt,reverse_no_tool,ok,4.0,-2.75,6.75,1.0740740740740742,1.0555555555555556,0.9814814814814815,1.0,L24H6,I,<tool_call>,full,
codecontests_cpp_136,352,,codecontests_cpp_136.txt,reverse_no_tool,ok,3.75,-3.125,6.875,1.018181818181818,0.9636363636363636,1.018181818181818,0.9818181818181818,L24H6,I,<tool_call>,full,
codecontests_java_136,353,,codecontests_java_136.txt,reverse_no_tool,ok,6.375,-5.375,11.75,0.9148936170212766,0.9361702127659575,0.8936170212765957,0.9361702127659575,L24H6,I,<tool_call>,full,
codecontests_cpp_137,354,,codecontests_cpp_137.txt,reverse_no_tool,ok,5.125,-3.125,8.25,1.196969696969697,1.1363636363636365,1.0454545454545454,1.0909090909090908,L21H1,I,<tool_call>,full,
codecontests_java_137,355,,codecontests_java_137.txt,reverse_no_tool,ok,8.75,-5.375,14.125,0.8938053097345132,0.9380530973451328,0.8495575221238938,0.911504424778761,L24H6,I,<tool_call>,full,
humaneval_python_137,356,,humaneval_python_137.txt,reverse_no_tool,ok,5.875,-1.25,7.125,1.0526315789473684,1.0350877192982457,0.9473684210526315,0.9298245614035088,L24H6,I,<tool_call>,full,
apps_python_138,357,,apps_python_138.txt,reverse_no_tool,ok,4.25,-1.0,5.25,1.0714285714285714,1.0952380952380953,0.9285714285714286,1.0,L16H8,I,<tool_call>,full,
codecontests_cpp_138,358,,codecontests_cpp_138.txt,reverse_no_tool,ok,4.0,-3.625,7.625,1.0491803278688525,1.0163934426229508,0.9672131147540983,0.9344262295081968,L24H6,I,<tool_call>,full,
codecontests_java_138,359,,codecontests_java_138.txt,reverse_no_tool,ok,5.625,-3.5,9.125,0.9041095890410958,0.9315068493150684,0.8493150684931506,0.9041095890410958,L24H6,I,<tool_call>,full,
codecontests_cpp_139,360,,codecontests_cpp_139.txt,reverse_no_tool,ok,4.125,-5.875,10.0,1.025,0.9875,0.975,0.9125,L16H4,I,<tool_call>,full,
codecontests_java_139,361,,codecontests_java_139.txt,reverse_no_tool,ok,11.8125,-6.375,18.1875,0.9896907216494846,0.993127147766323,0.9415807560137457,0.9381443298969072,L21H12,I,<tool_call>,full,
humaneval_python_139,362,,humaneval_python_139.txt,reverse_no_tool,ok,6.125,-2.625,8.75,1.0714285714285714,1.0857142857142856,0.8571428571428571,0.9285714285714286,L24H6,I,<tool_call>,full,
apps_python_140,363,,apps_python_140.txt,reverse_no_tool,ok,9.125,-5.75,14.875,0.865546218487395,0.9915966386554622,0.7647058823529411,0.9243697478991597,L20H14,I,<tool_call>,full,
codecontests_cpp_140,364,,codecontests_cpp_140.txt,reverse_no_tool,ok,5.875,-3.0,8.875,1.0,1.0,1.0,0.971830985915493,L24H6,I,<tool_call>,full,
codecontests_java_140,365,,codecontests_java_140.txt,reverse_no_tool,ok,8.125,-6.625,14.75,0.9067796610169492,0.9491525423728814,0.8050847457627118,0.8728813559322034,L21H12,I,<tool_call>,full,
mbpp_python_140,366,,mbpp_python_140.txt,reverse_no_tool,ok,9.625,-3.75,13.375,0.9719626168224299,1.0093457943925233,0.7850467289719626,0.9158878504672897,L24H6,I,<tool_call>,full,
apps_python_141,367,,apps_python_141.txt,reverse_no_tool,ok,5.125,-2.0,7.125,1.0526315789473684,0.9824561403508771,0.9824561403508771,0.9473684210526315,L24H6,I,<tool_call>,full,
codecontests_cpp_141,368,,codecontests_cpp_141.txt,reverse_no_tool,ok,2.125,-3.375,5.5,1.0227272727272727,0.9772727272727273,1.0227272727272727,0.9318181818181818,L21H12,I,<tool_call>,full,
codecontests_java_141,369,,codecontests_java_141.txt,reverse_no_tool,ok,5.125,-5.25,10.375,0.963855421686747,1.0,0.9156626506024096,0.9518072289156626,L21H12,To,<tool_call>,full,
apps_python_142,370,,apps_python_142.txt,reverse_no_tool,ok,1.75,-2.625,4.375,1.2285714285714286,1.1714285714285715,1.0857142857142856,1.1428571428571428,L16H8,I,<tool_call>,full,
codecontests_cpp_142,371,,codecontests_cpp_142.txt,reverse_no_tool,ok,4.75,-2.25,7.0,1.0178571428571428,1.0357142857142858,0.9464285714285714,0.9285714285714286,L21H1,I,<tool_call>,full,
codecontests_java_142,372,,codecontests_java_142.txt,reverse_no_tool,ok,12.0,-5.5,17.5,0.9642857142857143,0.9928571428571429,0.8964285714285715,0.9357142857142857,L24H6,I,<tool_call>,full,
apps_python_143,373,,apps_python_143.txt,reverse_no_tool,ok,7.25,-3.125,10.375,1.0120481927710843,1.0240963855421688,0.8554216867469879,0.8795180722891566,L24H6,I,<tool_call>,full,
codecontests_cpp_143,374,,codecontests_cpp_143.txt,reverse_no_tool,ok,3.75,-3.0,6.75,0.9814814814814815,0.9629629629629629,0.9259259259259259,0.9629629629629629,L21H12,I,<tool_call>,full,
codecontests_java_143,375,,codecontests_java_143.txt,reverse_no_tool,ok,10.9375,-4.25,15.1875,0.9094650205761317,0.9423868312757202,0.8600823045267489,0.9176954732510288,L24H6,I,<tool_call>,full,
apps_python_144,376,,apps_python_144.txt,reverse_no_tool,ok,7.625,-1.875,9.5,1.0921052631578947,1.0526315789473684,0.8421052631578947,0.8552631578947368,L24H6,I,<tool_call>,full,
codecontests_java_144,377,,codecontests_java_144.txt,reverse_no_tool,ok,5.125,-4.375,9.5,0.8552631578947368,0.881578947368421,0.7894736842105263,0.8289473684210527,L21H12,I,<tool_call>,full,
mbpp_python_144,378,,mbpp_python_144.txt,reverse_no_tool,ok,3.625,-3.0,6.625,1.0188679245283019,0.9433962264150944,0.7924528301886793,0.6981132075471698,L17H8,I,<tool_call>,full,
codecontests_cpp_145,379,,codecontests_cpp_145.txt,reverse_no_tool,ok,7.25,-3.125,10.375,0.9397590361445783,0.9879518072289156,0.8192771084337349,0.8674698795180723,L24H6,I,<tool_call>,full,
codecontests_java_145,380,,codecontests_java_145.txt,reverse_no_tool,ok,15.125,-5.625,20.75,0.9156626506024096,0.9518072289156626,0.8403614457831325,0.9096385542168675,L24H6,I,<tool_call>,full,
humaneval_python_145,381,,humaneval_python_145.txt,reverse_no_tool,ok,3.0,-1.5,4.5,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9166666666666666,L21H12,I,<tool_call>,full,
apps_python_146,382,,apps_python_146.txt,reverse_no_tool,ok,5.875,-3.625,9.5,0.9473684210526315,1.0,0.8157894736842105,0.9078947368421053,L24H6,I,<tool_call>,full,
codecontests_java_146,383,,codecontests_java_146.txt,reverse_no_tool,ok,7.25,-4.375,11.625,1.1720430107526882,1.1397849462365592,1.118279569892473,1.1290322580645162,L24H6,I,<tool_call>,full,
codecontests_cpp_147,384,,codecontests_cpp_147.txt,reverse_no_tool,ok,6.125,-4.5,10.625,1.0470588235294118,1.035294117647059,1.011764705882353,0.9882352941176471,L21H1,I,<tool_call>,full,
codecontests_java_147,385,,codecontests_java_147.txt,reverse_no_tool,ok,14.0625,-2.625,16.6875,0.9026217228464419,0.9325842696629213,0.8614232209737828,0.9101123595505618,L24H6,I,<tool_call>,full,
mbpp_python_147,386,,mbpp_python_147.txt,reverse_no_tool,ok,7.875,-2.625,10.5,1.0119047619047619,1.0119047619047619,0.9285714285714286,0.9523809523809523,L24H6,I,<tool_call>,full,
apps_python_148,387,,apps_python_148.txt,reverse_no_tool,ok,3.625,-4.25,7.875,0.9206349206349206,1.0476190476190477,0.7777777777777778,0.9206349206349206,L20H14,I,<tool_call>,full,
codecontests_cpp_148,388,,codecontests_cpp_148.txt,reverse_no_tool,ok,2.625,-2.375,5.0,0.95,0.975,0.875,0.85,L21H1,I,<tool_call>,full,
codecontests_java_148,389,,codecontests_java_148.txt,reverse_no_tool,ok,9.125,-6.0,15.125,0.9834710743801653,1.0,0.9504132231404959,0.9256198347107438,L21H12,I,<tool_call>,full,
humaneval_python_148,390,,humaneval_python_148.txt,reverse_no_tool,ok,3.5,-1.875,5.375,1.0930232558139534,1.0930232558139534,0.9302325581395349,0.9534883720930233,L15H5,I,<tool_call>,full,
mbpp_python_148,391,,mbpp_python_148.txt,reverse_no_tool,ok,2.0,-3.125,5.125,1.024390243902439,1.024390243902439,0.8780487804878049,0.975609756097561,L20H14,I,<tool_call>,full,
codecontests_cpp_149,392,,codecontests_cpp_149.txt,reverse_no_tool,ok,2.0,-3.375,5.375,1.0232558139534884,0.9302325581395349,0.8837209302325582,0.8372093023255814,L21H1,I,<tool_call>,full,
codecontests_java_149,393,,codecontests_java_149.txt,reverse_no_tool,ok,7.125,-3.75,10.875,0.9195402298850575,0.9770114942528736,0.8505747126436781,0.9540229885057471,L24H6,I,<tool_call>,full,
humaneval_python_149,394,,humaneval_python_149.txt,reverse_no_tool,ok,4.875,-2.5,7.375,1.0677966101694916,1.0847457627118644,0.9491525423728814,1.0169491525423728,L16H8,I,<tool_call>,full,
mbpp_python_149,395,,mbpp_python_149.txt,reverse_no_tool,ok,4.0,-1.375,5.375,0.9767441860465116,1.0,0.813953488372093,0.8604651162790697,L24H6,I,<tool_call>,full,
codecontests_java_151,396,,codecontests_java_151.txt,reverse_no_tool,ok,4.875,-3.875,8.75,0.8857142857142857,0.9428571428571428,0.8714285714285714,0.9142857142857143,L21H12,I,<tool_call>,full,
humaneval_python_151,397,,humaneval_python_151.txt,reverse_no_tool,ok,2.625,-2.75,5.375,1.0930232558139534,1.069767441860465,0.8837209302325582,0.9534883720930233,L18H14,I,<tool_call>,full,
codecontests_cpp_152,398,,codecontests_cpp_152.txt,reverse_no_tool,ok,3.625,-5.375,9.0,0.9444444444444444,0.9305555555555556,0.8055555555555556,0.8333333333333334,L24H6,I,<tool_call>,full,
codecontests_java_152,399,,codecontests_java_152.txt,reverse_no_tool,ok,7.125,-3.5,10.625,0.9411764705882353,0.9529411764705882,0.8235294117647058,0.8705882352941177,L24H6,I,<tool_call>,full,
codecontests_cpp_153,400,,codecontests_cpp_153.txt,reverse_no_tool,ok,3.625,-3.5,7.125,0.9473684210526315,0.9824561403508771,0.9298245614035088,0.9298245614035088,L16H8,I,<tool_call>,full,
codecontests_java_153,401,,codecontests_java_153.txt,reverse_no_tool,ok,13.1875,-1.875,15.0625,1.070539419087137,1.04149377593361,0.995850622406639,1.0,L24H6,I,<tool_call>,full,
codecontests_cpp_154,402,,codecontests_cpp_154.txt,reverse_no_tool,ok,3.125,-3.125,6.25,1.08,1.0,0.96,0.92,L21H1,I,<tool_call>,full,
codecontests_java_154,403,,codecontests_java_154.txt,reverse_no_tool,ok,11.8125,-6.0,17.8125,1.0456140350877192,1.0210526315789474,1.0596491228070175,1.0105263157894737,L24H6,I,<tool_call>,full,
humaneval_python_154,404,,humaneval_python_154.txt,reverse_no_tool,ok,2.5,-2.375,4.875,0.9743589743589743,1.0,0.9487179487179487,1.0,L16H8,I,<tool_call>,full,
codecontests_cpp_156,405,,codecontests_cpp_156.txt,reverse_no_tool,ok,6.375,-3.5,9.875,1.0632911392405062,1.0253164556962024,0.8987341772151899,0.9367088607594937,L21H1,I,<tool_call>,full,
codecontests_java_156,406,,codecontests_java_156.txt,reverse_no_tool,ok,10.3125,-5.625,15.9375,0.9882352941176471,0.9921568627450981,0.9254901960784314,0.9294117647058824,L16H4,I,<tool_call>,full,
