sample_id,component,direction,source_variant,base_variant,rescue_ratio,tool_score_delta,no_tool_score_delta,top1_success,boundary_flip
codecontests_cpp_653,L21H12,tool,clean_full,clean_no_schema,0.9898190045248869,3.41796875,-0.1943359375,False,False
codecontests_cpp_653,L21H12,tool,clean_full,clean_schema_mismatch,1.5520361990950227,5.359375,0.0263671875,False,False
codecontests_cpp_653,L21H12,tool,clean_full,clean_no_protocol,2.2081447963800906,7.625,0.109375,False,False
codecontests_cpp_653,MLP27,tool,clean_full,corrupt_full,0.6900452488687783,2.3828125,-0.166015625,False,False
codecontests_cpp_653,MLP27,tool,clean_full,clean_no_schema,0.7782805429864253,2.6875,-0.05517578125,False,False
codecontests_cpp_653,MLP27,tool,clean_full,clean_schema_mismatch,1.5678733031674208,5.4140625,-0.0048828125,False,False
codecontests_cpp_653,MLP27,tool,clean_full,clean_no_protocol,2.665158371040724,9.203125,0.087890625,False,False
codecontests_cpp_653,L16H4,no_tool,corrupt_full,clean_full,0.06147540983606557,-0.000782012939453125,0.1171875,False,False
codecontests_cpp_653,L16H4,no_tool,corrupt_full,clean_no_schema,-0.006915983606557377,-0.75,-0.01318359375,True,True
codecontests_cpp_653,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.025102459016393443,1.125,0.0478515625,True,True
codecontests_cpp_653,L16H4,no_tool,corrupt_full,clean_no_protocol,0.0010245901639344263,0.375,0.001953125,True,True
codecontests_cpp_653,MLP17,no_tool,corrupt_full,clean_full,0.6045081967213115,-0.212890625,1.15234375,False,False
codecontests_cpp_653,MLP17,no_tool,corrupt_full,clean_no_schema,0.0006403688524590163,-0.21875,0.001220703125,True,True
codecontests_cpp_653,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.017418032786885244,-0.78125,0.033203125,True,True
codecontests_cpp_653,MLP17,no_tool,corrupt_full,clean_no_protocol,-0.02920081967213115,-4.0625,-0.0556640625,True,True
codecontests_cpp_653,L23H6,no_tool,corrupt_full,clean_full,0.4016393442622951,-0.068359375,0.765625,False,False
codecontests_cpp_653,L23H6,no_tool,corrupt_full,clean_no_schema,0.006051485655737705,0.953125,0.01153564453125,True,True
codecontests_cpp_653,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.03637295081967213,0.875,0.0693359375,True,True
codecontests_cpp_653,L23H6,no_tool,corrupt_full,clean_no_protocol,0.026383196721311477,2.6875,0.05029296875,True,True
codecontests_cpp_653,L24H6,tool,clean_full,corrupt_full,0.42081447963800905,1.453125,-0.03369140625,False,False
codecontests_cpp_653,L24H6,tool,clean_full,clean_no_schema,0.7782805429864253,2.6875,-0.06298828125,False,False
codecontests_cpp_653,L24H6,tool,clean_full,clean_schema_mismatch,1.085972850678733,3.75,0.10205078125,False,False
codecontests_cpp_653,L24H6,tool,clean_full,clean_no_protocol,2.434389140271493,8.40625,0.120849609375,False,False
codecontests_cpp_654,L2H14,tool,clean_full,corrupt_full,0.215,1.34375,-0.0057373046875,False,False
codecontests_cpp_654,L2H14,tool,clean_full,clean_no_schema,-0.095,-0.59375,0.029296875,False,False
codecontests_cpp_654,L2H14,tool,clean_full,clean_schema_mismatch,-0.025,-0.15625,0.01953125,False,False
codecontests_cpp_654,L2H14,tool,clean_full,clean_no_protocol,0.04,0.25,0.0546875,False,False
codecontests_cpp_654,MLP11,tool,clean_full,corrupt_full,0.6775,4.234375,-0.1474609375,False,False
codecontests_cpp_654,MLP11,tool,clean_full,clean_no_schema,0.0325,0.203125,0.021484375,False,False
codecontests_cpp_654,MLP11,tool,clean_full,clean_schema_mismatch,0.065,0.40625,0.095703125,False,False
codecontests_cpp_654,MLP11,tool,clean_full,clean_no_protocol,-0.44,-2.75,0.0,False,False
codecontests_cpp_654,MLP16,tool,clean_full,corrupt_full,0.605,3.78125,-0.12890625,False,False
codecontests_cpp_654,MLP16,tool,clean_full,clean_no_schema,0.539375,3.37109375,-0.494140625,True,True
codecontests_cpp_654,MLP16,tool,clean_full,clean_schema_mismatch,-0.045,-0.28125,0.01953125,False,False
codecontests_cpp_654,MLP16,tool,clean_full,clean_no_protocol,-0.49,-3.0625,0.40625,False,False
codecontests_cpp_654,L21H12,tool,clean_full,corrupt_full,0.9596875,5.998046875,-1.4921875,True,True
codecontests_cpp_654,L21H12,tool,clean_full,clean_no_schema,0.62609375,3.9130859375,-1.685546875,True,True
codecontests_cpp_654,L21H12,tool,clean_full,clean_schema_mismatch,0.66203125,4.1376953125,-1.892578125,True,True
codecontests_cpp_654,L21H12,tool,clean_full,clean_no_protocol,1.1425,7.140625,-0.078125,False,False
codecontests_cpp_654,MLP27,tool,clean_full,corrupt_full,0.96203125,6.0126953125,-1.6328125,True,True
codecontests_cpp_654,MLP27,tool,clean_full,clean_no_schema,0.58,3.625,-1.021484375,True,True
codecontests_cpp_654,MLP27,tool,clean_full,clean_schema_mismatch,0.64375,4.0234375,-1.416015625,True,True
codecontests_cpp_654,MLP27,tool,clean_full,clean_no_protocol,1.22125,7.6328125,-0.1640625,False,False
codecontests_cpp_654,L16H4,no_tool,corrupt_full,clean_full,0.17010309278350516,-0.002532958984375,1.03125,False,False
codecontests_cpp_654,L16H4,no_tool,corrupt_full,clean_no_schema,-0.003865979381443299,-0.3125,-0.0234375,True,True
codecontests_cpp_654,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.006121134020618557,0.21875,0.037109375,True,True
codecontests_cpp_654,L16H4,no_tool,corrupt_full,clean_no_protocol,-0.010309278350515464,0.4375,-0.0625,True,True
codecontests_cpp_654,MLP17,no_tool,corrupt_full,clean_full,0.35309278350515466,-0.0198974609375,2.140625,False,False
codecontests_cpp_654,MLP17,no_tool,corrupt_full,clean_no_schema,-0.002577319587628866,-2.9375,-0.015625,True,True
codecontests_cpp_654,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.003865979381443299,-2.96875,0.0234375,True,True
codecontests_cpp_654,MLP17,no_tool,corrupt_full,clean_no_protocol,0.030283505154639175,-4.0,0.18359375,True,True
codecontests_cpp_654,L23H6,no_tool,corrupt_full,clean_full,0.15979381443298968,-0.00262451171875,0.96875,False,False
codecontests_cpp_654,L23H6,no_tool,corrupt_full,clean_no_schema,0.014497422680412372,-0.3125,0.087890625,True,True
codecontests_cpp_654,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.010631443298969073,-0.03125,0.064453125,True,True
codecontests_cpp_654,L23H6,no_tool,corrupt_full,clean_no_protocol,0.022551546391752577,1.25,0.13671875,True,True
codecontests_cpp_654,L24H6,tool,clean_full,corrupt_full,0.62,3.875,-0.107421875,False,False
codecontests_cpp_654,L24H6,tool,clean_full,clean_no_schema,0.3825,2.390625,-0.216796875,False,False
codecontests_cpp_654,L24H6,tool,clean_full,clean_schema_mismatch,0.335,2.09375,-0.130859375,False,False
codecontests_cpp_654,L24H6,tool,clean_full,clean_no_protocol,0.78,4.875,-0.01953125,False,False
codecontests_cpp_655,L2H14,tool,clean_full,corrupt_full,-0.21311475409836064,-0.8125,-0.01043701171875,False,False
codecontests_cpp_655,L2H14,tool,clean_full,clean_no_schema,0.0194672131147541,0.07421875,-0.21875,True,True
codecontests_cpp_655,L2H14,tool,clean_full,clean_schema_mismatch,0.26639344262295084,1.015625,-0.060546875,False,False
codecontests_cpp_655,L2H14,tool,clean_full,clean_no_protocol,0.02459016393442623,0.09375,-0.0546875,False,False
codecontests_cpp_655,MLP11,tool,clean_full,corrupt_full,0.5532786885245902,2.109375,-0.1279296875,False,False
codecontests_cpp_655,MLP11,tool,clean_full,clean_no_schema,0.007684426229508197,0.029296875,-0.0859375,True,True
codecontests_cpp_655,MLP11,tool,clean_full,clean_schema_mismatch,0.20081967213114754,0.765625,0.052734375,False,False
codecontests_cpp_655,MLP11,tool,clean_full,clean_no_protocol,-1.4262295081967213,-5.4375,-0.0546875,False,False
codecontests_cpp_655,MLP16,tool,clean_full,corrupt_full,0.7827868852459017,2.984375,-0.51953125,True,False
codecontests_cpp_655,MLP16,tool,clean_full,clean_no_schema,0.08235143442622951,0.31396484375,-1.8203125,True,True
codecontests_cpp_655,MLP16,tool,clean_full,clean_schema_mismatch,0.1557377049180328,0.59375,0.17138671875,False,False
codecontests_cpp_655,MLP16,tool,clean_full,clean_no_protocol,-1.459016393442623,-5.5625,-0.125,False,False
codecontests_cpp_655,L21H12,tool,clean_full,corrupt_full,0.8063524590163934,3.07421875,-0.5234375,True,False
codecontests_cpp_655,L21H12,tool,clean_full,clean_no_schema,0.07549948770491803,0.287841796875,-1.4921875,True,True
codecontests_cpp_655,L21H12,tool,clean_full,clean_schema_mismatch,0.7533299180327869,2.8720703125,-1.345703125,True,True
codecontests_cpp_655,L21H12,tool,clean_full,clean_no_protocol,1.4631147540983607,5.578125,-0.083984375,False,False
codecontests_cpp_655,MLP27,tool,clean_full,corrupt_full,0.9180327868852459,3.5,-1.125,True,True
codecontests_cpp_655,MLP27,tool,clean_full,clean_no_schema,0.06800717213114754,0.25927734375,-1.1171875,True,True
codecontests_cpp_655,MLP27,tool,clean_full,clean_schema_mismatch,0.7587090163934426,2.892578125,-1.330078125,True,True
codecontests_cpp_655,MLP27,tool,clean_full,clean_no_protocol,1.9098360655737705,7.28125,-0.3828125,True,True
codecontests_cpp_655,L16H4,no_tool,corrupt_full,clean_full,0.24342105263157895,-0.010009765625,1.15625,False,False
codecontests_cpp_655,L16H4,no_tool,corrupt_full,clean_no_schema,0.11677631578947369,-0.3984375,0.5546875,False,True
codecontests_cpp_655,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.02425986842105263,-0.28125,0.115234375,True,True
codecontests_cpp_655,L16H4,no_tool,corrupt_full,clean_no_protocol,-0.0078125,-0.5,-0.037109375,True,True
codecontests_cpp_655,MLP17,no_tool,corrupt_full,clean_full,0.40460526315789475,-0.037109375,1.921875,False,False
codecontests_cpp_655,MLP17,no_tool,corrupt_full,clean_no_schema,0.21998355263157895,-1.83203125,1.044921875,True,True
codecontests_cpp_655,MLP17,no_tool,corrupt_full,clean_schema_mismatch,-0.0069901315789473685,-3.78125,-0.033203125,True,True
codecontests_cpp_655,MLP17,no_tool,corrupt_full,clean_no_protocol,0.0024671052631578946,-10.1875,0.01171875,True,True
codecontests_cpp_655,L23H6,no_tool,corrupt_full,clean_full,0.13157894736842105,-0.00250244140625,0.625,False,False
codecontests_cpp_655,L23H6,no_tool,corrupt_full,clean_no_schema,0.0805921052631579,-0.2109375,0.3828125,False,False
codecontests_cpp_655,L23H6,no_tool,corrupt_full,clean_schema_mismatch,-0.0008223684210526315,0.109375,-0.00390625,True,True
codecontests_cpp_655,L23H6,no_tool,corrupt_full,clean_no_protocol,0.010279605263157895,0.9375,0.048828125,True,True
codecontests_cpp_655,L24H6,tool,clean_full,corrupt_full,0.625,2.3828125,-0.1923828125,False,False
codecontests_cpp_655,L24H6,tool,clean_full,clean_no_schema,0.05046106557377049,0.1923828125,-0.6796875,True,True
codecontests_cpp_655,L24H6,tool,clean_full,clean_schema_mismatch,0.4487704918032787,1.7109375,-0.185546875,False,False
codecontests_cpp_655,L24H6,tool,clean_full,clean_no_protocol,1.4262295081967213,5.4375,-0.015625,False,False
codecontests_cpp_656,L2H14,tool,clean_full,corrupt_full,-0.1286549707602339,-0.34375,-0.003204345703125,False,False
codecontests_cpp_656,L2H14,tool,clean_full,clean_no_schema,0.054093567251461985,0.14453125,-0.068359375,False,False
codecontests_cpp_656,L2H14,tool,clean_full,clean_schema_mismatch,0.24561403508771928,0.65625,0.0234375,False,False
codecontests_cpp_656,L2H14,tool,clean_full,clean_no_protocol,-0.42105263157894735,-1.125,-0.09375,False,False
codecontests_cpp_656,MLP11,tool,clean_full,corrupt_full,0.6549707602339181,1.75,-0.203125,False,False
codecontests_cpp_656,MLP11,tool,clean_full,clean_no_schema,0.25511695906432746,0.681640625,-0.529296875,True,True
codecontests_cpp_656,MLP11,tool,clean_full,clean_schema_mismatch,0.5614035087719298,1.5,0.0,False,False
codecontests_cpp_656,MLP11,tool,clean_full,clean_no_protocol,-1.1929824561403508,-3.1875,-0.13671875,False,False
codecontests_cpp_656,MLP16,tool,clean_full,corrupt_full,0.4619883040935672,1.234375,-0.123046875,False,False
codecontests_cpp_656,MLP16,tool,clean_full,clean_no_schema,0.25877192982456143,0.69140625,-0.517578125,True,True
codecontests_cpp_656,MLP16,tool,clean_full,clean_schema_mismatch,0.5672514619883041,1.515625,0.08349609375,False,False
codecontests_cpp_656,MLP16,tool,clean_full,clean_no_protocol,-0.8187134502923976,-2.1875,-0.30859375,False,False
codecontests_cpp_656,L21H12,tool,clean_full,corrupt_full,0.8238304093567251,2.201171875,-0.474609375,False,True
codecontests_cpp_656,L21H12,tool,clean_full,clean_no_schema,0.30116959064327486,0.8046875,-0.857421875,True,True
codecontests_cpp_656,L21H12,tool,clean_full,clean_schema_mismatch,1.25,3.33984375,-0.1875,False,False
codecontests_cpp_656,L21H12,tool,clean_full,clean_no_protocol,2.4853801169590644,6.640625,0.408203125,False,False
codecontests_cpp_656,MLP27,tool,clean_full,corrupt_full,0.9607090643274854,2.56689453125,-1.21875,True,True
codecontests_cpp_656,MLP27,tool,clean_full,clean_no_schema,0.2777777777777778,0.7421875,-0.705078125,True,True
codecontests_cpp_656,MLP27,tool,clean_full,clean_schema_mismatch,1.1973684210526316,3.19921875,-0.248046875,False,False
codecontests_cpp_656,MLP27,tool,clean_full,clean_no_protocol,2.690058479532164,7.1875,0.1171875,False,False
codecontests_cpp_656,L16H4,no_tool,corrupt_full,clean_full,0.13851351351351351,-0.006591796875,0.3203125,False,False
codecontests_cpp_656,L16H4,no_tool,corrupt_full,clean_no_schema,-0.0625,0.265625,-0.14453125,True,True
codecontests_cpp_656,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.030616554054054054,1.0625,0.07080078125,True,True
codecontests_cpp_656,L16H4,no_tool,corrupt_full,clean_no_protocol,0.07179054054054054,0.25,0.166015625,True,True
codecontests_cpp_656,MLP17,no_tool,corrupt_full,clean_full,0.1891891891891892,-0.0162353515625,0.4375,False,False
codecontests_cpp_656,MLP17,no_tool,corrupt_full,clean_no_schema,0.02533783783783784,-0.31640625,0.05859375,True,True
codecontests_cpp_656,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.03505067567567568,-0.6875,0.0810546875,True,True
codecontests_cpp_656,MLP17,no_tool,corrupt_full,clean_no_protocol,-0.010135135135135136,-2.25,-0.0234375,True,True
codecontests_cpp_656,L23H6,no_tool,corrupt_full,clean_full,0.2635135135135135,-0.023681640625,0.609375,False,False
codecontests_cpp_656,L23H6,no_tool,corrupt_full,clean_no_schema,0.004222972972972973,0.01171875,0.009765625,True,True
codecontests_cpp_656,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.0234375,0.296875,0.05419921875,True,True
codecontests_cpp_656,L23H6,no_tool,corrupt_full,clean_no_protocol,0.08952702702702703,1.375,0.20703125,True,True
codecontests_cpp_656,L24H6,tool,clean_full,corrupt_full,0.5087719298245614,1.359375,-0.09033203125,False,False
codecontests_cpp_656,L24H6,tool,clean_full,clean_no_schema,0.19736842105263158,0.52734375,-0.349609375,True,True
codecontests_cpp_656,L24H6,tool,clean_full,clean_schema_mismatch,0.672514619883041,1.796875,0.04541015625,False,False
codecontests_cpp_656,L24H6,tool,clean_full,clean_no_protocol,2.309941520467836,6.171875,0.376953125,False,False
codecontests_cpp_657,L2H14,tool,clean_full,corrupt_full,-0.6587677725118484,-2.171875,-0.042724609375,False,False
codecontests_cpp_657,L2H14,tool,clean_full,clean_no_schema,0.0,0.0,-0.016845703125,False,False
codecontests_cpp_657,L2H14,tool,clean_full,clean_schema_mismatch,-0.24170616113744076,-0.796875,0.0413818359375,False,False
codecontests_cpp_657,L2H14,tool,clean_full,clean_no_protocol,0.0,0.0,-0.005859375,False,False
codecontests_cpp_657,MLP11,tool,clean_full,corrupt_full,0.4075829383886256,1.34375,-0.05419921875,False,False
codecontests_cpp_657,MLP11,tool,clean_full,clean_no_schema,0.3981042654028436,1.3125,-0.181396484375,False,False
codecontests_cpp_657,MLP11,tool,clean_full,clean_schema_mismatch,-0.052132701421800945,-0.171875,0.00634765625,False,False
codecontests_cpp_657,MLP11,tool,clean_full,clean_no_protocol,-0.4928909952606635,-1.625,-0.111328125,False,False
codecontests_cpp_657,MLP16,tool,clean_full,corrupt_full,0.22748815165876776,0.75,-0.0281982421875,False,False
codecontests_cpp_657,MLP16,tool,clean_full,clean_no_schema,0.6398104265402843,2.109375,-0.656982421875,True,True
codecontests_cpp_657,MLP16,tool,clean_full,clean_schema_mismatch,-0.2985781990521327,-0.984375,0.0323486328125,False,False
codecontests_cpp_657,MLP16,tool,clean_full,clean_no_protocol,-2.0473933649289098,-6.75,-0.638671875,False,False
codecontests_cpp_657,L21H12,tool,clean_full,corrupt_full,0.6516587677725119,2.1484375,-0.216796875,False,False
codecontests_cpp_657,L21H12,tool,clean_full,clean_no_schema,0.6261848341232228,2.064453125,-0.645263671875,True,True
codecontests_cpp_657,L21H12,tool,clean_full,clean_schema_mismatch,0.5675355450236966,1.87109375,-1.314697265625,True,True
codecontests_cpp_657,L21H12,tool,clean_full,clean_no_protocol,1.6398104265402844,5.40625,0.083984375,False,False
codecontests_cpp_657,MLP27,tool,clean_full,corrupt_full,0.8590047393364929,2.83203125,-0.69140625,True,True
codecontests_cpp_657,MLP27,tool,clean_full,clean_no_schema,0.6327014218009479,2.0859375,-0.664794921875,True,True
codecontests_cpp_657,MLP27,tool,clean_full,clean_schema_mismatch,0.5696090047393365,1.8779296875,-1.353759765625,True,True
codecontests_cpp_657,MLP27,tool,clean_full,clean_no_protocol,2.0071090047393363,6.6171875,-0.115234375,False,False
codecontests_cpp_657,L16H4,no_tool,corrupt_full,clean_full,0.10454545454545454,-0.0022430419921875,0.359375,False,False
codecontests_cpp_657,L16H4,no_tool,corrupt_full,clean_no_schema,0.004616477272727273,-0.34375,0.015869140625,True,True
codecontests_cpp_657,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.001846590909090909,-0.125,0.00634765625,True,True
codecontests_cpp_657,L16H4,no_tool,corrupt_full,clean_no_protocol,0.009659090909090909,0.78125,0.033203125,True,True
codecontests_cpp_657,MLP17,no_tool,corrupt_full,clean_full,0.32727272727272727,-0.029052734375,1.125,False,False
codecontests_cpp_657,MLP17,no_tool,corrupt_full,clean_no_schema,0.002414772727272727,-1.296875,0.00830078125,True,True
codecontests_cpp_657,MLP17,no_tool,corrupt_full,clean_schema_mismatch,-0.003053977272727273,-3.03125,-0.010498046875,True,True
codecontests_cpp_657,MLP17,no_tool,corrupt_full,clean_no_protocol,-0.061931818181818185,-9.0625,-0.212890625,True,True
codecontests_cpp_657,L23H6,no_tool,corrupt_full,clean_full,0.2,-0.00909423828125,0.6875,False,False
codecontests_cpp_657,L23H6,no_tool,corrupt_full,clean_no_schema,-0.0009232954545454545,0.21875,-0.003173828125,True,True
codecontests_cpp_657,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.004545454545454545,-0.203125,0.015625,True,True
codecontests_cpp_657,L23H6,no_tool,corrupt_full,clean_no_protocol,0.021875,1.53125,0.0751953125,True,True
codecontests_cpp_657,L24H6,tool,clean_full,corrupt_full,0.533175355450237,1.7578125,-0.11572265625,False,False
codecontests_cpp_657,L24H6,tool,clean_full,clean_no_schema,0.4834123222748815,1.59375,-0.280029296875,False,False
codecontests_cpp_657,L24H6,tool,clean_full,clean_schema_mismatch,0.3412322274881517,1.125,-0.271728515625,False,False
codecontests_cpp_657,L24H6,tool,clean_full,clean_no_protocol,1.5829383886255923,5.21875,0.119140625,False,False
codecontests_cpp_658,L2H14,tool,clean_full,corrupt_full,-0.17894736842105263,-0.265625,-0.0062255859375,False,False
codecontests_cpp_658,L2H14,tool,clean_full,clean_no_schema,0.4,0.59375,0.0546875,False,False
codecontests_cpp_658,L2H14,tool,clean_full,clean_schema_mismatch,-0.042105263157894736,-0.0625,0.0,False,False
codecontests_cpp_658,L2H14,tool,clean_full,clean_no_protocol,0.12631578947368421,0.1875,0.0234375,False,False
codecontests_cpp_658,MLP11,tool,clean_full,corrupt_full,-1.2736842105263158,-1.890625,-0.1376953125,False,False
codecontests_cpp_658,MLP11,tool,clean_full,clean_no_schema,-0.9263157894736842,-1.375,-0.11328125,False,False
codecontests_cpp_658,MLP11,tool,clean_full,clean_schema_mismatch,-0.42105263157894735,-0.625,-0.046875,False,False
codecontests_cpp_658,MLP11,tool,clean_full,clean_no_protocol,-1.3473684210526315,-2.0,-0.2109375,False,False
codecontests_cpp_658,MLP16,tool,clean_full,corrupt_full,-0.05263157894736842,-0.078125,-0.003662109375,False,False
codecontests_cpp_658,MLP16,tool,clean_full,clean_no_schema,2.463157894736842,3.65625,0.33984375,False,False
codecontests_cpp_658,MLP16,tool,clean_full,clean_schema_mismatch,0.0,0.0,0.0078125,False,False
codecontests_cpp_658,MLP16,tool,clean_full,clean_no_protocol,-1.6,-2.375,-0.5,False,False
codecontests_cpp_658,L21H12,tool,clean_full,corrupt_full,0.7342105263157894,1.08984375,-0.19140625,False,False
codecontests_cpp_658,L21H12,tool,clean_full,clean_no_schema,2.8,4.15625,0.3779296875,False,False
codecontests_cpp_658,L21H12,tool,clean_full,clean_schema_mismatch,4.968421052631579,7.375,0.697265625,False,False
codecontests_cpp_658,L21H12,tool,clean_full,clean_no_protocol,4.821052631578947,7.15625,0.68359375,False,False
codecontests_cpp_658,MLP27,tool,clean_full,corrupt_full,0.6605263157894737,0.98046875,-0.138671875,False,False
codecontests_cpp_658,MLP27,tool,clean_full,clean_no_schema,3.1894736842105265,4.734375,0.4140625,False,False
codecontests_cpp_658,MLP27,tool,clean_full,clean_schema_mismatch,5.389473684210526,8.0,0.767578125,False,False
codecontests_cpp_658,MLP27,tool,clean_full,clean_no_protocol,6.273684210526316,9.3125,0.90234375,False,False
codecontests_cpp_658,L16H4,no_tool,corrupt_full,clean_full,0.3597122302158273,-0.0390625,0.390625,False,False
codecontests_cpp_658,L16H4,no_tool,corrupt_full,clean_no_schema,0.025179856115107913,0.125,0.02734375,True,True
codecontests_cpp_658,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.08633093525179857,1.1875,0.09375,True,True
codecontests_cpp_658,L16H4,no_tool,corrupt_full,clean_no_protocol,0.04316546762589928,0.75,0.046875,True,True
codecontests_cpp_658,MLP17,no_tool,corrupt_full,clean_full,0.4136690647482014,-0.05517578125,0.44921875,False,False
codecontests_cpp_658,MLP17,no_tool,corrupt_full,clean_no_schema,0.13848920863309352,1.15625,0.150390625,True,True
codecontests_cpp_658,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.03237410071942446,0.125,0.03515625,True,True
codecontests_cpp_658,MLP17,no_tool,corrupt_full,clean_no_protocol,-0.22302158273381295,-1.625,-0.2421875,True,True
codecontests_cpp_658,L23H6,no_tool,corrupt_full,clean_full,0.35251798561151076,-0.038330078125,0.3828125,False,False
codecontests_cpp_658,L23H6,no_tool,corrupt_full,clean_no_schema,0.18525179856115107,2.09375,0.201171875,True,True
codecontests_cpp_658,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.28776978417266186,3.125,0.3125,True,True
codecontests_cpp_658,L23H6,no_tool,corrupt_full,clean_no_protocol,0.24820143884892087,2.75,0.26953125,True,True
codecontests_cpp_658,L24H6,tool,clean_full,corrupt_full,0.43157894736842106,0.640625,-0.043212890625,False,False
codecontests_cpp_658,L24H6,tool,clean_full,clean_no_schema,3.4947368421052634,5.1875,0.48193359375,False,False
codecontests_cpp_658,L24H6,tool,clean_full,clean_schema_mismatch,4.947368421052632,7.34375,0.71484375,False,False
codecontests_cpp_658,L24H6,tool,clean_full,clean_no_protocol,6.063157894736842,9.0,0.8828125,False,False
codecontests_cpp_659,L2H14,tool,clean_full,corrupt_full,-0.08333333333333333,-0.34375,-0.00127410888671875,False,False
codecontests_cpp_659,L2H14,tool,clean_full,clean_no_schema,-0.007575757575757576,-0.03125,-0.0126953125,False,False
codecontests_cpp_659,L2H14,tool,clean_full,clean_schema_mismatch,0.18181818181818182,0.75,0.05224609375,False,False
codecontests_cpp_659,L2H14,tool,clean_full,clean_no_protocol,0.10606060606060606,0.4375,0.0,False,False
codecontests_cpp_659,MLP11,tool,clean_full,corrupt_full,0.8740530303030303,3.60546875,-0.6015625,True,True
codecontests_cpp_659,MLP11,tool,clean_full,clean_no_schema,0.29640151515151514,1.22265625,-0.3115234375,False,False
codecontests_cpp_659,MLP11,tool,clean_full,clean_schema_mismatch,0.3787878787878788,1.5625,0.05517578125,False,False
codecontests_cpp_659,MLP11,tool,clean_full,clean_no_protocol,-0.42424242424242425,-1.75,-0.1826171875,False,False
codecontests_cpp_659,MLP16,tool,clean_full,corrupt_full,0.7045454545454546,2.90625,-0.23046875,False,False
codecontests_cpp_659,MLP16,tool,clean_full,clean_no_schema,0.44696969696969696,1.84375,-0.9365234375,True,True
codecontests_cpp_659,MLP16,tool,clean_full,clean_schema_mismatch,0.3484848484848485,1.4375,0.0859375,False,False
codecontests_cpp_659,MLP16,tool,clean_full,clean_no_protocol,-0.4393939393939394,-1.8125,-0.7744140625,False,False
codecontests_cpp_659,L21H12,tool,clean_full,corrupt_full,0.7064393939393939,2.9140625,-0.2099609375,False,False
codecontests_cpp_659,L21H12,tool,clean_full,clean_no_schema,0.38825757575757575,1.6015625,-0.6201171875,True,True
codecontests_cpp_659,L21H12,tool,clean_full,clean_schema_mismatch,1.071969696969697,4.421875,-0.0302734375,False,False
codecontests_cpp_659,L21H12,tool,clean_full,clean_no_protocol,1.6666666666666667,6.875,0.025390625,False,False
codecontests_cpp_659,MLP27,tool,clean_full,corrupt_full,0.9384469696969697,3.87109375,-1.0078125,True,True
codecontests_cpp_659,MLP27,tool,clean_full,clean_no_schema,0.42234848484848486,1.7421875,-0.9208984375,True,True
codecontests_cpp_659,MLP27,tool,clean_full,clean_schema_mismatch,1.2840909090909092,5.296875,-0.28125,False,False
codecontests_cpp_659,MLP27,tool,clean_full,clean_no_protocol,2.2196969696969697,9.15625,-0.2001953125,False,False
codecontests_cpp_659,L16H4,no_tool,corrupt_full,clean_full,0.17297297297297298,-0.0126953125,0.5,False,False
codecontests_cpp_659,L16H4,no_tool,corrupt_full,clean_no_schema,0.007770270270270271,-0.828125,0.0224609375,True,True
codecontests_cpp_659,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.009628378378378379,1.09375,0.02783203125,True,True
codecontests_cpp_659,L16H4,no_tool,corrupt_full,clean_no_protocol,-0.011824324324324325,0.25,-0.0341796875,True,True
codecontests_cpp_659,MLP17,no_tool,corrupt_full,clean_full,0.05945945945945946,-0.006988525390625,0.171875,False,False
codecontests_cpp_659,MLP17,no_tool,corrupt_full,clean_no_schema,-0.034797297297297296,0.65625,-0.1005859375,True,True
codecontests_cpp_659,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.014358108108108109,2.625,0.04150390625,True,True
codecontests_cpp_659,MLP17,no_tool,corrupt_full,clean_no_protocol,0.0037162162162162164,-0.25,0.0107421875,True,True
codecontests_cpp_659,L23H6,no_tool,corrupt_full,clean_full,0.2594594594594595,-0.0205078125,0.75,False,False
codecontests_cpp_659,L23H6,no_tool,corrupt_full,clean_no_schema,0.02010135135135135,-0.296875,0.05810546875,True,True
codecontests_cpp_659,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.01891891891891892,0.71875,0.0546875,True,True
codecontests_cpp_659,L23H6,no_tool,corrupt_full,clean_no_protocol,0.012837837837837839,0.8125,0.037109375,True,True
codecontests_cpp_659,L24H6,tool,clean_full,corrupt_full,0.6799242424242424,2.8046875,-0.1904296875,False,False
codecontests_cpp_659,L24H6,tool,clean_full,clean_no_schema,0.36553030303030304,1.5078125,-0.5263671875,True,True
