sample_id,group,n_nodes,promote_suff_ratio,suppress_suff_ratio,promote_tool_top1,suppress_no_tool_top1,promote_nec_drop,suppress_nec_drop,promote_nec_top1_drop,suppress_nec_top1_drop
codecontests_cpp_147,tool_schema_readers,6,0.9901431074766355,0.9671296296296297,True,True,0.0001818933219552843,-0.0007869014033565769,0.0,0.0
codecontests_cpp_147,user_query_readers,1,0.056074766355140186,-0.022222222222222223,False,False,1.4189247773077618e-05,-0.00010850694444441977,0.0,0.0
codecontests_cpp_147,suppression_readers,6,0.8014018691588785,0.5814814814814815,False,False,1.0909321152108298e-05,2.170138888890616e-05,0.0,0.0
codecontests_cpp_147,tool_call_writers,2,0.7511682242990654,0.4888888888888889,False,False,8.770238573263534e-06,-0.0005461516203704164,0.0,0.0
codecontests_cpp_147,no_tool_writers,2,0.5350467289719626,0.5185185185185185,False,False,0.0002606115608571047,0.00913266782407407,0.0,0.0
codecontests_cpp_147,arbitration_integrators,7,0.9955278913551402,0.9964554398148148,True,True,0.0006747379481234494,0.0012622974537036535,0.0,0.0
codecontests_java_147,full_functional_circuit,24,0.9995743189102564,0.9976791317991632,True,True,0.0,0.0,0.0,0.0
codecontests_java_147,tool_schema_readers,6,0.7769230769230769,0.9696652719665272,False,True,0.00014773637820508778,-0.001744737186192391,0.0,0.0
codecontests_java_147,user_query_readers,1,0.14871794871794872,-0.16317991631799164,False,False,0.0005258413461538547,-0.0019592540533471814,0.0,0.0
codecontests_java_147,suppression_readers,6,0.5205128205128206,0.9641736401673641,False,True,0.001096754807692335,0.00268043933054396,0.0,0.0
codecontests_java_147,tool_call_writers,2,0.4948717948717949,0.7897489539748954,False,True,-0.0001464843749999778,0.0021247384937238545,0.0,0.0
codecontests_java_147,no_tool_writers,2,0.5615384615384615,0.9079497907949791,False,True,-0.00016150841346151967,0.005557008368200944,0.0,0.0
codecontests_java_147,arbitration_integrators,7,0.9853365384615385,0.9524058577405857,True,True,0.006705729166666674,0.0015363493723850041,0.0,0.0
mbpp_python_147,full_functional_circuit,24,0.999844970703125,0.9985617897727272,True,True,0.0,0.0,0.0,0.0
mbpp_python_147,tool_schema_readers,6,0.929375,0.9662878787878788,False,True,-9.76562500000222e-05,0.0005977746212121327,0.0,0.0
mbpp_python_147,user_query_readers,1,0.04,0.09090909090909091,False,False,-3.662109375079936e-06,-1.775568181816567e-05,0.0,0.0
mbpp_python_147,suppression_readers,6,0.82625,0.8765151515151515,False,True,0.00018188476562497335,0.0007043087121212377,0.0,0.0
mbpp_python_147,tool_call_writers,2,0.59,0.2878787878787879,False,False,-0.00014030456542979408,0.00043205492424236436,0.0,0.0
mbpp_python_147,no_tool_writers,2,0.625,0.7363636363636363,False,True,-9.735107421882105e-05,0.0001479640151514916,0.0,0.0
mbpp_python_147,arbitration_integrators,7,0.99685546875,0.990814393939394,True,True,0.00018920898437491118,0.0025153882575756903,0.0,0.0
apps_python_148,full_functional_circuit,24,0.9999708189581432,0.9992305871212122,True,True,0.0,0.0,0.0,0.0
apps_python_148,tool_schema_readers,6,0.9721715328467153,0.8522727272727273,True,True,0.00017842759181108114,0.0018199573863636465,0.0,0.0
apps_python_148,user_query_readers,1,-0.11678832116788321,-0.05303030303030303,False,False,0.00014545969719426122,0.00034771543560607743,0.0,0.0
apps_python_148,suppression_readers,6,0.9714872262773723,0.5890151515151515,True,False,0.00016506222912859858,0.0011245265151516026,0.0,0.0
apps_python_148,tool_call_writers,2,0.17153284671532848,-0.14393939393939395,False,False,0.00010536360914681353,0.001686789772727293,0.0,0.0
apps_python_148,no_tool_writers,2,0.572992700729927,0.26515151515151514,False,False,0.0013465602902600349,0.0007472182765151381,0.0,0.0
apps_python_148,arbitration_integrators,7,0.9928147810218978,0.9753787878787878,True,True,0.0024941994325957673,0.012665719696969724,0.0,0.0
codecontests_cpp_148,full_functional_circuit,24,0.9982573914670658,0.99814453125,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_148,tool_schema_readers,6,0.9892870508982036,0.98662109375,True,True,0.00569563997005984,0.005468750000000022,0.0,0.0
codecontests_cpp_148,user_query_readers,1,-0.31137724550898205,0.08125,False,False,-0.001052582335329344,0.0002197265625000222,0.0,0.0
codecontests_cpp_148,suppression_readers,6,0.9113023952095808,0.916796875,True,True,0.001122754491017952,0.0021240234375000666,0.0,0.0
codecontests_cpp_148,tool_call_writers,2,0.11976047904191617,-0.18125,False,False,-0.0012455557634730718,-0.0008972167968749334,0.0,0.0
codecontests_cpp_148,no_tool_writers,2,-0.05389221556886228,0.0375,False,False,0.0011110591317364804,0.0020019531250000666,0.0,0.0
codecontests_cpp_148,arbitration_integrators,7,0.9854041916167665,0.9390625,True,True,0.0012163173652693926,-0.000762939453125,0.0,0.0
codecontests_java_148,full_functional_circuit,24,0.9999799004916488,0.9982683634020618,True,True,0.0,0.0,0.0,0.0
codecontests_java_148,tool_schema_readers,6,0.99375,0.9403994845360825,True,True,-5.1564183728425306e-06,0.002577319587628857,0.0,0.0
codecontests_java_148,user_query_readers,1,0.20689655172413793,0.06701030927835051,False,False,-1.8941945042483255e-06,0.00015101481958756935,0.0,0.0
codecontests_java_148,suppression_readers,6,0.9825431034482759,0.7835051546391752,True,False,1.9994275324286548e-06,0.002275289948453607,0.0,0.0
codecontests_java_148,tool_call_writers,2,0.7103448275862069,0.29896907216494845,False,False,-1.473262392193142e-06,0.002859213917525749,0.0,0.0
codecontests_java_148,no_tool_writers,2,0.5741379310344827,0.422680412371134,False,False,-8.839574353380897e-06,0.0026779961340205327,0.0,0.0
codecontests_java_148,arbitration_integrators,7,0.9982825969827587,0.9660115979381443,True,True,4.472403690736204e-05,2.0135309278357383e-05,0.0,0.0
humaneval_python_148,full_functional_circuit,24,0.9983511306532663,0.989561987704918,True,True,0.0,0.0,0.0,0.0
