sample_id,family,component,base_variant,rescue_ratio,decision_score,top1_success,boundary_flip
codecontests_cpp_717,query,L24H6,corrupt_full,0.6142241379310345,-0.57421875,False,False
codecontests_cpp_717,query,MLP27,corrupt_full,0.7974137931034483,-0.076171875,False,False
codecontests_cpp_717,suppress,L16H4,clean_full,0.07926829268292683,-1.1771087646484375,False,False
codecontests_cpp_717,suppress,MLP17,clean_full,0.1524390243902439,-1.078369140625,False,False
codecontests_cpp_717,suppress,L23H6,clean_full,0.32926829268292684,-0.82177734375,False,False
codecontests_cpp_718,query,L20H5,corrupt_full,0.35096153846153844,-2.072509765625,False,False
codecontests_cpp_718,query,L21H1,corrupt_full,0.6057692307692307,-1.1181640625,False,False
codecontests_cpp_718,query,L21H12,corrupt_full,0.5769230769230769,-1.2333984375,False,False
codecontests_cpp_718,query,L24H6,corrupt_full,0.6009615384615384,-1.1376953125,False,False
codecontests_cpp_718,query,MLP27,corrupt_full,0.9347956730769231,0.9365234375,True,True
codecontests_cpp_718,suppress,L16H4,clean_full,0.2857142857142857,-2.2431640625,False,False
codecontests_cpp_718,suppress,MLP17,clean_full,0.6157635467980296,-1.0302734375,False,False
codecontests_cpp_718,suppress,L23H6,clean_full,0.2857142857142857,-2.2437744140625,False,False
codecontests_cpp_719,query,L20H5,corrupt_full,0.41975308641975306,-2.905517578125,False,False
codecontests_cpp_719,query,L21H1,corrupt_full,0.6219135802469136,-1.80126953125,False,False
codecontests_cpp_719,query,L21H12,corrupt_full,0.5987654320987654,-1.93212890625,False,False
codecontests_cpp_719,query,L24H6,corrupt_full,0.39814814814814814,-3.0196533203125,False,False
codecontests_cpp_719,query,MLP27,corrupt_full,0.7700617283950617,-0.859375,False,False
codecontests_cpp_719,suppress,L16H4,clean_full,0.25523012552301255,-2.76513671875,False,False
codecontests_cpp_719,suppress,MLP17,clean_full,0.4602510460251046,-1.939453125,False,False
codecontests_cpp_719,suppress,L23H6,clean_full,0.3682008368200837,-2.319091796875,False,False
codecontests_cpp_720,query,L20H5,corrupt_full,0.5919540229885057,-2.11962890625,False,False
codecontests_cpp_720,query,L21H1,corrupt_full,0.8864942528735632,0.1171875,True,True
codecontests_cpp_720,query,L21H12,corrupt_full,0.9087643678160919,0.39453125,True,True
codecontests_cpp_720,query,L24H6,corrupt_full,0.5718390804597702,-2.240234375,False,False
codecontests_cpp_720,query,MLP27,corrupt_full,0.9464798850574713,1.076171875,True,True
codecontests_cpp_720,suppress,L16H4,clean_full,0.031746031746031744,-5.718609809875488,False,False
codecontests_cpp_720,suppress,MLP17,clean_full,0.2698412698412698,-4.30560302734375,False,False
codecontests_cpp_720,suppress,L23H6,clean_full,0.164021164021164,-4.935859680175781,False,False
codecontests_cpp_721,query,L20H5,corrupt_full,0.591715976331361,-2.0458984375,False,False
codecontests_cpp_721,query,L21H1,corrupt_full,0.900887573964497,0.33203125,True,True
codecontests_cpp_721,query,L21H12,corrupt_full,0.9282544378698225,0.75390625,True,True
codecontests_cpp_721,query,L24H6,corrupt_full,0.5236686390532544,-2.44677734375,False,False
codecontests_cpp_721,query,MLP27,corrupt_full,0.9554363905325444,1.3583984375,True,True
codecontests_cpp_721,suppress,L16H4,clean_full,0.1935483870967742,-4.6840362548828125,False,False
codecontests_cpp_721,suppress,MLP17,clean_full,0.3521505376344086,-3.7484130859375,False,False
codecontests_cpp_721,suppress,L23H6,clean_full,0.14516129032258066,-4.966865539550781,False,False
codecontests_cpp_722,query,L20H5,corrupt_full,0.45294117647058824,-2.87353515625,False,False
codecontests_cpp_722,query,L21H1,corrupt_full,0.8044117647058824,-0.703125,False,False
codecontests_cpp_722,query,L21H12,corrupt_full,0.6441176470588236,-1.77587890625,False,False
codecontests_cpp_722,query,L24H6,corrupt_full,0.5147058823529411,-2.5263671875,False,False
codecontests_cpp_722,query,MLP27,corrupt_full,0.9389705882352941,0.75390625,True,True
codecontests_cpp_722,suppress,L16H4,clean_full,0.2081447963800905,-2.7216796875,False,False
codecontests_cpp_722,suppress,MLP17,clean_full,0.3167420814479638,-2.3271484375,False,False
codecontests_cpp_722,suppress,L23H6,clean_full,0.3031674208144796,-2.3807373046875,False,False
codecontests_cpp_724,query,L20H5,corrupt_full,0.46319018404907975,-2.712890625,False,False
codecontests_cpp_724,query,L21H1,corrupt_full,0.5276073619631901,-2.372314453125,False,False
codecontests_cpp_724,query,L21H12,corrupt_full,0.6226993865030674,-1.859375,False,False
codecontests_cpp_724,query,L24H6,corrupt_full,0.5797546012269938,-2.088623046875,False,False
codecontests_cpp_724,query,MLP27,corrupt_full,0.6901840490797546,-1.47216796875,False,False
codecontests_cpp_724,suppress,L16H4,clean_full,0.3082706766917293,-1.395751953125,False,False
codecontests_cpp_724,suppress,MLP17,clean_full,0.5150375939849624,-0.8603515625,False,False
codecontests_cpp_724,suppress,L23H6,clean_full,0.39473684210526316,-1.18603515625,False,False
codecontests_cpp_725,query,L20H5,corrupt_full,0.5535714285714286,-1.01953125,False,False
codecontests_cpp_725,query,L21H1,corrupt_full,0.6473214285714286,-0.6787109375,False,False
codecontests_cpp_725,query,L21H12,corrupt_full,0.7321428571428571,-0.318359375,False,False
codecontests_cpp_725,query,L24H6,corrupt_full,0.5119047619047619,-1.15673828125,False,False
codecontests_cpp_725,query,MLP27,corrupt_full,0.8608630952380952,0.423828125,True,True
codecontests_cpp_725,suppress,L16H4,clean_full,0.1968503937007874,-3.17779541015625,False,False
codecontests_cpp_725,suppress,MLP17,clean_full,0.46062992125984253,-2.06591796875,False,False
codecontests_cpp_725,suppress,L23H6,clean_full,0.19291338582677164,-3.19805908203125,False,False
codecontests_cpp_726,query,L20H5,corrupt_full,0.22797927461139897,-2.31475830078125,False,False
codecontests_cpp_726,query,L21H1,corrupt_full,0.6502590673575129,-0.857421875,False,False
codecontests_cpp_726,query,L21H12,corrupt_full,0.8290155440414507,-0.0078125,True,False
codecontests_cpp_726,query,L24H6,corrupt_full,0.5595854922279793,-1.20361328125,False,False
codecontests_cpp_726,query,MLP27,corrupt_full,0.8290155440414507,-0.01171875,True,False
codecontests_cpp_726,suppress,L16H4,clean_full,0.23214285714285715,-1.9951171875,False,False
codecontests_cpp_726,suppress,MLP17,clean_full,0.7529761904761905,-0.140625,True,False
codecontests_cpp_726,suppress,L23H6,clean_full,0.20833333333333334,-2.06292724609375,False,False
codecontests_cpp_727,query,L20H5,corrupt_full,0.3411764705882353,-3.47998046875,False,False
codecontests_cpp_727,query,L21H1,corrupt_full,0.7073529411764706,-1.3447265625,False,False
codecontests_cpp_727,query,L21H12,corrupt_full,0.8573529411764705,-0.171875,False,False
codecontests_cpp_727,query,L24H6,corrupt_full,0.5411764705882353,-2.36376953125,False,False
codecontests_cpp_727,query,MLP27,corrupt_full,0.8588235294117647,-0.1015625,True,False
codecontests_cpp_727,suppress,L16H4,clean_full,0.11538461538461539,-3.950469970703125,False,False
codecontests_cpp_727,suppress,MLP17,clean_full,0.513986013986014,-2.07470703125,False,False
codecontests_cpp_727,suppress,L23H6,clean_full,0.24475524475524477,-3.362060546875,False,False
codecontests_cpp_728,query,L20H5,corrupt_full,0.5224719101123596,-2.597412109375,False,False
codecontests_cpp_728,query,L21H1,corrupt_full,0.8834269662921348,0.0625,True,True
codecontests_cpp_728,query,L21H12,corrupt_full,0.930126404494382,0.712890625,True,True
codecontests_cpp_728,query,L24H6,corrupt_full,0.6376404494382022,-1.8798828125,False,False
codecontests_cpp_728,query,MLP27,corrupt_full,0.9438202247191011,1.0390625,True,True
codecontests_cpp_728,suppress,L16H4,clean_full,0.12849162011173185,-4.8732452392578125,False,False
codecontests_cpp_728,suppress,MLP17,clean_full,0.33798882681564246,-3.68804931640625,False,False
codecontests_cpp_728,suppress,L23H6,clean_full,0.18994413407821228,-4.5281524658203125,False,False
codecontests_cpp_729,query,L20H5,corrupt_full,0.16917293233082706,-3.447265625,False,False
codecontests_cpp_729,query,L21H1,corrupt_full,0.6785714285714286,-1.1044921875,False,False
codecontests_cpp_729,query,L21H12,corrupt_full,0.7443609022556391,-0.7265625,False,False
codecontests_cpp_729,query,L24H6,corrupt_full,0.5526315789473685,-1.748046875,False,False
codecontests_cpp_729,query,MLP27,corrupt_full,0.8308270676691729,-0.1328125,False,False
codecontests_cpp_729,suppress,L16H4,clean_full,0.24642857142857144,-3.2860107421875,False,False
codecontests_cpp_729,suppress,MLP17,clean_full,0.6196428571428572,-1.509765625,False,False
codecontests_cpp_729,suppress,L23H6,clean_full,0.18214285714285713,-3.572540283203125,False,False
codecontests_cpp_730,query,L20H5,corrupt_full,0.3893129770992366,-2.46826171875,False,False
codecontests_cpp_730,query,L21H1,corrupt_full,0.566793893129771,-1.6728515625,False,False
codecontests_cpp_730,query,L21H12,corrupt_full,0.5209923664122137,-1.88720703125,False,False
codecontests_cpp_730,query,L24H6,corrupt_full,0.5152671755725191,-1.90673828125,False,False
codecontests_cpp_730,query,MLP27,corrupt_full,0.7633587786259542,-0.638671875,False,False
codecontests_cpp_730,suppress,L16H4,clean_full,0.14150943396226415,-2.836578369140625,False,False
codecontests_cpp_730,suppress,MLP17,clean_full,0.4221698113207547,-1.849609375,False,False
codecontests_cpp_730,suppress,L23H6,clean_full,0.3018867924528302,-2.28125,False,False
codecontests_cpp_731,query,L20H5,corrupt_full,0.550561797752809,-2.42431640625,False,False
codecontests_cpp_731,query,L21H1,corrupt_full,0.9487359550561798,1.09765625,True,True
codecontests_cpp_731,query,L21H12,corrupt_full,0.930126404494382,0.736328125,True,True
codecontests_cpp_731,query,L24H6,corrupt_full,0.7050561797752809,-1.431640625,False,False
codecontests_cpp_731,query,MLP27,corrupt_full,0.972436797752809,1.8623046875,True,True
codecontests_cpp_731,suppress,L16H4,clean_full,0.08558558558558559,-6.343416213989258,False,False
codecontests_cpp_731,suppress,MLP17,clean_full,0.34684684684684686,-4.52264404296875,False,False
codecontests_cpp_731,suppress,L23H6,clean_full,0.13513513513513514,-5.999366760253906,False,False
codecontests_cpp_733,query,L20H5,corrupt_full,0.6075268817204301,-0.9765625,False,False
codecontests_cpp_733,query,L21H1,corrupt_full,0.6948924731182796,-0.6328125,False,False
codecontests_cpp_733,query,L21H12,corrupt_full,0.5779569892473119,-1.0869140625,False,False
codecontests_cpp_733,query,L24H6,corrupt_full,0.5134408602150538,-1.31494140625,False,False
codecontests_cpp_733,query,MLP27,corrupt_full,0.875,0.33984375,True,True
codecontests_cpp_733,suppress,L16H4,clean_full,0.25,-2.03759765625,False,False
codecontests_cpp_733,suppress,MLP17,clean_full,0.4659090909090909,-1.376953125,False,False
codecontests_cpp_733,suppress,L23H6,clean_full,0.23295454545454544,-2.094482421875,False,False
codecontests_cpp_734,query,L20H5,corrupt_full,0.3689839572192513,-3.670654296875,False,False
codecontests_cpp_734,query,L21H1,corrupt_full,0.6336898395721925,-2.0478515625,False,False
codecontests_cpp_734,query,L21H12,corrupt_full,0.6096256684491979,-2.2041015625,False,False
codecontests_cpp_734,query,L24H6,corrupt_full,0.5935828877005348,-2.296875,False,False
codecontests_cpp_734,query,MLP27,corrupt_full,0.8308823529411765,-0.64453125,False,False
codecontests_cpp_734,suppress,L16H4,clean_full,0.09523809523809523,-2.669403076171875,False,False
codecontests_cpp_734,suppress,MLP17,clean_full,0.48148148148148145,-1.41943359375,False,False
codecontests_cpp_734,suppress,L23H6,clean_full,0.3544973544973545,-1.861328125,False,False
codecontests_cpp_736,query,L20H5,corrupt_full,0.5088757396449705,-2.5400390625,False,False
codecontests_cpp_736,query,L21H1,corrupt_full,0.5029585798816568,-2.581298828125,False,False
codecontests_cpp_736,query,L21H12,corrupt_full,0.5443786982248521,-2.348876953125,False,False
codecontests_cpp_736,query,L24H6,corrupt_full,0.5798816568047337,-2.15087890625,False,False
codecontests_cpp_736,query,MLP27,corrupt_full,0.742603550295858,-1.15625,False,False
codecontests_cpp_736,suppress,L16H4,clean_full,0.2159090909090909,-2.1361083984375,False,False
codecontests_cpp_736,suppress,MLP17,clean_full,0.5198863636363636,-1.14453125,False,False
codecontests_cpp_736,suppress,L23H6,clean_full,0.3068181818181818,-1.869873046875,False,False
codecontests_cpp_737,query,L20H5,corrupt_full,0.4849624060150376,-2.06005859375,False,False
codecontests_cpp_737,query,L21H1,corrupt_full,0.8308270676691729,-0.1171875,False,False
codecontests_cpp_737,query,L21H12,corrupt_full,0.8458646616541353,0.0078125,True,True
codecontests_cpp_737,query,L24H6,corrupt_full,0.5808270676691729,-1.6083984375,False,False
codecontests_cpp_737,query,MLP27,corrupt_full,0.8890977443609023,0.4765625,True,True
codecontests_cpp_737,suppress,L16H4,clean_full,0.08982035928143713,-4.7493743896484375,False,False
codecontests_cpp_737,suppress,MLP17,clean_full,0.17365269461077845,-4.309356689453125,False,False
codecontests_cpp_737,suppress,L23H6,clean_full,0.2155688622754491,-4.088409423828125,False,False
codecontests_cpp_738,query,L20H5,corrupt_full,0.6370967741935484,-1.98046875,False,False
codecontests_cpp_738,query,L21H1,corrupt_full,0.9428763440860215,0.93359375,True,True
codecontests_cpp_738,query,L21H12,corrupt_full,0.9532930107526881,1.158203125,True,True
codecontests_cpp_738,query,L24H6,corrupt_full,0.5860215053763441,-2.31396484375,False,False
codecontests_cpp_738,query,MLP27,corrupt_full,0.9578293010752689,1.4111328125,True,True
codecontests_cpp_738,suppress,L16H4,clean_full,0.08571428571428572,-5.99969482421875,False,False
codecontests_cpp_738,suppress,MLP17,clean_full,0.28095238095238095,-4.71240234375,False,False
codecontests_cpp_738,suppress,L23H6,clean_full,0.12857142857142856,-5.7175750732421875,False,False
codecontests_cpp_739,query,L20H5,corrupt_full,0.6058201058201058,-0.9921875,False,False
codecontests_cpp_739,query,L21H1,corrupt_full,0.7407407407407407,-0.421875,False,False
codecontests_cpp_739,query,L21H12,corrupt_full,0.6031746031746031,-1.0048828125,False,False
codecontests_cpp_739,query,L24H6,corrupt_full,0.47619047619047616,-1.4619140625,False,False
codecontests_cpp_739,query,MLP27,corrupt_full,0.8240740740740741,0.0234375,True,True
codecontests_cpp_739,suppress,L16H4,clean_full,0.11702127659574468,-2.5911712646484375,False,False
codecontests_cpp_739,suppress,MLP17,clean_full,0.39095744680851063,-1.741455078125,False,False
codecontests_cpp_739,suppress,L23H6,clean_full,0.2553191489361702,-2.1710205078125,False,False
codecontests_cpp_740,query,L20H5,corrupt_full,0.5968468468468469,-1.212890625,False,False
codecontests_cpp_740,query,L21H1,corrupt_full,0.8806306306306306,0.5078125,True,True
codecontests_cpp_740,query,L21H12,corrupt_full,0.9541103603603603,1.5361328125,True,True
codecontests_cpp_740,query,L24H6,corrupt_full,0.6981981981981982,-0.720703125,False,False
codecontests_cpp_740,query,MLP27,corrupt_full,0.9715653153153153,2.0888671875,True,True
codecontests_cpp_740,suppress,L16H4,clean_full,0.06091370558375635,-5.780765533447266,False,False
codecontests_cpp_740,suppress,MLP17,clean_full,0.350253807106599,-3.98931884765625,False,False
codecontests_cpp_740,suppress,L23H6,clean_full,0.10152284263959391,-5.530891418457031,False,False
codecontests_cpp_741,query,L20H5,corrupt_full,0.39303482587064675,-3.7890625,False,False
codecontests_cpp_741,query,L21H1,corrupt_full,0.8631840796019901,-0.2734375,True,False
codecontests_cpp_741,query,L21H12,corrupt_full,0.9129353233830846,0.33203125,True,True
codecontests_cpp_741,query,L24H6,corrupt_full,0.7475124378109452,-1.32421875,False,False
codecontests_cpp_741,query,MLP27,corrupt_full,0.9642412935323383,1.376953125,True,True
codecontests_cpp_741,suppress,L16H4,clean_full,0.10112359550561797,-4.9980926513671875,False,False
codecontests_cpp_741,suppress,MLP17,clean_full,0.3146067415730337,-3.7969970703125,False,False
codecontests_cpp_741,suppress,L23H6,clean_full,0.12921348314606743,-4.842124938964844,False,False
codecontests_cpp_742,query,L20H5,corrupt_full,0.22905027932960895,-4.30963134765625,False,False
codecontests_cpp_742,query,L21H1,corrupt_full,0.3687150837988827,-3.5162353515625,False,False
codecontests_cpp_742,query,L21H12,corrupt_full,0.4860335195530726,-2.84375,False,False
codecontests_cpp_742,query,L24H6,corrupt_full,0.5391061452513967,-2.5390625,False,False
codecontests_cpp_742,query,MLP27,corrupt_full,0.7988826815642458,-0.9052734375,False,False
codecontests_cpp_742,suppress,L16H4,clean_full,0.30344827586206896,-1.5380859375,False,False
codecontests_cpp_742,suppress,MLP17,clean_full,0.7879310344827586,0.18359375,True,True
codecontests_cpp_742,suppress,L23H6,clean_full,0.3413793103448276,-1.4443359375,False,False
codecontests_cpp_743,query,L20H5,corrupt_full,0.4588607594936709,-2.62841796875,False,False
codecontests_cpp_743,query,L21H1,corrupt_full,0.6962025316455697,-1.314453125,False,False
codecontests_cpp_743,query,L21H12,corrupt_full,0.5917721518987342,-1.91845703125,False,False
codecontests_cpp_743,query,L24H6,corrupt_full,0.5253164556962026,-2.279296875,False,False
codecontests_cpp_743,query,MLP27,corrupt_full,0.8188291139240507,-0.4765625,False,False
codecontests_cpp_743,suppress,L16H4,clean_full,0.2631578947368421,-2.60546875,False,False
codecontests_cpp_743,suppress,MLP17,clean_full,0.5877192982456141,-1.3037109375,False,False
codecontests_cpp_743,suppress,L23H6,clean_full,0.29385964912280704,-2.4932861328125,False,False
codecontests_cpp_745,query,L20H5,corrupt_full,0.24074074074074073,-3.837982177734375,False,False
codecontests_cpp_745,query,L21H1,corrupt_full,0.4444444444444444,-2.785888671875,False,False
codecontests_cpp_745,query,L21H12,corrupt_full,0.6944444444444444,-1.4169921875,False,False
codecontests_cpp_745,query,L24H6,corrupt_full,0.5216049382716049,-2.37939453125,False,False
codecontests_cpp_745,query,MLP27,corrupt_full,0.6790123456790124,-1.4677734375,False,False
codecontests_cpp_745,suppress,L16H4,clean_full,0.5460992907801419,-0.7783203125,False,False
codecontests_cpp_745,suppress,MLP17,clean_full,0.6223404255319149,-0.5390625,False,False
codecontests_cpp_745,suppress,L23H6,clean_full,0.42907801418439717,-1.14794921875,False,False
codecontests_cpp_747,query,L20H5,corrupt_full,0.15853658536585366,-4.309661865234375,False,False
codecontests_cpp_747,query,L21H1,corrupt_full,0.4725609756097561,-2.665283203125,False,False
codecontests_cpp_747,query,L21H12,corrupt_full,0.7774390243902439,-0.865234375,False,False
codecontests_cpp_747,query,L24H6,corrupt_full,0.5762195121951219,-2.0986328125,False,False
codecontests_cpp_747,query,MLP27,corrupt_full,0.8033536585365854,-0.681640625,False,False
codecontests_cpp_747,suppress,L16H4,clean_full,-0.01639344262295082,-2.905658721923828,False,False
codecontests_cpp_747,suppress,MLP17,clean_full,0.8449453551912568,0.302734375,True,True
codecontests_cpp_747,suppress,L23H6,clean_full,0.3114754098360656,-1.93359375,False,False
codecontests_cpp_748,query,L20H5,corrupt_full,0.25957446808510637,-2.7021484375,False,False
codecontests_cpp_748,query,L21H1,corrupt_full,0.5,-1.7529296875,False,False
codecontests_cpp_748,query,L21H12,corrupt_full,0.6510638297872341,-1.076171875,False,False
codecontests_cpp_748,query,L24H6,corrupt_full,0.5617021276595745,-1.48583984375,False,False
codecontests_cpp_748,query,MLP27,corrupt_full,0.8436170212765958,0.0,True,False
codecontests_cpp_748,suppress,L16H4,clean_full,0.22641509433962265,-2.5462646484375,False,False
codecontests_cpp_748,suppress,MLP17,clean_full,0.455188679245283,-1.69775390625,False,False
codecontests_cpp_748,suppress,L23H6,clean_full,0.24528301886792453,-2.4814453125,False,False
codecontests_cpp_749,query,L20H5,corrupt_full,0.36079545454545453,-1.706298828125,False,False
codecontests_cpp_749,query,L21H1,corrupt_full,0.7471590909090909,-0.267578125,True,False
codecontests_cpp_749,query,L21H12,corrupt_full,0.8316761363636364,0.216796875,True,True
codecontests_cpp_749,query,L24H6,corrupt_full,0.625,-0.7958984375,False,False
codecontests_cpp_749,query,MLP27,corrupt_full,0.9282670454545454,1.076171875,True,True
codecontests_cpp_749,suppress,L16H4,clean_full,0.08759124087591241,-3.9048690795898438,False,False
codecontests_cpp_749,suppress,MLP17,clean_full,0.3978102189781022,-2.5479736328125,False,False
codecontests_cpp_749,suppress,L23H6,clean_full,0.12408759124087591,-3.7479400634765625,False,False
codecontests_cpp_750,query,L20H5,corrupt_full,0.3755656108597285,-4.30377197265625,False,False
codecontests_cpp_750,query,L21H1,corrupt_full,0.6719457013574661,-2.16845703125,False,False
codecontests_cpp_750,query,L21H12,corrupt_full,0.7794117647058824,-1.2880859375,False,False
codecontests_cpp_750,query,L24H6,corrupt_full,0.6108597285067874,-2.615234375,False,False
codecontests_cpp_750,query,MLP27,corrupt_full,0.8908371040723982,-0.13671875,True,False
codecontests_cpp_750,suppress,L16H4,clean_full,0.1456953642384106,-4.0278778076171875,False,False
codecontests_cpp_750,suppress,MLP17,clean_full,0.5562913907284768,-1.99365234375,False,False
codecontests_cpp_750,suppress,L23H6,clean_full,0.2052980132450331,-3.743896484375,False,False
codecontests_cpp_751,query,L20H5,corrupt_full,0.3067226890756303,-5.14678955078125,False,False
codecontests_cpp_751,query,L21H1,corrupt_full,0.8224789915966386,-0.9453125,False,False
codecontests_cpp_751,query,L21H12,corrupt_full,0.9080882352941176,0.12109375,True,True
codecontests_cpp_751,query,L24H6,corrupt_full,0.6995798319327731,-2.083984375,False,False
codecontests_cpp_751,query,MLP27,corrupt_full,0.9506302521008403,0.984375,True,True
codecontests_cpp_751,suppress,L16H4,clean_full,0.08415841584158416,-5.780391693115234,False,False
codecontests_cpp_751,suppress,MLP17,clean_full,0.45544554455445546,-3.39990234375,False,False
codecontests_cpp_751,suppress,L23H6,clean_full,0.14356435643564355,-5.404747009277344,False,False
codecontests_cpp_752,query,L20H5,corrupt_full,0.6677215189873418,-0.5078125,False,False
codecontests_cpp_752,query,L21H1,corrupt_full,0.9216772151898734,1.087890625,True,True
codecontests_cpp_752,query,L21H12,corrupt_full,0.9465981012658228,1.4462890625,True,True
codecontests_cpp_752,query,L24H6,corrupt_full,0.625,-0.673828125,False,False
codecontests_cpp_752,query,MLP27,corrupt_full,0.9657832278481012,1.89208984375,True,True
codecontests_cpp_752,suppress,L16H4,clean_full,0.16167664670658682,-4.373435974121094,False,False
codecontests_cpp_752,suppress,MLP17,clean_full,0.2844311377245509,-3.726776123046875,False,False
codecontests_cpp_752,suppress,L23H6,clean_full,0.12574850299401197,-4.5614166259765625,False,False
codecontests_cpp_753,query,L20H5,corrupt_full,0.48623853211009177,-3.473388671875,False,False
codecontests_cpp_753,query,L21H1,corrupt_full,0.8704128440366973,-0.359375,False,False
codecontests_cpp_753,query,L21H12,corrupt_full,0.9254587155963303,0.3984375,True,True
codecontests_cpp_753,query,L24H6,corrupt_full,0.6536697247706422,-2.255859375,False,False
codecontests_cpp_753,query,MLP27,corrupt_full,0.9694667431192661,1.5185546875,True,True
codecontests_cpp_753,suppress,L16H4,clean_full,0.15706806282722513,-5.02899169921875,False,False
codecontests_cpp_753,suppress,MLP17,clean_full,0.42408376963350786,-3.4110107421875,False,False
codecontests_cpp_753,suppress,L23H6,clean_full,0.16230366492146597,-4.9981536865234375,False,False
codecontests_cpp_754,query,L20H5,corrupt_full,0.6555023923444976,-0.873046875,False,False
codecontests_cpp_754,query,L21H1,corrupt_full,0.9186602870813397,0.9453125,True,True
codecontests_cpp_754,query,L21H12,corrupt_full,0.8983253588516746,0.71484375,True,True
codecontests_cpp_754,query,L24H6,corrupt_full,0.6267942583732058,-0.998046875,False,False
codecontests_cpp_754,query,MLP27,corrupt_full,0.9066985645933014,0.8359375,True,True
codecontests_cpp_754,suppress,L16H4,clean_full,0.09090909090909091,-4.999523162841797,False,False
codecontests_cpp_754,suppress,MLP17,clean_full,0.25,-4.119781494140625,False,False
codecontests_cpp_754,suppress,L23H6,clean_full,0.17045454545454544,-4.560615539550781,False,False
codecontests_cpp_755,query,L20H5,corrupt_full,0.5357142857142857,-1.64013671875,False,False
codecontests_cpp_755,query,L21H1,corrupt_full,0.6869747899159664,-0.96484375,False,False
codecontests_cpp_755,query,L21H12,corrupt_full,0.5105042016806722,-1.75,False,False
codecontests_cpp_755,query,L24H6,corrupt_full,0.5861344537815126,-1.42626953125,False,False
codecontests_cpp_755,query,MLP27,corrupt_full,0.773109243697479,-0.515625,False,False
codecontests_cpp_755,suppress,L16H4,clean_full,0.11904761904761904,-2.3088836669921875,False,False
codecontests_cpp_755,suppress,MLP17,clean_full,0.5952380952380952,-0.8720703125,False,False
codecontests_cpp_755,suppress,L23H6,clean_full,0.35119047619047616,-1.65673828125,False,False
codecontests_cpp_756,query,L20H5,corrupt_full,0.6222222222222222,-2.01123046875,False,False
codecontests_cpp_756,query,L21H1,corrupt_full,0.925,0.6171875,True,True
codecontests_cpp_756,query,L21H12,corrupt_full,0.9097222222222222,0.38671875,True,True
codecontests_cpp_756,query,L24H6,corrupt_full,0.6166666666666667,-2.0400390625,False,False
codecontests_cpp_756,query,MLP27,corrupt_full,0.9350694444444444,0.861328125,True,True
codecontests_cpp_756,suppress,L16H4,clean_full,0.125,-5.686439514160156,False,False
codecontests_cpp_756,suppress,MLP17,clean_full,0.3557692307692308,-4.176025390625,False,False
codecontests_cpp_756,suppress,L23H6,clean_full,0.15384615384615385,-5.4989471435546875,False,False
codecontests_cpp_757,query,L20H5,corrupt_full,0.7106299212598425,-0.845703125,False,False
codecontests_cpp_757,query,L21H1,corrupt_full,0.906988188976378,0.662109375,True,True
codecontests_cpp_757,query,L21H12,corrupt_full,0.9633366141732284,1.6357421875,True,True
codecontests_cpp_757,query,L24H6,corrupt_full,0.6023622047244095,-1.400390625,False,False
codecontests_cpp_757,query,MLP27,corrupt_full,0.9763779527559056,2.109375,True,True
codecontests_cpp_757,suppress,L16H4,clean_full,0.16201117318435754,-4.6849365234375,False,False
codecontests_cpp_757,suppress,MLP17,clean_full,0.3547486033519553,-3.5927734375,False,False
codecontests_cpp_757,suppress,L23H6,clean_full,0.09497206703910614,-5.061870574951172,False,False
codecontests_cpp_758,query,L20H5,corrupt_full,0.5434782608695652,-2.21435546875,False,False
codecontests_cpp_758,query,L21H1,corrupt_full,0.8687888198757764,0.01171875,True,True
codecontests_cpp_758,query,L21H12,corrupt_full,0.8291925465838509,-0.3515625,False,False
codecontests_cpp_758,query,L24H6,corrupt_full,0.5186335403726708,-2.3505859375,False,False
codecontests_cpp_758,query,MLP27,corrupt_full,0.9351708074534162,0.962890625,True,True
codecontests_cpp_758,suppress,L16H4,clean_full,0.09289617486338798,-5.186920166015625,False,False
codecontests_cpp_758,suppress,MLP17,clean_full,0.36885245901639346,-3.5928955078125,False,False
codecontests_cpp_758,suppress,L23H6,clean_full,0.16939890710382513,-4.7479400634765625,False,False
codecontests_cpp_759,query,L20H5,corrupt_full,0.5136612021857924,-2.727294921875,False,False
codecontests_cpp_759,query,L21H1,corrupt_full,0.8838797814207651,0.03125,True,True
codecontests_cpp_759,query,L21H12,corrupt_full,0.8797814207650273,-0.01171875,True,False
codecontests_cpp_759,query,L24H6,corrupt_full,0.5519125683060109,-2.49267578125,False,False
codecontests_cpp_759,query,MLP27,corrupt_full,0.9480874316939891,1.109375,True,True
codecontests_cpp_759,suppress,L16H4,clean_full,0.11794871794871795,-5.373809814453125,False,False
codecontests_cpp_759,suppress,MLP17,clean_full,0.3487179487179487,-3.955810546875,False,False
codecontests_cpp_759,suppress,L23H6,clean_full,0.1282051282051282,-5.311614990234375,False,False
codecontests_cpp_760,query,L20H5,corrupt_full,0.448,-2.123779296875,False,False
codecontests_cpp_760,query,L21H1,corrupt_full,0.152,-3.309326171875,False,False
codecontests_cpp_760,query,L21H12,corrupt_full,0.518,-1.830078125,False,False
codecontests_cpp_760,query,L24H6,corrupt_full,0.494,-1.930419921875,False,False
codecontests_cpp_760,query,MLP27,corrupt_full,0.652,-1.216796875,False,False
codecontests_cpp_760,suppress,L16H4,clean_full,0.19594594594594594,-1.83203125,False,False
