sample_id,family,edge,source_ratio,blocked_ratio,mediated_ratio
codecontests_cpp_669,no_tool,L16H4->MLP17,0.35714285714285715,0.24,0.11714285714285716
codecontests_cpp_669,no_tool,MLP17->L23H6,0.5685714285714286,0.4857142857142857,0.08285714285714291
codecontests_cpp_669,no_tool,MLP17->L20H5,0.5685714285714286,0.5428571428571428,0.0257142857142858
codecontests_cpp_669,no_tool,MLP17->L21H1,0.5685714285714286,0.5,0.06857142857142862
codecontests_cpp_669,no_tool,MLP17->L21H12,0.5685714285714286,0.5371428571428571,0.03142857142857147
codecontests_cpp_669,no_tool,MLP17->L24H6,0.5685714285714286,0.5314285714285715,0.037142857142857144
codecontests_cpp_670,tool,L20H5->L21H1,0.5544217687074829,0.45918367346938777,0.09523809523809518
codecontests_cpp_670,tool,L20H5->L21H12,0.5544217687074829,0.40816326530612246,0.14625850340136048
codecontests_cpp_670,tool,L21H1->L24H6,0.8886054421768708,0.6989795918367347,0.18962585034013602
codecontests_cpp_670,tool,L21H1->MLP27,0.8886054421768708,0.46938775510204084,0.4192176870748299
codecontests_cpp_670,tool,L21H12->L24H6,0.9090136054421769,0.7568027210884354,0.15221088435374153
codecontests_cpp_670,tool,L21H12->MLP27,0.9090136054421769,0.5408163265306123,0.3681972789115646
codecontests_cpp_670,tool,L24H6->MLP27,0.6224489795918368,0.2925170068027211,0.3299319727891157
codecontests_cpp_670,no_tool,L16H4->MLP17,0.18888888888888888,0.09444444444444444,0.09444444444444444
codecontests_cpp_670,no_tool,MLP17->L23H6,0.3,0.25555555555555554,0.04444444444444445
codecontests_cpp_670,no_tool,MLP17->L20H5,0.3,0.2777777777777778,0.0222222222222222
codecontests_cpp_670,no_tool,MLP17->L21H1,0.3,0.25,0.04999999999999999
codecontests_cpp_670,no_tool,MLP17->L21H12,0.3,0.25,0.04999999999999999
codecontests_cpp_670,no_tool,MLP17->L24H6,0.3,0.2777777777777778,0.0222222222222222
codecontests_cpp_671,tool,L20H5->L21H1,0.39690721649484534,0.33505154639175255,0.061855670103092786
codecontests_cpp_671,tool,L20H5->L21H12,0.39690721649484534,0.25773195876288657,0.13917525773195877
codecontests_cpp_671,tool,L21H1->L24H6,0.6765463917525774,0.5025773195876289,0.1739690721649485
codecontests_cpp_671,tool,L21H1->MLP27,0.6765463917525774,0.33505154639175255,0.3414948453608248
codecontests_cpp_671,tool,L21H12->L24H6,0.6185567010309279,0.49742268041237114,0.12113402061855671
codecontests_cpp_671,tool,L21H12->MLP27,0.6185567010309279,0.33505154639175255,0.2835051546391753
codecontests_cpp_671,tool,L24H6->MLP27,0.5231958762886598,0.25257731958762886,0.27061855670103097
codecontests_cpp_671,no_tool,L16H4->MLP17,0.1,0.09545454545454546,0.004545454545454547
codecontests_cpp_671,no_tool,MLP17->L23H6,0.33181818181818185,0.3,0.03181818181818186
codecontests_cpp_671,no_tool,MLP17->L20H5,0.33181818181818185,0.2681818181818182,0.06363636363636366
codecontests_cpp_671,no_tool,MLP17->L21H1,0.33181818181818185,0.2318181818181818,0.10000000000000003
codecontests_cpp_671,no_tool,MLP17->L21H12,0.33181818181818185,0.2681818181818182,0.06363636363636366
codecontests_cpp_671,no_tool,MLP17->L24H6,0.33181818181818185,0.2681818181818182,0.06363636363636366
codecontests_cpp_672,tool,L20H5->L21H1,0.33433734939759036,0.25,0.08433734939759036
codecontests_cpp_672,tool,L20H5->L21H12,0.33433734939759036,0.25,0.08433734939759036
codecontests_cpp_672,tool,L21H1->L24H6,0.2289156626506024,0.13855421686746988,0.09036144578313252
codecontests_cpp_672,tool,L21H1->MLP27,0.2289156626506024,0.09036144578313253,0.13855421686746988
codecontests_cpp_672,tool,L21H12->L24H6,0.45481927710843373,0.25,0.20481927710843373
codecontests_cpp_672,tool,L21H12->MLP27,0.45481927710843373,0.20481927710843373,0.25
codecontests_cpp_672,tool,L24H6->MLP27,0.5903614457831325,0.26506024096385544,0.3253012048192771
codecontests_cpp_672,no_tool,L16H4->MLP17,0.05755395683453238,0.20863309352517986,-0.1510791366906475
codecontests_cpp_672,no_tool,MLP17->L23H6,0.460431654676259,0.49640287769784175,-0.03597122302158273
codecontests_cpp_672,no_tool,MLP17->L20H5,0.460431654676259,0.4748201438848921,-0.01438848920863306
codecontests_cpp_672,no_tool,MLP17->L21H1,0.460431654676259,0.4784172661870504,-0.017985611510791366
codecontests_cpp_672,no_tool,MLP17->L21H12,0.460431654676259,0.4784172661870504,-0.017985611510791366
codecontests_cpp_672,no_tool,MLP17->L24H6,0.460431654676259,0.34172661870503596,0.11870503597122306
