sample_id,stage,tool_token_delta,distractor_delta
codecontests_java_409,resid_post,0.0625,0.037109375
apps_python_410,resid_mid,-0.0625,-0.28076171875
apps_python_410,resid_post,-0.0625,-0.0625
codecontests_cpp_411,resid_mid,0.0625,0.3671875
codecontests_cpp_411,resid_post,0.0,0.04296875
codecontests_java_411,resid_mid,0.125,0.087158203125
codecontests_java_411,resid_post,-0.03125,0.18896484375
apps_python_412,resid_mid,0.03125,0.1435546875
apps_python_412,resid_post,0.0,0.265625
codecontests_cpp_412,resid_mid,0.03125,0.076171875
codecontests_cpp_412,resid_post,0.0,0.04296875
codecontests_java_412,resid_mid,0.0,0.158203125
codecontests_java_412,resid_post,-0.03125,0.16796875
apps_python_413,resid_mid,-0.03125,-0.16796875
apps_python_413,resid_post,-0.03125,-0.09375
codecontests_java_413,resid_mid,-0.0625,0.0501708984375
codecontests_java_413,resid_post,-0.09375,0.060546875
codecontests_cpp_414,resid_mid,-0.03125,0.22119140625
codecontests_cpp_414,resid_post,-0.0625,0.12890625
codecontests_java_414,resid_mid,0.0,0.37890625
codecontests_java_414,resid_post,0.0625,0.072265625
apps_python_415,resid_mid,-0.09375,-0.0625
apps_python_415,resid_post,-0.09375,0.0859375
codecontests_cpp_416,resid_mid,0.15625,-0.1298828125
codecontests_cpp_416,resid_post,0.09375,-0.107421875
codecontests_java_416,resid_mid,-0.125,-0.198974609375
codecontests_java_416,resid_post,-0.15625,-0.0859375
mbpp_python_416,resid_mid,-0.125,0.3531494140625
mbpp_python_416,resid_post,0.0,-0.00390625
apps_python_417,resid_mid,-0.09375,0.25434112548828125
apps_python_417,resid_post,-0.03125,0.0625
codecontests_cpp_417,resid_mid,0.03125,0.296875
codecontests_cpp_417,resid_post,0.03125,0.05078125
codecontests_java_417,resid_mid,0.0625,-0.1064453125
codecontests_java_417,resid_post,-0.0625,-0.056640625
apps_python_418,resid_mid,0.0625,0.580078125
apps_python_418,resid_post,0.0,0.3125
codecontests_cpp_418,resid_mid,-0.0625,0.12969970703125
codecontests_cpp_418,resid_post,-0.0625,0.1484375
codecontests_java_418,resid_mid,0.0625,0.4296875
codecontests_java_418,resid_post,0.03125,0.294921875
mbpp_python_418,resid_mid,-0.125,0.4453125
mbpp_python_418,resid_post,-0.0625,0.01171875
apps_python_419,resid_mid,0.0,0.05712890625
apps_python_419,resid_post,-0.15625,0.1640625
codecontests_cpp_419,resid_mid,-0.0625,0.265380859375
codecontests_cpp_419,resid_post,-0.0625,0.2734375
codecontests_java_419,resid_mid,0.09375,-0.01171875
codecontests_java_419,resid_post,0.0,0.11328125
mbpp_python_419,resid_mid,0.03125,-0.01953125
mbpp_python_419,resid_post,0.03125,-0.03125
apps_python_420,resid_mid,-0.1875,0.015625
apps_python_420,resid_post,-0.125,0.0234375
codecontests_cpp_420,resid_mid,-0.09375,0.412109375
codecontests_cpp_420,resid_post,-0.03125,0.23046875
codecontests_java_420,resid_mid,-0.03125,0.056640625
codecontests_java_420,resid_post,-0.0625,0.072265625
mbpp_python_420,resid_mid,0.03125,0.15234375
mbpp_python_420,resid_post,0.0,0.1328125
apps_python_421,resid_mid,0.0625,0.17236328125
apps_python_421,resid_post,-0.0625,0.078125
codecontests_cpp_421,resid_mid,0.03125,-0.15625
codecontests_cpp_421,resid_post,0.125,-0.0107421875
codecontests_java_421,resid_mid,0.09375,-0.0390625
codecontests_java_421,resid_post,-0.03125,-0.009765625
mbpp_python_421,resid_mid,-0.15625,-0.113037109375
mbpp_python_421,resid_post,-0.25,0.21875
apps_python_422,resid_mid,-0.0625,0.30517578125
apps_python_422,resid_post,-0.125,0.29296875
codecontests_cpp_422,resid_mid,0.3125,-0.0224609375
codecontests_cpp_422,resid_post,0.1875,-0.0390625
codecontests_java_422,resid_mid,0.09375,0.14599609375
codecontests_java_422,resid_post,0.03125,0.048828125
mbpp_python_422,resid_mid,-0.125,0.51416015625
mbpp_python_422,resid_post,-0.03125,0.28125
codecontests_cpp_423,resid_mid,-0.0625,0.11474609375
codecontests_cpp_423,resid_post,-0.0625,-0.06640625
codecontests_java_423,resid_mid,0.125,0.02001953125
codecontests_java_423,resid_post,0.15625,-0.041015625
mbpp_python_423,resid_mid,-0.03125,0.388671875
mbpp_python_423,resid_post,0.03125,0.2265625
codecontests_cpp_424,resid_mid,0.0625,0.04296875
codecontests_cpp_424,resid_post,0.0625,0.0078125
codecontests_java_424,resid_mid,0.03125,-0.0546875
codecontests_java_424,resid_post,0.03125,0.072265625
mbpp_python_424,resid_mid,-0.125,0.41015625
mbpp_python_424,resid_post,-0.09375,0.2734375
apps_python_425,resid_mid,0.0625,-0.0859375
apps_python_425,resid_post,0.03125,-0.03125
codecontests_java_425,resid_mid,0.21875,0.216796875
codecontests_java_425,resid_post,0.09375,0.06640625
mbpp_python_425,resid_mid,-0.1875,0.484527587890625
mbpp_python_425,resid_post,-0.09375,0.1796875
apps_python_426,resid_mid,0.09375,0.044921875
apps_python_426,resid_post,-0.03125,0.125
codecontests_cpp_426,resid_mid,-0.03125,0.180908203125
codecontests_cpp_426,resid_post,-0.03125,0.16015625
codecontests_java_426,resid_mid,0.0,0.025390625
codecontests_java_426,resid_post,-0.03125,-0.015625
apps_python_427,resid_mid,0.0625,0.29833984375
apps_python_427,resid_post,0.0,0.1328125
codecontests_cpp_427,resid_mid,0.1875,0.1025390625
codecontests_cpp_427,resid_post,0.09375,0.0078125
codecontests_java_427,resid_mid,0.0625,0.021484375
codecontests_java_427,resid_post,0.0,0.09375
mbpp_python_427,resid_mid,0.03125,0.382568359375
mbpp_python_427,resid_post,-0.03125,0.1328125
apps_python_428,resid_mid,-0.0625,0.09765625
apps_python_428,resid_post,0.0625,0.0859375
codecontests_cpp_428,resid_mid,-0.0625,0.33203125
codecontests_cpp_428,resid_post,0.03125,0.13671875
codecontests_java_428,resid_mid,0.0,-0.125
codecontests_java_428,resid_post,0.0,-0.1171875
mbpp_python_428,resid_mid,0.0,0.0830078125
mbpp_python_428,resid_post,0.0,-0.21875
apps_python_429,resid_mid,0.09375,0.0595703125
apps_python_429,resid_post,-0.0625,0.078125
codecontests_cpp_429,resid_mid,-0.0625,-0.141845703125
codecontests_cpp_429,resid_post,-0.15625,0.03515625
codecontests_java_429,resid_mid,0.0,-0.11865234375
codecontests_java_429,resid_post,-0.03125,0.033203125
apps_python_430,resid_mid,0.15625,0.087890625
apps_python_430,resid_post,-0.09375,0.3125
codecontests_cpp_430,resid_mid,-0.0625,-0.093597412109375
codecontests_cpp_430,resid_post,-0.0625,-0.103515625
codecontests_java_430,resid_mid,-0.03125,0.046875
codecontests_java_430,resid_post,0.0,-0.126953125
mbpp_python_430,resid_mid,-0.0625,-0.046875
mbpp_python_430,resid_post,0.0,-0.375
apps_python_431,resid_mid,0.125,0.0087890625
apps_python_431,resid_post,-0.09375,0.1953125
codecontests_java_431,resid_mid,-0.0625,0.21484375
codecontests_java_431,resid_post,-0.03125,-0.03125
apps_python_432,resid_mid,-0.15625,0.3447265625
apps_python_432,resid_post,-0.09375,0.1171875
codecontests_cpp_432,resid_mid,0.03125,-0.015625
codecontests_cpp_432,resid_post,0.0,-0.078125
codecontests_java_432,resid_mid,0.0625,-0.130859375
codecontests_java_432,resid_post,-0.03125,0.060546875
codecontests_java_433,resid_mid,0.0,0.140625
codecontests_java_433,resid_post,0.0,0.029296875
mbpp_python_433,resid_mid,0.09375,0.2490234375
mbpp_python_433,resid_post,0.0,0.35546875
apps_python_434,resid_mid,0.0625,0.20654296875
apps_python_434,resid_post,0.0625,0.234375
codecontests_java_434,resid_mid,-0.03125,0.091552734375
codecontests_java_434,resid_post,-0.0625,0.0859375
mbpp_python_434,resid_mid,-0.0625,0.169921875
mbpp_python_434,resid_post,-0.25,0.4921875
apps_python_435,resid_mid,-0.03125,0.3798828125
apps_python_435,resid_post,-0.03125,0.09375
codecontests_cpp_435,resid_mid,0.0,0.0068359375
codecontests_cpp_435,resid_post,-0.03125,0.0859375
codecontests_java_435,resid_mid,0.03125,0.083984375
codecontests_java_435,resid_post,0.0,0.0234375
apps_python_436,resid_mid,-0.1875,-0.04296875
apps_python_436,resid_post,-0.25,-0.03125
codecontests_cpp_436,resid_mid,0.21875,-0.0703125
codecontests_cpp_436,resid_post,0.25,0.0634765625
codecontests_java_436,resid_mid,0.03125,0.076171875
codecontests_java_436,resid_post,-0.125,0.2509765625
apps_python_437,resid_mid,0.03125,0.5048828125
apps_python_437,resid_post,0.0,0.25
codecontests_cpp_437,resid_mid,0.03125,0.28515625
codecontests_cpp_437,resid_post,0.0,0.228515625
codecontests_java_437,resid_mid,-0.03125,0.18072509765625
codecontests_java_437,resid_post,0.0,0.125
mbpp_python_437,resid_mid,-0.0625,0.61083984375
mbpp_python_437,resid_post,0.09375,0.25
apps_python_438,resid_mid,-0.0625,0.1689453125
apps_python_438,resid_post,-0.09375,0.15625
codecontests_cpp_438,resid_mid,-0.03125,0.1307373046875
codecontests_cpp_438,resid_post,0.0,0.13671875
codecontests_java_438,resid_mid,-0.09375,0.22412109375
codecontests_java_438,resid_post,0.0,0.177734375
mbpp_python_438,resid_mid,-0.09375,0.136962890625
mbpp_python_438,resid_post,-0.09375,0.0234375
apps_python_439,resid_mid,-0.0625,-0.05859375
apps_python_439,resid_post,-0.21875,0.2109375
codecontests_cpp_439,resid_mid,0.0,0.017578125
codecontests_cpp_439,resid_post,-0.0625,0.015625
codecontests_java_439,resid_mid,-0.03125,0.0078125
codecontests_java_439,resid_post,-0.03125,0.05859375
apps_python_440,resid_mid,-0.03125,0.1041259765625
apps_python_440,resid_post,-0.0625,0.15234375
codecontests_cpp_440,resid_mid,-0.03125,-0.23876953125
codecontests_cpp_440,resid_post,-0.09375,0.04296875
codecontests_java_440,resid_mid,0.09375,0.005859375
codecontests_java_440,resid_post,0.0625,0.013671875
mbpp_python_440,resid_mid,-0.03125,-0.050048828125
mbpp_python_440,resid_post,-0.125,0.25
apps_python_441,resid_mid,-0.03125,0.260009765625
apps_python_441,resid_post,0.09375,0.03125
codecontests_cpp_441,resid_mid,0.125,0.0625
codecontests_cpp_441,resid_post,0.03125,-0.05078125
codecontests_java_441,resid_mid,0.03125,0.0087890625
codecontests_java_441,resid_post,-0.0625,0.0703125
apps_python_442,resid_mid,-0.09375,-0.10302734375
apps_python_442,resid_post,-0.15625,0.1171875
codecontests_java_442,resid_mid,0.03125,0.3291015625
codecontests_java_442,resid_post,-0.09375,0.05078125
mbpp_python_442,resid_mid,0.0,0.44580078125
mbpp_python_442,resid_post,-0.03125,0.08984375
codecontests_java_443,resid_mid,0.15625,0.103515625
codecontests_java_443,resid_post,0.0625,0.169921875
mbpp_python_443,resid_mid,0.0,0.43359375
mbpp_python_443,resid_post,0.0,0.0234375
apps_python_444,resid_mid,-0.03125,-0.1551513671875
apps_python_444,resid_post,-0.125,0.0625
codecontests_cpp_444,resid_mid,0.09375,0.1484375
codecontests_cpp_444,resid_post,0.09375,0.1640625
codecontests_java_444,resid_mid,0.0,-0.09033203125
codecontests_java_444,resid_post,-0.0625,0.130859375
mbpp_python_444,resid_mid,0.0,0.392578125
mbpp_python_444,resid_post,-0.03125,0.171875
apps_python_445,resid_mid,-0.0625,0.19140625
apps_python_445,resid_post,-0.1875,0.15625
codecontests_java_445,resid_mid,-0.03125,0.098846435546875
codecontests_java_445,resid_post,-0.03125,0.10546875
mbpp_python_445,resid_mid,-0.09375,0.08984375
mbpp_python_445,resid_post,-0.0625,-0.0546875
apps_python_446,resid_mid,-0.03125,0.1796875
apps_python_446,resid_post,-0.125,0.09375
codecontests_cpp_446,resid_mid,-0.125,0.27587890625
codecontests_cpp_446,resid_post,-0.0625,0.056640625
codecontests_java_446,resid_mid,0.09375,0.046875
codecontests_java_446,resid_post,0.125,-0.07421875
mbpp_python_446,resid_mid,-0.1875,0.21875
mbpp_python_446,resid_post,-0.15625,0.125
apps_python_447,resid_mid,-0.0625,0.150390625
apps_python_447,resid_post,-0.0625,0.0078125
codecontests_cpp_447,resid_mid,0.0,-0.255859375
codecontests_cpp_447,resid_post,-0.0625,-0.041015625
codecontests_java_447,resid_mid,0.03125,-0.05810546875
codecontests_java_447,resid_post,-0.03125,0.0625
apps_python_448,resid_mid,-0.0625,0.123779296875
apps_python_448,resid_post,0.09375,0.1953125
codecontests_java_448,resid_mid,0.09375,-0.068359375
codecontests_java_448,resid_post,0.0625,0.166015625
mbpp_python_448,resid_mid,-0.09375,0.50390625
mbpp_python_448,resid_post,0.0,0.203125
apps_python_449,resid_mid,0.03125,0.085479736328125
apps_python_449,resid_post,-0.0625,-0.0625
codecontests_cpp_449,resid_mid,0.09375,0.17578125
codecontests_cpp_449,resid_post,0.0,0.119140625
codecontests_java_449,resid_mid,0.0625,0.039794921875
codecontests_java_449,resid_post,-0.03125,0.31494140625
mbpp_python_449,resid_mid,-0.03125,0.339599609375
mbpp_python_449,resid_post,-0.0625,0.15625
codecontests_java_450,resid_mid,0.09375,0.0877685546875
codecontests_java_450,resid_post,0.0625,-0.029296875
mbpp_python_450,resid_mid,0.09375,0.447265625
mbpp_python_450,resid_post,0.0625,0.203125
apps_python_451,resid_mid,0.09375,0.0390625
apps_python_451,resid_post,0.0,0.1171875
codecontests_cpp_451,resid_mid,0.03125,0.5390625
codecontests_cpp_451,resid_post,0.09375,0.341796875
codecontests_java_451,resid_mid,0.09375,0.078125
codecontests_java_451,resid_post,0.0,0.087890625
mbpp_python_451,resid_mid,0.03125,0.54931640625
mbpp_python_451,resid_post,0.0625,0.0703125
apps_python_452,resid_mid,0.0,-0.046875
apps_python_452,resid_post,0.0,-0.015625
codecontests_cpp_452,resid_mid,0.09375,0.09228515625
codecontests_cpp_452,resid_post,0.0625,0.177734375
codecontests_java_452,resid_mid,0.0,0.074951171875
codecontests_java_452,resid_post,0.03125,-0.076171875
mbpp_python_452,resid_mid,0.15625,0.1005859375
mbpp_python_452,resid_post,0.03125,0.46875
apps_python_453,resid_mid,0.25,-0.034637451171875
apps_python_453,resid_post,0.09375,0.03125
codecontests_java_453,resid_mid,0.0625,0.111328125
codecontests_java_453,resid_post,0.03125,0.0078125
mbpp_python_453,resid_mid,-0.03125,0.2919921875
mbpp_python_453,resid_post,0.125,0.03125
apps_python_454,resid_mid,-0.125,0.24908447265625
apps_python_454,resid_post,-0.21875,0.46875
codecontests_cpp_454,resid_mid,-0.0625,0.337890625
codecontests_cpp_454,resid_post,0.0,0.16015625
codecontests_java_454,resid_mid,0.09375,0.3984375
codecontests_java_454,resid_post,0.0625,0.4150390625
apps_python_455,resid_mid,-0.125,0.017578125
apps_python_455,resid_post,-0.21875,0.046875
codecontests_java_455,resid_mid,0.09375,-0.13671875
codecontests_java_455,resid_post,0.03125,0.0322265625
mbpp_python_455,resid_mid,-0.03125,0.533203125
mbpp_python_455,resid_post,0.125,0.3203125
apps_python_456,resid_mid,-0.03125,0.47021484375
apps_python_456,resid_post,-0.03125,0.046875
codecontests_java_456,resid_mid,0.125,0.028564453125
codecontests_java_456,resid_post,0.09375,0.00390625
mbpp_python_456,resid_mid,0.0,-0.00146484375
mbpp_python_456,resid_post,-0.09375,0.078125
codecontests_cpp_457,resid_mid,0.0625,-0.126953125
codecontests_cpp_457,resid_post,0.0625,-0.05078125
codecontests_java_457,resid_mid,0.0625,0.10223388671875
codecontests_java_457,resid_post,0.0,0.1015625
mbpp_python_457,resid_mid,0.03125,0.087158203125
mbpp_python_457,resid_post,0.0,0.03125
apps_python_458,resid_mid,0.125,-0.1259765625
apps_python_458,resid_post,-0.03125,-0.15625
codecontests_cpp_458,resid_mid,0.125,0.00048828125
codecontests_cpp_458,resid_post,0.09375,-0.07421875
codecontests_java_458,resid_mid,0.09375,-0.02734375
codecontests_java_458,resid_post,0.0625,0.138671875
mbpp_python_458,resid_mid,0.0625,-0.15771484375
mbpp_python_458,resid_post,0.03125,0.0390625
apps_python_459,resid_mid,0.09375,0.033203125
apps_python_459,resid_post,0.09375,0.125
codecontests_java_459,resid_mid,0.0625,0.275390625
codecontests_java_459,resid_post,-0.03125,0.03515625
mbpp_python_459,resid_mid,-0.09375,0.431640625
mbpp_python_459,resid_post,0.0,0.09375
mbpp_python_460,resid_mid,-0.125,0.16851806640625
mbpp_python_460,resid_post,-0.34375,0.2890625
apps_python_461,resid_mid,-0.0625,0.375244140625
apps_python_461,resid_post,0.03125,0.15625
codecontests_java_461,resid_mid,0.03125,-0.009765625
codecontests_java_461,resid_post,0.0,0.0
apps_python_462,resid_mid,0.0,0.46142578125
apps_python_462,resid_post,-0.09375,0.2578125
codecontests_java_462,resid_mid,0.125,0.052734375
codecontests_java_462,resid_post,0.0625,0.0234375
apps_python_463,resid_mid,0.09375,0.1533203125
apps_python_463,resid_post,0.03125,0.21875
codecontests_cpp_463,resid_mid,0.1875,0.052734375
codecontests_cpp_463,resid_post,0.125,-0.0751953125
codecontests_java_463,resid_mid,0.0625,-0.05078125
codecontests_java_463,resid_post,-0.0625,-0.05224609375
apps_python_464,resid_mid,-0.0625,0.275390625
apps_python_464,resid_post,0.0,0.265625
codecontests_java_464,resid_mid,0.09375,0.0498046875
codecontests_java_464,resid_post,0.0,-0.025390625
codecontests_java_465,resid_mid,0.15625,0.015625
codecontests_java_465,resid_post,0.0,0.26031494140625
apps_python_466,resid_mid,0.0,-0.209442138671875
apps_python_466,resid_post,-0.15625,0.1484375
codecontests_java_466,resid_mid,0.03125,0.001953125
codecontests_java_466,resid_post,0.0,0.099609375
codecontests_java_467,resid_mid,0.125,0.017578125
codecontests_java_467,resid_post,0.09375,-0.0498046875
apps_python_468,resid_mid,-0.21875,0.458984375
apps_python_468,resid_post,-0.125,0.1875
codecontests_cpp_468,resid_mid,0.0,0.177978515625
codecontests_cpp_468,resid_post,0.0625,0.0078125
codecontests_java_468,resid_mid,0.09375,0.27734375
codecontests_java_468,resid_post,-0.03125,0.078125
apps_python_469,resid_mid,-0.03125,0.155517578125
apps_python_469,resid_post,-0.0625,0.109375
codecontests_cpp_469,resid_mid,-0.0625,0.410400390625
codecontests_cpp_469,resid_post,0.0,0.375
codecontests_java_469,resid_mid,0.125,0.287109375
codecontests_java_469,resid_post,0.0,0.15625
apps_python_470,resid_mid,0.03125,0.5908203125
apps_python_470,resid_post,0.03125,0.3671875
codecontests_cpp_470,resid_mid,-0.03125,-0.12786865234375
codecontests_cpp_470,resid_post,-0.125,0.05859375
codecontests_java_470,resid_mid,0.0625,-0.0093994140625
codecontests_java_470,resid_post,-0.03125,0.015625
codecontests_java_471,resid_mid,0.125,-0.013671875
codecontests_java_471,resid_post,-0.03125,0.2255859375
apps_python_472,resid_mid,-0.03125,0.232421875
apps_python_472,resid_post,-0.125,0.17578125
codecontests_cpp_472,resid_mid,0.0625,0.15625
codecontests_cpp_472,resid_post,0.0,0.2421875
codecontests_java_472,resid_mid,0.0625,0.09765625
codecontests_java_472,resid_post,-0.03125,-0.01171875
apps_python_473,resid_mid,0.09375,-0.111328125
apps_python_473,resid_post,0.03125,0.1328125
codecontests_cpp_473,resid_mid,0.09375,0.01806640625
codecontests_cpp_473,resid_post,0.0625,-0.08203125
codecontests_java_473,resid_mid,0.125,-0.103515625
codecontests_java_473,resid_post,0.0,-0.10546875
apps_python_474,resid_mid,0.03125,-0.0943603515625
apps_python_474,resid_post,-0.03125,0.2109375
codecontests_java_474,resid_mid,0.0625,0.0087890625
codecontests_java_474,resid_post,-0.0625,0.21875
apps_python_475,resid_mid,0.03125,0.091796875
apps_python_475,resid_post,-0.03125,-0.09375
codecontests_cpp_475,resid_mid,0.03125,-0.0048828125
codecontests_cpp_475,resid_post,-0.09375,0.015625
codecontests_java_475,resid_mid,0.09375,0.00390625
codecontests_java_475,resid_post,0.0625,0.0859375
apps_python_476,resid_mid,0.0,0.063232421875
apps_python_476,resid_post,-0.03125,-0.0078125
codecontests_cpp_476,resid_mid,-0.09375,0.0234375
codecontests_cpp_476,resid_post,0.03125,0.0625
codecontests_java_476,resid_mid,0.0625,0.134765625
codecontests_java_476,resid_post,-0.0625,0.3828125
apps_python_477,resid_mid,0.125,-0.050048828125
apps_python_477,resid_post,-0.125,0.1328125
codecontests_cpp_477,resid_mid,0.09375,0.0355224609375
codecontests_cpp_477,resid_post,0.09375,0.06640625
codecontests_java_477,resid_mid,0.15625,-0.01953125
codecontests_java_477,resid_post,0.03125,0.029296875
apps_python_478,resid_mid,-0.0625,-0.0888671875
apps_python_478,resid_post,-0.21875,0.1796875
apps_python_479,resid_mid,0.0,0.09375
apps_python_479,resid_post,-0.0625,0.1015625
codecontests_cpp_479,resid_mid,0.0625,0.31787109375
codecontests_cpp_479,resid_post,0.09375,0.21875
codecontests_java_479,resid_mid,-0.03125,-0.0625
codecontests_java_479,resid_post,-0.09375,0.0078125
apps_python_480,resid_mid,-0.0625,0.33209228515625
apps_python_480,resid_post,-0.03125,0.0078125
apps_python_481,resid_mid,-0.09375,0.513671875
apps_python_481,resid_post,0.03125,0.0078125
codecontests_cpp_481,resid_mid,0.03125,0.12109375
codecontests_cpp_481,resid_post,0.03125,0.00390625
codecontests_java_481,resid_mid,0.25,-0.20654296875
codecontests_java_481,resid_post,0.1875,0.03125
apps_python_482,resid_mid,0.1875,-0.16796875
apps_python_482,resid_post,-0.09375,0.0546875
codecontests_java_482,resid_mid,0.09375,0.240234375
codecontests_java_482,resid_post,0.03125,-0.02734375
apps_python_483,resid_mid,-0.0625,0.080078125
apps_python_483,resid_post,-0.09375,-0.0625
codecontests_cpp_483,resid_mid,0.03125,0.610595703125
codecontests_cpp_483,resid_post,-0.0625,0.2587890625
codecontests_java_483,resid_mid,0.09375,-0.0546875
codecontests_java_483,resid_post,-0.03125,0.109375
apps_python_484,resid_mid,0.0,-0.063720703125
apps_python_484,resid_post,-0.15625,0.1484375
codecontests_java_484,resid_mid,0.15625,0.0673828125
codecontests_java_484,resid_post,0.09375,-0.13671875
apps_python_485,resid_mid,0.09375,0.11572265625
apps_python_485,resid_post,0.03125,0.0859375
codecontests_cpp_485,resid_mid,0.09375,-0.24951171875
codecontests_cpp_485,resid_post,0.0625,-0.068359375
codecontests_java_485,resid_mid,-0.03125,0.005859375
codecontests_java_485,resid_post,-0.03125,0.0771484375
apps_python_486,resid_mid,-0.125,0.0078125
apps_python_486,resid_post,-0.1875,-0.0078125
codecontests_cpp_486,resid_mid,-0.0625,0.1953125
codecontests_cpp_486,resid_post,0.0,0.12109375
codecontests_java_486,resid_mid,-0.03125,0.1630859375
codecontests_java_486,resid_post,-0.0625,0.1171875
apps_python_487,resid_mid,-0.03125,0.151123046875
apps_python_487,resid_post,-0.09375,0.1484375
codecontests_java_487,resid_mid,0.09375,0.052337646484375
codecontests_java_487,resid_post,0.0625,-0.0390625
apps_python_488,resid_mid,-0.03125,-0.0107421875
apps_python_488,resid_post,0.0,-0.0703125
codecontests_cpp_488,resid_mid,-0.0625,-0.0400390625
codecontests_cpp_488,resid_post,0.0,-0.01171875
codecontests_java_488,resid_mid,0.09375,0.0595703125
codecontests_java_488,resid_post,0.0,0.2451171875
apps_python_489,resid_mid,0.0625,0.10174560546875
apps_python_489,resid_post,0.0625,0.0078125
codecontests_java_489,resid_mid,0.25,-0.119140625
codecontests_java_489,resid_post,0.09375,-0.10546875
apps_python_490,resid_mid,0.125,0.3125
apps_python_490,resid_post,0.1875,0.203125
codecontests_cpp_490,resid_mid,-0.03125,0.053375244140625
codecontests_cpp_490,resid_post,-0.03125,0.203125
codecontests_java_490,resid_mid,-0.03125,0.0733642578125
codecontests_java_490,resid_post,-0.125,0.2734375
apps_python_491,resid_mid,-0.09375,-0.015625
apps_python_491,resid_post,-0.0625,-0.09375
codecontests_java_491,resid_mid,-0.0625,0.0517578125
codecontests_java_491,resid_post,-0.15625,0.2734375
apps_python_492,resid_mid,0.1875,0.26318359375
apps_python_492,resid_post,0.03125,0.4140625
codecontests_cpp_492,resid_mid,-0.1875,-0.0819091796875
codecontests_cpp_492,resid_post,-0.21875,0.01171875
codecontests_java_492,resid_mid,-0.09375,0.103515625
codecontests_java_492,resid_post,-0.03125,-0.02734375
codecontests_cpp_493,resid_mid,0.0,0.468017578125
codecontests_cpp_493,resid_post,-0.09375,0.1953125
codecontests_java_493,resid_mid,0.0625,-0.01953125
codecontests_java_493,resid_post,-0.03125,0.17578125
apps_python_494,resid_mid,0.03125,-0.083984375
apps_python_494,resid_post,-0.09375,0.078125
codecontests_cpp_494,resid_mid,0.0,-0.2177734375
codecontests_cpp_494,resid_post,-0.0625,-0.00390625
codecontests_java_494,resid_mid,0.0,0.00390625
codecontests_java_494,resid_post,0.0,0.037109375
apps_python_495,resid_mid,-0.09375,0.208984375
apps_python_495,resid_post,-0.125,-0.0390625
codecontests_java_495,resid_mid,0.15625,0.029296875
codecontests_java_495,resid_post,0.0625,0.048828125
apps_python_496,resid_mid,-0.03125,0.0234375
apps_python_496,resid_post,0.0,-0.40625
codecontests_java_496,resid_mid,0.0625,0.255859375
codecontests_java_496,resid_post,0.0,0.26953125
apps_python_497,resid_mid,0.03125,0.310546875
apps_python_497,resid_post,-0.03125,0.03125
apps_python_498,resid_mid,-0.03125,0.010498046875
apps_python_498,resid_post,-0.1875,0.2109375
codecontests_java_498,resid_mid,0.0625,-0.0830078125
codecontests_java_498,resid_post,0.0625,-0.107421875
apps_python_499,resid_mid,0.0625,0.3515625
apps_python_499,resid_post,0.0,0.171875
codecontests_java_499,resid_mid,-0.09375,-0.00390625
codecontests_java_499,resid_post,-0.125,-0.1953125
apps_python_500,resid_mid,-0.09375,0.248046875
apps_python_500,resid_post,-0.09375,0.046875
codecontests_cpp_500,resid_mid,0.125,0.037109375
codecontests_cpp_500,resid_post,0.03125,0.015625
codecontests_java_500,resid_mid,0.0625,0.12744140625
codecontests_java_500,resid_post,0.0625,0.078125
apps_python_501,resid_mid,-0.03125,-0.02734375
apps_python_501,resid_post,-0.03125,-0.03125
apps_python_502,resid_mid,-0.1875,0.2412109375
apps_python_502,resid_post,-0.03125,-0.0390625
codecontests_cpp_502,resid_mid,0.03125,-0.0625
codecontests_cpp_502,resid_post,-0.09375,0.2265625
codecontests_java_502,resid_mid,0.0625,-0.03125
codecontests_java_502,resid_post,0.0,0.078125
apps_python_503,resid_mid,-0.1875,0.55224609375
apps_python_503,resid_post,-0.03125,0.0546875
codecontests_cpp_503,resid_mid,0.0,-0.0634765625
codecontests_cpp_503,resid_post,-0.03125,0.115234375
codecontests_java_503,resid_mid,0.125,0.265625
codecontests_java_503,resid_post,0.0,0.1826171875
apps_python_504,resid_mid,-0.09375,0.4248046875
apps_python_504,resid_post,-0.03125,0.04296875
codecontests_cpp_504,resid_mid,0.0625,0.52783203125
codecontests_cpp_504,resid_post,0.03125,0.2783203125
codecontests_java_504,resid_mid,0.0625,0.10546875
codecontests_java_504,resid_post,0.0625,0.1875
apps_python_505,resid_mid,-0.09375,0.29736328125
apps_python_505,resid_post,-0.09375,0.0546875
codecontests_cpp_505,resid_mid,-0.09375,-0.185546875
codecontests_cpp_505,resid_post,-0.1875,-0.078125
codecontests_java_505,resid_mid,0.03125,-0.0048828125
codecontests_java_505,resid_post,-0.0625,0.29345703125
apps_python_506,resid_mid,-0.03125,0.275390625
apps_python_506,resid_post,0.125,0.0
codecontests_java_507,resid_mid,0.0625,0.0576171875
codecontests_java_507,resid_post,0.0,0.07421875
codecontests_cpp_508,resid_mid,-0.03125,0.2529296875
codecontests_cpp_508,resid_post,-0.09375,0.19384765625
codecontests_java_508,resid_mid,0.0,0.107421875
codecontests_java_508,resid_post,-0.09375,0.18994140625
codecontests_cpp_509,resid_mid,-0.125,0.22442626953125
codecontests_cpp_509,resid_post,-0.15625,0.01953125
codecontests_java_509,resid_mid,-0.03125,-0.01953125
codecontests_java_509,resid_post,-0.0625,-0.03125
