sample_id,component,source_rescue_ratio,blocked_rescue_ratio,mediated_ratio,source_decision_score,blocked_decision_score,source_top1,blocked_top1
codecontests_java_195,q,-0.07142857142857142,0.04081632653061224,-0.11224489795918367,-13.11761474609375,-11.750242233276367,False,False
codecontests_java_195,k,0.09183673469387756,0.05612244897959184,0.03571428571428571,-11.122482299804688,-11.557861328125,False,False
codecontests_java_195,v,0.015306122448979591,0.0663265306122449,-0.05102040816326531,-12.058822631835938,-11.432373046875,False,False
codecontests_java_195,z,0.01020408163265306,0.07142857142857142,-0.061224489795918366,-12.123550415039062,-11.373947143554688,False,False
apps_python_196,q,0.09375,0.125,-0.03125,-3.1699600219726562,-3.0588226318359375,False,False
apps_python_196,k,0.0625,-0.16964285714285715,0.23214285714285715,-3.2797698974609375,-4.0902557373046875,False,False
apps_python_196,v,0.09375,-0.013392857142857142,0.10714285714285714,-3.169219970703125,-3.54461669921875,False,False
apps_python_196,z,0.08928571428571429,0.0625,0.026785714285714284,-3.18365478515625,-3.2794113159179688,False,False
codecontests_java_196,q,0.17424242424242425,0.12121212121212122,0.05303030303030303,-3.40081787109375,-3.62103271484375,False,False
codecontests_java_196,k,-0.06060606060606061,-0.030303030303030304,-0.030303030303030304,-4.3729705810546875,-4.2468719482421875,False,False
codecontests_java_196,v,-0.2878787878787879,-0.17424242424242425,-0.11363636363636363,-5.3033447265625,-4.837982177734375,False,False
codecontests_java_196,z,-0.11363636363636363,0.20833333333333334,-0.32196969696969696,-4.590240478515625,-3.257080078125,False,False
apps_python_197,q,-0.18072289156626506,-0.060240963855421686,-0.12048192771084337,-4.59033203125,-4.120849609375,False,False
apps_python_197,k,-0.20481927710843373,-0.3092369477911647,0.10441767068273092,-4.683013916015625,-5.0704345703125,False,False
apps_python_197,v,-0.3333333333333333,-0.3333333333333333,0.0,-5.1719970703125,-5.171630859375,False,False
apps_python_197,z,-0.024096385542168676,-0.11646586345381527,0.09236947791164658,-3.9813079833984375,-4.342899322509766,False,False
codecontests_cpp_197,q,-0.0783132530120482,0.12048192771084337,-0.19879518072289157,-2.795562744140625,-2.278106689453125,False,False
codecontests_cpp_197,k,-0.3373493975903614,-0.20481927710843373,-0.13253012048192772,-3.4544677734375,-3.118194580078125,False,False
codecontests_cpp_197,v,-0.12048192771084337,-0.3373493975903614,0.21686746987951808,-2.903839111328125,-3.45379638671875,False,False
codecontests_cpp_197,z,-0.3373493975903614,-0.3373493975903614,0.0,-3.45458984375,-3.4544677734375,False,False
codecontests_java_197,q,-0.135678391959799,-0.035175879396984924,-0.10050251256281408,-7.054443359375,-6.437046051025391,False,False
codecontests_java_197,k,0.11557788944723618,0.21105527638190955,-0.09547738693467336,-5.4963531494140625,-4.8829345703125,False,False
codecontests_java_197,v,0.01507537688442211,0.07537688442211055,-0.06030150753768844,-6.12017822265625,-5.749664306640625,False,False
codecontests_java_197,z,0.22613065326633167,0.020100502512562814,0.20603015075376885,-4.80279541015625,-6.0903778076171875,False,False
apps_python_198,q,0.033707865168539325,-0.011235955056179775,0.0449438202247191,-2.686859130859375,-2.8105010986328125,False,False
apps_python_198,k,-0.29775280898876405,-0.11797752808988764,-0.1797752808988764,-3.5987548828125,-3.10528564453125,False,False
apps_python_198,v,-0.3258426966292135,-0.07303370786516854,-0.25280898876404495,-3.677978515625,-2.981201171875,False,False
apps_python_198,z,0.0,0.07303370786516854,-0.07303370786516854,-2.7776947021484375,-2.5770950317382812,False,False
codecontests_java_198,q,0.04979253112033195,0.06224066390041494,-0.012448132780082987,-7.154716491699219,-7.061134338378906,False,False
codecontests_java_198,k,0.02074688796680498,0.012448132780082987,0.008298755186721992,-7.3723297119140625,-7.437472462654114,False,False
codecontests_java_198,v,-0.07053941908713693,-0.024896265560165973,-0.04564315352697095,-8.04876708984375,-7.7171173095703125,False,False
codecontests_java_198,z,0.16182572614107885,0.03734439834024896,0.12448132780082988,-6.30303955078125,-7.24261474609375,False,False
apps_python_199,q,0.03125,-0.041666666666666664,0.07291666666666667,-2.9050750732421875,-3.1244735717773438,False,False
apps_python_199,k,-0.041666666666666664,0.09375,-0.13541666666666666,-3.1246871948242188,-2.71466064453125,False,False
apps_python_199,v,-0.3229166666666667,-0.109375,-0.21354166666666666,-3.95947265625,-3.3262100219726562,False,False
apps_python_199,z,-0.25,-0.3229166666666667,0.07291666666666667,-3.74273681640625,-3.95843505859375,False,False
codecontests_cpp_199,q,-0.09333333333333334,-0.18,0.08666666666666667,-2.5602264404296875,-2.759002685546875,False,False
codecontests_cpp_199,k,-0.5733333333333334,-0.42,-0.15333333333333332,-3.64013671875,-3.2984619140625,False,False
codecontests_cpp_199,v,-0.6266666666666667,-0.32,-0.30666666666666664,-3.7607421875,-3.07421875,False,False
codecontests_cpp_199,z,-0.37333333333333335,-0.4666666666666667,0.09333333333333334,-3.19384765625,-3.40185546875,False,False
codecontests_java_199,q,-0.032520325203252036,-0.11382113821138211,0.08130081300813008,-7.93741512298584,-8.560676574707031,False,False
codecontests_java_199,k,0.24796747967479674,0.2073170731707317,0.04065040650406504,-5.77252197265625,-6.092247009277344,False,False
codecontests_java_199,v,0.24796747967479674,0.13414634146341464,0.11382113821138211,-5.77301025390625,-6.64617919921875,False,False
codecontests_java_199,z,0.13821138211382114,0.10975609756097561,0.028455284552845527,-6.621429443359375,-6.843009948730469,False,False
apps_python_200,q,0.1875,0.1,0.0875,-4.059722900390625,-4.493896484375,False,False
apps_python_200,k,0.10625,0.11875,-0.0125,-4.4679412841796875,-4.40167236328125,False,False
apps_python_200,v,0.175,0.0375,0.1375,-4.123176574707031,-4.811786651611328,False,False
apps_python_200,z,0.025,0.05625,-0.03125,-4.874671936035156,-4.7174835205078125,False,False
codecontests_cpp_200,q,-0.006802721088435374,-0.027210884353741496,0.02040816326530612,-4.6234283447265625,-4.718572616577148,False,False
codecontests_cpp_200,k,0.02040816326530612,-0.027210884353741496,0.047619047619047616,-4.49713134765625,-4.718324661254883,False,False
codecontests_cpp_200,v,-0.14285714285714285,-0.19047619047619047,0.047619047619047616,-5.24468994140625,-5.4650421142578125,False,False
codecontests_cpp_200,z,0.14965986394557823,-0.027210884353741496,0.17687074829931973,-3.902191162109375,-4.718177795410156,False,False
codecontests_java_200,q,0.061452513966480445,0.0446927374301676,0.01675977653631285,-10.496414184570312,-10.6868896484375,False,False
codecontests_java_200,k,0.12849162011173185,0.16759776536312848,-0.03910614525139665,-9.746292114257812,-9.30889892578125,False,False
codecontests_java_200,v,0.16201117318435754,0.09497206703910614,0.0670391061452514,-9.36053466796875,-10.11224365234375,False,False
codecontests_java_200,z,0.1452513966480447,0.01675977653631285,0.12849162011173185,-9.558731079101562,-10.9942626953125,False,False
apps_python_201,q,-0.05426356589147287,0.023255813953488372,-0.07751937984496124,-4.2486572265625,-3.937666893005371,False,False
apps_python_201,k,0.14728682170542637,0.05426356589147287,0.09302325581395349,-3.4302978515625,-3.81011962890625,False,False
apps_python_201,v,0.13565891472868216,0.0,0.13565891472868216,-3.479400634765625,-4.0305633544921875,False,False
apps_python_201,z,-0.023255813953488372,-0.023255813953488372,0.0,-4.124605178833008,-4.125942230224609,False,False
codecontests_cpp_201,q,-0.18579234972677597,-0.00546448087431694,-0.18032786885245902,-6.77044677734375,-5.7466888427734375,False,False
codecontests_cpp_201,k,0.03825136612021858,0.03825136612021858,0.0,-5.4969329833984375,-5.499610900878906,False,False
codecontests_cpp_201,v,-0.0273224043715847,0.09836065573770492,-0.12568306010928962,-5.8747406005859375,-5.155265808105469,False,False
codecontests_cpp_201,z,0.14207650273224043,-0.13114754098360656,0.273224043715847,-4.9027252197265625,-6.467735290527344,False,False
codecontests_java_201,q,-0.11347517730496454,-0.06382978723404255,-0.04964539007092199,-9.8101806640625,-9.3726806640625,False,False
codecontests_java_201,k,0.0425531914893617,0.07801418439716312,-0.03546099290780142,-8.43194580078125,-8.11566162109375,False,False
codecontests_java_201,v,0.02127659574468085,0.12056737588652482,-0.09929078014184398,-8.621139526367188,-7.74444580078125,False,False
codecontests_java_201,z,0.014184397163120567,0.0070921985815602835,0.0070921985815602835,-8.6771240234375,-8.74273681640625,False,False
apps_python_202,q,0.0912863070539419,-0.08713692946058091,0.17842323651452283,-3.4210166931152344,-4.092247009277344,False,False
apps_python_202,k,0.17012448132780084,0.17842323651452283,-0.008298755186721992,-3.1212005615234375,-3.087310791015625,False,False
apps_python_202,v,-0.04979253112033195,0.04149377593360996,-0.0912863070539419,-3.9527111053466797,-3.601318359375,False,False
apps_python_202,z,0.058091286307053944,-0.03319502074688797,0.0912863070539419,-3.5462722778320312,-3.887054443359375,False,False
codecontests_cpp_202,q,-0.12105263157894737,-0.03684210526315789,-0.08421052631578947,-3.32122802734375,-3.0773277282714844,False,False
codecontests_cpp_202,k,0.12105263157894737,0.3684210526315789,-0.24736842105263157,-2.606964111328125,-1.826904296875,False,False
codecontests_cpp_202,v,0.15263157894736842,0.19473684210526315,-0.042105263157894736,-2.508880615234375,-2.38226318359375,False,False
codecontests_cpp_202,z,-0.11578947368421053,0.07368421052631578,-0.18947368421052632,-3.3088836669921875,-2.7471923828125,False,False
codecontests_java_202,q,-0.07738095238095238,0.18452380952380953,-0.2619047619047619,-5.652008056640625,-4.2757568359375,False,False
codecontests_java_202,k,0.37202380952380953,0.35714285714285715,0.01488095238095238,-3.2735595703125,-3.356689453125,False,False
codecontests_java_202,v,0.13690476190476192,0.25892857142857145,-0.12202380952380952,-4.527008056640625,-3.88055419921875,False,False
codecontests_java_202,z,0.35119047619047616,0.33035714285714285,0.020833333333333332,-3.3875732421875,-3.50054931640625,False,False
apps_python_203,q,0.05179282868525897,0.0,0.05179282868525897,-3.718402862548828,-3.9205245971679688,False,False
apps_python_203,k,0.07171314741035857,0.04780876494023904,0.02390438247011952,-3.633056640625,-3.726318359375,False,False
apps_python_203,v,0.14342629482071714,0.12350597609561753,0.0199203187250996,-3.351959228515625,-3.43304443359375,False,False
apps_python_203,z,0.16334661354581673,0.15139442231075698,0.01195219123505976,-3.2794876098632812,-3.320068359375,False,False
codecontests_cpp_203,q,0.07317073170731707,-0.04878048780487805,0.12195121951219512,-2.9682693481445312,-3.3570709228515625,False,False
codecontests_cpp_203,k,0.11219512195121951,0.024390243902439025,0.08780487804878048,-2.840789794921875,-3.1241722106933594,False,False
codecontests_cpp_203,v,0.3121951219512195,0.06341463414634146,0.24878048780487805,-2.171142578125,-2.99658203125,False,False
codecontests_cpp_203,z,0.0,0.03414634146341464,-0.03414634146341464,-3.2032370567321777,-3.093547821044922,False,False
codecontests_java_203,q,0.06951871657754011,-0.1711229946524064,0.24064171122994651,-2.7174606323242188,-3.41583251953125,False,False
codecontests_java_203,k,-0.12299465240641712,-0.0481283422459893,-0.0748663101604278,-3.278564453125,-3.0609893798828125,False,False
codecontests_java_203,v,-0.45454545454545453,-0.5721925133689839,0.11764705882352941,-4.209716796875,-4.547607421875,False,False
codecontests_java_203,z,0.058823529411764705,0.10695187165775401,-0.0481283422459893,-2.744781494140625,-2.6054840087890625,False,False
apps_python_204,q,0.0,0.17277486910994763,-0.17277486910994763,-2.9839935302734375,-2.462860107421875,False,False
apps_python_204,k,-0.1256544502617801,-0.1518324607329843,0.02617801047120419,-3.3502197265625,-3.431854248046875,False,False
apps_python_204,v,-0.010471204188481676,-0.18848167539267016,0.17801047120418848,-3.0086669921875,-3.5399169921875,False,False
apps_python_204,z,0.06806282722513089,-0.11518324607329843,0.18324607329842932,-2.78009033203125,-3.326171875,False,False
codecontests_cpp_204,q,0.029069767441860465,0.10465116279069768,-0.0755813953488372,-5.216827392578125,-4.811149597167969,False,False
codecontests_cpp_204,k,0.1511627906976744,0.14534883720930233,0.005813953488372093,-4.556915283203125,-4.592155456542969,False,False
codecontests_cpp_204,v,0.11046511627906977,0.19186046511627908,-0.08139534883720931,-4.776580810546875,-4.337249755859375,False,False
codecontests_cpp_204,z,0.13372093023255813,0.10465116279069768,0.029069767441860465,-4.6531524658203125,-4.810707092285156,False,False
codecontests_java_204,q,-0.12269938650306748,-0.1411042944785276,0.018404907975460124,-5.717689514160156,-5.8115234375,False,False
codecontests_java_204,k,0.13496932515337423,0.04294478527607362,0.09202453987730061,-4.399993896484375,-4.870758056640625,False,False
codecontests_java_204,v,0.1165644171779141,0.018404907975460124,0.09815950920245399,-4.49481201171875,-4.999370574951172,False,False
codecontests_java_204,z,0.06748466257668712,-0.0736196319018405,0.1411042944785276,-4.7474517822265625,-5.4656982421875,False,False
mbpp_python_204,q,-0.22529644268774704,-0.043478260869565216,-0.18181818181818182,-4.8155517578125,-4.117767333984375,False,False
mbpp_python_204,k,0.09881422924901186,0.03557312252964427,0.06324110671936758,-3.559661865234375,-3.80511474609375,False,False
mbpp_python_204,v,-0.05138339920948617,0.003952569169960474,-0.05533596837944664,-4.14141845703125,-3.923583984375,False,False
mbpp_python_204,z,-0.2015810276679842,-0.019762845849802372,-0.18181818181818182,-4.7227783203125,-4.024322509765625,False,False
apps_python_205,q,0.05555555555555555,0.2,-0.14444444444444443,-3.9827423095703125,-3.3653564453125,False,False
apps_python_205,k,0.14814814814814814,0.15185185185185185,-0.003703703703703704,-3.5830078125,-3.5670166015625,False,False
apps_python_205,v,0.4,0.17407407407407408,0.22592592592592592,-2.48486328125,-3.4752197265625,False,False
apps_python_205,z,0.06666666666666667,0.1814814814814815,-0.11481481481481481,-3.93505859375,-3.44476318359375,False,False
codecontests_java_205,q,-0.1079136690647482,-0.04316546762589928,-0.06474820143884892,-9.624317169189453,-9.061492919921875,False,False
codecontests_java_205,k,0.24100719424460432,0.1618705035971223,0.07913669064748201,-6.5814208984375,-7.27020263671875,False,False
codecontests_java_205,v,0.17266187050359713,0.24100719424460432,-0.0683453237410072,-7.18115234375,-6.58392333984375,False,False
codecontests_java_205,z,0.07913669064748201,0.02877697841726619,0.050359712230215826,-7.994049072265625,-8.435272216796875,False,False
apps_python_206,q,-0.06282722513089005,-0.08376963350785341,0.020942408376963352,-6.342369079589844,-6.467437744140625,False,False
apps_python_206,k,0.1256544502617801,0.041884816753926704,0.08376963350785341,-5.217254638671875,-5.718204498291016,False,False
apps_python_206,v,0.06282722513089005,0.10471204188481675,-0.041884816753926704,-5.5930938720703125,-5.342552185058594,False,False
apps_python_206,z,0.020942408376963352,0.020942408376963352,0.0,-5.84355354309082,-5.8436949253082275,False,False
codecontests_cpp_206,q,0.16981132075471697,-0.0440251572327044,0.2138364779874214,-4.1228790283203125,-5.187343597412109,False,False
codecontests_cpp_206,k,0.018867924528301886,-0.025157232704402517,0.0440251572327044,-4.875312805175781,-5.093017578125,False,False
codecontests_cpp_206,v,0.06289308176100629,0.0440251572327044,0.018867924528301886,-4.6551971435546875,-4.749244689941406,False,False
codecontests_cpp_206,z,-0.0440251572327044,-0.20125786163522014,0.15723270440251572,-5.186847686767578,-5.966522216796875,False,False
codecontests_java_206,q,0.032520325203252036,0.10569105691056911,-0.07317073170731707,-7.436992645263672,-6.8733062744140625,False,False
codecontests_java_206,k,0.32926829268292684,0.2886178861788618,0.04065040650406504,-5.149139404296875,-5.4649200439453125,False,False
codecontests_java_206,v,0.17479674796747968,0.2845528455284553,-0.10975609756097561,-6.339752197265625,-5.493682861328125,False,False
codecontests_java_206,z,0.15853658536585366,0.10975609756097561,0.04878048780487805,-6.467781066894531,-6.842010498046875,False,False
apps_python_207,q,-0.030534351145038167,-0.061068702290076333,0.030534351145038167,-4.218536376953125,-4.3430938720703125,False,False
apps_python_207,k,0.061068702290076333,-0.08396946564885496,0.1450381679389313,-3.8402099609375,-4.4345703125,False,False
apps_python_207,v,-0.20610687022900764,-0.061068702290076333,-0.1450381679389313,-4.933074951171875,-4.3428955078125,False,False
apps_python_207,z,-0.11450381679389313,0.03435114503816794,-0.14885496183206107,-4.559844970703125,-3.9524879455566406,False,False
codecontests_cpp_207,q,0.0,-0.027149321266968326,0.027149321266968326,-3.4522247314453125,-3.547435760498047,False,False
codecontests_cpp_207,k,-0.11312217194570136,0.04072398190045249,-0.15384615384615385,-3.8413848876953125,-3.3119354248046875,False,False
codecontests_cpp_207,v,-0.10407239819004525,-0.10407239819004525,0.0,-3.810638427734375,-3.809356689453125,False,False
codecontests_cpp_207,z,0.10407239819004525,0.03167420814479638,0.07239819004524888,-3.090240478515625,-3.3408660888671875,False,False
codecontests_java_207,q,0.07792207792207792,0.032467532467532464,0.045454545454545456,-8.874761581420898,-9.313148498535156,False,False
codecontests_java_207,k,0.07142857142857142,0.15584415584415584,-0.08441558441558442,-8.93353271484375,-8.11822509765625,False,False
codecontests_java_207,v,0.09090909090909091,0.14935064935064934,-0.05844155844155844,-8.74615478515625,-8.184616088867188,False,False
codecontests_java_207,z,0.08441558441558442,0.12337662337662338,-0.03896103896103896,-8.8070068359375,-8.433990478515625,False,False
apps_python_208,q,0.0457516339869281,0.058823529411764705,-0.013071895424836602,-4.561649322509766,-4.499347686767578,False,False
apps_python_208,k,0.19281045751633988,0.13725490196078433,0.05555555555555555,-3.85498046875,-4.117889404296875,False,False
apps_python_208,v,0.11764705882352941,0.12418300653594772,-0.006535947712418301,-4.2017822265625,-4.157958984375,False,False
apps_python_208,z,0.0784313725490196,0.10457516339869281,-0.026143790849673203,-4.3905029296875,-4.2537841796875,False,False
codecontests_java_208,q,0.20502092050209206,0.04184100418410042,0.16317991631799164,-5.932037353515625,-7.14459228515625,False,False
codecontests_java_208,k,0.016736401673640166,0.12133891213389121,-0.10460251046025104,-7.33551025390625,-6.5457763671875,False,False
codecontests_java_208,v,0.14225941422594143,0.10460251046025104,0.03765690376569038,-6.402069091796875,-6.67498779296875,False,False
codecontests_java_208,z,0.11715481171548117,0.05439330543933055,0.06276150627615062,-6.58013916015625,-7.05560302734375,False,False
apps_python_209,q,-0.058823529411764705,-0.032679738562091505,-0.026143790849673203,-5.0608673095703125,-4.935874938964844,False,False
apps_python_209,k,0.0784313725490196,0.05228758169934641,0.026143790849673203,-4.406032562255859,-4.531476974487305,False,False
apps_python_209,v,0.17320261437908496,0.0457516339869281,0.12745098039215685,-3.949127197265625,-4.5603485107421875,False,False
apps_python_209,z,-0.13071895424836602,-0.08496732026143791,-0.0457516339869281,-5.401458740234375,-5.182861328125,False,False
codecontests_java_209,q,-0.011764705882352941,0.08823529411764706,-0.1,-5.36456298828125,-4.841835021972656,False,False
codecontests_java_209,k,0.052941176470588235,0.052941176470588235,0.0,-5.0262451171875,-5.029541015625,False,False
codecontests_java_209,v,-0.023529411764705882,0.12352941176470589,-0.14705882352941177,-5.41748046875,-4.649810791015625,False,False
codecontests_java_209,z,-0.25882352941176473,0.09411764705882353,-0.35294117647058826,-6.6848907470703125,-4.80743408203125,False,False
apps_python_210,q,-0.2746478873239437,-0.028169014084507043,-0.24647887323943662,-2.81475830078125,-2.2804183959960938,False,False
apps_python_210,k,-0.4788732394366197,-0.4084507042253521,-0.07042253521126761,-3.2587890625,-3.1025390625,False,False
apps_python_210,v,-0.19014084507042253,-0.14788732394366197,-0.04225352112676056,-2.62640380859375,-2.533203125,False,False
apps_python_210,z,-0.08450704225352113,-0.09154929577464789,0.007042253521126761,-2.4061031341552734,-2.419403076171875,False,False
codecontests_java_210,q,-0.18493150684931506,-0.13013698630136986,-0.0547945205479452,-5.404510498046875,-5.1552276611328125,False,False
codecontests_java_210,k,-0.07534246575342465,-0.363013698630137,0.2876712328767123,-4.9037017822265625,-6.211334228515625,False,False
codecontests_java_210,v,-0.0547945205479452,0.00684931506849315,-0.06164383561643835,-4.81048583984375,-4.529571533203125,False,False
codecontests_java_210,z,-0.23972602739726026,-0.13013698630136986,-0.1095890410958904,-5.651611328125,-5.154670715332031,False,False
apps_python_211,q,0.0,0.17647058823529413,-0.17647058823529413,-3.451934814453125,-2.839447021484375,False,False
apps_python_211,k,0.2398190045248869,0.09049773755656108,0.1493212669683258,-2.61517333984375,-3.1367340087890625,False,False
apps_python_211,v,-0.06334841628959276,0.08597285067873303,-0.1493212669683258,-3.6699752807617188,-3.15411376953125,False,False
apps_python_211,z,0.03167420814479638,0.09049773755656108,-0.058823529411764705,-3.3404998779296875,-3.137969970703125,False,False
codecontests_cpp_211,q,0.02072538860103627,0.03626943005181347,-0.015544041450777202,-5.9029541015625,-5.808685302734375,False,False
codecontests_cpp_211,k,0.07772020725388601,0.04145077720207254,0.03626943005181347,-5.5600128173828125,-5.7786712646484375,False,False
codecontests_cpp_211,v,-0.10880829015544041,-0.03626943005181347,-0.07253886010362694,-6.6845245361328125,-6.2476806640625,False,False
codecontests_cpp_211,z,0.04145077720207254,0.05699481865284974,-0.015544041450777202,-5.780311584472656,-5.687329292297363,False,False
codecontests_java_211,q,0.13756613756613756,-0.010582010582010581,0.14814814814814814,-10.185577392578125,-11.935897827148438,False,False
codecontests_java_211,k,0.042328042328042326,-0.026455026455026454,0.06878306878306878,-11.310775756835938,-12.093505859375,False,False
codecontests_java_211,v,0.09523809523809523,0.07936507936507936,0.015873015873015872,-10.686668395996094,-10.866943359375,False,False
codecontests_java_211,z,0.1111111111111111,0.026455026455026454,0.08465608465608465,-10.496246337890625,-11.49359130859375,False,False
apps_python_212,q,0.009900990099009901,0.0891089108910891,-0.07920792079207921,-3.1245288848876953,-2.8753299713134766,False,False
apps_python_212,k,0.04455445544554455,0.18811881188118812,-0.14356435643564355,-3.010009765625,-2.559234619140625,False,False
apps_python_212,v,-0.25742574257425743,-0.2623762376237624,0.0049504950495049506,-3.95916748046875,-3.980804443359375,False,False
apps_python_212,z,0.0297029702970297,0.009900990099009901,0.019801980198019802,-3.0633316040039062,-3.1228179931640625,False,False
codecontests_java_212,q,-0.06382978723404255,-0.028368794326241134,-0.03546099290780142,-4.68414306640625,-4.530555725097656,False,False
codecontests_java_212,k,0.3262411347517731,0.3475177304964539,-0.02127659574468085,-2.94775390625,-2.84521484375,False,False
codecontests_java_212,v,-0.2198581560283688,-0.03546099290780142,-0.18439716312056736,-5.368438720703125,-4.555999755859375,False,False
codecontests_java_212,z,0.1347517730496454,0.10638297872340426,0.028368794326241134,-3.808197021484375,-3.9347381591796875,False,False
apps_python_213,q,0.1148936170212766,0.14468085106382977,-0.029787234042553193,-3.2474822998046875,-3.137298583984375,False,False
apps_python_213,k,0.2851063829787234,0.16595744680851063,0.11914893617021277,-2.612548828125,-3.0591583251953125,False,False
apps_python_213,v,-0.16595744680851063,0.09361702127659574,-0.25957446808510637,-4.2781524658203125,-3.31854248046875,False,False
apps_python_213,z,-0.029787234042553193,-0.2851063829787234,0.2553191489361702,-3.781003952026367,-4.7130126953125,False,False
codecontests_cpp_213,q,0.06802721088435375,-0.14965986394557823,0.21768707482993196,-2.134918212890625,-2.6370086669921875,False,False
codecontests_cpp_213,k,-0.06802721088435375,-0.2585034013605442,0.19047619047619047,-2.4494781494140625,-2.874755859375,False,False
codecontests_cpp_213,v,0.19047619047619047,0.14285714285714285,0.047619047619047616,-1.8480224609375,-1.962860107421875,False,False
codecontests_cpp_213,z,0.09523809523809523,0.1360544217687075,-0.04081632653061224,-2.077117919921875,-1.978851318359375,False,False
codecontests_java_213,q,0.13793103448275862,-0.12413793103448276,0.2620689655172414,-3.901580810546875,-5.0916595458984375,False,False
codecontests_java_213,k,0.08275862068965517,0.1310344827586207,-0.04827586206896552,-4.1536102294921875,-3.931793212890625,False,False
codecontests_java_213,v,-0.04827586206896552,-0.1103448275862069,0.06206896551724138,-4.7480316162109375,-5.029472351074219,False,False
codecontests_java_213,z,0.1310344827586207,-0.013793103448275862,0.14482758620689656,-3.934967041015625,-4.5838623046875,False,False
apps_python_214,q,0.036036036036036036,-0.05855855855855856,0.0945945945945946,-3.343637466430664,-3.6724853515625,False,False
apps_python_214,k,-0.036036036036036036,0.0,-0.036036036036036036,-3.5933570861816406,-3.4682979583740234,False,False
apps_python_214,v,-0.1891891891891892,-0.2882882882882883,0.0990990990990991,-4.122467041015625,-4.46240234375,False,False
apps_python_214,z,-0.09009009009009009,-0.2882882882882883,0.1981981981981982,-3.7812708616256714,-4.4625244140625,False,False
codecontests_java_214,q,0.043859649122807015,-0.11403508771929824,0.15789473684210525,-3.4033660888671875,-3.96356201171875,False,False
codecontests_java_214,k,-0.20175438596491227,-0.37719298245614036,0.17543859649122806,-4.271484375,-4.883056640625,False,False
codecontests_java_214,v,-0.07894736842105263,-0.17543859649122806,0.09649122807017543,-3.836639404296875,-4.17559814453125,False,False
codecontests_java_214,z,0.2631578947368421,-0.23684210526315788,0.5,-2.6097412109375,-4.39581298828125,False,False
apps_python_215,q,0.0,0.023529411764705882,-0.023529411764705882,-5.311763763427734,-5.185752868652344,False,False
apps_python_215,k,0.3235294117647059,0.34705882352941175,-0.023529411764705882,-3.5738525390625,-3.4459228515625,False,False
apps_python_215,v,0.3911764705882353,0.2529411764705882,0.13823529411764707,-3.203857421875,-3.9593505859375,False,False
apps_python_215,z,0.11764705882352941,0.18235294117647058,-0.06470588235294118,-4.683319091796875,-4.3375244140625,False,False
codecontests_cpp_215,q,0.0,-0.03070175438596491,0.03070175438596491,-3.558624267578125,-3.66973876953125,False,False
codecontests_cpp_215,k,0.11842105263157894,0.05701754385964912,0.06140350877192982,-3.134735107421875,-3.3567962646484375,False,False
codecontests_cpp_215,v,0.09649122807017543,0.2543859649122807,-0.15789473684210525,-3.21435546875,-2.641357421875,False,False
codecontests_cpp_215,z,-0.03070175438596491,-0.14912280701754385,0.11842105263157894,-3.6695098876953125,-4.08905029296875,False,False
codecontests_java_215,q,-0.10526315789473684,0.06390977443609022,-0.16917293233082706,-9.18603515625,-7.7767333984375,False,False
codecontests_java_215,k,-0.03007518796992481,0.05263157894736842,-0.08270676691729323,-8.560806274414062,-7.8720245361328125,False,False
codecontests_java_215,v,-0.06015037593984962,0.07894736842105263,-0.13909774436090225,-8.80548095703125,-7.65020751953125,False,False
codecontests_java_215,z,0.08646616541353383,0.14661654135338345,-0.06015037593984962,-7.576171875,-7.08416748046875,False,False
apps_python_216,q,-0.06299212598425197,-0.023622047244094488,-0.03937007874015748,-4.2169647216796875,-4.061851501464844,False,False
apps_python_216,k,0.2795275590551181,0.30708661417322836,-0.027559055118110236,-2.83984375,-2.72265625,False,False
apps_python_216,v,0.10236220472440945,0.15354330708661418,-0.051181102362204724,-3.55340576171875,-3.354248046875,False,False
apps_python_216,z,0.17716535433070865,0.18110236220472442,-0.003937007874015748,-3.25579833984375,-3.226318359375,False,False
codecontests_cpp_216,q,-0.16891891891891891,0.0472972972972973,-0.21621621621621623,-5.401947021484375,-4.405902862548828,False,False
codecontests_cpp_216,k,0.060810810810810814,-0.006756756756756757,0.06756756756756757,-4.3245849609375,-4.653167724609375,False,False
codecontests_cpp_216,v,0.2195945945945946,0.11486486486486487,0.10472972972972973,-3.59747314453125,-4.076904296875,False,False
codecontests_cpp_216,z,-0.08108108108108109,0.013513513513513514,-0.0945945945945946,-4.999031066894531,-4.55999755859375,False,False
codecontests_java_216,q,0.03333333333333333,0.05416666666666667,-0.020833333333333332,-14.499458312988281,-14.187488734722137,False,False
codecontests_java_216,k,0.0125,0.020833333333333332,-0.008333333333333333,-14.811370849609375,-14.687361717224121,False,False
codecontests_java_216,v,-0.03333333333333333,0.020833333333333332,-0.05416666666666667,-15.499244689941406,-14.685699462890625,False,False
codecontests_java_216,z,0.09583333333333334,0.0125,0.08333333333333333,-13.55316162109375,-14.7884521484375,False,False
apps_python_217,q,0.0658682634730539,0.10778443113772455,-0.041916167664670656,-4.8737640380859375,-4.654365539550781,False,False
apps_python_217,k,0.10778443113772455,0.0658682634730539,0.041916167664670656,-4.6554107666015625,-4.874176025390625,False,False
apps_python_217,v,0.10778443113772455,0.1317365269461078,-0.023952095808383235,-4.655113220214844,-4.52996826171875,False,False
