sample_id,step_idx,nodes,rescue_ratio,decision_score,no_tool_top1,boundary_flip
codecontests_cpp_153,3,L16H4|MLP17|L23H6,0.7,-0.728515625,False,False
codecontests_java_153,1,L16H4,0.5582191780821918,-0.7421875,False,False
codecontests_java_153,2,L16H4|MLP17,0.726027397260274,-0.12109375,True,False
codecontests_java_153,3,L16H4|MLP17|L23H6,0.9332191780821918,1.86328125,True,True
apps_python_154,1,L16H4,0.225130890052356,-1.124755859375,False,False
apps_python_154,2,L16H4|MLP17,0.4162303664921466,-0.5,False,False
apps_python_154,3,L16H4|MLP17|L23H6,0.643979057591623,0.1171875,True,True
codecontests_cpp_154,1,L16H4,0.3587570621468927,-1.726318359375,False,False
codecontests_cpp_154,2,L16H4|MLP17,0.3954802259887006,-1.61181640625,False,False
codecontests_cpp_154,3,L16H4|MLP17|L23H6,0.6016949152542372,-0.90625,False,False
codecontests_java_154,1,L16H4,0.22727272727272727,-4.775390625,False,False
codecontests_java_154,2,L16H4|MLP17,0.4621212121212121,-3.285888671875,False,False
codecontests_java_154,3,L16H4|MLP17|L23H6,0.7007575757575758,-1.625,False,False
humaneval_python_154,1,L16H4,0.1557377049180328,-1.6025390625,False,False
humaneval_python_154,2,L16H4|MLP17,0.5389344262295082,-0.767578125,False,False
humaneval_python_154,3,L16H4|MLP17|L23H6,0.7489754098360656,-0.1640625,False,False
apps_python_155,1,L16H4,0.32575757575757575,-0.64892578125,True,False
apps_python_155,2,L16H4|MLP17,0.8787878787878788,0.65625,True,True
apps_python_155,3,L16H4|MLP17|L23H6,0.951467803030303,1.285888671875,True,True
apps_python_156,1,L16H4,0.23834196891191708,-2.2755126953125,False,False
apps_python_156,2,L16H4|MLP17,0.6347150259067358,-0.77734375,False,False
apps_python_156,3,L16H4|MLP17|L23H6,0.7992227979274611,0.15234375,False,True
codecontests_cpp_156,1,L16H4,0.2210144927536232,-3.3502197265625,False,False
codecontests_cpp_156,2,L16H4|MLP17,0.5615942028985508,-1.77783203125,False,False
codecontests_cpp_156,3,L16H4|MLP17|L23H6,0.7762681159420289,-0.5625,False,False
codecontests_java_156,1,L16H4,0.3551912568306011,-3.67041015625,False,False
codecontests_java_156,2,L16H4|MLP17,0.8005464480874317,-0.7421875,False,False
codecontests_java_156,3,L16H4|MLP17|L23H6,0.953551912568306,1.359375,True,True
apps_python_157,1,L16H4,0.058823529411764705,-3.749439239501953,False,False
apps_python_157,2,L16H4|MLP17,0.3686274509803922,-2.472412109375,False,False
apps_python_157,3,L16H4|MLP17|L23H6,0.6313725490196078,-1.2529296875,False,False
codecontests_java_157,1,L16H4,0.14018691588785046,-5.748863220214844,False,False
codecontests_java_157,2,L16H4|MLP17,0.3598130841121495,-4.26898193359375,False,False
codecontests_java_157,3,L16H4|MLP17|L23H6,0.5771028037383178,-2.7607421875,False,False
apps_python_158,1,L16H4,0.18229166666666666,-1.21612548828125,False,False
apps_python_158,2,L16H4|MLP17,0.7825520833333334,0.150390625,True,True
apps_python_158,3,L16H4|MLP17|L23H6,0.8977864583333334,0.7294921875,True,True
codecontests_cpp_158,1,L16H4,0.1813953488372093,-1.3634033203125,False,False
codecontests_cpp_158,2,L16H4|MLP17,0.4,-0.93798828125,False,False
codecontests_cpp_158,3,L16H4|MLP17|L23H6,0.7104651162790697,-0.15234375,False,False
codecontests_java_158,1,L16H4,0.248,-2.9171142578125,False,False
codecontests_java_158,2,L16H4|MLP17,0.698,-0.841796875,False,False
codecontests_java_158,3,L16H4|MLP17|L23H6,0.8805,0.611328125,True,True
codecontests_cpp_159,1,L16H4,0.05263157894736842,-4.499748229980469,False,False
codecontests_cpp_159,2,L16H4|MLP17,0.33223684210526316,-3.1514892578125,False,False
codecontests_cpp_159,3,L16H4|MLP17|L23H6,0.5493421052631579,-2.05078125,False,False
codecontests_java_159,1,L16H4,0.07373271889400922,-6.2809906005859375,False,False
codecontests_java_159,2,L16H4|MLP17,0.31797235023041476,-4.617919921875,False,False
codecontests_java_159,3,L16H4|MLP17|L23H6,0.5506912442396313,-2.999755859375,False,False
apps_python_160,1,L16H4,0.23766816143497757,-1.3056640625,False,False
apps_python_160,2,L16H4|MLP17,0.6367713004484304,-0.337890625,True,False
apps_python_160,3,L16H4|MLP17|L23H6,0.8295964125560538,0.484375,True,True
codecontests_java_160,1,L16H4,0.08284023668639054,-2.420440673828125,False,False
codecontests_java_160,2,L16H4|MLP17,0.6523668639053254,-0.7099609375,False,False
codecontests_java_160,3,L16H4|MLP17|L23H6,0.8062130177514792,-0.06640625,False,False
apps_python_161,1,L16H4,0.1925133689839572,-1.167724609375,False,False
apps_python_161,2,L16H4|MLP17,0.8803475935828877,0.6689453125,True,True
apps_python_161,3,L16H4|MLP17|L23H6,0.9388368983957219,1.15283203125,True,True
codecontests_cpp_161,1,L16H4,0.21568627450980393,-3.1185302734375,False,False
codecontests_cpp_161,2,L16H4|MLP17,0.5705882352941176,-1.625,False,False
codecontests_cpp_161,3,L16H4|MLP17|L23H6,0.6882352941176471,-1.0703125,False,False
codecontests_java_161,1,L16H4,0.20588235294117646,-3.365478515625,False,False
codecontests_java_161,2,L16H4|MLP17,0.5698529411764706,-1.7080078125,False,False
codecontests_java_161,3,L16H4|MLP17|L23H6,0.7784926470588235,-0.521484375,False,False
humaneval_python_161,1,L16H4,0.11290322580645161,-1.7156982421875,False,False
humaneval_python_161,2,L16H4|MLP17,0.7036290322580645,-0.244140625,True,False
humaneval_python_161,3,L16H4|MLP17|L23H6,0.8508064516129032,0.390625,True,True
apps_python_162,1,L16H4,0.06837606837606838,-3.4053497314453125,False,False
apps_python_162,2,L16H4|MLP17,0.3803418803418803,-2.220703125,False,False
apps_python_162,3,L16H4|MLP17|L23H6,0.5598290598290598,-1.4755859375,False,False
codecontests_cpp_162,1,L16H4,0.075,-4.624500274658203,False,False
codecontests_cpp_162,2,L16H4|MLP17,0.415625,-2.887939453125,False,False
codecontests_cpp_162,3,L16H4|MLP17|L23H6,0.6359375,-1.67578125,False,False
codecontests_java_162,1,L16H4,0.06593406593406594,-5.312260627746582,False,False
codecontests_java_162,2,L16H4|MLP17,0.24175824175824176,-4.3074951171875,False,False
codecontests_java_162,3,L16H4|MLP17|L23H6,0.4065934065934066,-3.35546875,False,False
apps_python_163,1,L16H4,0.047619047619047616,-2.811603546142578,False,False
apps_python_163,2,L16H4|MLP17,0.5978835978835979,-0.873046875,False,False
apps_python_163,3,L16H4|MLP17|L23H6,0.7817460317460317,0.40234375,True,True
codecontests_cpp_163,1,L16H4,0.13448275862068965,-1.95330810546875,False,False
codecontests_cpp_163,2,L16H4|MLP17,0.7086206896551724,-0.27734375,False,False
codecontests_cpp_163,3,L16H4|MLP17|L23H6,0.8387931034482758,0.396484375,True,True
codecontests_java_163,1,L16H4,0.1452991452991453,-6.249156951904297,False,False
codecontests_java_163,2,L16H4|MLP17,0.4444444444444444,-4.04638671875,False,False
codecontests_java_163,3,L16H4|MLP17|L23H6,0.6388888888888888,-2.56494140625,False,False
apps_python_164,1,L16H4,0.27802690582959644,-1.2269287109375,False,False
apps_python_164,2,L16H4|MLP17,0.8116591928251121,0.296875,True,True
apps_python_164,3,L16H4|MLP17|L23H6,0.9318946188340808,1.21728515625,True,True
codecontests_cpp_165,1,L16H4,0.04878048780487805,-3.046367645263672,False,False
codecontests_cpp_165,2,L16H4|MLP17,0.748780487804878,-0.404296875,False,False
codecontests_cpp_165,3,L16H4|MLP17|L23H6,0.8646341463414634,0.37890625,True,True
codecontests_java_165,1,L16H4,0.16260162601626016,-3.21221923828125,False,False
codecontests_java_165,2,L16H4|MLP17,0.8455284552845529,0.21484375,True,True
codecontests_java_165,3,L16H4|MLP17|L23H6,0.9349593495934959,1.4296875,True,True
mbpp_python_165,1,L16H4,0.3107569721115538,-1.31201171875,False,False
mbpp_python_165,2,L16H4|MLP17,0.875996015936255,0.6279296875,True,True
mbpp_python_165,3,L16H4|MLP17|L23H6,0.9559262948207171,1.46826171875,True,True
apps_python_166,1,L16H4,0.14527027027027026,-1.970458984375,False,False
apps_python_166,2,L16H4|MLP17,0.7880067567567568,0.064453125,True,True
apps_python_166,3,L16H4|MLP17|L23H6,0.9130067567567568,0.962890625,True,True
codecontests_java_166,1,L16H4,0.2363013698630137,-1.7181396484375,False,False
codecontests_java_166,2,L16H4|MLP17,0.7688356164383562,-0.0078125,True,False
codecontests_java_166,3,L16H4|MLP17|L23H6,0.8886986301369864,0.76171875,True,True
apps_python_167,1,L16H4,0.0913978494623656,-2.635345458984375,False,False
apps_python_167,2,L16H4|MLP17,0.6505376344086021,-0.697265625,False,False
apps_python_167,3,L16H4|MLP17|L23H6,0.7943548387096774,0.12109375,True,True
codecontests_java_167,1,L16H4,0.3377659574468085,-1.901611328125,False,False
codecontests_java_167,2,L16H4|MLP17,0.7101063829787234,-0.453125,False,False
codecontests_java_167,3,L16H4|MLP17|L23H6,0.8503989361702128,0.462890625,True,True
mbpp_python_167,1,L16H4,0.10576923076923077,-2.9031524658203125,False,False
mbpp_python_167,2,L16H4|MLP17,0.6586538461538461,-0.822265625,False,False
mbpp_python_167,3,L16H4|MLP17|L23H6,0.8635817307692307,0.505859375,True,True
codecontests_java_168,1,L16H4,0.3004484304932735,-2.3955078125,False,False
codecontests_java_168,2,L16H4|MLP17,0.6681614349775785,-0.82421875,False,False
codecontests_java_168,3,L16H4|MLP17|L23H6,0.8307174887892377,0.265625,True,True
apps_python_169,1,L16H4,0.1348314606741573,-1.1983642578125,False,False
apps_python_169,2,L16H4|MLP17,0.12921348314606743,-1.20343017578125,False,False
apps_python_169,3,L16H4|MLP17|L23H6,0.6039325842696629,-0.349609375,True,False
codecontests_java_169,1,L16H4,0.23157894736842105,-2.2596435546875,False,False
codecontests_java_169,2,L16H4|MLP17,0.5789473684210527,-1.04296875,False,False
codecontests_java_169,3,L16H4|MLP17|L23H6,0.7710526315789473,-0.09765625,True,False
apps_python_170,1,L16H4,0.15196078431372548,-2.696807861328125,False,False
apps_python_170,2,L16H4|MLP17,0.6446078431372549,-0.91015625,False,False
apps_python_170,3,L16H4|MLP17|L23H6,0.8419117647058824,0.1640625,True,True
codecontests_cpp_170,1,L16H4,0.25,-2.0875244140625,False,False
codecontests_cpp_170,2,L16H4|MLP17,0.5416666666666666,-1.140625,False,False
codecontests_cpp_170,3,L16H4|MLP17|L23H6,0.8111111111111111,0.0859375,True,True
codecontests_java_170,1,L16H4,0.3253012048192771,-1.6943359375,False,False
codecontests_java_170,2,L16H4|MLP17,0.8215361445783133,0.326171875,False,True
codecontests_java_170,3,L16H4|MLP17|L23H6,0.9416415662650602,1.5205078125,True,True
apps_python_171,1,L16H4,-0.09090909090909091,-2.8107528686523438,False,False
apps_python_171,2,L16H4|MLP17,0.21818181818181817,-2.0001220703125,False,False
apps_python_171,3,L16H4|MLP17|L23H6,0.5878787878787879,-0.8681640625,False,False
codecontests_cpp_171,1,L16H4,0.20930232558139536,-2.64404296875,False,False
codecontests_cpp_171,2,L16H4|MLP17,0.7593023255813953,-0.359375,False,False
codecontests_cpp_171,3,L16H4|MLP17|L23H6,0.8813953488372093,0.58203125,True,True
codecontests_java_171,1,L16H4,0.3717948717948718,-1.855224609375,False,False
codecontests_java_171,2,L16H4|MLP17,0.782051282051282,-0.046875,True,False
codecontests_java_171,3,L16H4|MLP17|L23H6,0.8910256410256411,0.89453125,True,True
apps_python_172,1,L16H4,0.29441624365482233,-1.048583984375,False,False
apps_python_172,2,L16H4|MLP17,0.7576142131979695,0.185546875,True,True
apps_python_172,3,L16H4|MLP17|L23H6,0.8876903553299492,1.0537109375,True,True
codecontests_java_172,1,L16H4,0.23943661971830985,-2.5142822265625,False,False
codecontests_java_172,2,L16H4|MLP17,0.5751173708920188,-1.2451171875,False,False
codecontests_java_172,3,L16H4|MLP17|L23H6,0.8016431924882629,-0.0625,True,False
apps_python_173,1,L16H4,0.13025210084033614,-3.22943115234375,False,False
apps_python_173,2,L16H4|MLP17,0.37815126050420167,-2.263427734375,False,False
apps_python_173,3,L16H4|MLP17|L23H6,0.6050420168067226,-1.271484375,False,False
codecontests_cpp_173,1,L16H4,0.125,-4.3724365234375,False,False
codecontests_cpp_173,2,L16H4|MLP17,0.403125,-2.950439453125,False,False
codecontests_cpp_173,3,L16H4|MLP17|L23H6,0.6328125,-1.689453125,False,False
codecontests_java_173,1,L16H4,0.12121212121212122,-3.61981201171875,False,False
codecontests_java_173,2,L16H4|MLP17,0.4431818181818182,-2.20703125,False,False
codecontests_java_173,3,L16H4|MLP17|L23H6,0.7291666666666666,-0.609375,False,False
apps_python_174,1,L16H4,0.12432432432432433,-5.061065673828125,False,False
apps_python_174,2,L16H4|MLP17,0.5081081081081081,-2.7626953125,False,False
apps_python_174,3,L16H4|MLP17|L23H6,0.7202702702702702,-1.25390625,False,False
codecontests_cpp_174,1,L16H4,0.30124223602484473,-1.72509765625,False,False
codecontests_cpp_174,2,L16H4|MLP17,0.5838509316770186,-0.8681640625,False,False
codecontests_cpp_174,3,L16H4|MLP17|L23H6,0.7236024844720497,-0.322265625,False,False
codecontests_java_174,1,L16H4,0.22377622377622378,-3.4576416015625,False,False
codecontests_java_174,2,L16H4|MLP17,0.5716783216783217,-1.787109375,False,False
codecontests_java_174,3,L16H4|MLP17|L23H6,0.743006993006993,-0.796875,False,False
apps_python_175,1,L16H4,0.21074380165289255,-1.4749755859375,False,False
apps_python_175,2,L16H4|MLP17,0.6033057851239669,-0.5302734375,False,False
apps_python_175,3,L16H4|MLP17|L23H6,0.8047520661157025,0.205078125,True,True
codecontests_cpp_175,1,L16H4,0.11940298507462686,-3.6854248046875,False,False
codecontests_cpp_175,2,L16H4|MLP17,0.40671641791044777,-2.454345703125,False,False
codecontests_cpp_175,3,L16H4|MLP17|L23H6,0.621268656716418,-1.47119140625,False,False
codecontests_java_175,1,L16H4,0.21768707482993196,-3.58551025390625,False,False
codecontests_java_175,2,L16H4|MLP17,0.4217687074829932,-2.610595703125,False,False
codecontests_java_175,3,L16H4|MLP17|L23H6,0.7159863945578231,-1.01953125,False,False
mbpp_python_175,1,L16H4,0.04568527918781726,-2.93735408782959,False,False
mbpp_python_175,2,L16H4|MLP17,0.5710659898477157,-1.0771484375,False,False
mbpp_python_175,3,L16H4|MLP17|L23H6,0.7271573604060914,-0.24609375,True,False
apps_python_176,1,L16H4,0.20121951219512196,-1.0072021484375,False,False
apps_python_176,2,L16H4|MLP17,0.9123475609756098,0.9658203125,True,True
apps_python_176,3,L16H4|MLP17|L23H6,0.9563643292682927,1.662841796875,True,True
codecontests_java_176,1,L16H4,0.13168724279835392,-3.291717529296875,False,False
codecontests_java_176,2,L16H4|MLP17,0.5679012345679012,-1.4287109375,False,False
codecontests_java_176,3,L16H4|MLP17|L23H6,0.7551440329218106,-0.3359375,False,False
codecontests_cpp_177,1,L16H4,0.3349282296650718,-2.14697265625,False,False
codecontests_cpp_177,2,L16H4|MLP17,0.6148325358851675,-1.1318359375,False,False
codecontests_cpp_177,3,L16H4|MLP17|L23H6,0.7811004784688995,-0.396484375,False,False
codecontests_java_177,1,L16H4,0.18048780487804877,-2.6114501953125,False,False
codecontests_java_177,2,L16H4|MLP17,0.5609756097560976,-1.162109375,False,False
codecontests_java_177,3,L16H4|MLP17|L23H6,0.7341463414634146,-0.19921875,True,False
mbpp_python_177,1,L16H4,0.14450867052023122,-2.307037353515625,False,False
mbpp_python_177,2,L16H4|MLP17,0.7369942196531792,-0.298828125,False,False
mbpp_python_177,3,L16H4|MLP17|L23H6,0.9255780346820809,1.166015625,True,True
apps_python_178,1,L16H4,0.15789473684210525,-2.493560791015625,False,False
apps_python_178,2,L16H4|MLP17,0.8039473684210526,-0.05859375,True,False
apps_python_178,3,L16H4|MLP17|L23H6,0.9217105263157894,0.876953125,True,True
codecontests_cpp_178,1,L16H4,0.16143497757847533,-2.91162109375,False,False
codecontests_cpp_178,2,L16H4|MLP17,0.336322869955157,-2.281005859375,False,False
codecontests_cpp_178,3,L16H4|MLP17|L23H6,0.5695067264573991,-1.3583984375,False,False
codecontests_java_178,1,L16H4,0.3178294573643411,-2.712890625,False,False
codecontests_java_178,2,L16H4|MLP17,0.8362403100775194,0.0546875,False,True
codecontests_java_178,3,L16H4|MLP17|L23H6,0.9639050387596899,1.9482421875,True,True
apps_python_179,1,L16H4,0.03508771929824561,-3.437260627746582,False,False
apps_python_179,2,L16H4|MLP17,0.5548245614035088,-1.4560546875,False,False
apps_python_179,3,L16H4|MLP17|L23H6,0.7697368421052632,-0.390625,False,False
codecontests_java_179,1,L16H4,0.0593607305936073,-3.2169342041015625,False,False
codecontests_java_179,2,L16H4|MLP17,0.3926940639269406,-1.96533203125,False,False
codecontests_java_179,3,L16H4|MLP17|L23H6,0.6689497716894978,-0.693359375,False,False
apps_python_180,1,L16H4,0.2872340425531915,-0.95654296875,False,False
apps_python_180,2,L16H4|MLP17,0.34308510638297873,-0.88134765625,False,False
apps_python_180,3,L16H4|MLP17|L23H6,0.6768617021276596,-0.126953125,True,False
codecontests_java_180,1,L16H4,0.0502092050209205,-3.5467281341552734,False,False
codecontests_java_180,2,L16H4|MLP17,0.39748953974895396,-2.22607421875,False,False
codecontests_java_180,3,L16H4|MLP17|L23H6,0.600418410041841,-1.4072265625,False,False
apps_python_181,1,L16H4,0.09655172413793103,-2.0430755615234375,False,False
apps_python_181,2,L16H4|MLP17,0.656896551724138,-0.509765625,False,False
apps_python_181,3,L16H4|MLP17|L23H6,0.8310344827586207,0.26171875,True,True
codecontests_cpp_181,1,L16H4,0.15021459227467812,-3.088897705078125,False,False
codecontests_cpp_181,2,L16H4|MLP17,0.4721030042918455,-1.84716796875,False,False
codecontests_cpp_181,3,L16H4|MLP17|L23H6,0.6502145922746781,-1.060546875,False,False
codecontests_java_181,1,L16H4,0.27848101265822783,-2.643310546875,False,False
codecontests_java_181,2,L16H4|MLP17,0.6814345991561181,-0.8203125,False,False
codecontests_java_181,3,L16H4|MLP17|L23H6,0.8090717299578059,0.0078125,False,True
apps_python_182,1,L16H4,0.17674418604651163,-2.758544921875,False,False
apps_python_182,2,L16H4|MLP17,0.672093023255814,-0.8564453125,False,False
apps_python_182,3,L16H4|MLP17|L23H6,0.8395348837209302,0.08984375,True,True
codecontests_cpp_182,1,L16H4,0.2857142857142857,-2.317626953125,False,False
codecontests_cpp_182,2,L16H4|MLP17,0.7047619047619048,-0.642578125,False,False
codecontests_cpp_182,3,L16H4|MLP17|L23H6,0.8273809523809523,0.078125,False,True
codecontests_java_182,1,L16H4,0.18382352941176472,-3.463104248046875,False,False
codecontests_java_182,2,L16H4|MLP17,0.4264705882352941,-2.3740234375,False,False
codecontests_java_182,3,L16H4|MLP17|L23H6,0.6341911764705882,-1.34765625,False,False
apps_python_183,1,L16H4,0.2357142857142857,-1.64404296875,False,False
apps_python_183,2,L16H4|MLP17,0.8348214285714286,0.591796875,True,True
apps_python_183,3,L16H4|MLP17|L23H6,0.9169642857142857,1.576171875,True,True
codecontests_java_183,1,L16H4,0.4152542372881356,-2.08642578125,False,False
codecontests_java_183,2,L16H4|MLP17,0.7203389830508474,-0.5703125,False,False
codecontests_java_183,3,L16H4|MLP17|L23H6,0.8125,0.125,True,True
apps_python_184,1,L16H4,0.050761421319796954,-2.9203414916992188,False,False
apps_python_184,2,L16H4|MLP17,0.22842639593908629,-2.33935546875,False,False
apps_python_184,3,L16H4|MLP17|L23H6,0.4416243654822335,-1.5869140625,False,False
apps_python_185,1,L16H4,0.33663366336633666,-1.0009765625,False,False
apps_python_185,2,L16H4|MLP17,0.8217821782178217,0.34375,True,True
apps_python_185,3,L16H4|MLP17|L23H6,0.9022277227722773,0.845703125,True,True
codecontests_cpp_185,1,L16H4,0.24806201550387597,-3.017822265625,False,False
codecontests_cpp_185,2,L16H4|MLP17,0.7015503875968992,-0.87890625,False,False
codecontests_cpp_185,3,L16H4|MLP17|L23H6,0.8013565891472868,-0.1796875,False,False
codecontests_java_185,1,L16H4,0.2966101694915254,-2.546630859375,False,False
codecontests_java_185,2,L16H4|MLP17,0.6186440677966102,-0.919921875,False,False
codecontests_java_185,3,L16H4|MLP17|L23H6,0.7627118644067796,0.28125,True,True
mbpp_python_185,1,L16H4,0.21296296296296297,-1.9560546875,False,False
mbpp_python_185,2,L16H4|MLP17,0.7824074074074074,0.3828125,True,True
mbpp_python_185,3,L16H4|MLP17|L23H6,0.8572530864197531,1.357421875,True,True
apps_python_186,1,L16H4,0.12608695652173912,-3.13067626953125,False,False
apps_python_186,2,L16H4|MLP17,0.4673913043478261,-1.7353515625,False,False
apps_python_186,3,L16H4|MLP17|L23H6,0.6413043478260869,-0.79296875,False,False
codecontests_cpp_186,1,L16H4,0.29064039408866993,-2.22509765625,False,False
codecontests_cpp_186,2,L16H4|MLP17,0.7524630541871922,-0.37109375,False,False
codecontests_cpp_186,3,L16H4|MLP17|L23H6,0.875615763546798,0.44921875,True,True
codecontests_java_186,1,L16H4,0.23734177215189872,-3.756591796875,False,False
codecontests_java_186,2,L16H4|MLP17,0.5253164556962026,-2.25927734375,False,False
codecontests_java_186,3,L16H4|MLP17|L23H6,0.8037974683544303,-0.453125,False,False
apps_python_187,1,L16H4,0.32857142857142857,-1.42236328125,False,False
apps_python_187,2,L16H4|MLP17,0.8589285714285714,0.5546875,True,True
apps_python_187,3,L16H4|MLP17|L23H6,0.9439732142857142,1.55712890625,True,True
codecontests_java_187,1,L16H4,0.23148148148148148,-2.58355712890625,False,False
codecontests_java_187,2,L16H4|MLP17,0.47685185185185186,-1.70068359375,False,False
codecontests_java_187,3,L16H4|MLP17|L23H6,0.6898148148148148,-0.8291015625,False,False
apps_python_188,1,L16H4,0.11304347826086956,-1.589447021484375,False,False
apps_python_188,2,L16H4|MLP17,0.7858695652173913,0.189453125,True,True
apps_python_188,3,L16H4|MLP17|L23H6,0.9271739130434783,1.228515625,True,True
codecontests_cpp_188,1,L16H4,0.38235294117647056,-1.582763671875,False,False
codecontests_cpp_188,2,L16H4|MLP17,0.4441176470588235,-1.39501953125,False,False
codecontests_cpp_188,3,L16H4|MLP17|L23H6,0.611764705882353,-0.830078125,False,False
codecontests_java_188,1,L16H4,0.22119815668202766,-5.277679443359375,False,False
codecontests_java_188,2,L16H4|MLP17,0.4447004608294931,-3.7396240234375,False,False
codecontests_java_188,3,L16H4|MLP17|L23H6,0.6405529953917051,-2.314453125,False,False
codecontests_cpp_189,1,L16H4,0.34523809523809523,-1.685791015625,False,False
codecontests_cpp_189,2,L16H4|MLP17,0.5208333333333334,-1.16259765625,False,False
codecontests_cpp_189,3,L16H4|MLP17|L23H6,0.7261904761904762,-0.443359375,False,False
codecontests_java_189,1,L16H4,0.23049645390070922,-3.37823486328125,False,False
codecontests_java_189,2,L16H4|MLP17,0.6737588652482269,-1.17578125,False,False
codecontests_java_189,3,L16H4|MLP17|L23H6,0.8342198581560284,-0.0625,False,False
apps_python_190,1,L16H4,-0.0738255033557047,-1.248748779296875,False,False
apps_python_190,2,L16H4|MLP17,0.6895973154362416,-0.044921875,True,False
apps_python_190,3,L16H4|MLP17|L23H6,0.8590604026845637,0.56640625,True,True
codecontests_cpp_190,1,L16H4,0.17037037037037037,-1.73553466796875,False,False
codecontests_cpp_190,2,L16H4|MLP17,0.5685185185185185,-0.71875,False,False
codecontests_cpp_190,3,L16H4|MLP17|L23H6,0.8296296296296296,0.33203125,True,True
codecontests_java_190,1,L16H4,0.32894736842105265,-2.3525390625,False,False
codecontests_java_190,2,L16H4|MLP17,0.7752192982456141,-0.27734375,False,False
codecontests_java_190,3,L16H4|MLP17|L23H6,0.9333881578947368,1.3955078125,True,True
apps_python_191,1,L16H4,0.0514018691588785,-1.5853118896484375,False,False
apps_python_191,2,L16H4|MLP17,0.758177570093458,0.01953125,True,True
apps_python_191,3,L16H4|MLP17|L23H6,0.8884345794392523,0.6298828125,True,True
codecontests_cpp_191,1,L16H4,0.25380710659898476,-2.2772216796875,False,False
codecontests_cpp_191,2,L16H4|MLP17,0.7626903553299492,-0.23828125,False,False
codecontests_cpp_191,3,L16H4|MLP17|L23H6,0.8591370558375635,0.46484375,True,True
codecontests_java_191,1,L16H4,0.14473684210526316,-6.0928802490234375,False,False
codecontests_java_191,2,L16H4|MLP17,0.4649122807017544,-3.791748046875,False,False
codecontests_java_191,3,L16H4|MLP17|L23H6,0.7039473684210527,-1.9736328125,False,False
apps_python_192,1,L16H4,0.26455026455026454,-2.14404296875,False,False
apps_python_192,2,L16H4|MLP17,0.6772486772486772,-0.60546875,False,False
apps_python_192,3,L16H4|MLP17|L23H6,0.8571428571428571,0.55859375,True,True
codecontests_cpp_192,1,L16H4,0.18012422360248448,-2.05316162109375,False,False
codecontests_cpp_192,2,L16H4|MLP17,0.7065217391304348,-0.43359375,False,False
codecontests_cpp_192,3,L16H4|MLP17|L23H6,0.8268633540372671,0.130859375,True,True
codecontests_java_192,1,L16H4,0.23958333333333334,-3.4073486328125,False,False
codecontests_java_192,2,L16H4|MLP17,0.8003472222222222,-0.3671875,False,False
codecontests_java_192,3,L16H4|MLP17|L23H6,0.9427083333333334,1.3359375,True,True
apps_python_193,1,L16H4,0.0106951871657754,-2.8906178176403046,False,False
apps_python_193,2,L16H4|MLP17,0.5641711229946524,-1.09375,False,False
apps_python_193,3,L16H4|MLP17|L23H6,0.7820855614973262,-0.0390625,True,False
codecontests_java_193,1,L16H4,0.2175732217573222,-2.9105224609375,False,False
codecontests_java_193,2,L16H4|MLP17,0.6443514644351465,-1.107421875,False,False
codecontests_java_193,3,L16H4|MLP17|L23H6,0.8096234309623431,-0.14453125,False,False
apps_python_194,1,L16H4,0.1683673469387755,-2.53753662109375,False,False
apps_python_194,2,L16H4|MLP17,0.6747448979591837,-0.609375,False,False
apps_python_194,3,L16H4|MLP17|L23H6,0.8278061224489796,0.36328125,True,True
codecontests_cpp_194,1,L16H4,0.07723577235772358,-3.54443359375,False,False
codecontests_cpp_194,2,L16H4|MLP17,0.3943089430894309,-2.283203125,False,False
codecontests_cpp_194,3,L16H4|MLP17|L23H6,0.6260162601626016,-1.25,False,False
codecontests_java_194,1,L16H4,0.23660714285714285,-2.65185546875,False,False
codecontests_java_194,2,L16H4|MLP17,0.7421875,-0.470703125,False,False
codecontests_java_194,3,L16H4|MLP17|L23H6,0.9489397321428571,1.6494140625,True,True
mbpp_python_194,1,L16H4,0.18120805369127516,-0.93994140625,False,False
mbpp_python_194,2,L16H4|MLP17,0.7583892617449665,0.2421875,True,True
mbpp_python_194,3,L16H4|MLP17|L23H6,0.8640939597315436,0.705078125,True,True
apps_python_195,1,L16H4,0.16279069767441862,-2.232421875,False,False
apps_python_195,2,L16H4|MLP17,0.7572674418604651,0.08203125,True,True
apps_python_195,3,L16H4|MLP17|L23H6,0.846656976744186,1.087890625,True,True
codecontests_cpp_195,1,L16H4,0.2962962962962963,-1.4501953125,False,False
codecontests_cpp_195,2,L16H4|MLP17,0.34074074074074073,-1.342529296875,False,False
codecontests_cpp_195,3,L16H4|MLP17|L23H6,0.6407407407407407,-0.49609375,False,False
codecontests_java_195,1,L16H4,0.19806763285024154,-5.18438720703125,False,False
codecontests_java_195,2,L16H4|MLP17,0.6811594202898551,-1.9287109375,False,False
codecontests_java_195,3,L16H4|MLP17|L23H6,0.9015700483091788,0.1484375,True,True
apps_python_196,1,L16H4,-0.043478260869565216,-2.624542236328125,False,False
apps_python_196,2,L16H4|MLP17,0.5559006211180124,-0.95703125,False,False
apps_python_196,3,L16H4|MLP17|L23H6,0.781055900621118,-0.046875,True,False
codecontests_java_196,1,L16H4,0.1890547263681592,-2.53729248046875,False,False
codecontests_java_196,2,L16H4|MLP17,0.40298507462686567,-1.8125,False,False
codecontests_java_196,3,L16H4|MLP17|L23H6,0.6691542288557214,-0.759765625,False,False
