sample_id,step_idx,nodes,rescue_ratio,decision_score,tool_top1,boundary_flip
codecontests_java_197,4,L20H5|L21H1|L21H12|L24H6,0.910175879396985,0.015625,False,True
codecontests_java_197,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9788002512562815,1.1337890625,True,True
apps_python_198,1,L20H5,0.17415730337078653,-2.2890625,False,False
apps_python_198,2,L20H5|L21H1,0.6699438202247191,-0.763671875,False,False
apps_python_198,3,L20H5|L21H1|L21H12,0.9248595505617978,0.419921875,True,True
apps_python_198,4,L20H5|L21H1|L21H12|L24H6,0.9634831460674157,0.75,True,True
apps_python_198,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.942064606741573,0.5537109375,True,True
codecontests_java_198,1,L20H5,0.27385892116182575,-5.4608154296875,False,False
codecontests_java_198,2,L20H5|L21H1,0.6908713692946058,-2.251953125,False,False
codecontests_java_198,3,L20H5|L21H1|L21H12,0.9496887966804979,0.453125,True,True
codecontests_java_198,4,L20H5|L21H1|L21H12|L24H6,0.9758817427385892,1.052734375,True,True
codecontests_java_198,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9988816130705395,2.4134521484375,True,True
apps_python_199,1,L20H5,0.3359375,-1.968994140625,False,False
apps_python_199,2,L20H5|L21H1,0.6979166666666666,-0.7255859375,False,False
apps_python_199,3,L20H5|L21H1|L21H12,0.8548177083333334,-0.005859375,False,False
apps_python_199,4,L20H5|L21H1|L21H12|L24H6,0.9205729166666666,0.4140625,True,True
apps_python_199,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9462890625,0.6552734375,True,True
codecontests_cpp_199,1,L20H5,0.31,-1.588134765625,False,False
codecontests_cpp_199,2,L20H5|L21H1,0.7666666666666667,-0.171875,False,False
codecontests_cpp_199,3,L20H5|L21H1|L21H12,0.9629166666666666,1.1240234375,True,True
codecontests_cpp_199,4,L20H5|L21H1|L21H12|L24H6,0.9702083333333333,1.23486328125,True,True
codecontests_cpp_199,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9870833333333333,1.5712890625,True,True
codecontests_java_199,1,L20H5,0.4065040650406504,-4.545654296875,False,False
codecontests_java_199,2,L20H5|L21H1,0.7276422764227642,-1.97607421875,False,False
codecontests_java_199,3,L20H5|L21H1|L21H12,0.9818343495934959,1.5634765625,True,True
codecontests_java_199,4,L20H5|L21H1|L21H12|L24H6,0.991552337398374,2.18505859375,True,True
codecontests_java_199,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9987693724593496,4.20928955078125,True,True
apps_python_200,1,L20H5,0.265625,-3.66107177734375,False,False
apps_python_200,2,L20H5|L21H1,0.65625,-1.5888671875,False,False
apps_python_200,3,L20H5|L21H1|L21H12,0.8359375,-0.466796875,False,False
apps_python_200,4,L20H5|L21H1|L21H12|L24H6,0.915234375,0.208984375,False,True
apps_python_200,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9638671875,0.9052734375,True,True
codecontests_cpp_200,1,L20H5,0.5612244897959183,-1.91064453125,False,False
codecontests_cpp_200,2,L20H5|L21H1,0.9409013605442177,1.041015625,True,True
codecontests_cpp_200,3,L20H5|L21H1|L21H12,0.9829931972789115,2.265625,True,True
codecontests_cpp_200,4,L20H5|L21H1|L21H12|L24H6,0.9917623299319728,2.884033203125,True,True
codecontests_cpp_200,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9969440901360545,3.6422119140625,True,True
codecontests_java_200,1,L20H5,0.16201117318435754,-9.372970581054688,False,False
codecontests_java_200,2,L20H5|L21H1,0.43854748603351956,-6.2777557373046875,False,False
codecontests_java_200,3,L20H5|L21H1|L21H12,0.7835195530726257,-2.3310546875,False,False
codecontests_java_200,4,L20H5|L21H1|L21H12|L24H6,0.9210893854748603,-0.41796875,False,False
codecontests_java_200,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9901798184357542,1.63232421875,True,True
apps_python_201,1,L20H5,0.3488372093023256,-2.602783203125,False,False
apps_python_201,2,L20H5|L21H1,0.686046511627907,-1.1376953125,False,False
apps_python_201,3,L20H5|L21H1|L21H12,0.9035852713178295,0.119140625,False,True
apps_python_201,4,L20H5|L21H1|L21H12|L24H6,0.9656007751937985,0.740234375,True,True
apps_python_201,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9992619004360465,1.8563995361328125,True,True
codecontests_cpp_201,1,L20H5,0.3333333333333333,-3.7999267578125,False,False
codecontests_cpp_201,2,L20H5|L21H1,0.8101092896174863,-0.73046875,False,False
codecontests_cpp_201,3,L20H5|L21H1|L21H12,0.9487704918032787,0.87890625,True,True
codecontests_cpp_201,4,L20H5|L21H1|L21H12|L24H6,0.9735314207650273,1.4892578125,True,True
codecontests_cpp_201,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9964139344262295,2.8232421875,True,True
codecontests_java_201,1,L20H5,0.30851063829787234,-6.087799072265625,False,False
codecontests_java_201,2,L20H5|L21H1,0.5656028368794326,-3.79638671875,False,False
codecontests_java_201,3,L20H5|L21H1|L21H12,0.8976063829787234,-0.46875,False,False
codecontests_java_201,4,L20H5|L21H1|L21H12|L24H6,0.9496897163120568,0.380859375,True,True
codecontests_java_201,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9880873226950354,1.55126953125,True,True
apps_python_202,1,L20H5,0.26141078838174275,-2.765625,False,False
apps_python_202,2,L20H5|L21H1,0.5892116182572614,-1.4443359375,False,False
apps_python_202,3,L20H5|L21H1|L21H12,0.6846473029045643,-1.005859375,False,False
apps_python_202,4,L20H5|L21H1|L21H12|L24H6,0.8132780082987552,-0.353515625,False,False
apps_python_202,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9367219917012448,0.60546875,True,True
codecontests_cpp_202,1,L20H5,0.4842105263157895,-1.4404296875,False,False
codecontests_cpp_202,2,L20H5|L21H1,0.8611842105263158,0.291015625,True,True
codecontests_cpp_202,3,L20H5|L21H1|L21H12,0.9768092105263158,1.69677734375,True,True
codecontests_cpp_202,4,L20H5|L21H1|L21H12|L24H6,0.9804276315789474,1.80126953125,True,True
codecontests_cpp_202,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9817434210526316,1.85205078125,True,True
codecontests_java_202,1,L20H5,0.3958333333333333,-3.1458740234375,False,False
codecontests_java_202,2,L20H5|L21H1,0.6160714285714286,-1.9033203125,False,False
codecontests_java_202,3,L20H5|L21H1|L21H12,0.9501488095238095,1.04296875,True,True
codecontests_java_202,4,L20H5|L21H1|L21H12|L24H6,0.9696800595238095,1.5205078125,True,True
codecontests_java_202,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9943033854166666,2.8607177734375,True,True
apps_python_203,1,L20H5,0.47410358565737054,-2.021240234375,False,False
apps_python_203,2,L20H5|L21H1,0.8396414342629482,-0.259765625,False,False
apps_python_203,3,L20H5|L21H1|L21H12,0.963894422310757,0.8466796875,True,True
apps_python_203,4,L20H5|L21H1|L21H12|L24H6,0.9860557768924303,1.296875,True,True
apps_python_203,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9859935258964143,1.241943359375,True,True
codecontests_cpp_203,1,L20H5,0.2682926829268293,-2.317626953125,False,False
codecontests_cpp_203,2,L20H5|L21H1,0.75,-0.40625,False,False
codecontests_cpp_203,3,L20H5|L21H1|L21H12,0.9509146341463415,1.2802734375,True,True
codecontests_cpp_203,4,L20H5|L21H1|L21H12|L24H6,0.9670731707317073,1.60546875,True,True
codecontests_cpp_203,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9914634146341463,2.47265625,True,True
codecontests_java_203,1,L20H5,0.3048128342245989,-2.0,False,False
codecontests_java_203,2,L20H5|L21H1,0.6550802139037433,-0.744140625,False,False
codecontests_java_203,3,L20H5|L21H1|L21H12,0.9572192513368984,1.5,True,True
codecontests_java_203,4,L20H5|L21H1|L21H12|L24H6,0.9712566844919787,1.837890625,True,True
codecontests_java_203,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9935661764705882,2.887451171875,True,True
apps_python_204,1,L20H5,0.24607329842931938,-2.2386474609375,False,False
apps_python_204,2,L20H5|L21H1,0.7146596858638743,-0.6279296875,False,False
apps_python_204,3,L20H5|L21H1|L21H12,0.8691099476439791,0.1328125,False,True
apps_python_204,4,L20H5|L21H1|L21H12|L24H6,0.9518979057591623,0.7783203125,True,True
apps_python_204,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.962532722513089,0.91162109375,True,True
codecontests_cpp_204,1,L20H5,0.20930232558139536,-4.247039794921875,False,False
codecontests_cpp_204,2,L20H5|L21H1,0.6191860465116279,-1.9765625,False,False
codecontests_cpp_204,3,L20H5|L21H1|L21H12,0.8960755813953488,-0.02734375,False,False
codecontests_cpp_204,4,L20H5|L21H1|L21H12|L24H6,0.9591206395348837,0.7333984375,True,True
codecontests_cpp_204,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9861918604651163,1.37109375,True,True
codecontests_java_204,1,L20H5,0.4570552147239264,-2.728271484375,False,False
codecontests_java_204,2,L20H5|L21H1,0.7315950920245399,-1.1533203125,False,False
codecontests_java_204,3,L20H5|L21H1|L21H12,0.9712423312883436,1.345703125,True,True
codecontests_java_204,4,L20H5|L21H1|L21H12|L24H6,0.9824578220858896,1.70751953125,True,True
codecontests_java_204,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9981307515337423,3.537353515625,True,True
mbpp_python_204,1,L20H5,0.16996047430830039,-3.27606201171875,False,False
mbpp_python_204,2,L20H5|L21H1,0.5296442687747036,-1.77783203125,False,False
mbpp_python_204,3,L20H5|L21H1|L21H12,0.7213438735177866,-0.8837890625,False,False
mbpp_python_204,4,L20H5|L21H1|L21H12|L24H6,0.8616600790513834,-0.0390625,False,False
mbpp_python_204,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9451581027667985,0.814453125,True,True
apps_python_205,1,L20H5,0.5314814814814814,-1.85888671875,False,False
apps_python_205,2,L20H5|L21H1,0.9199074074074074,0.857421875,True,True
apps_python_205,3,L20H5|L21H1|L21H12,0.9664351851851852,1.8740234375,True,True
apps_python_205,4,L20H5|L21H1|L21H12|L24H6,0.9866898148148148,2.72509765625,True,True
apps_python_205,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9963686342592593,4.07843017578125,True,True
codecontests_java_205,1,L20H5,0.29136690647482016,-6.149322509765625,False,False
codecontests_java_205,2,L20H5|L21H1,0.5575539568345323,-3.81494140625,False,False
codecontests_java_205,3,L20H5|L21H1|L21H12,0.9190647482014388,-0.20703125,False,False
codecontests_java_205,4,L20H5|L21H1|L21H12|L24H6,0.9775179856115108,0.9453125,True,True
codecontests_java_205,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9993676933453237,2.7288818359375,True,True
apps_python_206,1,L20H5,0.6963350785340314,-1.642578125,False,False
apps_python_206,2,L20H5|L21H1,0.9283376963350786,0.587890625,True,True
apps_python_206,3,L20H5|L21H1|L21H12,0.9208115183246073,0.46875,True,True
apps_python_206,4,L20H5|L21H1|L21H12|L24H6,0.9806119109947644,1.97802734375,True,True
apps_python_206,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9928010471204188,2.87890625,True,True
codecontests_cpp_206,1,L20H5,0.24213836477987422,-3.76171875,False,False
codecontests_cpp_206,2,L20H5|L21H1,0.8317610062893082,-0.548828125,False,False
codecontests_cpp_206,3,L20H5|L21H1|L21H12,0.965998427672956,0.7529296875,True,True
codecontests_cpp_206,4,L20H5|L21H1|L21H12|L24H6,0.9863404088050315,1.17431640625,True,True
codecontests_cpp_206,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9927279874213837,1.3935546875,True,True
codecontests_java_206,1,L20H5,0.21951219512195122,-5.9968109130859375,False,False
codecontests_java_206,2,L20H5|L21H1,0.7439024390243902,-1.830078125,False,False
codecontests_java_206,3,L20H5|L21H1|L21H12,0.931910569105691,0.28125,True,True
codecontests_java_206,4,L20H5|L21H1|L21H12|L24H6,0.9795477642276422,1.4990234375,True,True
codecontests_java_206,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9954903455284553,2.59033203125,True,True
apps_python_207,1,L20H5,0.5362595419847328,-1.8095703125,False,False
apps_python_207,2,L20H5|L21H1,0.8664122137404581,0.07421875,False,True
apps_python_207,3,L20H5|L21H1|L21H12,0.9174618320610687,0.560546875,True,True
apps_python_207,4,L20H5|L21H1|L21H12|L24H6,0.971493320610687,1.38330078125,True,True
apps_python_207,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9840171755725191,1.7470703125,True,True
codecontests_cpp_207,1,L20H5,0.27601809954751133,-2.4803466796875,False,False
codecontests_cpp_207,2,L20H5|L21H1,0.8167420814479638,-0.140625,False,False
codecontests_cpp_207,3,L20H5|L21H1|L21H12,0.9403280542986425,0.9189453125,True,True
codecontests_cpp_207,4,L20H5|L21H1|L21H12|L24H6,0.9688914027149321,1.400390625,True,True
codecontests_cpp_207,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9797794117647058,1.66455078125,True,True
codecontests_java_207,1,L20H5,0.29545454545454547,-6.776947021484375,False,False
codecontests_java_207,2,L20H5|L21H1,0.737012987012987,-2.4150390625,False,False
codecontests_java_207,3,L20H5|L21H1|L21H12,0.9537337662337663,0.43359375,True,True
codecontests_java_207,4,L20H5|L21H1|L21H12|L24H6,0.9732142857142857,0.9453125,True,True
codecontests_java_207,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9972098214285714,2.20751953125,True,True
apps_python_208,1,L20H5,0.12418300653594772,-4.1860198974609375,False,False
apps_python_208,2,L20H5|L21H1,0.5228758169934641,-2.22900390625,False,False
apps_python_208,3,L20H5|L21H1|L21H12,0.7401960784313726,-1.033203125,False,False
apps_python_208,4,L20H5|L21H1|L21H12|L24H6,0.8668300653594772,-0.154296875,False,False
apps_python_208,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9464869281045751,0.830078125,True,True
codecontests_java_208,1,L20H5,0.3514644351464435,-4.83154296875,False,False
codecontests_java_208,2,L20H5|L21H1,0.75,-1.697265625,False,False
codecontests_java_208,3,L20H5|L21H1|L21H12,0.9680962343096234,0.97265625,True,True
codecontests_java_208,4,L20H5|L21H1|L21H12|L24H6,0.9925143828451883,1.944091796875,True,True
codecontests_java_208,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.998635264121339,3.50543212890625,True,True
apps_python_209,1,L20H5,0.565359477124183,-1.98583984375,False,False
apps_python_209,2,L20H5|L21H1,0.9387254901960784,0.79296875,True,True
apps_python_209,3,L20H5|L21H1|L21H12,0.9593545751633987,1.1728515625,True,True
apps_python_209,4,L20H5|L21H1|L21H12|L24H6,0.9922385620915033,2.259765625,True,True
apps_python_209,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9852941176470589,1.9453125,True,True
codecontests_java_209,1,L20H5,0.25,-3.9752197265625,False,False
codecontests_java_209,2,L20H5|L21H1,0.3911764705882353,-3.200439453125,False,False
codecontests_java_209,3,L20H5|L21H1|L21H12,0.899264705882353,0.12109375,False,True
codecontests_java_209,4,L20H5|L21H1|L21H12|L24H6,0.9588235294117647,0.8984375,True,True
codecontests_java_209,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.950735294117647,0.90234375,True,True
apps_python_210,1,L20H5,0.31338028169014087,-1.4969482421875,False,False
apps_python_210,2,L20H5|L21H1,0.6267605633802817,-0.68359375,False,False
apps_python_210,3,L20H5|L21H1|L21H12,0.8912852112676056,0.2900390625,True,True
apps_python_210,4,L20H5|L21H1|L21H12|L24H6,0.9632482394366197,0.80908203125,True,True
apps_python_210,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.992737676056338,1.25732421875,True,True
codecontests_java_210,1,L20H5,0.2191780821917808,-3.556396484375,False,False
codecontests_java_210,2,L20H5|L21H1,0.589041095890411,-1.76220703125,False,False
codecontests_java_210,3,L20H5|L21H1|L21H12,0.9362157534246576,0.818359375,True,True
codecontests_java_210,4,L20H5|L21H1|L21H12|L24H6,0.9683219178082192,1.42578125,True,True
codecontests_java_210,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9702482876712328,1.5205078125,True,True
apps_python_211,1,L20H5,0.21266968325791855,-2.711273193359375,False,False
apps_python_211,2,L20H5|L21H1,0.6606334841628959,-1.0341796875,False,False
apps_python_211,3,L20H5|L21H1|L21H12,0.871606334841629,0.025390625,False,True
apps_python_211,4,L20H5|L21H1|L21H12|L24H6,0.9403280542986425,0.5517578125,True,True
apps_python_211,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9693156108597285,0.91748046875,True,True
codecontests_cpp_211,1,L20H5,0.09326424870466321,-5.4675140380859375,False,False
codecontests_cpp_211,2,L20H5|L21H1,0.4792746113989637,-3.1187744140625,False,False
codecontests_cpp_211,3,L20H5|L21H1|L21H12,0.8821243523316062,-0.314453125,False,False
codecontests_cpp_211,4,L20H5|L21H1|L21H12|L24H6,0.9339378238341969,0.25,False,True
codecontests_cpp_211,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9831606217616581,1.1484375,True,True
codecontests_java_211,1,L20H5,0.2804232804232804,-8.49224853515625,False,False
codecontests_java_211,2,L20H5|L21H1,0.6058201058201058,-4.63671875,False,False
codecontests_java_211,3,L20H5|L21H1|L21H12,0.9747023809523809,0.974609375,True,True
codecontests_java_211,4,L20H5|L21H1|L21H12|L24H6,0.988260582010582,1.720703125,True,True
codecontests_java_211,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.999157779431217,3.52130126953125,True,True
apps_python_212,1,L20H5,0.297029702970297,-2.2027587890625,False,False
apps_python_212,2,L20H5|L21H1,0.5024752475247525,-1.51904296875,False,False
apps_python_212,3,L20H5|L21H1|L21H12,0.801980198019802,-0.373046875,False,False
apps_python_212,4,L20H5|L21H1|L21H12|L24H6,0.8836633663366337,0.064453125,False,True
apps_python_212,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9921101485148515,1.26416015625,True,True
codecontests_java_212,1,L20H5,0.450354609929078,-2.373291015625,False,False
codecontests_java_212,2,L20H5|L21H1,0.5726950354609929,-1.7783203125,False,False
codecontests_java_212,3,L20H5|L21H1|L21H12,0.9233156028368794,0.638671875,True,True
codecontests_java_212,4,L20H5|L21H1|L21H12|L24H6,0.9703014184397163,1.462890625,True,True
codecontests_java_212,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9950410017730497,2.6187744140625,True,True
apps_python_213,1,L20H5,0.225531914893617,-2.837066650390625,False,False
apps_python_213,2,L20H5|L21H1,0.7617021276595745,-0.658203125,False,False
apps_python_213,3,L20H5|L21H1|L21H12,0.9308510638297872,0.40234375,False,True
apps_python_213,4,L20H5|L21H1|L21H12|L24H6,0.9811170212765957,1.0166015625,True,True
apps_python_213,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.991156914893617,1.256591796875,True,True
codecontests_cpp_213,1,L20H5,0.2619047619047619,-1.673095703125,False,False
codecontests_cpp_213,2,L20H5|L21H1,0.7738095238095238,-0.123046875,True,False
codecontests_cpp_213,3,L20H5|L21H1|L21H12,0.95578231292517,1.078125,True,True
codecontests_cpp_213,4,L20H5|L21H1|L21H12|L24H6,0.9762967687074829,1.383056640625,True,True
codecontests_cpp_213,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9845875850340136,1.573974609375,True,True
codecontests_java_213,1,L20H5,0.07586206896551724,-4.1868896484375,False,False
codecontests_java_213,2,L20H5|L21H1,0.20689655172413793,-3.5870361328125,False,False
codecontests_java_213,3,L20H5|L21H1|L21H12,0.7172413793103448,-1.17333984375,False,False
codecontests_java_213,4,L20H5|L21H1|L21H12|L24H6,0.8637931034482759,-0.32421875,False,False
codecontests_java_213,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9450431034482759,0.3251953125,False,True
apps_python_214,1,L20H5,0.35135135135135137,-2.2261962890625,False,False
apps_python_214,2,L20H5|L21H1,0.7319819819819819,-0.6884765625,False,False
apps_python_214,3,L20H5|L21H1|L21H12,0.8688063063063063,0.087890625,False,True
apps_python_214,4,L20H5|L21H1|L21H12|L24H6,0.9369369369369369,0.6484375,True,True
apps_python_214,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9377815315315315,0.6552734375,True,True
codecontests_java_214,1,L20H5,0.20175438596491227,-2.836181640625,False,False
codecontests_java_214,2,L20H5|L21H1,0.39473684210526316,-2.097412109375,False,False
codecontests_java_214,3,L20H5|L21H1|L21H12,0.831140350877193,-0.05859375,False,False
codecontests_java_214,4,L20H5|L21H1|L21H12|L24H6,0.934484649122807,0.8369140625,True,True
codecontests_java_214,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9680646929824561,1.38623046875,True,True
apps_python_215,1,L20H5,0.7514705882352941,-1.009765625,False,False
apps_python_215,2,L20H5|L21H1,0.9488970588235294,1.126953125,True,True
apps_python_215,3,L20H5|L21H1|L21H12,0.9720588235294118,1.7734375,True,True
apps_python_215,4,L20H5|L21H1|L21H12|L24H6,0.9886488970588235,2.642822265625,True,True
apps_python_215,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9982192095588235,4.24053955078125,True,True
codecontests_cpp_215,1,L20H5,0.09649122807017543,-3.21636962890625,False,False
codecontests_cpp_215,2,L20H5|L21H1,0.48026315789473684,-1.794189453125,False,False
codecontests_cpp_215,3,L20H5|L21H1|L21H12,0.8634868421052632,0.033203125,False,True
codecontests_cpp_215,4,L20H5|L21H1|L21H12|L24H6,0.950109649122807,0.810546875,True,True
codecontests_cpp_215,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9913651315789473,1.60986328125,True,True
codecontests_java_215,1,L20H5,0.3684210526315789,-5.24212646484375,False,False
codecontests_java_215,2,L20H5|L21H1,0.5845864661654135,-3.41064453125,False,False
codecontests_java_215,3,L20H5|L21H1|L21H12,0.9492481203007519,0.4140625,True,True
codecontests_java_215,4,L20H5|L21H1|L21H12|L24H6,0.9740366541353384,1.0107421875,True,True
codecontests_java_215,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9947427161654135,2.003173828125,True,True
apps_python_216,1,L20H5,0.28346456692913385,-2.83502197265625,False,False
apps_python_216,2,L20H5|L21H1,0.5551181102362205,-1.71630859375,False,False
apps_python_216,3,L20H5|L21H1|L21H12,0.7736220472440944,-0.7080078125,False,False
apps_python_216,4,L20H5|L21H1|L21H12|L24H6,0.8912401574803149,-0.025390625,False,False
apps_python_216,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9178149606299213,0.181640625,False,True
codecontests_cpp_216,1,L20H5,0.27702702702702703,-3.33282470703125,False,False
codecontests_cpp_216,2,L20H5|L21H1,0.8581081081081081,-0.1015625,False,False
codecontests_cpp_216,3,L20H5|L21H1|L21H12,0.9851140202702703,1.82177734375,True,True
codecontests_cpp_216,4,L20H5|L21H1|L21H12|L24H6,0.9900760135135135,2.0634765625,True,True
codecontests_cpp_216,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9939822635135135,2.28466796875,True,True
codecontests_java_216,1,L20H5,0.25,-11.247482299804688,False,False
codecontests_java_216,2,L20H5|L21H1,0.7625,-3.49951171875,False,False
codecontests_java_216,3,L20H5|L21H1|L21H12,0.9886067708333334,1.6650390625,True,True
codecontests_java_216,4,L20H5|L21H1|L21H12|L24H6,0.9946614583333333,2.404296875,True,True
codecontests_java_216,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9981363932291667,3.3782958984375,True,True
apps_python_217,1,L20H5,0.17365269461077845,-4.31024169921875,False,False
apps_python_217,2,L20H5|L21H1,0.5988023952095808,-2.02734375,False,False
apps_python_217,3,L20H5|L21H1|L21H12,0.8008982035928144,-0.77734375,False,False
apps_python_217,4,L20H5|L21H1|L21H12|L24H6,0.9098053892215568,0.130859375,False,True
apps_python_217,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9623877245508982,0.8505859375,True,True
codecontests_java_217,1,L20H5,0.4424083769633508,-3.302734375,False,False
codecontests_java_217,2,L20H5|L21H1,0.8344240837696335,-0.583984375,False,False
codecontests_java_217,3,L20H5|L21H1|L21H12,0.9791393979057592,1.64111328125,True,True
codecontests_java_217,4,L20H5|L21H1|L21H12|L24H6,0.9911240183246073,2.259521484375,True,True
codecontests_java_217,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9995730734620419,3.8099517822265625,True,True
apps_python_218,1,L20H5,0.18110236220472442,-3.245880126953125,False,False
apps_python_218,2,L20H5|L21H1,0.6200787401574803,-1.447998046875,False,False
apps_python_218,3,L20H5|L21H1|L21H12,0.8494094488188977,-0.341796875,False,False
apps_python_218,4,L20H5|L21H1|L21H12|L24H6,0.921751968503937,0.119140625,False,True
apps_python_218,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9785925196850394,0.6884765625,True,True
codecontests_cpp_218,1,L20H5,0.41007194244604317,-2.527099609375,False,False
codecontests_cpp_218,2,L20H5|L21H1,0.939748201438849,0.86328125,True,True
codecontests_cpp_218,3,L20H5|L21H1|L21H12,0.9902765287769785,2.192138671875,True,True
codecontests_cpp_218,4,L20H5|L21H1|L21H12|L24H6,0.9923561151079137,2.310546875,True,True
codecontests_cpp_218,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9978361061151079,2.8343505859375,True,True
codecontests_java_218,1,L20H5,0.0935672514619883,-9.68218994140625,False,False
codecontests_java_218,2,L20H5|L21H1,0.40058479532163743,-6.402130126953125,False,False
codecontests_java_218,3,L20H5|L21H1|L21H12,0.7105263157894737,-3.060302734375,False,False
codecontests_java_218,4,L20H5|L21H1|L21H12|L24H6,0.8516081871345029,-1.4453125,False,False
codecontests_java_218,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9502923976608187,-0.02734375,False,False
apps_python_219,1,L20H5,0.4226190476190476,-2.994873046875,False,False
apps_python_219,2,L20H5|L21H1,0.8958333333333334,0.15234375,True,True
apps_python_219,3,L20H5|L21H1|L21H12,0.9613095238095238,1.125,True,True
apps_python_219,4,L20H5|L21H1|L21H12|L24H6,0.9828869047619048,1.73046875,True,True
apps_python_219,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9882347470238095,1.985107421875,True,True
codecontests_cpp_219,1,L20H5,0.20909090909090908,-2.7071533203125,False,False
codecontests_cpp_219,2,L20H5|L21H1,0.8147727272727273,-0.05859375,True,False
codecontests_cpp_219,3,L20H5|L21H1|L21H12,0.9653409090909091,1.654296875,True,True
codecontests_cpp_219,4,L20H5|L21H1|L21H12|L24H6,0.9803977272727272,2.1201171875,True,True
codecontests_cpp_219,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9944247159090909,2.9652099609375,True,True
codecontests_java_219,1,L20H5,0.30113636363636365,-7.681884765625,False,False
codecontests_java_219,2,L20H5|L21H1,0.8167613636363636,-1.84375,False,False
codecontests_java_219,3,L20H5|L21H1|L21H12,0.9934303977272727,2.599609375,True,True
codecontests_java_219,4,L20H5|L21H1|L21H12|L24H6,0.9955832741477273,2.998291015625,True,True
codecontests_java_219,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.9989734996448864,4.26995849609375,True,True
apps_python_220,1,L20H5,0.365,-3.95318603515625,False,False
apps_python_220,2,L20H5|L21H1,0.84,-0.642578125,False,False
apps_python_220,3,L20H5|L21H1|L21H12,0.96109375,0.9052734375,True,True
apps_python_220,4,L20H5|L21H1|L21H12|L24H6,0.98078125,1.4423828125,True,True
apps_python_220,5,L20H5|L21H1|L21H12|L24H6|MLP27,0.97578125,1.2314453125,True,True
codecontests_cpp_220,1,L20H5,0.2543352601156069,-1.9967041015625,False,False
codecontests_cpp_220,2,L20H5|L21H1,0.7832369942196532,-0.123046875,True,False
codecontests_cpp_220,3,L20H5|L21H1|L21H12,0.9591763005780347,1.3115234375,True,True
codecontests_cpp_220,4,L20H5|L21H1|L21H12|L24H6,0.971278901734104,1.53955078125,True,True
