sample_id,variant,tool_score,no_tool_score,decision_score,tool_top1,no_tool_top1
codecontests_cpp_538,corrupt_with_clean_instruction,0.0,-3.3125,3.3125,True,False
codecontests_cpp_538,corrupt_full,-3.046875,0.0,-3.046875,False,True
codecontests_java_538,clean_full,0.0,-3.921875,3.921875,True,False
codecontests_java_538,clean_with_corrupt_instruction,-6.625,0.0,-6.625,False,True
codecontests_java_538,corrupt_with_clean_instruction,0.0,-3.921875,3.921875,True,False
codecontests_java_538,corrupt_full,-6.625,0.0,-6.625,False,True
codecontests_cpp_540,clean_full,0.0,-2.09375,2.09375,True,False
codecontests_cpp_540,clean_with_corrupt_instruction,-3.953125,0.0,-3.953125,False,True
codecontests_cpp_540,corrupt_with_clean_instruction,0.0,-2.09375,2.09375,True,False
codecontests_cpp_540,corrupt_full,-3.953125,0.0,-3.953125,False,True
codecontests_java_540,clean_full,0.0,-3.90625,3.90625,True,False
codecontests_java_540,clean_with_corrupt_instruction,-10.625,0.0,-10.625,False,True
codecontests_java_540,corrupt_with_clean_instruction,0.0,-3.90625,3.90625,True,False
codecontests_java_540,corrupt_full,-10.625,0.0,-10.625,False,True
codecontests_cpp_541,clean_full,0.0,-1.6796875,1.6796875,True,False
codecontests_cpp_541,clean_with_corrupt_instruction,-2.4375,0.0,-2.4375,False,True
codecontests_cpp_541,corrupt_with_clean_instruction,0.0,-1.6796875,1.6796875,True,False
codecontests_cpp_541,corrupt_full,-2.4375,0.0,-2.4375,False,True
codecontests_java_541,clean_full,0.0,-3.125,3.125,True,False
codecontests_java_541,clean_with_corrupt_instruction,-5.0,0.0,-5.0,False,True
codecontests_java_541,corrupt_with_clean_instruction,0.0,-3.125,3.125,True,False
codecontests_java_541,corrupt_full,-5.0,0.0,-5.0,False,True
codecontests_cpp_542,clean_full,0.0,-2.703125,2.703125,True,False
codecontests_cpp_542,clean_with_corrupt_instruction,-3.015625,0.0,-3.015625,False,True
codecontests_cpp_542,corrupt_with_clean_instruction,0.0,-2.703125,2.703125,True,False
codecontests_cpp_542,corrupt_full,-3.015625,0.0,-3.015625,False,True
codecontests_java_542,clean_full,0.0,-4.3125,4.3125,True,False
codecontests_java_542,clean_with_corrupt_instruction,-6.375,0.0,-6.375,False,True
codecontests_java_542,corrupt_with_clean_instruction,0.0,-4.3125,4.3125,True,False
codecontests_java_542,corrupt_full,-6.375,0.0,-6.375,False,True
codecontests_cpp_544,clean_full,0.0,-5.34375,5.34375,True,False
codecontests_cpp_544,clean_with_corrupt_instruction,-4.4375,0.0,-4.4375,False,True
codecontests_cpp_544,corrupt_with_clean_instruction,0.0,-5.34375,5.34375,True,False
codecontests_cpp_544,corrupt_full,-4.4375,0.0,-4.4375,False,True
codecontests_java_544,clean_full,0.0,-5.125,5.125,True,False
codecontests_java_544,clean_with_corrupt_instruction,-10.6875,0.0,-10.6875,False,True
codecontests_java_544,corrupt_with_clean_instruction,0.0,-5.125,5.125,True,False
codecontests_java_544,corrupt_full,-10.6875,0.0,-10.6875,False,True
codecontests_java_545,clean_full,0.0,-4.25,4.25,True,False
codecontests_java_545,clean_with_corrupt_instruction,-7.5625,0.0,-7.5625,False,True
codecontests_java_545,corrupt_with_clean_instruction,0.0,-4.25,4.25,True,False
codecontests_java_545,corrupt_full,-7.5625,0.0,-7.5625,False,True
codecontests_cpp_546,clean_full,0.0,-4.96875,4.96875,True,False
codecontests_cpp_546,clean_with_corrupt_instruction,-7.34375,0.0,-7.34375,False,True
codecontests_cpp_546,corrupt_with_clean_instruction,0.0,-4.96875,4.96875,True,False
codecontests_cpp_546,corrupt_full,-7.34375,0.0,-7.34375,False,True
codecontests_java_546,clean_full,0.0,-4.78125,4.78125,True,False
codecontests_java_546,clean_with_corrupt_instruction,-11.8125,0.0,-11.8125,False,True
codecontests_java_546,corrupt_with_clean_instruction,0.0,-4.78125,4.78125,True,False
codecontests_java_546,corrupt_full,-11.8125,0.0,-11.8125,False,True
codecontests_java_547,clean_full,0.0,-3.546875,3.546875,True,False
codecontests_java_547,clean_with_corrupt_instruction,-3.6875,0.0,-3.6875,False,True
codecontests_java_547,corrupt_with_clean_instruction,0.0,-3.546875,3.546875,True,False
codecontests_java_547,corrupt_full,-3.6875,0.0,-3.6875,False,True
codecontests_cpp_548,clean_full,0.0,-3.96875,3.96875,True,False
codecontests_cpp_548,clean_with_corrupt_instruction,-5.375,0.0,-5.375,False,True
codecontests_cpp_548,corrupt_with_clean_instruction,0.0,-3.96875,3.96875,True,False
codecontests_cpp_548,corrupt_full,-5.375,0.0,-5.375,False,True
codecontests_java_548,clean_full,0.0,-4.125,4.125,True,False
codecontests_java_548,clean_with_corrupt_instruction,-4.65625,0.0,-4.65625,False,True
codecontests_java_548,corrupt_with_clean_instruction,0.0,-4.125,4.125,True,False
codecontests_java_548,corrupt_full,-4.65625,0.0,-4.65625,False,True
codecontests_java_549,clean_full,0.0,-3.703125,3.703125,True,False
codecontests_java_549,clean_with_corrupt_instruction,-4.5625,0.0,-4.5625,False,True
codecontests_java_549,corrupt_with_clean_instruction,0.0,-3.703125,3.703125,True,False
codecontests_java_549,corrupt_full,-4.5625,0.0,-4.5625,False,True
codecontests_cpp_550,clean_full,0.0,-4.34375,4.34375,True,False
codecontests_cpp_550,clean_with_corrupt_instruction,-5.21875,0.0,-5.21875,False,True
codecontests_cpp_550,corrupt_with_clean_instruction,0.0,-4.34375,4.34375,True,False
codecontests_cpp_550,corrupt_full,-5.21875,0.0,-5.21875,False,True
codecontests_java_550,clean_full,0.0,-3.296875,3.296875,True,False
codecontests_java_550,clean_with_corrupt_instruction,-10.9375,0.0,-10.9375,False,True
codecontests_java_550,corrupt_with_clean_instruction,0.0,-3.296875,3.296875,True,False
codecontests_java_550,corrupt_full,-10.9375,0.0,-10.9375,False,True
codecontests_java_551,clean_full,0.0,-4.90625,4.90625,True,False
codecontests_java_551,clean_with_corrupt_instruction,-6.90625,0.0,-6.90625,False,True
codecontests_java_551,corrupt_with_clean_instruction,0.0,-4.90625,4.90625,True,False
codecontests_java_551,corrupt_full,-6.90625,0.0,-6.90625,False,True
codecontests_cpp_552,clean_full,0.0,-3.75,3.75,True,False
codecontests_cpp_552,clean_with_corrupt_instruction,-5.8125,0.0,-5.8125,False,True
codecontests_cpp_552,corrupt_with_clean_instruction,0.0,-3.75,3.75,True,False
codecontests_cpp_552,corrupt_full,-5.8125,0.0,-5.8125,False,True
codecontests_java_552,clean_full,0.0,-5.46875,5.46875,True,False
codecontests_java_552,clean_with_corrupt_instruction,-12.0,0.0,-12.0,False,True
codecontests_java_552,corrupt_with_clean_instruction,0.0,-5.46875,5.46875,True,False
codecontests_java_552,corrupt_full,-12.0,0.0,-12.0,False,True
codecontests_java_553,clean_full,0.0,-2.015625,2.015625,True,False
codecontests_java_553,clean_with_corrupt_instruction,-4.8125,0.0,-4.8125,False,True
codecontests_java_553,corrupt_with_clean_instruction,0.0,-2.015625,2.015625,True,False
codecontests_java_553,corrupt_full,-4.8125,0.0,-4.8125,False,True
codecontests_cpp_554,clean_full,0.0,-3.046875,3.046875,True,False
codecontests_cpp_554,clean_with_corrupt_instruction,-3.859375,0.0,-3.859375,False,True
codecontests_cpp_554,corrupt_with_clean_instruction,0.0,-3.046875,3.046875,True,False
codecontests_cpp_554,corrupt_full,-3.859375,0.0,-3.859375,False,True
codecontests_java_554,clean_full,0.0,-6.5625,6.5625,True,False
codecontests_java_554,clean_with_corrupt_instruction,-9.625,0.0,-9.625,False,True
codecontests_java_554,corrupt_with_clean_instruction,0.0,-6.5625,6.5625,True,False
codecontests_java_554,corrupt_full,-9.625,0.0,-9.625,False,True
codecontests_java_555,clean_full,0.0,-2.296875,2.296875,True,False
codecontests_java_555,clean_with_corrupt_instruction,-3.90625,0.0,-3.90625,False,True
codecontests_java_555,corrupt_with_clean_instruction,0.0,-2.296875,2.296875,True,False
codecontests_java_555,corrupt_full,-3.90625,0.0,-3.90625,False,True
codecontests_cpp_556,clean_full,0.0,-3.65625,3.65625,True,False
codecontests_cpp_556,clean_with_corrupt_instruction,-4.03125,0.0,-4.03125,False,True
codecontests_cpp_556,corrupt_with_clean_instruction,0.0,-3.65625,3.65625,True,False
codecontests_cpp_556,corrupt_full,-4.03125,0.0,-4.03125,False,True
codecontests_java_556,clean_full,0.0,-6.46875,6.46875,True,False
codecontests_java_556,clean_with_corrupt_instruction,-7.8125,0.0,-7.8125,False,True
codecontests_java_556,corrupt_with_clean_instruction,0.0,-6.46875,6.46875,True,False
codecontests_java_556,corrupt_full,-7.8125,0.0,-7.8125,False,True
codecontests_cpp_557,clean_full,0.0,-4.78125,4.78125,True,False
codecontests_cpp_557,clean_with_corrupt_instruction,-2.53125,0.0,-2.53125,False,True
codecontests_cpp_557,corrupt_with_clean_instruction,0.0,-4.78125,4.78125,True,False
codecontests_cpp_557,corrupt_full,-2.53125,0.0,-2.53125,False,True
codecontests_java_557,clean_full,0.0,-2.625,2.625,True,False
codecontests_java_557,clean_with_corrupt_instruction,-6.875,0.0,-6.875,False,True
codecontests_java_557,corrupt_with_clean_instruction,0.0,-2.625,2.625,True,False
codecontests_java_557,corrupt_full,-6.875,0.0,-6.875,False,True
codecontests_cpp_558,clean_full,0.0,-4.1875,4.1875,True,False
codecontests_cpp_558,clean_with_corrupt_instruction,-6.03125,0.0,-6.03125,False,True
codecontests_cpp_558,corrupt_with_clean_instruction,0.0,-4.1875,4.1875,True,False
codecontests_cpp_558,corrupt_full,-6.03125,0.0,-6.03125,False,True
codecontests_java_558,clean_full,0.0,-5.8125,5.8125,True,False
codecontests_java_558,clean_with_corrupt_instruction,-12.375,0.0,-12.375,False,True
codecontests_java_558,corrupt_with_clean_instruction,0.0,-5.8125,5.8125,True,False
codecontests_java_558,corrupt_full,-12.375,0.0,-12.375,False,True
codecontests_java_559,clean_full,0.0,-3.25,3.25,True,False
codecontests_java_559,clean_with_corrupt_instruction,-7.875,0.0,-7.875,False,True
codecontests_java_559,corrupt_with_clean_instruction,0.0,-3.25,3.25,True,False
codecontests_java_559,corrupt_full,-7.875,0.0,-7.875,False,True
codecontests_cpp_560,clean_full,0.0,-0.72265625,0.72265625,True,False
codecontests_cpp_560,clean_with_corrupt_instruction,-2.328125,0.0,-2.328125,False,True
codecontests_cpp_560,corrupt_with_clean_instruction,0.0,-0.72265625,0.72265625,True,False
codecontests_cpp_560,corrupt_full,-2.328125,0.0,-2.328125,False,True
codecontests_java_560,clean_full,0.0,-5.46875,5.46875,True,False
codecontests_java_560,clean_with_corrupt_instruction,-12.1875,0.0,-12.1875,False,True
codecontests_java_560,corrupt_with_clean_instruction,0.0,-5.46875,5.46875,True,False
codecontests_java_560,corrupt_full,-12.1875,0.0,-12.1875,False,True
codecontests_java_561,clean_full,0.0,-4.15625,4.15625,True,False
codecontests_java_561,clean_with_corrupt_instruction,-3.703125,0.0,-3.703125,False,True
codecontests_java_561,corrupt_with_clean_instruction,0.0,-4.15625,4.15625,True,False
codecontests_java_561,corrupt_full,-3.703125,0.0,-3.703125,False,True
codecontests_cpp_562,clean_full,0.0,-3.984375,3.984375,True,False
codecontests_cpp_562,clean_with_corrupt_instruction,-4.28125,0.0,-4.28125,False,True
codecontests_cpp_562,corrupt_with_clean_instruction,0.0,-3.984375,3.984375,True,False
codecontests_cpp_562,corrupt_full,-4.28125,0.0,-4.28125,False,True
codecontests_java_562,clean_full,0.0,-5.9375,5.9375,True,False
codecontests_java_562,clean_with_corrupt_instruction,-8.5625,0.0,-8.5625,False,True
codecontests_java_562,corrupt_with_clean_instruction,0.0,-5.9375,5.9375,True,False
codecontests_java_562,corrupt_full,-8.5625,0.0,-8.5625,False,True
codecontests_cpp_563,clean_full,0.0,-4.375,4.375,True,False
codecontests_cpp_563,clean_with_corrupt_instruction,-6.03125,0.0,-6.03125,False,True
codecontests_cpp_563,corrupt_with_clean_instruction,0.0,-4.375,4.375,True,False
codecontests_cpp_563,corrupt_full,-6.03125,0.0,-6.03125,False,True
codecontests_java_563,clean_full,0.0,-3.46875,3.46875,True,False
codecontests_java_563,clean_with_corrupt_instruction,-6.0,0.0,-6.0,False,True
codecontests_java_563,corrupt_with_clean_instruction,0.0,-3.46875,3.46875,True,False
codecontests_java_563,corrupt_full,-6.0,0.0,-6.0,False,True
codecontests_cpp_564,clean_full,0.0,-2.265625,2.265625,True,False
codecontests_cpp_564,clean_with_corrupt_instruction,-2.65625,0.0,-2.65625,False,True
codecontests_cpp_564,corrupt_with_clean_instruction,0.0,-2.265625,2.265625,True,False
codecontests_cpp_564,corrupt_full,-2.65625,0.0,-2.65625,False,True
codecontests_java_564,clean_full,0.0,-2.78125,2.78125,True,False
codecontests_java_564,clean_with_corrupt_instruction,-7.96875,0.0,-7.96875,False,True
codecontests_java_564,corrupt_with_clean_instruction,0.0,-2.78125,2.78125,True,False
codecontests_java_564,corrupt_full,-7.96875,0.0,-7.96875,False,True
codecontests_cpp_565,clean_full,0.0,-2.671875,2.671875,True,False
codecontests_cpp_565,clean_with_corrupt_instruction,-4.28125,0.0,-4.28125,False,True
codecontests_cpp_565,corrupt_with_clean_instruction,0.0,-2.671875,2.671875,True,False
codecontests_cpp_565,corrupt_full,-4.28125,0.0,-4.28125,False,True
codecontests_java_565,clean_full,0.0,-5.5625,5.5625,True,False
codecontests_java_565,clean_with_corrupt_instruction,-7.09375,0.0,-7.09375,False,True
codecontests_java_565,corrupt_with_clean_instruction,0.0,-5.5625,5.5625,True,False
codecontests_java_565,corrupt_full,-7.09375,0.0,-7.09375,False,True
codecontests_cpp_566,clean_full,0.0,-5.625,5.625,True,False
codecontests_cpp_566,clean_with_corrupt_instruction,-4.5625,0.0,-4.5625,False,True
codecontests_cpp_566,corrupt_with_clean_instruction,0.0,-5.625,5.625,True,False
codecontests_cpp_566,corrupt_full,-4.5625,0.0,-4.5625,False,True
codecontests_java_566,clean_full,0.0,-6.0625,6.0625,True,False
codecontests_java_566,clean_with_corrupt_instruction,-12.4375,0.0,-12.4375,False,True
codecontests_java_566,corrupt_with_clean_instruction,0.0,-6.0625,6.0625,True,False
codecontests_java_566,corrupt_full,-12.4375,0.0,-12.4375,False,True
codecontests_cpp_567,clean_full,0.0,-4.5,4.5,True,False
codecontests_cpp_567,clean_with_corrupt_instruction,-5.21875,0.0,-5.21875,False,True
codecontests_cpp_567,corrupt_with_clean_instruction,0.0,-4.5,4.5,True,False
codecontests_cpp_567,corrupt_full,-5.21875,0.0,-5.21875,False,True
codecontests_java_567,clean_full,0.0,-6.71875,6.71875,True,False
codecontests_java_567,clean_with_corrupt_instruction,-14.625,0.0,-14.625,False,True
codecontests_java_567,corrupt_with_clean_instruction,0.0,-6.71875,6.71875,True,False
codecontests_java_567,corrupt_full,-14.625,0.0,-14.625,False,True
codecontests_cpp_568,clean_full,0.0,-3.34375,3.34375,True,False
codecontests_cpp_568,clean_with_corrupt_instruction,-3.3125,0.0,-3.3125,False,True
codecontests_cpp_568,corrupt_with_clean_instruction,0.0,-3.34375,3.34375,True,False
codecontests_cpp_568,corrupt_full,-3.3125,0.0,-3.3125,False,True
codecontests_java_568,clean_full,0.0,-3.671875,3.671875,True,False
codecontests_java_568,clean_with_corrupt_instruction,-7.1875,0.0,-7.1875,False,True
codecontests_java_568,corrupt_with_clean_instruction,0.0,-3.671875,3.671875,True,False
codecontests_java_568,corrupt_full,-7.1875,0.0,-7.1875,False,True
codecontests_cpp_570,clean_full,0.0,-3.75,3.75,True,False
codecontests_cpp_570,clean_with_corrupt_instruction,-5.90625,0.0,-5.90625,False,True
codecontests_cpp_570,corrupt_with_clean_instruction,0.0,-3.75,3.75,True,False
codecontests_cpp_570,corrupt_full,-5.90625,0.0,-5.90625,False,True
codecontests_java_570,clean_full,0.0,-5.15625,5.15625,True,False
codecontests_java_570,clean_with_corrupt_instruction,-13.6875,0.0,-13.6875,False,True
codecontests_java_570,corrupt_with_clean_instruction,0.0,-5.15625,5.15625,True,False
codecontests_java_570,corrupt_full,-13.6875,0.0,-13.6875,False,True
codecontests_java_571,clean_full,0.0,-3.65625,3.65625,True,False
codecontests_java_571,clean_with_corrupt_instruction,-7.125,0.0,-7.125,False,True
codecontests_java_571,corrupt_with_clean_instruction,0.0,-3.65625,3.65625,True,False
codecontests_java_571,corrupt_full,-7.125,0.0,-7.125,False,True
codecontests_java_572,clean_full,0.0,-3.609375,3.609375,True,False
codecontests_java_572,clean_with_corrupt_instruction,-7.875,0.0,-7.875,False,True
codecontests_java_572,corrupt_with_clean_instruction,0.0,-3.609375,3.609375,True,False
codecontests_java_572,corrupt_full,-7.875,0.0,-7.875,False,True
codecontests_cpp_573,clean_full,0.0,-1.265625,1.265625,True,False
codecontests_cpp_573,clean_with_corrupt_instruction,-4.21875,0.0,-4.21875,False,True
codecontests_cpp_573,corrupt_with_clean_instruction,0.0,-1.265625,1.265625,True,False
codecontests_cpp_573,corrupt_full,-4.21875,0.0,-4.21875,False,True
codecontests_java_573,clean_full,0.0,-0.89453125,0.89453125,True,False
codecontests_java_573,clean_with_corrupt_instruction,-6.96875,0.0,-6.96875,False,True
codecontests_java_573,corrupt_with_clean_instruction,0.0,-0.89453125,0.89453125,True,False
codecontests_java_573,corrupt_full,-6.96875,0.0,-6.96875,False,True
codecontests_cpp_574,clean_full,0.0,-2.765625,2.765625,True,False
codecontests_cpp_574,clean_with_corrupt_instruction,-3.484375,0.0,-3.484375,False,True
codecontests_cpp_574,corrupt_with_clean_instruction,0.0,-2.765625,2.765625,True,False
codecontests_cpp_574,corrupt_full,-3.484375,0.0,-3.484375,False,True
codecontests_java_574,clean_full,0.0,-4.28125,4.28125,True,False
codecontests_java_574,clean_with_corrupt_instruction,-10.1875,0.0,-10.1875,False,True
codecontests_java_574,corrupt_with_clean_instruction,0.0,-4.28125,4.28125,True,False
codecontests_java_574,corrupt_full,-10.1875,0.0,-10.1875,False,True
codecontests_cpp_575,clean_full,0.0,-2.640625,2.640625,True,False
codecontests_cpp_575,clean_with_corrupt_instruction,-3.53125,0.0,-3.53125,False,True
codecontests_cpp_575,corrupt_with_clean_instruction,0.0,-2.640625,2.640625,True,False
codecontests_cpp_575,corrupt_full,-3.53125,0.0,-3.53125,False,True
codecontests_java_575,clean_full,0.0,-4.0,4.0,True,False
codecontests_java_575,clean_with_corrupt_instruction,-6.6875,0.0,-6.6875,False,True
codecontests_java_575,corrupt_with_clean_instruction,0.0,-4.0,4.0,True,False
codecontests_java_575,corrupt_full,-6.6875,0.0,-6.6875,False,True
codecontests_cpp_576,clean_full,0.0,-2.796875,2.796875,True,False
codecontests_cpp_576,clean_with_corrupt_instruction,-2.703125,0.0,-2.703125,False,True
codecontests_cpp_576,corrupt_with_clean_instruction,0.0,-2.796875,2.796875,True,False
codecontests_cpp_576,corrupt_full,-2.703125,0.0,-2.703125,False,True
codecontests_java_576,clean_full,0.0,-3.921875,3.921875,True,False
codecontests_java_576,clean_with_corrupt_instruction,-3.4375,0.0,-3.4375,False,True
codecontests_java_576,corrupt_with_clean_instruction,0.0,-3.921875,3.921875,True,False
codecontests_java_576,corrupt_full,-3.4375,0.0,-3.4375,False,True
codecontests_cpp_577,clean_full,0.0,-6.25,6.25,True,False
codecontests_cpp_577,clean_with_corrupt_instruction,-6.8125,0.0,-6.8125,False,True
codecontests_cpp_577,corrupt_with_clean_instruction,0.0,-6.25,6.25,True,False
codecontests_cpp_577,corrupt_full,-6.8125,0.0,-6.8125,False,True
codecontests_java_577,clean_full,0.0,-4.78125,4.78125,True,False
codecontests_java_577,clean_with_corrupt_instruction,-12.4375,0.0,-12.4375,False,True
codecontests_java_577,corrupt_with_clean_instruction,0.0,-4.78125,4.78125,True,False
codecontests_java_577,corrupt_full,-12.4375,0.0,-12.4375,False,True
codecontests_java_578,clean_full,0.0,-4.21875,4.21875,True,False
codecontests_java_578,clean_with_corrupt_instruction,-7.15625,0.0,-7.15625,False,True
codecontests_java_578,corrupt_with_clean_instruction,0.0,-4.21875,4.21875,True,False
codecontests_java_578,corrupt_full,-7.15625,0.0,-7.15625,False,True
codecontests_cpp_579,clean_full,0.0,-2.6875,2.6875,True,False
codecontests_cpp_579,clean_with_corrupt_instruction,-2.765625,0.0,-2.765625,False,True
codecontests_cpp_579,corrupt_with_clean_instruction,0.0,-2.6875,2.6875,True,False
codecontests_cpp_579,corrupt_full,-2.765625,0.0,-2.765625,False,True
codecontests_java_579,clean_full,0.0,-2.328125,2.328125,True,False
codecontests_java_579,clean_with_corrupt_instruction,-4.90625,0.0,-4.90625,False,True
codecontests_java_579,corrupt_with_clean_instruction,0.0,-2.328125,2.328125,True,False
codecontests_java_579,corrupt_full,-4.90625,0.0,-4.90625,False,True
codecontests_cpp_580,clean_full,0.0,-4.84375,4.84375,True,False
codecontests_cpp_580,clean_with_corrupt_instruction,-4.6875,0.0,-4.6875,False,True
codecontests_cpp_580,corrupt_with_clean_instruction,0.0,-4.84375,4.84375,True,False
codecontests_cpp_580,corrupt_full,-4.6875,0.0,-4.6875,False,True
codecontests_java_580,clean_full,0.0,-4.09375,4.09375,True,False
codecontests_java_580,clean_with_corrupt_instruction,-4.28125,0.0,-4.28125,False,True
codecontests_java_580,corrupt_with_clean_instruction,0.0,-4.09375,4.09375,True,False
codecontests_java_580,corrupt_full,-4.28125,0.0,-4.28125,False,True
codecontests_cpp_581,clean_full,0.0,-3.0,3.0,True,False
codecontests_cpp_581,clean_with_corrupt_instruction,-3.75,0.0,-3.75,False,True
codecontests_cpp_581,corrupt_with_clean_instruction,0.0,-3.0,3.0,True,False
codecontests_cpp_581,corrupt_full,-3.75,0.0,-3.75,False,True
codecontests_java_581,clean_full,0.0,-3.546875,3.546875,True,False
codecontests_java_581,clean_with_corrupt_instruction,-6.53125,0.0,-6.53125,False,True
codecontests_java_581,corrupt_with_clean_instruction,0.0,-3.546875,3.546875,True,False
codecontests_java_581,corrupt_full,-6.53125,0.0,-6.53125,False,True
codecontests_cpp_582,clean_full,0.0,-4.03125,4.03125,True,False
codecontests_cpp_582,clean_with_corrupt_instruction,-3.390625,0.0,-3.390625,False,True
codecontests_cpp_582,corrupt_with_clean_instruction,0.0,-4.03125,4.03125,True,False
codecontests_cpp_582,corrupt_full,-3.390625,0.0,-3.390625,False,True
codecontests_java_582,clean_full,0.0,-4.09375,4.09375,True,False
codecontests_java_582,clean_with_corrupt_instruction,-6.4375,0.0,-6.4375,False,True
codecontests_java_582,corrupt_with_clean_instruction,0.0,-4.09375,4.09375,True,False
codecontests_java_582,corrupt_full,-6.4375,0.0,-6.4375,False,True
codecontests_java_583,clean_full,0.0,-2.75,2.75,True,False
codecontests_java_583,clean_with_corrupt_instruction,-4.34375,0.0,-4.34375,False,True
codecontests_java_583,corrupt_with_clean_instruction,0.0,-2.75,2.75,True,False
codecontests_java_583,corrupt_full,-4.34375,0.0,-4.34375,False,True
codecontests_java_584,clean_full,0.0,-3.46875,3.46875,True,False
codecontests_java_584,clean_with_corrupt_instruction,-5.28125,0.0,-5.28125,False,True
codecontests_java_584,corrupt_with_clean_instruction,0.0,-3.46875,3.46875,True,False
codecontests_java_584,corrupt_full,-5.28125,0.0,-5.28125,False,True
codecontests_cpp_585,clean_full,0.0,-1.03125,1.03125,True,False
codecontests_cpp_585,clean_with_corrupt_instruction,-3.3125,0.0,-3.3125,False,True
codecontests_cpp_585,corrupt_with_clean_instruction,0.0,-1.03125,1.03125,True,False
codecontests_cpp_585,corrupt_full,-3.3125,0.0,-3.3125,False,True
codecontests_java_585,clean_full,0.0,-6.90625,6.90625,True,False
codecontests_java_585,clean_with_corrupt_instruction,-11.25,0.0,-11.25,False,True
codecontests_java_585,corrupt_with_clean_instruction,0.0,-6.90625,6.90625,True,False
codecontests_java_585,corrupt_full,-11.25,0.0,-11.25,False,True
codecontests_cpp_586,clean_full,0.0,-3.375,3.375,True,False
codecontests_cpp_586,clean_with_corrupt_instruction,-3.71875,0.0,-3.71875,False,True
codecontests_cpp_586,corrupt_with_clean_instruction,0.0,-3.375,3.375,True,False
codecontests_cpp_586,corrupt_full,-3.71875,0.0,-3.71875,False,True
codecontests_java_586,clean_full,0.0,-2.828125,2.828125,True,False
codecontests_java_586,clean_with_corrupt_instruction,-5.0625,0.0,-5.0625,False,True
codecontests_java_586,corrupt_with_clean_instruction,0.0,-2.828125,2.828125,True,False
codecontests_java_586,corrupt_full,-5.0625,0.0,-5.0625,False,True
codecontests_java_587,clean_full,0.0,-4.3125,4.3125,True,False
codecontests_java_587,clean_with_corrupt_instruction,-5.0625,0.0,-5.0625,False,True
codecontests_java_587,corrupt_with_clean_instruction,0.0,-4.3125,4.3125,True,False
codecontests_java_587,corrupt_full,-5.0625,0.0,-5.0625,False,True
codecontests_cpp_588,clean_full,0.0,-5.5,5.5,True,False
codecontests_cpp_588,clean_with_corrupt_instruction,-6.90625,0.0,-6.90625,False,True
codecontests_cpp_588,corrupt_with_clean_instruction,0.0,-5.5,5.5,True,False
codecontests_cpp_588,corrupt_full,-6.90625,0.0,-6.90625,False,True
codecontests_java_588,clean_full,0.0,-1.671875,1.671875,True,False
codecontests_java_588,clean_with_corrupt_instruction,-9.6875,0.0,-9.6875,False,True
codecontests_java_588,corrupt_with_clean_instruction,0.0,-1.671875,1.671875,True,False
codecontests_java_588,corrupt_full,-9.6875,0.0,-9.6875,False,True
codecontests_cpp_589,clean_full,0.0,-3.1875,3.1875,True,False
codecontests_cpp_589,clean_with_corrupt_instruction,-3.09375,0.0,-3.09375,False,True
codecontests_cpp_589,corrupt_with_clean_instruction,0.0,-3.1875,3.1875,True,False
codecontests_cpp_589,corrupt_full,-3.09375,0.0,-3.09375,False,True
codecontests_java_589,clean_full,0.0,-4.03125,4.03125,True,False
codecontests_java_589,clean_with_corrupt_instruction,-5.375,0.0,-5.375,False,True
codecontests_java_589,corrupt_with_clean_instruction,0.0,-4.03125,4.03125,True,False
codecontests_java_589,corrupt_full,-5.375,0.0,-5.375,False,True
codecontests_cpp_590,clean_full,0.0,-3.984375,3.984375,True,False
codecontests_cpp_590,clean_with_corrupt_instruction,-2.96875,0.0,-2.96875,False,True
codecontests_cpp_590,corrupt_with_clean_instruction,0.0,-3.984375,3.984375,True,False
codecontests_cpp_590,corrupt_full,-2.96875,0.0,-2.96875,False,True
codecontests_java_590,clean_full,0.0,-3.671875,3.671875,True,False
codecontests_java_590,clean_with_corrupt_instruction,-5.1875,0.0,-5.1875,False,True
codecontests_java_590,corrupt_with_clean_instruction,0.0,-3.671875,3.671875,True,False
codecontests_java_590,corrupt_full,-5.1875,0.0,-5.1875,False,True
codecontests_cpp_591,clean_full,0.0,-2.265625,2.265625,True,False
codecontests_cpp_591,clean_with_corrupt_instruction,-5.15625,0.0,-5.15625,False,True
codecontests_cpp_591,corrupt_with_clean_instruction,0.0,-2.265625,2.265625,True,False
codecontests_cpp_591,corrupt_full,-5.15625,0.0,-5.15625,False,True
codecontests_java_591,clean_full,0.0,-4.53125,4.53125,True,False
codecontests_java_591,clean_with_corrupt_instruction,-6.65625,0.0,-6.65625,False,True
codecontests_java_591,corrupt_with_clean_instruction,0.0,-4.53125,4.53125,True,False
codecontests_java_591,corrupt_full,-6.65625,0.0,-6.65625,False,True
codecontests_cpp_592,clean_full,0.0,-1.9765625,1.9765625,True,False
codecontests_cpp_592,clean_with_corrupt_instruction,-4.78125,0.0,-4.78125,False,True
codecontests_cpp_592,corrupt_with_clean_instruction,0.0,-1.9765625,1.9765625,True,False
codecontests_cpp_592,corrupt_full,-4.78125,0.0,-4.78125,False,True
codecontests_java_592,clean_full,0.0,-2.59375,2.59375,True,False
codecontests_java_592,clean_with_corrupt_instruction,-4.875,0.0,-4.875,False,True
codecontests_java_592,corrupt_with_clean_instruction,0.0,-2.59375,2.59375,True,False
codecontests_java_592,corrupt_full,-4.875,0.0,-4.875,False,True
