head,layer,role_prior,clean_user_lead_phrase_to_user_lead_phrase,corrupt_user_lead_phrase_to_user_lead_phrase,delta_user_lead_phrase_to_user_lead_phrase,clean_user_lead_phrase_to_function_body_anchor,corrupt_user_lead_phrase_to_function_body_anchor,delta_user_lead_phrase_to_function_body_anchor,clean_user_lead_phrase_to_file_target,corrupt_user_lead_phrase_to_file_target,delta_user_lead_phrase_to_file_target,clean_user_lead_phrase_to_instruction_suffix,corrupt_user_lead_phrase_to_instruction_suffix,delta_user_lead_phrase_to_instruction_suffix,clean_user_lead_phrase_to_task_body,corrupt_user_lead_phrase_to_task_body,delta_user_lead_phrase_to_task_body,clean_function_body_anchor_to_user_lead_phrase,corrupt_function_body_anchor_to_user_lead_phrase,delta_function_body_anchor_to_user_lead_phrase,clean_function_body_anchor_to_function_body_anchor,corrupt_function_body_anchor_to_function_body_anchor,delta_function_body_anchor_to_function_body_anchor,clean_function_body_anchor_to_file_target,corrupt_function_body_anchor_to_file_target,delta_function_body_anchor_to_file_target,clean_function_body_anchor_to_instruction_suffix,corrupt_function_body_anchor_to_instruction_suffix,delta_function_body_anchor_to_instruction_suffix,clean_function_body_anchor_to_task_body,corrupt_function_body_anchor_to_task_body,delta_function_body_anchor_to_task_body,clean_file_target_to_user_lead_phrase,corrupt_file_target_to_user_lead_phrase,delta_file_target_to_user_lead_phrase,clean_file_target_to_function_body_anchor,corrupt_file_target_to_function_body_anchor,delta_file_target_to_function_body_anchor,clean_file_target_to_file_target,corrupt_file_target_to_file_target,delta_file_target_to_file_target,clean_file_target_to_instruction_suffix,corrupt_file_target_to_instruction_suffix,delta_file_target_to_instruction_suffix,clean_file_target_to_task_body,corrupt_file_target_to_task_body,delta_file_target_to_task_body,clean_instruction_suffix_to_user_lead_phrase,corrupt_instruction_suffix_to_user_lead_phrase,delta_instruction_suffix_to_user_lead_phrase,clean_instruction_suffix_to_function_body_anchor,corrupt_instruction_suffix_to_function_body_anchor,delta_instruction_suffix_to_function_body_anchor,clean_instruction_suffix_to_file_target,corrupt_instruction_suffix_to_file_target,delta_instruction_suffix_to_file_target,clean_instruction_suffix_to_instruction_suffix,corrupt_instruction_suffix_to_instruction_suffix,delta_instruction_suffix_to_instruction_suffix,clean_instruction_suffix_to_task_body,corrupt_instruction_suffix_to_task_body,delta_instruction_suffix_to_task_body,clean_task_body_to_user_lead_phrase,corrupt_task_body_to_user_lead_phrase,delta_task_body_to_user_lead_phrase,clean_task_body_to_function_body_anchor,corrupt_task_body_to_function_body_anchor,delta_task_body_to_function_body_anchor,clean_task_body_to_file_target,corrupt_task_body_to_file_target,delta_task_body_to_file_target,clean_task_body_to_instruction_suffix,corrupt_task_body_to_instruction_suffix,delta_task_body_to_instruction_suffix,clean_task_body_to_task_body,corrupt_task_body_to_task_body,delta_task_body_to_task_body,user_offdiag_clean,user_offdiag_corrupt,user_offdiag_delta,bind_to_lead_clean,bind_to_lead_corrupt,bind_file_to_function_clean,bind_file_to_function_corrupt,bind_suffix_to_function_clean,bind_suffix_to_function_corrupt,decision_clean_system_preamble,decision_corrupt_system_preamble,decision_delta_system_preamble,decision_clean_tools_block,decision_corrupt_tools_block,decision_delta_tools_block,decision_clean_tool_instruction,decision_corrupt_tool_instruction,decision_delta_tool_instruction,decision_clean_tool_call_example,decision_corrupt_tool_call_example,decision_delta_tool_call_example,decision_clean_user_lead_phrase,decision_corrupt_user_lead_phrase,decision_delta_user_lead_phrase,decision_clean_function_body_anchor,decision_corrupt_function_body_anchor,decision_delta_function_body_anchor,decision_clean_file_target,decision_corrupt_file_target,decision_delta_file_target,decision_clean_instruction_suffix,decision_corrupt_instruction_suffix,decision_delta_instruction_suffix,decision_clean_task_body,decision_corrupt_task_body,decision_delta_task_body,decision_clean_assistant_prefix,decision_corrupt_assistant_prefix,decision_delta_assistant_prefix,decision_user_clean,decision_user_corrupt,decision_user_delta,decision_protocol_clean,integration_score
L20H15,20,,0.00471284947867879,0.003651172520241805,0.0010616769584369848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003239885410110052,0.0017350642527914665,0.0015048211573185854,0.0021048914644522126,0.0013933706390168452,0.0007115208254353674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001465792037488089,0.0012407711803121872,0.0002250208571759019,0.0022223454409410893,0.0016737973582379208,0.0005485480827031686,0.0039045406390131863,0.0026938103980538365,0.0012107302409593498,0.0,0.0,0.0,0.0,0.0,0.0,0.004799418578302416,0.0031134642382897653,0.0016859543400126508,0.004313118101133339,0.003226204909266348,0.0010869131918669912,0.0028345345160975277,0.002892951248686882,-5.8416732589354134e-05,0.0029895799457605034,0.0022476312270902883,0.000741948718670215,0.0,0.0,0.0,0.0014577124632341174,0.0013254053610855384,0.000132307102148579,0.0008145538588215986,0.000680133984268345,0.0001344198745532536,0.0015684709429145173,0.0010792600266639068,0.0004892109162506104,0.0004717587627065271,0.00040369961248695475,6.805915021957233e-05,0.0027712512079628485,0.0027072580535160585,6.399315444679003e-05,0.023187590111749274,0.01737075217208931,0.005816837939659963,0.010962808489134675,0.007414705032478958,0.0022223454409410893,0.0016737973582379208,0.004313118101133339,0.003226204909266348,0.021866465643974202,0.023184921556778693,-0.0013184559128044913,0.001162655645958175,0.0007596096358999975,0.0004030460100581775,0.0011001177388588162,0.0005855041986668556,0.0005146135401919606,0.0010168849359835422,0.0004950015329454055,0.0005218834030381367,0.007008394531599537,0.004289925697464583,0.0027184688341349546,0.003503953845756135,0.003532683426237359,-2.8729580481224194e-05,0.0017318990878675902,0.0017754494937087552,-4.3550405841164984e-05,0.001179565867959683,0.0014271365943789086,-0.0002475707264192257,0.0008256364013593667,0.0008923822945992773,-6.674589323991064e-05,0.002316033483267103,0.001764374015141337,0.0005516594681257659,0.014249449734542313,0.011917577506388883,0.0023318722281534306,0.027462157448041837,0.03440958410614465
L20H14,20,,0.007112254388393774,0.00482350604462088,0.002288748343772894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033094709418372238,0.0022394748746161104,0.0010699960672211134,0.0070591751625599134,0.004261907253835705,0.0027972679087242087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000577357301409455,0.0005333345481787449,4.4022753230710124e-05,0.002643714822012375,0.0025409908374905603,0.00010272398452181464,0.011433616565712418,0.009775283640146723,0.0016583329255656955,0.0,0.0,0.0,0.0,0.0,0.0,0.004364891753741026,0.0028784344405877976,0.0014864573131532287,0.009598829821628302,0.007016337233428972,0.002582492588199329,0.00407086652829328,0.004102192331688494,-3.132580339521365e-05,0.00884445313078705,0.006849451246373918,0.001995001884413132,0.0,0.0,0.0,0.0013235719540043796,0.0012098522990012842,0.00011371965500309535,0.0004994659363074639,0.00046726849924957675,3.2197437057887145e-05,0.0020964417074661366,0.001417468549190784,0.0006789731582753525,0.0003807217951840478,0.0003159562884943852,6.476550668966255e-05,0.004214925304651217,0.004161468575871901,5.345672877931588e-05,0.028865332561883686,0.022721309901926705,0.00614402265995698,0.009575291950992085,0.006861096162383937,0.002643714822012375,0.0025409908374905603,0.009598829821628302,0.007016337233428972,0.01604988958600597,0.018515640240742388,-0.002465750654736417,0.0007818327643062825,0.0006596849437171061,0.00012214782058917644,0.005355942713323349,0.0021920034340225836,0.0031639392793007654,0.005152941523452422,0.0019874758454597836,0.0031654656779926387,0.0033915969433047826,0.001860516416987904,0.0015310805263168785,0.0014857673310715899,0.003180319969461875,-0.001694552638390285,0.00018885008984679137,0.00033994754369716233,-0.00015109745385037096,0.0010688266227274553,0.0019992468400323454,-0.0009304202173048902,0.0012540378337078007,0.0018588283753766068,-0.0006047905416688062,0.005314176006953293,0.005435078270040003,-0.00012090226308670952,0.00738907882065842,0.009238859145555894,-0.001849780324897474,0.032654782594041316,0.033971468274694654
L14H15,14,,0.048801518033467384,0.034546046496696695,0.014255471536770689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329899892764778,0.009530865072619394,-0.0052009651798546165,0.008181589227099443,0.014171634907547588,-0.005990045680448145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008606088561989269,0.0016993819826112062,-0.0008387731264122793,0.0005110596870124242,0.0004017460249787176,0.0001093136620337066,0.04813644624532619,0.040551604347197505,0.007584841898128684,0.0,0.0,0.0,0.0,0.0,0.0,0.0021863295042600147,0.003375148532527329,-0.0011888190282673145,0.00463030155697831,0.004610803098884021,1.9498458094288802e-05,0.005813099754488574,0.007114441224625907,-0.0013013414701373337,0.007918914663740602,0.008488440236323334,-0.0005695255725827325,0.0,0.0,0.0,0.0011907374118912439,0.002127476012819359,-0.0009367386009281151,0.0009859953458780184,0.0012630974305446155,-0.0002771020846665971,0.007074769212673424,0.006660662591660181,0.0004141066210132426,0.0032938886715751466,0.003094161263728973,0.00019972740784617374,0.0059485134746258455,0.00589032222245875,5.8191252167095336e-05,0.030876689893720864,0.03987778323499971,-0.009001093341278844,0.008567575665114964,0.01673287160057729,0.0005110596870124242,0.0004017460249787176,0.00463030155697831,0.004610803098884021,0.0218824255155804,0.021678642871704182,0.0002037826438762158,0.00021374701011976505,0.00018582878929157779,2.7918220828187265e-05,0.0016869070864543232,0.0015073441692090373,0.00017956291724528588,0.0008279059602690777,0.000744887015010386,8.301894525869166e-05,0.0008175155161490215,0.001077498898886533,-0.0002599833827375115,0.0015175575254741639,0.0017003965334283701,-0.00018283900795420627,0.0015391127922352887,0.0014611046760801105,7.800811615517821e-05,0.0007889446581268476,0.0006586019579890648,0.0001303427001377828,0.000745220483040654,0.0009311188542162789,-0.00018589837117562484,0.010202887781185036,0.010222915211437178,-2.0027430252141792e-05,0.005408350975025976,0.005828720920600358,-0.0004203699455743821,0.0348138733536086,0.03344497270794667
L25H13,25,,0.003646477651651181,0.003099190687509762,0.0005472869641414187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018423016091271083,0.0016468570787179998,0.00019544453040910847,0.005802222706580862,0.0050839959692727,0.0007182267373081613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015831153827691538,0.0015374521857418788,4.566319702727496e-05,0.006638333939922309,0.007057210286369636,-0.0004188763464473269,0.014598698438546522,0.016214928432918316,-0.0016162299943717935,0.0,0.0,0.0,0.0,0.0,0.0,0.0015785428182598913,0.0013775176068962067,0.00020102521136368466,0.00652094612086817,0.005783349363069492,0.0007375967577986781,0.010480509580515378,0.012084029444831917,-0.0016035198643165396,0.007157102697469406,0.005706125374398823,0.0014509773230705833,0.0,0.0,0.0,0.0005699773783805744,0.0005357438648548284,3.4233513525746065e-05,0.0010654592164920569,0.000946394879236462,0.00011906433725559487,0.004190355854224669,0.0031215327928735387,0.0010688230613511303,0.0007622385768517424,0.0005753810838688369,0.0001868574929829055,0.0015375891273429413,0.0015391010683183082,-1.5119409753669e-06,0.03523178047741106,0.034665468586460794,0.0005663118909502649,0.005573937188536728,0.0050975707362109135,0.006638333939922309,0.007057210286369636,0.00652094612086817,0.005783349363069492,0.009240532068115995,0.014249132036985386,-0.005008599968869392,0.00063875147944018,0.0009617448564898439,-0.000322993377049664,0.016451195021117762,0.006500005426207659,0.009951189594910103,0.00644152806398462,0.0033479615306761874,0.0030935665333084324,0.001070317401582214,0.0012962604930109758,-0.00022594309142876185,0.001209832327655364,0.002155396336889431,-0.0009455640092340667,0.001992173466077856,0.004631940046352098,-0.002639766580274242,0.0001894271374036522,0.000518590328972331,-0.0003291631915686788,0.0005939911811802313,0.0009124751354991047,-0.00031848395431887343,0.008290711148889707,0.014951210080145163,-0.0066604989312554555,0.005055741513899318,0.00951466234072394,-0.0044589208268246226,0.04106271778154826,0.03306790897751038
L22H13,22,,0.0016896471938723536,0.0010622440508494325,0.0006274031430229211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022444412737647255,0.002052963572157045,0.0001914777016076806,0.0045504266048406235,0.004691077544057523,-0.00014065093921689954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019611660621962406,0.0019367346150690255,2.4431447127215133e-05,0.018338885493619794,0.01897728558830943,-0.0006384000946896354,0.001649910650682786,0.001450992144525817,0.00019891850615696895,0.0,0.0,0.0,0.0,0.0,0.0,0.002167794517081601,0.0018877380886672197,0.0002800564284143811,0.004467327336880241,0.00408387980026352,0.000383447536616721,0.0009654014034393599,0.0008394395131844936,0.0001259618902548663,0.013650084286495506,0.014775029444173584,-0.0011249451576780777,0.0,0.0,0.0,0.0004898751040230844,0.00042752970532575945,6.234539869732494e-05,0.0005453165999861676,0.00043138276589761243,0.0001139338340885552,0.00036377121080907005,0.0002806455736607036,8.312563714836643e-05,0.0005301748314682685,0.000454831804675764,7.534302679250448e-05,0.0014113804509380018,0.0013952457077158172,1.6134743222184647e-05,0.03207415383326855,0.03137243102721057,0.0007017228060579792,0.006863276957065651,0.00630496598121905,0.018338885493619794,0.01897728558830943,0.004467327336880241,0.00408387980026352,0.026070386041539887,0.026407559221647205,-0.0003371731801073176,0.00014003982512711258,0.00011942559761439642,2.0614227512716162e-05,0.0006355580656657954,0.00046072929781899733,0.0001748287678467981,0.00030177542051456165,0.00019959126770747586,0.00010218415280708579,0.0006589963082495902,0.0003438340151135675,0.00031516229313602263,0.0006364042309141782,0.00039358899703201473,0.00024281523388216349,0.00024207301049668486,0.0002399074213537247,2.1655891429601557e-06,0.00033380262186327833,0.0003080532763545895,2.5749345508688812e-05,0.00035592553034207363,0.00033891562399876674,1.7009906343306896e-05,0.0027571339660478838,0.0026068317888598806,0.00015030217718800315,0.002227201701865805,0.0016242993338526632,0.0006029023680131417,0.029904893318895242,0.032574808311543295
L3H9,3,,0.01132416496301515,0.015358712883503163,-0.004034547920488013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015222429803547717,0.009939887671234923,0.005282542132312794,0.006936728277727183,0.007049998982120457,-0.00011327070439327413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013325498266303511,0.0014620159025612027,-0.00012946607593085162,0.0038483699573567363,0.0038479479991384152,4.2195821832111124e-07,0.01710846413707882,0.01804580484299502,-0.0009373407059161988,0.0,0.0,0.0,0.0,0.0,0.0,0.0010815865509471619,0.0010458418800164031,3.574467093075875e-05,0.000875952687034298,0.0008389950169057831,3.695767012851486e-05,0.0033529240510379948,0.003829606988550565,-0.00047668293751257015,0.0044121987613093255,0.00436318394161207,4.9014819697255387e-05,0.0,0.0,0.0,0.00034168561232121716,0.0004892981313418802,-0.00014761251902066302,0.0001983898988321954,0.0002225250121182451,-2.4135113286049702e-05,0.00023164715519935893,0.0002257656383139996,5.8815168853593365e-06,0.0001341188731197865,0.00013381192939229954,3.069437274869655e-07,0.0029205360193493473,0.0029149983289776505,5.537690371696779e-06,0.026619654416026813,0.022035696169573717,0.004583958246453097,0.017978251793446448,0.01293704358515441,0.0038483699573567363,0.0038479479991384152,0.000875952687034298,0.0008389950169057831,0.021245125438866575,0.0212670665442009,-2.194110533432561e-05,2.476232734083545e-05,2.5798500469722602e-05,-1.0361731288871538e-06,5.6794500377903614e-05,5.954010969276037e-05,-2.745609314856757e-06,1.9326684319984326e-05,1.9979499324674662e-05,-6.528150046903358e-07,0.0001531520048555531,0.0002672011365779866,-0.00011404913172243352,3.984435462351497e-05,5.6029407945681455e-05,-1.6185053322166488e-05,5.029169718504575e-05,5.050778975674548e-05,-2.160925716997286e-07,1.269710739409809e-05,1.2569666793456578e-05,1.2744060064151114e-07,4.198465676455545e-05,4.350629049115265e-05,-1.5216337265972011e-06,0.02771294112647175,0.027578349001316244,0.00013459212515550684,0.0002979698208227674,0.00042981429156502276,-0.0001318444707422554,0.04905895007737705,0.03248215360054038
L4H4,4,,0.3043564773109524,0.3139405389003776,-0.009584061589425208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01008600702278887,0.01032448363513118,-0.00023847661234230842,0.15634617973530057,0.14809291846574252,0.008253261269558054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007998077656141332,0.007536896287315416,0.00046118136882591573,0.006925791262407786,0.00668715485712377,0.00023863640528401595,0.24692931192365672,0.24383024430025746,0.00309906762339926,0.0,0.0,0.0,0.0,0.0,0.0,0.001843540997876657,0.001859765221772047,-1.622422389538987e-05,0.0019430559254673273,0.002039806484031133,-9.67505585638055e-05,0.003257075912815613,0.0033763018194705023,-0.00011922590665488933,0.07172699109515938,0.07106491165943055,0.0006620794357288379,0.0,0.0,0.0,0.0005703223418872603,0.0005726751050144935,-2.3527631272332334e-06,0.000256811412013022,0.0002600580129277085,-3.246600914686489e-06,0.0002981007092889724,0.0002991294806272697,-1.0287713382972478e-06,0.00039521587118875555,0.000397993355086967,-2.7774838982114625e-06,0.009359653974514407,0.00937031086049671,-1.065688598230266e-05,0.0335739991118756,0.03335426425850048,0.00021973485337511978,0.02049794801869412,0.020293820249233135,0.006925791262407786,0.00668715485712377,0.0019430559254673273,0.002039806484031133,0.005094305568338998,0.005125711352102519,-3.140578376352107e-05,2.8937214974541082e-05,2.8785115829876797e-05,1.520991446642848e-07,9.271498163191648e-05,9.351769108134403e-05,-8.027094494275465e-07,8.701073690235655e-05,8.7427283575304e-05,-4.1654667294744707e-07,0.00028194450567756824,0.00020863890180877366,7.330560386879459e-05,0.00010518060223505533,0.0001055814015223928,-4.0079928733747073e-07,0.00012193804338820339,0.00011738813674575897,4.549906642444416e-06,5.6979625169853336e-05,5.5995298539612954e-05,9.843266302403815e-07,0.00017663134917368127,0.00017977597656636187,-3.144627392680596e-06,0.0889851061906341,0.08884462078170079,0.00014048540893331352,0.0007426741256443617,0.0006673797151829002,7.529441046146153e-05,0.0942880746924819,0.030871265520271418
L22H0,22,,0.005629798532225641,0.006560227747492245,-0.000930429215266604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020203455703851686,0.0018750137075715298,0.00014533186281363874,0.002689501467043519,0.0024584326041271775,0.00023106886291634132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002066817675321282,0.001699679660248223,0.00036713801507305883,0.002687762503100626,0.0022846543106805365,0.0004031081924200895,0.008253943275943676,0.007329604329793356,0.0009243389461503198,0.0,0.0,0.0,0.0,0.0,0.0,0.0031030073646471147,0.0032377490578013777,-0.000134741693154263,0.005281275110135372,0.0060632656164506275,-0.0007819905063152551,0.010519950287189425,0.011609783115159637,-0.0010898328279702121,0.0022422813889640845,0.002138086682730154,0.00010419470623393044,0.0,0.0,0.0,0.0008874207716859075,0.0007269549128432752,0.00016046585884263236,0.0005056699565831326,0.00048782975371767747,1.7840202865455153e-05,0.0021015901700796344,0.0019298928580253627,0.0001716973120542717,0.0004210603252794986,0.0004072924704696487,1.376785480984989e-05,0.002322359831670286,0.0023492773503722766,-2.6917518701990648e-05,0.02959489973440716,0.030322115462967897,-0.0007272157285607359,0.008077591382039473,0.007539397338464406,0.002687762503100626,0.0022846543106805365,0.005281275110135372,0.0060632656164506275,0.01980797543312649,0.020880886183729293,-0.001072910750602802,0.001770118412206925,0.001348268504754254,0.00042184990745267113,0.0006407428490315455,0.00045283635996504386,0.00018790648906650165,0.0014261027479165155,0.0009881948713717807,0.00043790787654473477,0.0006890407829445992,0.0005321098179570627,0.0001569309649875365,0.00011812978971628667,0.00014306018448338907,-2.4930394767102397e-05,0.00041079742873655946,0.0002801213974596091,0.00013067603127695036,5.8223279768444354e-05,6.45563206582853e-05,-6.33304088984094e-06,0.001049500186919504,0.0008464504894137958,0.0002030496975057082,0.009281203513921744,0.010877366541451088,-0.0015961630275293445,0.0023256914680853938,0.0018662982099721418,0.0004593932581132519,0.03292614295620322,0.030603801111438525
L22H12,22,,0.0017572678851129884,0.001268989459392977,0.0004882784257200113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037899286041098985,0.003379755345264852,0.0004101732588450463,0.005698451889153142,0.005452946532878951,0.00024550535627419073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012750040431361988,0.0015361178402356808,-0.000261113797099482,0.003315863399101155,0.0035666617967510697,-0.0002507983976499147,0.016701738839281093,0.013917839334700062,0.002783899504581031,0.0,0.0,0.0,0.0,0.0,0.0,0.002940320162434925,0.002559838149062186,0.00038048201337273924,0.004793792089439807,0.004454559985787308,0.000339232103652499,0.005512853747971451,0.004962880169455196,0.0005499735785162553,0.006878450980305057,0.006375656822727697,0.00050279415757736,0.0,0.0,0.0,0.0010673309474532183,0.0009168306278889219,0.00015050031956429638,0.0007742606040463365,0.0006766377037808729,9.762290026546364e-05,0.002558998515933623,0.0017669233195792638,0.0007920751963543591,0.0008361189185273125,0.0007175529249606445,0.00011856599356666801,0.0025400852868479487,0.0025113815338360028,2.8703753011945915e-05,0.026864471032153923,0.024537757862765998,0.002326713169387925,0.009072583757134241,0.00839254196245164,0.003315863399101155,0.0035666617967510697,0.004793792089439807,0.004454559985787308,0.0175262901139133,0.021987941446005604,-0.0044616513320923055,0.0009738603476613422,0.0008155919863653405,0.00015826836129600173,0.006800350740673096,0.002583622467584051,0.004216728273089045,0.002839972244648092,0.000808834790720785,0.002031137453927307,0.0015346455953724014,0.0009344702187376492,0.0006001753766347522,0.001548997315305851,0.0014983141180544303,5.0683197251420644e-05,0.0016106975755116682,0.0015449483111799824,6.574926433168581e-05,0.001014885475890685,0.0012823660720839316,-0.0002674805961932465,0.0005874911356113233,0.0006889964283224813,-0.00010150529271115804,0.00579730953286217,0.003878929977993179,0.0019183795548689906,0.0062967170976919295,0.005949095148378475,0.00034762194931345445,0.033937782979758,0.030600967593194632
L2H10,2,,0.083252629735718,0.08681459992076947,-0.0035619701850514718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007895485409922167,0.001094295491666439,-0.00030474695067422234,0.043548817210911875,0.04386520776984203,-0.0003163905589301519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057206983326304,0.0005648500808475038,7.2197524155361665e-06,0.006932443176399166,0.01100290278267574,-0.004070459606276574,0.08181503361023953,0.08057671975513161,0.0012383138551079198,0.0,0.0,0.0,0.0,0.0,0.0,0.0003271791189652759,0.0005248915948045795,-0.00019771247583930357,0.010721583444242226,0.015481233957810944,-0.004759650513568718,0.0004752904320574873,0.0005056355113399396,-3.034507928245233e-05,0.01929849365176622,0.01947981271023119,-0.0001813190584649682,0.0,0.0,0.0,0.00026380720497298625,0.0002313445277520389,3.2462677220947345e-05,0.003139846637604637,0.0034594393689058285,-0.00031959273130119153,0.0018237056162975767,0.0018189363100042846,4.7693062932921155e-06,0.0068999037687946865,0.006936368392942674,-3.6464624147987575e-05,0.0038572909082226566,0.0038599789184658776,-2.6880102432210243e-06,0.0319453777735893,0.041619898018749976,-0.009674520245160675,0.0019526046981935188,0.0024153816950705613,0.006932443176399166,0.01100290278267574,0.010721583444242226,0.015481233957810944,0.014978262612598318,0.01493927011965113,3.899249294718812e-05,0.0018178623960094914,0.0018222393434490407,-4.376947439549287e-06,0.003187726454459927,0.00318860343000857,-8.769755486430844e-07,0.004760975057083971,0.004754273696563506,6.701360520464626e-06,9.231013410898584e-06,1.2405736752006624e-05,-3.17472334110804e-06,0.002765446124450262,0.003736713050424395,-0.000971266925974133,0.0001698016878750522,0.00016392603400978834,5.8756538652638475e-06,0.005979340145300585,0.005822240957058966,0.00015709918824161843,0.0007990135753010919,0.0007951999801867095,3.8135951143824414e-06,0.007893002936270405,0.007797912799977155,9.509013629324919e-05,0.00972283254633789,0.010530485758431865,-0.0008076532120939745,0.032637829456422116,0.03059994138084624
L24H6,24,,0.0056268017884137265,0.004222037713712678,0.0014047640747010485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003440629138757824,0.002463031453907957,0.0009775976848498671,0.002765599400052232,0.0021928931065482433,0.0005727062935039886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265497531237932,0.0032601793742893883,-0.0006052040619100685,0.00285567904915282,0.003558228394064217,-0.000702549344911397,0.006145971202270996,0.0076276403578684066,-0.0014816691555974105,0.0,0.0,0.0,0.0,0.0,0.0,0.00406574010878069,0.0032367425207881543,0.0008289975879925359,0.00347965381716126,0.0028933623762915947,0.0005862914408696655,0.009300072044653345,0.008369390352744864,0.0009306816919084811,0.003650595645342373,0.002883475574823778,0.0007671200705185949,0.0,0.0,0.0,0.0013127562824413468,0.0013095978448712609,3.1584375700859178e-06,0.00029700970855066876,0.00025940005040457,3.7609658146098735e-05,0.0022521750791792763,0.0014984584251471035,0.0007537166540321728,0.0002327222324347066,0.00019623448569271144,3.6487746741995175e-05,0.0013983499417424908,0.0013968422458024829,1.507695940007863e-06,0.029891412773491263,0.027044625278201822,0.0028467874952894413,0.01147410084235918,0.01026955119385676,0.00285567904915282,0.003558228394064217,0.00347965381716126,0.0028933623762915947,0.0012435196360591966,0.00809485652566748,-0.006851336889608282,0.00018052330315090757,0.0005626147817602623,-0.00038209147860935477,0.03483424594454926,0.021483193782269608,0.01335105216227965,0.007266052741974886,0.006972744106882956,0.00029330863509193037,0.00026662166192115735,0.0014674233575338014,-0.0012008016956126441,2.2666224175191125e-05,0.00020607647183761918,-0.00018341024766242806,0.000188268751742337,0.001825158953254028,-0.0016368902015116908,5.843086320006009e-06,9.391647216749602e-05,-8.807338584749001e-05,3.4741287978018796e-05,0.00023101991812199822,-0.00019627863014397943,0.0010588789699902286,0.003017498098536093,-0.001958619128545864,0.0005181410121367103,0.003823595172914943,-0.003305454160778233,0.044583220595724476,0.03047877897298768
