source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
MLP2,L5H6,0.0008666251408055782,0.0,0.0,0.0008666251408055782,-0.0008666251408055782,-1.0
L17H12,L18H11,0.0008665850359816251,0.0,0.0,0.0008665850359816251,-0.0008665850359816251,-1.0
L10H2,L11H4,0.0,0.0008660500518738795,0.0,0.0008660500518738795,0.0008660500518738795,1.0
L0H5,L1H0,0.000865903404304872,0.0,0.0,0.000865903404304872,-0.000865903404304872,-1.0
L0H5,MLP12,0.000865903404304872,0.0,0.0,0.000865903404304872,-0.000865903404304872,-1.0
L0H5,MLP6,0.000865903404304872,0.0,0.0,0.000865903404304872,-0.000865903404304872,-1.0
L1H0,L12H3,0.000865903404304872,0.0,0.0,0.000865903404304872,-0.000865903404304872,-1.0
L1H0,MLP12,0.000865903404304872,0.0,0.0,0.000865903404304872,-0.000865903404304872,-1.0
L1H0,MLP6,0.000865903404304872,0.0,0.0,0.000865903404304872,-0.000865903404304872,-1.0
L5H1,L11H2,0.0008657764360175948,0.0,0.0,0.0008657764360175948,-0.0008657764360175948,-1.0
L0H6,L2H6,0.0008651648552606289,0.0,0.0,0.0008651648552606289,-0.0008651648552606289,-1.0
L2H6,L11H9,0.0008651648552606289,0.0,0.0,0.0008651648552606289,-0.0008651648552606289,-1.0
MLP5,L18H14,0.0008647602664917526,0.0,0.0,0.0008647602664917526,-0.0008647602664917526,-1.0
L2H6,L6H8,0.0008646992001640574,0.0,0.0,0.0008646992001640574,-0.0008646992001640574,-1.0
L0H7,L12H0,0.0008640543397435962,0.0,0.0,0.0008640543397435962,-0.0008640543397435962,-1.0
L0H7,L2H14,0.0008640543397435962,0.0,0.0,0.0008640543397435962,-0.0008640543397435962,-1.0
MLP9,L16H6,0.0,0.0008637888587707532,0.0,0.0008637888587707532,0.0008637888587707532,1.0
L2H7,L3H12,0.000863552004427944,0.0,0.0,0.000863552004427944,-0.000863552004427944,-1.0
L2H7,L9H13,0.000863552004427944,0.0,0.0,0.000863552004427944,-0.000863552004427944,-1.0
L3H12,MLP17,0.000863552004427944,0.0,0.0,0.000863552004427944,-0.000863552004427944,-1.0
MLP0,L2H7,0.000863552004427944,0.0,0.0,0.000863552004427944,-0.000863552004427944,-1.0
L11H5,L13H15,0.0,0.0008628938679097214,0.0,0.0008628938679097214,0.0008628938679097214,1.0
L13H15,L16H1,0.0,0.0008628938679097214,0.0,0.0008628938679097214,0.0008628938679097214,1.0
L13H15,L16H8,0.0,0.0008628938679097214,0.0,0.0008628938679097214,0.0008628938679097214,1.0
L16H1,L17H2,0.0,0.0008628938679097214,0.0,0.0008628938679097214,0.0008628938679097214,1.0
L0H2,L2H0,0.0008626993241497111,0.0,0.0,0.0008626993241497111,-0.0008626993241497111,-1.0
L2H0,L11H5,0.0008626993241497111,0.0,0.0,0.0008626993241497111,-0.0008626993241497111,-1.0
L2H0,MLP12,0.0008626993241497111,0.0,0.0,0.0008626993241497111,-0.0008626993241497111,-1.0
MLP0,L2H0,0.0008626993241497111,0.0,0.0,0.0008626993241497111,-0.0008626993241497111,-1.0
L5H15,L9H5,0.000862548603406096,0.0,0.0,0.000862548603406096,-0.000862548603406096,-1.0
L12H14,MLP13,0.0008611383737368039,0.0,0.0,0.0008611383737368039,-0.0008611383737368039,-1.0
MLP4,L15H1,0.0008605010871900779,0.0,0.0,0.0008605010871900779,-0.0008605010871900779,-1.0
L12H13,MLP15,0.0,0.0008602380687237371,0.0,0.0008602380687237371,0.0008602380687237371,1.0
L23H6,L25H0,0.0,0.0008602380687237371,0.0,0.0008602380687237371,0.0008602380687237371,1.0
