source,target,support_weighted,support_unweighted
MLP1,MLP12,0.012185199611791384,0.012264922322158627
L13H11,MLP17,0.012173319007116355,0.013082583810302535
MLP5,MLP13,0.012118061517507356,0.012264922322158627
MLP7,L16H13,0.012091641560847853,0.012264922322158627
MLP13,L21H1,0.012010126090724915,0.012264922322158627
L16H13,L17H12,0.012001191965188928,0.012264922322158627
L16H4,L17H1,0.01200083678025634,0.012264922322158627
MLP2,L4H15,0.011975369010171912,0.012264922322158627
MLP9,L16H4,0.011938333388165885,0.012264922322158627
MLP11,MLP17,0.011895305880191252,0.011447260834014717
MLP3,L6H0,0.011880067480651256,0.013900245298446443
L12H6,MLP27,0.011844523048763465,0.011447260834014717
L12H13,L13H9,0.011789808374625323,0.012264922322158627
MLP4,L16H13,0.011707901881817992,0.011447260834014717
MLP9,L12H6,0.011425634670716178,0.011447260834014717
MLP6,L16H13,0.011415047993088295,0.011447260834014717
MLP5,L11H1,0.011410413597634766,0.011447260834014717
L2H14,L9H5,0.011370068157798046,0.012264922322158627
L6H0,L9H3,0.011308555472814955,0.011447260834014717
MLP10,L13H10,0.011294491797356044,0.01062959934587081
MLP2,L13H9,0.011286256392368271,0.011447260834014717
MLP13,MLP14,0.011265081797979856,0.011447260834014717
L6H8,MLP11,0.011229897990190996,0.011447260834014717
MLP0,L2H15,0.011208040235635541,0.011447260834014717
MLP2,L10H2,0.011204406122181317,0.011447260834014717
L17H14,MLP27,0.011178988606691954,0.01062959934587081
MLP0,L16H4,0.011174196288604473,0.011447260834014717
MLP6,L11H9,0.011163634023094518,0.01062959934587081
MLP6,L11H5,0.011136717575476462,0.01062959934587081
MLP2,L6H0,0.01113218413118118,0.012264922322158627
L14H13,MLP16,0.0111252814665399,0.01062959934587081
L15H5,MLP19,0.011119116734125509,0.01062959934587081
L13H10,L16H8,0.011104002757634821,0.01062959934587081
L9H15,MLP11,0.01104597611341359,0.01062959934587081
MLP10,L16H13,0.011012997220873599,0.01062959934587081
L9H15,MLP12,0.011012267672231561,0.01062959934587081
MLP10,L13H6,0.011007364090689914,0.01062959934587081
L17H15,MLP27,0.010971343988235443,0.01062959934587081
MLP4,L15H5,0.010858790908937415,0.01062959934587081
MLP6,L12H13,0.010804305232835171,0.01062959934587081
MLP9,L15H9,0.010795533627423092,0.01062959934587081
L18H3,MLP19,0.010720588522958699,0.01062959934587081
MLP2,L10H5,0.010630462800153347,0.01062959934587081
MLP11,L16H6,0.010618645271400077,0.01062959934587081
MLP1,L11H1,0.010569056188847724,0.01062959934587081
L17H2,L21H12,0.010495671322982597,0.01062959934587081
MLP0,MLP12,0.010484421465604398,0.01062959934587081
L12H0,L13H13,0.010478446787237774,0.009811937857726901
Input Embed,L6H7,0.010476395071489593,0.009811937857726901
L12H0,L16H9,0.010435613768663482,0.009811937857726901
MLP6,L9H5,0.010386126634114173,0.011447260834014717
L16H8,L17H1,0.010382527576627186,0.009811937857726901
L17H2,L20H5,0.010371912985764172,0.01062959934587081
MLP4,MLP11,0.010295370902220677,0.009811937857726901
L25H0,Residual Output: no_tool,0.010256261159562107,0.009811937857726901
MLP11,L12H13,0.010248253101499134,0.009811937857726901
MLP1,L10H2,0.010195786231746004,0.009811937857726901
MLP12,L17H15,0.010131386734478538,0.009811937857726901
L15H5,MLP18,0.010082492427707408,0.009811937857726901
MLP18,MLP27,0.010024528311661137,0.009811937857726901
MLP12,L18H14,0.009914643909179751,0.009811937857726901
MLP3,L13H6,0.009889951763914192,0.009811937857726901
L12H10,MLP16,0.00986233424989446,0.009811937857726901
L2H14,L12H6,0.009824774481587297,0.01062959934587081
MLP13,L24H6,0.009803796926088343,0.009811937857726901
L4H15,L10H2,0.009687827319737859,0.009811937857726901
Input Embed,L12H13,0.009595535084908227,0.009811937857726901
L16H4,MLP20,0.009584099272089416,0.009811937857726901
MLP7,L12H0,0.009579152760784316,0.009811937857726901
MLP5,L13H3,0.009546936342596919,0.01062959934587081
L2H14,MLP4,0.009535905025136394,0.009811937857726901
L11H1,L16H9,0.009528643840948384,0.008994276369582993
L2H14,MLP10,0.009517840135821897,0.008994276369582993
