source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
L2H14,MLP3,0.05151847256281504,0.026318546056631757,0.026318546056631757,0.05151847256281504,-0.025199926506183284,-0.32375246319991163
L13H9,L16H4,0.02889938005064288,0.02611041192199872,0.02611041192199872,0.02889938005064288,-0.0027889681286441606,-0.05069948510314704
Input Embed,MLP9,0.026035519775683753,0.05826804924417899,0.026035519775683753,0.05826804924417899,0.03223252946849524,0.3823388480848413
L20H5,MLP21,0.2007925285745781,0.026017434359568433,0.026017434359568433,0.2007925285745781,-0.17477509421500967,-0.7705794399594121
MLP3,MLP11,0.025726617127127087,0.029378966341521883,0.025726617127127087,0.029378966341521883,0.0036523492143947962,0.0662791133764642
Input Embed,MLP12,0.025649268417755573,0.061925727448477554,0.025649268417755573,0.061925727448477554,0.03627645903072198,0.41423306586428665
MLP19,MLP21,0.1864681210469227,0.02561042455839817,0.02561042455839817,0.1864681210469227,-0.16085769648852452,-0.7584817032265084
L4H15,MLP11,0.041867598458681106,0.025425584618904526,0.025425584618904526,0.041867598458681106,-0.01644201383977658,-0.2443340185115002
MLP18,L20H14,0.028728699276736228,0.025293190692422817,0.025293190692422817,0.028728699276736228,-0.0034355085843134105,-0.06359474994811794
MLP22,L23H6,0.03097359238107445,0.02486091578119709,0.02486091578119709,0.03097359238107445,-0.0061126765998773605,-0.10947847130867742
MLP18,L20H5,0.033988169143043534,0.02484793997342296,0.02484793997342296,0.033988169143043534,-0.009140229169620574,-0.15535067336841438
MLP13,L16H9,0.02481605217950778,0.03568619733868285,0.02481605217950778,0.03568619733868285,0.01087014515917507,0.1796651404822039
MLP6,L12H6,0.024593220893183925,0.037789915165470755,0.024593220893183925,0.037789915165470755,0.01319669427228683,0.21154265569269975
L13H9,L16H9,0.035255989518773234,0.024197750585085352,0.024197750585085352,0.035255989518773234,-0.011058238933687882,-0.18599736390629856
L12H0,MLP16,0.02399565529614128,0.05847469715303946,0.02399565529614128,0.05847469715303946,0.03447904185689818,0.4180780223795526
L11H1,L13H9,0.02354829457788875,0.03017666979235391,0.02354829457788875,0.03017666979235391,0.00662837521446516,0.12337607464541202
MLP6,MLP12,0.02336737197389502,0.03857507527963713,0.02336737197389502,0.03857507527963713,0.015207703305742112,0.24551343997592734
L2H14,L4H15,0.07964405082292146,0.023116014403813254,0.023116014403813254,0.07964405082292146,-0.05652803641910821,-0.5500973193660597
MLP6,L13H9,0.0230834924218845,0.026582415832894293,0.0230834924218845,0.026582415832894293,0.003498923411009793,0.070449198131258
