sample_id,base_variant,step_idx,node,rescue_ratio,top1_is_tool,boundary_flip
codecontests_cpp_26,clean_no_schema,1,L21H12,0.5146443514644351,False,False
codecontests_cpp_26,clean_no_schema,2,MLP27,0.7709205020920502,True,True
codecontests_cpp_26,clean_schema_mismatch,1,L21H12,1.6359832635983265,False,False
codecontests_cpp_26,clean_schema_mismatch,2,MLP27,2.2405857740585775,True,True
codecontests_cpp_26,clean_no_protocol,1,L21H12,2.1506276150627617,False,False
codecontests_cpp_26,clean_no_protocol,2,MLP27,3.4686192468619246,False,False
codecontests_java_26,clean_no_schema,1,L21H12,0.3214942226890756,True,True
codecontests_java_26,clean_no_schema,2,MLP27,0.3304392069327731,True,True
codecontests_java_26,clean_schema_mismatch,1,L21H12,0.009076286764705883,True,True
codecontests_java_26,clean_schema_mismatch,2,MLP27,0.009313246783088236,True,True
codecontests_java_26,clean_no_protocol,1,L21H12,1.8623949579831933,False,False
codecontests_java_26,clean_no_protocol,2,MLP27,2.0933232668067228,True,True
humaneval_python_26,clean_no_schema,1,L21H12,0.2186117256637168,True,True
humaneval_python_26,clean_no_schema,2,MLP27,0.20464601769911506,True,True
humaneval_python_26,clean_schema_mismatch,1,L21H12,0.1542450221238938,True,True
humaneval_python_26,clean_schema_mismatch,2,MLP27,0.1553339325221239,True,True
humaneval_python_26,clean_no_protocol,1,L21H12,1.8849557522123894,False,False
humaneval_python_26,clean_no_protocol,2,MLP27,2.743362831858407,False,False
codecontests_cpp_27,clean_no_schema,1,L21H12,1.6579545454545455,True,False
codecontests_cpp_27,clean_no_schema,2,MLP27,1.7647727272727274,True,True
codecontests_cpp_27,clean_schema_mismatch,1,L21H12,4.6454545454545455,False,False
codecontests_cpp_27,clean_schema_mismatch,2,MLP27,5.547727272727273,True,True
codecontests_cpp_27,clean_no_protocol,1,L21H12,4.3090909090909095,False,False
codecontests_cpp_27,clean_no_protocol,2,MLP27,6.526136363636364,True,True
codecontests_java_27,clean_no_schema,1,L21H12,0.7971590909090909,True,True
codecontests_java_27,clean_no_schema,2,MLP27,0.8230113636363636,True,True
codecontests_java_27,clean_schema_mismatch,1,L21H12,1.5386363636363636,False,False
codecontests_java_27,clean_schema_mismatch,2,MLP27,1.6761363636363635,True,True
codecontests_java_27,clean_no_protocol,1,L21H12,1.5022727272727272,False,False
codecontests_java_27,clean_no_protocol,2,MLP27,1.9053977272727274,True,True
codecontests_cpp_28,clean_no_schema,1,L21H12,0.7296974522292994,True,True
codecontests_cpp_28,clean_no_schema,2,MLP27,0.7909036624203821,True,True
codecontests_cpp_28,clean_schema_mismatch,1,L21H12,0.2444267515923567,True,True
codecontests_cpp_28,clean_schema_mismatch,2,MLP27,0.26515226910828027,True,True
codecontests_cpp_28,clean_no_protocol,1,L21H12,1.5302547770700636,False,False
codecontests_cpp_28,clean_no_protocol,2,MLP27,1.804811902866242,True,True
codecontests_java_28,clean_no_schema,1,L21H12,1.1711601307189543,True,True
codecontests_java_28,clean_no_schema,2,MLP27,1.238766339869281,True,True
codecontests_java_28,clean_schema_mismatch,1,L21H12,0.2184436274509804,True,True
codecontests_java_28,clean_schema_mismatch,2,MLP27,0.23124106413398693,True,True
codecontests_java_28,clean_no_protocol,1,L21H12,1.6977124183006536,False,False
codecontests_java_28,clean_no_protocol,2,MLP27,1.9822303921568627,True,True
apps_python_29,clean_no_schema,1,L21H12,0.09164507772020726,True,True
apps_python_29,clean_no_schema,2,MLP27,0.036917098445595854,True,True
apps_python_29,clean_schema_mismatch,1,L21H12,1.549222797927461,False,False
apps_python_29,clean_schema_mismatch,2,MLP27,2.2912888601036268,True,True
apps_python_29,clean_no_protocol,1,L21H12,3.305699481865285,False,False
apps_python_29,clean_no_protocol,2,MLP27,4.689119170984456,False,False
codecontests_cpp_29,clean_no_schema,1,L21H12,0.4267578125,True,True
codecontests_cpp_29,clean_no_schema,2,MLP27,0.4586181640625,True,True
codecontests_cpp_29,clean_schema_mismatch,1,L21H12,1.7548828125,False,True
codecontests_cpp_29,clean_schema_mismatch,2,MLP27,1.8785400390625,True,True
codecontests_cpp_29,clean_no_protocol,1,L21H12,2.40625,False,False
codecontests_cpp_29,clean_no_protocol,2,MLP27,2.949462890625,True,True
codecontests_java_29,clean_no_schema,1,L21H12,0.5411849710982659,True,True
codecontests_java_29,clean_no_schema,2,MLP27,0.5789378612716763,True,True
codecontests_java_29,clean_schema_mismatch,1,L21H12,0.47778179190751446,True,True
codecontests_java_29,clean_schema_mismatch,2,MLP27,0.49826138005780346,True,True
codecontests_java_29,clean_no_protocol,1,L21H12,2.861271676300578,False,False
codecontests_java_29,clean_no_protocol,2,MLP27,3.7485549132947975,False,True
apps_python_30,clean_no_schema,1,L21H12,-0.004257997630331753,True,True
apps_python_30,clean_no_schema,2,MLP27,0.00467916913507109,True,True
apps_python_30,clean_schema_mismatch,1,L21H12,0.49200236966824645,True,True
apps_python_30,clean_schema_mismatch,2,MLP27,0.530990817535545,True,True
apps_python_30,clean_no_protocol,1,L21H12,3.023696682464455,False,False
apps_python_30,clean_no_protocol,2,MLP27,3.928909952606635,True,True
codecontests_cpp_30,clean_no_schema,1,L21H12,0.11875,True,True
codecontests_cpp_30,clean_no_schema,2,MLP27,0.1410610465116279,True,True
codecontests_cpp_30,clean_schema_mismatch,1,L21H12,3.3813953488372093,False,False
codecontests_cpp_30,clean_schema_mismatch,2,MLP27,4.061337209302326,True,True
codecontests_cpp_30,clean_no_protocol,1,L21H12,3.33953488372093,False,False
codecontests_cpp_30,clean_no_protocol,2,MLP27,5.111046511627907,True,True
codecontests_java_30,clean_no_schema,1,L21H12,0.4470029239766082,True,True
codecontests_java_30,clean_no_schema,2,MLP27,0.4977156432748538,True,True
codecontests_java_30,clean_schema_mismatch,1,L21H12,1.2258771929824561,False,False
codecontests_java_30,clean_schema_mismatch,2,MLP27,1.3871527777777777,True,True
codecontests_java_30,clean_no_protocol,1,L21H12,2.192982456140351,False,False
codecontests_java_30,clean_no_protocol,2,MLP27,3.0621345029239766,True,True
codecontests_cpp_32,clean_no_schema,1,L21H12,0.41314935064935066,False,True
codecontests_cpp_32,clean_no_schema,2,MLP27,0.5225243506493507,True,True
codecontests_cpp_32,clean_schema_mismatch,1,L21H12,0.9318181818181818,False,False
codecontests_cpp_32,clean_schema_mismatch,2,MLP27,1.2960633116883118,True,True
codecontests_cpp_32,clean_no_protocol,1,L21H12,1.0649350649350648,False,False
codecontests_cpp_32,clean_no_protocol,2,MLP27,1.7637987012987013,False,False
codecontests_java_32,clean_no_schema,1,L21H12,1.184593023255814,False,False
codecontests_java_32,clean_no_schema,2,MLP27,1.2818556201550388,True,True
codecontests_java_32,clean_schema_mismatch,1,L21H12,1.173328488372093,True,True
codecontests_java_32,clean_schema_mismatch,2,MLP27,1.2001347504844961,True,True
codecontests_java_32,clean_no_protocol,1,L21H12,1.4186046511627908,False,False
codecontests_java_32,clean_no_protocol,2,MLP27,1.6952519379844961,True,True
mbpp_python_32,clean_no_schema,1,L21H12,0.5515536723163842,False,True
mbpp_python_32,clean_no_schema,2,MLP27,0.4738700564971751,False,False
mbpp_python_32,clean_schema_mismatch,1,L21H12,1.1723163841807909,False,False
mbpp_python_32,clean_schema_mismatch,2,MLP27,1.2938735875706215,True,True
mbpp_python_32,clean_no_protocol,1,L21H12,1.4858757062146892,False,False
mbpp_python_32,clean_no_protocol,2,MLP27,1.8644067796610169,False,False
codecontests_cpp_33,clean_no_schema,1,L21H12,1.4437086092715232,False,False
codecontests_cpp_33,clean_no_schema,2,MLP27,2.096026490066225,False,False
codecontests_cpp_33,clean_schema_mismatch,1,L21H12,2.1059602649006623,False,False
codecontests_cpp_33,clean_schema_mismatch,2,MLP27,3.173841059602649,False,False
codecontests_cpp_33,clean_no_protocol,1,L21H12,2.172185430463576,False,False
codecontests_cpp_33,clean_no_protocol,2,MLP27,4.248344370860927,False,False
codecontests_java_33,clean_no_schema,1,L21H12,0.36519607843137253,False,False
codecontests_java_33,clean_no_schema,2,MLP27,0.43995098039215685,True,True
codecontests_java_33,clean_schema_mismatch,1,L21H12,0.42769607843137253,False,True
codecontests_java_33,clean_schema_mismatch,2,MLP27,0.49407679738562094,True,True
codecontests_java_33,clean_no_protocol,1,L21H12,1.0718954248366013,False,False
codecontests_java_33,clean_no_protocol,2,MLP27,1.9509803921568627,False,False
humaneval_python_33,clean_no_schema,1,L21H12,0.14331539735099338,True,True
humaneval_python_33,clean_no_schema,2,MLP27,0.1519039735099338,True,True
humaneval_python_33,clean_schema_mismatch,1,L21H12,0.8857615894039735,True,True
humaneval_python_33,clean_schema_mismatch,2,MLP27,0.9454030422185431,True,True
humaneval_python_33,clean_no_protocol,1,L21H12,0.6539735099337748,False,False
humaneval_python_33,clean_no_protocol,2,MLP27,0.9059395695364238,True,True
apps_python_34,clean_no_schema,1,L21H12,0.10743464052287582,True,True
apps_python_34,clean_no_schema,2,MLP27,0.11008986928104575,True,True
apps_python_34,clean_schema_mismatch,1,L21H12,0.6405228758169934,False,False
apps_python_34,clean_schema_mismatch,2,MLP27,0.9499591503267973,True,True
apps_python_34,clean_no_protocol,1,L21H12,2.320261437908497,False,False
apps_python_34,clean_no_protocol,2,MLP27,3.1552287581699345,False,False
apps_python_35,clean_no_schema,1,L21H12,0.0378755179558011,True,True
apps_python_35,clean_no_schema,2,MLP27,-0.02261740331491713,True,True
apps_python_35,clean_schema_mismatch,1,L21H12,1.1408839779005524,False,False
apps_python_35,clean_schema_mismatch,2,MLP27,1.4592541436464088,False,True
apps_python_35,clean_no_protocol,1,L21H12,3.1049723756906076,False,False
apps_python_35,clean_no_protocol,2,MLP27,4.292817679558011,False,False
codecontests_cpp_35,clean_no_schema,1,L21H12,0.6368464052287581,True,True
codecontests_cpp_35,clean_no_schema,2,MLP27,0.6879084967320261,True,True
codecontests_cpp_35,clean_schema_mismatch,1,L21H12,2.3758169934640523,False,False
codecontests_cpp_35,clean_schema_mismatch,2,MLP27,2.8262867647058822,True,True
codecontests_cpp_35,clean_no_protocol,1,L21H12,3.6209150326797386,False,False
codecontests_cpp_35,clean_no_protocol,2,MLP27,5.397058823529412,True,False
codecontests_java_35,clean_no_schema,1,L21H12,1.441326530612245,False,False
codecontests_java_35,clean_no_schema,2,MLP27,1.6983418367346939,True,True
codecontests_java_35,clean_schema_mismatch,1,L21H12,1.5580357142857142,True,True
codecontests_java_35,clean_schema_mismatch,2,MLP27,1.6702806122448979,True,True
codecontests_java_35,clean_no_protocol,1,L21H12,1.7066326530612246,False,True
codecontests_java_35,clean_no_protocol,2,MLP27,2.210140306122449,True,True
mbpp_python_35,clean_no_schema,1,L21H12,0.07992097701149425,True,True
mbpp_python_35,clean_no_schema,2,MLP27,0.06232040229885057,True,True
mbpp_python_35,clean_schema_mismatch,1,L21H12,0.6939655172413793,False,False
mbpp_python_35,clean_schema_mismatch,2,MLP27,0.8976293103448276,True,True
mbpp_python_35,clean_no_protocol,1,L21H12,1.7528735632183907,False,False
mbpp_python_35,clean_no_protocol,2,MLP27,2.4008620689655173,False,False
apps_python_36,clean_no_schema,1,L21H12,0.01755859375,True,True
apps_python_36,clean_no_schema,2,MLP27,0.017161458333333334,True,True
apps_python_36,clean_schema_mismatch,1,L21H12,0.6508333333333334,True,True
apps_python_36,clean_schema_mismatch,2,MLP27,0.72359375,True,True
apps_python_36,clean_no_protocol,1,L21H12,2.2266666666666666,False,False
apps_python_36,clean_no_protocol,2,MLP27,3.4783333333333335,False,True
codecontests_java_36,clean_no_schema,1,L21H12,1.0784883720930232,False,False
codecontests_java_36,clean_no_schema,2,MLP27,1.2318313953488371,False,True
codecontests_java_36,clean_schema_mismatch,1,L21H12,1.1856831395348837,True,True
codecontests_java_36,clean_schema_mismatch,2,MLP27,1.2440043604651163,True,True
codecontests_java_36,clean_no_protocol,1,L21H12,1.744186046511628,False,False
codecontests_java_36,clean_no_protocol,2,MLP27,2.390988372093023,True,True
mbpp_python_36,clean_no_schema,1,L21H12,0.09761904761904762,True,True
mbpp_python_36,clean_no_schema,2,MLP27,0.04880952380952381,False,True
mbpp_python_36,clean_schema_mismatch,1,L21H12,1.7047619047619047,False,False
mbpp_python_36,clean_schema_mismatch,2,MLP27,2.969047619047619,False,False
mbpp_python_36,clean_no_protocol,1,L21H12,2.6952380952380954,False,False
mbpp_python_36,clean_no_protocol,2,MLP27,4.085714285714285,False,False
apps_python_37,clean_no_schema,1,L21H12,0.15704113924050633,True,True
apps_python_37,clean_no_schema,2,MLP27,0.17484177215189872,True,True
apps_python_37,clean_schema_mismatch,1,L21H12,0.9256329113924051,False,False
apps_python_37,clean_schema_mismatch,2,MLP27,1.3034018987341771,True,True
apps_python_37,clean_no_protocol,1,L21H12,2.367088607594937,False,False
apps_python_37,clean_no_protocol,2,MLP27,3.1265822784810124,False,False
codecontests_java_37,clean_no_schema,1,L21H12,0.06859756097560976,True,True
codecontests_java_37,clean_no_schema,2,MLP27,0.08025914634146342,True,True
codecontests_java_37,clean_schema_mismatch,1,L21H12,0.19609375,True,True
codecontests_java_37,clean_schema_mismatch,2,MLP27,0.19632240853658536,True,True
codecontests_java_37,clean_no_protocol,1,L21H12,1.7951219512195122,False,False
codecontests_java_37,clean_no_protocol,2,MLP27,2.828048780487805,False,False
codecontests_java_38,clean_no_schema,1,L21H12,0.6016129032258064,False,False
codecontests_java_38,clean_no_schema,2,MLP27,0.8290322580645161,False,True
codecontests_java_38,clean_schema_mismatch,1,L21H12,0.1461693548387097,True,True
codecontests_java_38,clean_schema_mismatch,2,MLP27,0.13901209677419354,True,True
codecontests_java_38,clean_no_protocol,1,L21H12,0.967741935483871,False,False
codecontests_java_38,clean_no_protocol,2,MLP27,1.7983870967741935,False,False
codecontests_cpp_39,clean_no_schema,1,L21H12,1.3638743455497382,False,False
codecontests_cpp_39,clean_no_schema,2,MLP27,1.5222513089005236,True,True
codecontests_cpp_39,clean_schema_mismatch,1,L21H12,1.8926701570680629,False,False
codecontests_cpp_39,clean_schema_mismatch,2,MLP27,2.290085078534031,True,True
codecontests_cpp_39,clean_no_protocol,1,L21H12,3.654450261780105,False,False
codecontests_cpp_39,clean_no_protocol,2,MLP27,5.4136125654450264,False,False
codecontests_java_39,clean_no_schema,1,L21H12,1.0607707509881423,True,True
codecontests_java_39,clean_no_schema,2,MLP27,1.111227766798419,True,True
codecontests_java_39,clean_schema_mismatch,1,L21H12,0.41705780632411066,True,True
codecontests_java_39,clean_schema_mismatch,2,MLP27,0.4263255002470356,True,True
codecontests_java_39,clean_no_protocol,1,L21H12,1.683794466403162,False,False
codecontests_java_39,clean_no_protocol,2,MLP27,1.941699604743083,True,True
humaneval_python_39,clean_no_schema,1,L21H12,0.15589887640449437,True,True
humaneval_python_39,clean_no_schema,2,MLP27,0.11025280898876405,True,True
humaneval_python_39,clean_schema_mismatch,1,L21H12,1.3764044943820224,True,True
humaneval_python_39,clean_schema_mismatch,2,MLP27,1.5229108146067416,True,True
humaneval_python_39,clean_no_protocol,1,L21H12,3.4775280898876404,False,False
humaneval_python_39,clean_no_protocol,2,MLP27,4.424157303370786,True,True
apps_python_40,clean_no_schema,1,L21H12,0.18772810218978103,True,True
apps_python_40,clean_no_schema,2,MLP27,0.17153284671532848,False,True
apps_python_40,clean_schema_mismatch,1,L21H12,1.427007299270073,False,False
apps_python_40,clean_schema_mismatch,2,MLP27,1.9835766423357664,True,True
apps_python_40,clean_no_protocol,1,L21H12,1.4233576642335766,False,False
apps_python_40,clean_no_protocol,2,MLP27,2.2536496350364965,False,False
codecontests_cpp_40,clean_no_schema,1,L21H12,0.3601063829787234,True,True
codecontests_cpp_40,clean_no_schema,2,MLP27,0.41595744680851066,True,True
codecontests_cpp_40,clean_schema_mismatch,1,L21H12,0.6723404255319149,True,True
codecontests_cpp_40,clean_schema_mismatch,2,MLP27,0.7704787234042553,True,True
codecontests_cpp_40,clean_no_protocol,1,L21H12,1.3617021276595744,False,False
codecontests_cpp_40,clean_no_protocol,2,MLP27,2.2404255319148936,False,False
codecontests_java_40,clean_no_schema,1,L21H12,0.8581288343558282,False,False
codecontests_java_40,clean_no_schema,2,MLP27,0.94670245398773,True,True
codecontests_java_40,clean_schema_mismatch,1,L21H12,2.058282208588957,False,False
codecontests_java_40,clean_schema_mismatch,2,MLP27,2.251150306748466,True,True
codecontests_java_40,clean_no_protocol,1,L21H12,2.3987730061349692,False,False
codecontests_java_40,clean_no_protocol,2,MLP27,3.3098159509202456,False,True
codecontests_cpp_41,clean_no_schema,1,L21H12,0.2785560344827586,True,True
codecontests_cpp_41,clean_no_schema,2,MLP27,0.3097162356321839,True,True
codecontests_cpp_41,clean_schema_mismatch,1,L21H12,2.1551724137931036,False,False
codecontests_cpp_41,clean_schema_mismatch,2,MLP27,2.4947916666666665,True,True
codecontests_cpp_41,clean_no_protocol,1,L21H12,3.2298850574712645,False,False
codecontests_cpp_41,clean_no_protocol,2,MLP27,4.626436781609195,True,True
codecontests_java_41,clean_no_schema,1,L21H12,0.8515193370165746,True,False
codecontests_java_41,clean_no_schema,2,MLP27,0.9231698895027625,True,True
codecontests_java_41,clean_schema_mismatch,1,L21H12,0.3939917127071823,True,True
codecontests_java_41,clean_schema_mismatch,2,MLP27,0.4210117403314917,True,True
codecontests_java_41,clean_no_protocol,1,L21H12,2.4751381215469612,False,False
codecontests_java_41,clean_no_protocol,2,MLP27,3.56353591160221,False,True
humaneval_python_41,clean_no_schema,1,L21H12,0.6036585365853658,False,False
