node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
L18H3,18,0.006571934639974108,0.006387921022067364,0.3262987012987013,0.38151856023032765
L9H8,9,0.006499483372755024,0.006387921022067364,0.14019607843137255,0.155071314090218
L5H8,5,0.006223401656820857,0.006968641114982578,0.03656966481747294,0.03810942180843321
L14H13,14,0.006119390999566442,0.005807200929152149,0.2746519109735944,0.28080200102221964
L13H14,13,0.005907685451864509,0.005807200929152149,0.11233349722867872,0.11210517252731574
L9H7,9,0.005565624852485328,0.005807200929152149,0.1439224837662338,0.14292797632105353
L4H12,4,0.004904886256065309,0.004645760743321719,0.046001602564102566,0.05513056803669236
L3H0,3,0.004754274225999807,0.005226480836236934,0.04801502145922747,0.047043582405780236
L5H12,5,0.004715565114989289,0.004645760743321719,0.03850987160852713,0.04077221702125412
L4H13,4,0.004614240348446636,0.004645760743321719,0.050031833616298815,0.04704438597499401
L11H2,11,0.004313291012060359,0.004645760743321719,0.09454947540885042,0.09592168037320031
L8H10,8,0.004238580068988568,0.0040650406504065045,0.08529874213836477,0.10863190449644952
L17H14,17,0.0036684272690103966,0.003484320557491289,0.33711967545638943,0.33966482360374983
L16H12,16,0.0036672486990887935,0.003484320557491289,0.37293046357615894,0.3921375747716347
L18H11,18,0.003658164527923476,0.003484320557491289,0.8337909021918665,0.840103553730723
L10H5,10,0.003589824312442443,0.003484320557491289,0.1311322605965463,0.1344221482180685
L6H9,6,0.002965208881804955,0.0029036004645760743,0.07227653631284917,0.06651170425632139
L3H2,3,0.002467979293272417,0.0023228803716608595,0.02928379186602871,0.028884324689834102
L10H13,10,0.0024029935548461317,0.0023228803716608595,0.13463039641596525,0.13987264896447707
L9H2,9,0.0023666145907147254,0.0023228803716608595,0.1693733753730625,0.1610746912561386
L3H1,3,0.002128484926489475,0.0023228803716608595,0.05343439520152718,0.053435530810603545
L13H2,13,0.0018536062377907674,0.0017421602787456446,0.11538461538461539,0.13334621595128274
