sample_id,stage_idx,nodes,rescue_ratio,decision_score,tool_top1,boundary_flip
mbpp_python_32,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9988524011299436,2.61865234375,True,True
codecontests_cpp_33,1,L2H14,-0.37748344370860926,-3.236572265625,False,False
codecontests_cpp_33,2,L2H14|MLP11,0.5264900662251656,-1.05078125,False,False
codecontests_cpp_33,3,L2H14|MLP11|MLP16,0.7135761589403974,-0.509765625,False,False
codecontests_cpp_33,4,L2H14|MLP11|MLP16|MLP19,0.8600993377483444,0.013671875,False,True
codecontests_cpp_33,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.8977649006622517,0.1923828125,False,True
codecontests_cpp_33,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.984375,0.838134765625,True,True
codecontests_cpp_33,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9981632864238411,1.28472900390625,True,True
codecontests_cpp_33,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.997995136589404,1.190582275390625,True,True
codecontests_cpp_33,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9985125206953642,1.355865478515625,True,True
codecontests_java_33,1,L2H14,0.21895424836601307,-7.461151123046875,False,False
codecontests_java_33,2,L2H14|MLP11,0.48366013071895425,-4.9185791015625,False,False
codecontests_java_33,3,L2H14|MLP11|MLP16,0.5,-4.703125,False,False
codecontests_java_33,4,L2H14|MLP11|MLP16|MLP19,0.7107843137254902,-2.67333984375,False,False
codecontests_java_33,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.7663398692810458,-2.080078125,False,False
codecontests_java_33,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.8088235294117647,-1.623046875,False,False
codecontests_java_33,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9011437908496732,-0.509765625,False,False
codecontests_java_33,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9603758169934641,0.5703125,True,True
codecontests_java_33,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9954554738562091,2.11279296875,True,True
humaneval_python_33,1,L2H14,0.019867549668874173,-9.248550415039062,False,False
humaneval_python_33,2,L2H14|MLP11,0.23509933774834438,-7.1939697265625,False,False
humaneval_python_33,3,L2H14|MLP11|MLP16,0.6605960264900662,-3.1337890625,False,False
humaneval_python_33,4,L2H14|MLP11|MLP16|MLP19,0.9699917218543046,1.091796875,True,True
humaneval_python_33,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9936879139072847,2.7216796875,True,True
humaneval_python_33,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9982279594370861,3.8739013671875,True,True
humaneval_python_33,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.998971699089404,4.52154541015625,True,True
humaneval_python_33,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9993209333609272,4.74359130859375,True,True
humaneval_python_33,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9999585688508899,6.624608993530273,True,True
apps_python_34,1,L2H14,-0.20261437908496732,-5.7475128173828125,False,False
apps_python_34,2,L2H14|MLP11,0.10457516339869281,-4.274658203125,False,False
apps_python_34,3,L2H14|MLP11|MLP16,0.4738562091503268,-2.458251953125,False,False
apps_python_34,4,L2H14|MLP11|MLP16|MLP19,0.8300653594771242,-0.392578125,False,False
apps_python_34,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.8741830065359477,-0.0234375,False,False
apps_python_34,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.928921568627451,0.5625,True,True
apps_python_34,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9660947712418301,1.166015625,True,True
apps_python_34,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.980187908496732,1.5224609375,True,True
apps_python_34,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9966299019607843,2.32763671875,True,True
apps_python_35,1,L2H14,0.0718232044198895,-2.6237258911132812,False,False
apps_python_35,2,L2H14|MLP11,0.3149171270718232,-1.9208984375,False,False
apps_python_35,3,L2H14|MLP11|MLP16,0.511049723756906,-1.321533203125,False,False
apps_python_35,4,L2H14|MLP11|MLP16|MLP19,0.7417127071823204,-0.515625,False,False
apps_python_35,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.81353591160221,-0.212890625,False,False
apps_python_35,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.7914364640883977,-0.310546875,False,False
apps_python_35,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.81353591160221,-0.2109375,False,False
apps_python_35,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.8743093922651933,0.08984375,False,True
apps_python_35,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.975310773480663,0.88720703125,True,True
codecontests_cpp_35,1,L2H14,0.0392156862745098,-2.2954254150390625,False,False
codecontests_cpp_35,2,L2H14|MLP11,0.8104575163398693,0.12109375,True,True
codecontests_cpp_35,3,L2H14|MLP11|MLP16,0.9673202614379085,1.3984375,True,True
codecontests_cpp_35,4,L2H14|MLP11|MLP16|MLP19,0.9926470588235294,2.216796875,True,True
codecontests_cpp_35,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9875919117647058,2.0172119140625,True,True
codecontests_cpp_35,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9909620098039216,2.0408935546875,True,True
codecontests_cpp_35,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9947406045751634,2.2530517578125,True,True
codecontests_cpp_35,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9947150735294118,2.25299072265625,True,True
codecontests_cpp_35,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9972426470588235,2.727783203125,True,True
codecontests_java_35,1,L2H14,0.05102040816326531,-5.80206298828125,False,False
codecontests_java_35,2,L2H14|MLP11,0.6683673469387755,-1.7578125,False,False
codecontests_java_35,3,L2H14|MLP11|MLP16,0.7538265306122449,-1.0625,False,False
codecontests_java_35,4,L2H14|MLP11|MLP16|MLP19,0.9036989795918368,0.37890625,True,True
codecontests_java_35,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9579081632653061,1.21875,True,True
codecontests_java_35,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9419642857142857,0.97265625,True,True
codecontests_java_35,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9805484693877551,1.849609375,True,True
codecontests_java_35,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9900350765306123,2.32958984375,True,True
codecontests_java_35,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9985949457908163,3.27264404296875,True,True
mbpp_python_35,1,L2H14,0.0,-5.437166213989258,False,False
mbpp_python_35,2,L2H14|MLP11,0.5057471264367817,-2.627685546875,False,False
mbpp_python_35,3,L2H14|MLP11|MLP16,0.603448275862069,-2.04931640625,False,False
mbpp_python_35,4,L2H14|MLP11|MLP16|MLP19,0.8800287356321839,0.03515625,False,True
mbpp_python_35,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9786278735632183,1.3916015625,True,True
mbpp_python_35,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9788972701149425,1.38525390625,True,True
mbpp_python_35,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9938487787356322,1.966552734375,True,True
mbpp_python_35,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9953304597701149,2.083984375,True,True
mbpp_python_35,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9904813218390804,3.7607421875,True,True
apps_python_36,1,L2H14,-0.013333333333333334,-2.36993408203125,False,False
apps_python_36,2,L2H14|MLP11,0.04,-2.24786376953125,False,False
apps_python_36,3,L2H14|MLP11|MLP16,0.24,-1.760009765625,False,False
apps_python_36,4,L2H14|MLP11|MLP16|MLP19,0.6066666666666667,-0.720703125,False,False
apps_python_36,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.7333333333333333,-0.265625,False,False
apps_python_36,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9408333333333333,0.947265625,True,True
apps_python_36,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9795833333333334,1.5068359375,True,True
apps_python_36,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9844791666666667,1.604248046875,True,True
apps_python_36,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9968880208333334,2.102081298828125,True,True
codecontests_java_36,1,L2H14,0.20930232558139536,-4.232666015625,False,False
codecontests_java_36,2,L2H14|MLP11,0.8590116279069767,-0.302734375,False,False
codecontests_java_36,3,L2H14|MLP11|MLP16,0.8306686046511628,-0.51953125,False,False
codecontests_java_36,4,L2H14|MLP11|MLP16|MLP19,0.9433139534883721,0.69140625,True,True
codecontests_java_36,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9582122093023255,0.923828125,True,True
codecontests_java_36,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9569404069767442,0.9248046875,True,True
codecontests_java_36,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9781068313953488,1.40576171875,True,True
codecontests_java_36,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9857376453488372,1.64990234375,True,True
codecontests_java_36,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9971384447674418,2.343994140625,True,True
mbpp_python_36,1,L2H14,-0.06666666666666667,-3.498931884765625,False,False
mbpp_python_36,2,L2H14|MLP11,0.3238095238095238,-2.197265625,False,False
mbpp_python_36,3,L2H14|MLP11|MLP16,0.5904761904761905,-1.23876953125,False,False
mbpp_python_36,4,L2H14|MLP11|MLP16|MLP19,0.7452380952380953,-0.5908203125,False,False
mbpp_python_36,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.8488095238095238,-0.0546875,False,False
mbpp_python_36,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9255952380952381,0.478515625,True,True
mbpp_python_36,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9642857142857143,0.90625,True,True
mbpp_python_36,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9785714285714285,1.1171875,True,True
mbpp_python_36,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9919270833333333,1.4344482421875,True,True
apps_python_37,1,L2H14,0.21518987341772153,-3.8660888671875,False,False
apps_python_37,2,L2H14|MLP11,0.5569620253164557,-2.09521484375,False,False
apps_python_37,3,L2H14|MLP11|MLP16,0.8291139240506329,-0.384765625,False,False
apps_python_37,4,L2H14|MLP11|MLP16|MLP19,0.9685522151898734,1.2509765625,True,True
apps_python_37,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.973496835443038,1.384765625,True,True
apps_python_37,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9775514240506329,1.50634765625,True,True
apps_python_37,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9877867879746836,1.877197265625,True,True
apps_python_37,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9923358386075949,2.134033203125,True,True
apps_python_37,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9984733484968354,2.726837158203125,True,True
codecontests_java_37,1,L2H14,-0.01951219512195122,-6.5286865234375,False,False
codecontests_java_37,2,L2H14|MLP11,0.25853658536585367,-4.690673828125,False,False
codecontests_java_37,3,L2H14|MLP11|MLP16,0.23414634146341465,-4.1875,False,False
codecontests_java_37,4,L2H14|MLP11|MLP16|MLP19,0.8768292682926829,-0.08984375,True,False
codecontests_java_37,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9317073170731708,0.609375,True,True
codecontests_java_37,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9170731707317074,0.38671875,True,True
codecontests_java_37,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9807926829268293,1.822265625,True,True
codecontests_java_37,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9884908536585366,2.22314453125,True,True
codecontests_java_37,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9995974657012195,3.7005462646484375,True,True
codecontests_java_38,1,L2H14,0.05806451612903226,-4.558380126953125,False,False
codecontests_java_38,2,L2H14|MLP11,0.4838709677419355,-2.45556640625,False,False
codecontests_java_38,3,L2H14|MLP11|MLP16,0.23870967741935484,-3.5048828125,False,False
codecontests_java_38,4,L2H14|MLP11|MLP16|MLP19,0.23225806451612904,-3.541015625,False,False
codecontests_java_38,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.41935483870967744,-2.638671875,False,False
codecontests_java_38,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.5419354838709678,-2.044921875,False,False
codecontests_java_38,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.8475806451612903,-0.4931640625,False,False
codecontests_java_38,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.915725806451613,-0.072265625,False,False
codecontests_java_38,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9779233870967742,0.52197265625,False,True
codecontests_cpp_39,1,L2H14,-0.16753926701570682,-3.472412109375,False,False
codecontests_cpp_39,2,L2H14|MLP11,-0.13612565445026178,-3.3709716796875,False,False
codecontests_cpp_39,3,L2H14|MLP11|MLP16,0.4109947643979058,-1.6826171875,False,False
codecontests_cpp_39,4,L2H14|MLP11|MLP16|MLP19,0.8651832460732984,0.2109375,True,True
codecontests_cpp_39,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9116492146596858,0.533203125,True,True
codecontests_cpp_39,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9453534031413613,0.8681640625,True,True
codecontests_cpp_39,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9928010471204188,1.736328125,True,True
codecontests_cpp_39,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9928010471204188,1.736328125,True,True
codecontests_cpp_39,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9995730734620419,2.3737258911132812,True,True
codecontests_java_39,1,L2H14,-0.1067193675889328,-8.749252319335938,False,False
codecontests_java_39,2,L2H14|MLP11,0.44664031620553357,-4.352294921875,False,False
codecontests_java_39,3,L2H14|MLP11|MLP16,0.7252964426877471,-1.970703125,False,False
codecontests_java_39,4,L2H14|MLP11|MLP16|MLP19,0.8992094861660079,-0.0390625,True,False
codecontests_java_39,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9582509881422925,1.068359375,True,True
codecontests_java_39,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9917860671936759,2.73193359375,True,True
codecontests_java_39,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9990118577075099,4.3984375,True,True
codecontests_java_39,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9989655385375494,4.3668212890625,True,True
codecontests_java_39,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9998687623517787,5.59271240234375,True,True
humaneval_python_39,1,L2H14,-0.11797752808988764,-3.10394287109375,False,False
humaneval_python_39,2,L2H14|MLP11,0.19101123595505617,-2.2099609375,False,False
humaneval_python_39,3,L2H14|MLP11|MLP16,0.8806179775280899,0.49609375,True,True
humaneval_python_39,4,L2H14|MLP11|MLP16|MLP19,0.9543539325842697,1.396484375,True,True
humaneval_python_39,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.967872191011236,1.63720703125,True,True
humaneval_python_39,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9676966292134831,1.63671875,True,True
humaneval_python_39,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9813904494382022,1.9638671875,True,True
humaneval_python_39,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.985252808988764,2.115234375,True,True
humaneval_python_39,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9989795470505618,3.028411865234375,True,True
apps_python_40,1,L2H14,-0.072992700729927,-4.592315673828125,False,False
apps_python_40,2,L2H14|MLP11,0.3722627737226277,-2.67041015625,False,False
apps_python_40,3,L2H14|MLP11|MLP16,0.7208029197080292,-1.05859375,False,False
apps_python_40,4,L2H14|MLP11|MLP16|MLP19,0.9493613138686131,0.458984375,False,True
apps_python_40,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9493613138686131,0.462890625,False,True
apps_python_40,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9793567518248175,0.86083984375,True,True
apps_python_40,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9954379562043796,1.26171875,True,True
apps_python_40,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9973910812043796,1.37164306640625,True,True
apps_python_40,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9997790260036497,1.756866455078125,True,True
codecontests_cpp_40,1,L2H14,-0.08936170212765958,-3.995635986328125,False,False
codecontests_cpp_40,2,L2H14|MLP11,0.5872340425531914,-1.3623046875,False,False
codecontests_cpp_40,3,L2H14|MLP11|MLP16,0.8595744680851064,0.1171875,True,True
codecontests_cpp_40,4,L2H14|MLP11|MLP16|MLP19,0.9507978723404256,1.1005859375,True,True
codecontests_cpp_40,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9523936170212766,1.1220703125,True,True
codecontests_cpp_40,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9703457446808511,1.46923828125,True,True
codecontests_cpp_40,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9918882978723405,2.20458984375,True,True
codecontests_cpp_40,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9938497340425532,2.3211669921875,True,True
codecontests_cpp_40,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9978390957446809,2.6483154296875,True,True
codecontests_java_40,1,L2H14,0.17177914110429449,-4.21343994140625,False,False
codecontests_java_40,2,L2H14|MLP11,0.43558282208588955,-2.8310546875,False,False
codecontests_java_40,3,L2H14|MLP11|MLP16,0.48466257668711654,-2.53564453125,False,False
codecontests_java_40,4,L2H14|MLP11|MLP16|MLP19,0.8297546012269938,-0.32421875,False,False
codecontests_java_40,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.897239263803681,0.30078125,True,True
codecontests_java_40,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9144938650306749,0.529296875,True,True
codecontests_java_40,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9870590490797546,2.13720703125,True,True
codecontests_java_40,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9866756134969326,2.13525390625,True,True
codecontests_java_40,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9926667944785276,2.525146484375,True,True
codecontests_cpp_41,1,L2H14,-0.3735632183908046,-3.703369140625,False,False
codecontests_cpp_41,2,L2H14|MLP11,0.5,-1.2216796875,False,False
codecontests_cpp_41,3,L2H14|MLP11|MLP16,0.8354885057471264,0.255859375,True,True
codecontests_cpp_41,4,L2H14|MLP11|MLP16|MLP19,0.970007183908046,1.96533203125,True,True
codecontests_cpp_41,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9748563218390804,2.103515625,True,True
codecontests_cpp_41,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9885955459770115,2.687744140625,True,True
codecontests_cpp_41,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9949263649425287,3.2049560546875,True,True
codecontests_cpp_41,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9966549928160919,3.42840576171875,True,True
codecontests_cpp_41,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9989504759339081,3.9502716064453125,True,True
codecontests_java_41,1,L2H14,0.16574585635359115,-4.7166748046875,False,False
codecontests_java_41,2,L2H14|MLP11,0.45027624309392267,-3.079833984375,False,False
codecontests_java_41,3,L2H14|MLP11|MLP16,0.5303867403314917,-2.294921875,False,False
codecontests_java_41,4,L2H14|MLP11|MLP16|MLP19,0.4861878453038674,-2.59375,False,False
codecontests_java_41,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.8218232044198895,-0.44921875,False,False
codecontests_java_41,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.8867403314917127,0.13671875,True,True
codecontests_java_41,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9952952348066298,2.239013671875,True,True
codecontests_java_41,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9962232389502762,2.3536376953125,True,True
codecontests_java_41,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.997712361878453,2.549560546875,True,True
humaneval_python_41,1,L2H14,0.08943089430894309,-3.4984893798828125,False,False
humaneval_python_41,2,L2H14|MLP11,0.47560975609756095,-1.94775390625,False,False
humaneval_python_41,3,L2H14|MLP11|MLP16,0.7235772357723578,-0.8134765625,False,False
humaneval_python_41,4,L2H14|MLP11|MLP16|MLP19,0.9120934959349594,0.509765625,True,True
humaneval_python_41,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9334349593495935,0.744140625,True,True
humaneval_python_41,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9425813008130082,0.857421875,True,True
humaneval_python_41,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9425813008130082,0.857421875,True,True
humaneval_python_41,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9583333333333334,1.08984375,True,True
humaneval_python_41,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9845020325203252,1.6826171875,True,True
codecontests_cpp_42,1,L2H14,-0.10638297872340426,-4.873680114746094,False,False
codecontests_cpp_42,2,L2H14|MLP11,0.46808510638297873,-2.2841796875,False,False
codecontests_cpp_42,3,L2H14|MLP11|MLP16,0.7535460992907801,-0.7734375,False,False
codecontests_cpp_42,4,L2H14|MLP11|MLP16|MLP19,0.93572695035461,0.833984375,True,True
codecontests_cpp_42,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9434840425531915,0.9619140625,True,True
codecontests_cpp_42,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9858710106382979,2.047119140625,True,True
codecontests_cpp_42,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9964816046099291,2.7813720703125,True,True
codecontests_cpp_42,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9973819813829787,2.91033935546875,True,True
codecontests_cpp_42,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.99920351285461,3.262115478515625,True,True
codecontests_java_42,1,L2H14,0.0051813471502590676,-5.9972076416015625,False,False
codecontests_java_42,2,L2H14|MLP11,0.344559585492228,-3.8896484375,False,False
codecontests_java_42,3,L2H14|MLP11|MLP16,0.6217616580310881,-2.16943359375,False,False
codecontests_java_42,4,L2H14|MLP11|MLP16|MLP19,0.7914507772020726,-0.90625,False,False
codecontests_java_42,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.8613989637305699,-0.296875,False,False
codecontests_java_42,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.8860103626943006,-0.03515625,False,False
codecontests_java_42,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9617875647668394,1.02734375,True,True
codecontests_java_42,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.976360103626943,1.365234375,True,True
codecontests_java_42,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9969235751295337,2.3720703125,True,True
humaneval_python_42,1,L2H14,-0.045714285714285714,-5.717906951904297,False,False
humaneval_python_42,2,L2H14|MLP11,-0.08571428571428572,-5.93414306640625,False,False
humaneval_python_42,3,L2H14|MLP11|MLP16,0.46285714285714286,-2.899169921875,False,False
humaneval_python_42,4,L2H14|MLP11|MLP16|MLP19,0.6471428571428571,-1.83056640625,False,False
humaneval_python_42,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.8357142857142857,-0.537109375,False,False
humaneval_python_42,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9467857142857142,0.638671875,True,True
humaneval_python_42,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9795535714285715,1.32568359375,True,True
humaneval_python_42,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9894196428571429,1.684326171875,True,True
humaneval_python_42,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9976339285714285,2.268310546875,True,True
mbpp_python_42,1,L2H14,-0.08280254777070063,-2.6543731689453125,False,False
mbpp_python_42,2,L2H14|MLP11,0.1592356687898089,-1.96435546875,False,False
mbpp_python_42,3,L2H14|MLP11|MLP16,0.7372611464968153,-0.240234375,False,False
mbpp_python_42,4,L2H14|MLP11|MLP16|MLP19,0.9120222929936306,1.0654296875,True,True
mbpp_python_42,5,L2H14|MLP11|MLP16|MLP19|L20H5,0.9247611464968153,1.2060546875,True,True
mbpp_python_42,6,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1,0.9247611464968153,1.2060546875,True,True
mbpp_python_42,7,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12,0.9446656050955414,1.4189453125,True,True
mbpp_python_42,8,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6,0.9615843949044586,1.67919921875,True,True
mbpp_python_42,9,L2H14|MLP11|MLP16|MLP19|L20H5|L21H1|L21H12|L24H6|MLP27,0.9971511743630573,2.727386474609375,True,True
apps_python_43,1,L2H14,-0.20245398773006135,-6.122589111328125,False,False
apps_python_43,2,L2H14|MLP11,-0.5521472392638037,-7.8603515625,False,False
apps_python_43,3,L2H14|MLP11|MLP16,0.18404907975460122,-4.025390625,False,False
apps_python_43,4,L2H14|MLP11|MLP16|MLP19,0.6242331288343558,-1.763671875,False,False
