sample_id,head,blocked_node,source_ratio,blocked_ratio,mediated_ratio,top1_success
codecontests_cpp_6,L16H8,MLP19,0.2712765957446808,0.2393617021276596,0.03191489361702124,False
codecontests_cpp_6,L17H2,MLP11,0.2393617021276596,0.2393617021276596,0.0,False
codecontests_cpp_6,L17H2,MLP16,0.2393617021276596,0.2393617021276596,0.0,False
codecontests_cpp_6,L17H2,MLP19,0.2393617021276596,0.24468085106382978,-0.005319148936170193,False
codecontests_cpp_6,L17H8,MLP11,0.23404255319148937,0.23404255319148937,0.0,False
codecontests_cpp_6,L17H8,MLP16,0.23404255319148937,0.23404255319148937,0.0,False
codecontests_cpp_6,L17H8,MLP19,0.23404255319148937,0.23404255319148937,0.0,False
codecontests_cpp_6,L20H5,MLP11,0.35106382978723405,0.35106382978723405,0.0,False
codecontests_cpp_6,L20H5,MLP16,0.35106382978723405,0.35106382978723405,0.0,False
codecontests_cpp_6,L20H5,MLP19,0.35106382978723405,0.35106382978723405,0.0,False
codecontests_java_6,L2H14,MLP11,0.012987012987012988,0.05194805194805195,-0.03896103896103896,False
codecontests_java_6,L2H14,MLP16,0.012987012987012988,0.1038961038961039,-0.09090909090909091,False
codecontests_java_6,L2H14,MLP19,0.012987012987012988,-0.012987012987012988,0.025974025974025976,False
codecontests_java_6,L16H8,MLP11,0.05844155844155844,0.05844155844155844,0.0,False
codecontests_java_6,L16H8,MLP16,0.05844155844155844,0.09740259740259741,-0.03896103896103897,False
codecontests_java_6,L16H8,MLP19,0.05844155844155844,0.045454545454545456,0.012987012987012984,False
codecontests_java_6,L17H2,MLP11,0.20454545454545456,0.20454545454545456,0.0,False
codecontests_java_6,L17H2,MLP16,0.20454545454545456,0.20454545454545456,0.0,False
codecontests_java_6,L17H2,MLP19,0.20454545454545456,0.17532467532467533,0.02922077922077923,False
codecontests_java_6,L17H8,MLP11,0.3181818181818182,0.3181818181818182,0.0,False
codecontests_java_6,L17H8,MLP16,0.3181818181818182,0.3181818181818182,0.0,False
codecontests_java_6,L17H8,MLP19,0.3181818181818182,0.2435064935064935,0.07467532467532467,False
codecontests_java_6,L20H5,MLP11,0.2662337662337662,0.2662337662337662,0.0,False
codecontests_java_6,L20H5,MLP16,0.2662337662337662,0.2662337662337662,0.0,False
codecontests_java_6,L20H5,MLP19,0.2662337662337662,0.2662337662337662,0.0,False
codecontests_java_7,L2H14,MLP11,0.14705882352941177,0.1323529411764706,0.01470588235294118,False
codecontests_java_7,L2H14,MLP16,0.14705882352941177,0.03431372549019608,0.11274509803921569,False
codecontests_java_7,L2H14,MLP19,0.14705882352941177,0.12745098039215685,0.019607843137254916,False
codecontests_java_7,L16H8,MLP11,0.23039215686274508,0.23039215686274508,0.0,False
codecontests_java_7,L16H8,MLP16,0.23039215686274508,0.19607843137254902,0.03431372549019607,False
codecontests_java_7,L16H8,MLP19,0.23039215686274508,0.16666666666666666,0.06372549019607843,False
codecontests_java_7,L17H2,MLP11,0.2647058823529412,0.2647058823529412,0.0,False
codecontests_java_7,L17H2,MLP16,0.2647058823529412,0.2647058823529412,0.0,False
codecontests_java_7,L17H2,MLP19,0.2647058823529412,0.23039215686274508,0.034313725490196095,False
codecontests_java_7,L17H8,MLP11,0.31862745098039214,0.31862745098039214,0.0,False
codecontests_java_7,L17H8,MLP16,0.31862745098039214,0.31862745098039214,0.0,False
codecontests_java_7,L17H8,MLP19,0.31862745098039214,0.3235294117647059,-0.004901960784313764,False
codecontests_java_7,L20H5,MLP11,0.14705882352941177,0.14705882352941177,0.0,False
codecontests_java_7,L20H5,MLP16,0.14705882352941177,0.14705882352941177,0.0,False
codecontests_java_7,L20H5,MLP19,0.14705882352941177,0.14705882352941177,0.0,False
apps_python_8,L2H14,MLP11,0.11004784688995216,0.11004784688995216,0.0,False
