sample_id,node,rank,token,logit_delta,tool_token_delta,distractor_token_delta
codecontests_java_12,MLP11,4, agents,1.75,2.0625,-2.0
codecontests_java_12,MLP11,5,.BooleanField,1.734375,2.0625,-2.0
codecontests_java_12,MLP16,1, monthly,1.53125,1.3125,-2.125
codecontests_java_12,MLP16,2,个多,1.484375,1.3125,-2.125
codecontests_java_12,MLP16,3,.Xml,1.46875,1.3125,-2.125
codecontests_java_12,MLP16,4, statement,1.4375,1.3125,-2.125
codecontests_java_12,MLP16,5, mưa,1.40625,1.3125,-2.125
codecontests_java_12,MLP19,1,elters,3.203125,2.8125,-2.375
codecontests_java_12,MLP19,2, clustered,3.125,2.8125,-2.375
codecontests_java_12,MLP19,3,.Button,3.109375,2.8125,-2.375
codecontests_java_12,MLP19,4, bl,3.09375,2.8125,-2.375
codecontests_java_12,MLP19,5, evenly,3.015625,2.8125,-2.375
apps_python_13,MLP11,1,[thread,1.0078125,0.375,-0.25
apps_python_13,MLP11,2,erce,0.90234375,0.375,-0.25
apps_python_13,MLP11,3,〓,0.875,0.375,-0.25
apps_python_13,MLP11,4,-tax,0.828125,0.375,-0.25
apps_python_13,MLP11,5,        ,0.8125,0.375,-0.25
apps_python_13,MLP16,1, τ,1.53125,1.125,-2.0
apps_python_13,MLP16,2,扺,1.5078125,1.125,-2.0
apps_python_13,MLP16,3,""":[""",1.34375,1.125,-2.0
apps_python_13,MLP16,4,-quarter,1.34375,1.125,-2.0
apps_python_13,MLP16,5, occupying,1.265625,1.125,-2.0
apps_python_13,MLP19,1, τ,1.921875,1.125,-1.75
apps_python_13,MLP19,2,➾,1.5703125,1.125,-1.75
apps_python_13,MLP19,3, ·,1.5625,1.125,-1.75
apps_python_13,MLP19,4, �,1.5625,1.125,-1.75
apps_python_13,MLP19,5, �,1.5,1.125,-1.75
codecontests_java_13,MLP11,1,<tool_call>,3.0,3.0,-2.875
codecontests_java_13,MLP11,2,㌢,2.65625,3.0,-2.875
codecontests_java_13,MLP11,3,㍑,2.609375,3.0,-2.875
codecontests_java_13,MLP11,4, τ,2.59375,3.0,-2.875
codecontests_java_13,MLP11,5, parties,2.578125,3.0,-2.875
codecontests_java_13,MLP16,1,取,2.21875,1.25,-2.5
codecontests_java_13,MLP16,2,ửa,2.1875,1.25,-2.5
codecontests_java_13,MLP16,3,าะ,2.1875,1.25,-2.5
codecontests_java_13,MLP16,4,.windows,2.09375,1.25,-2.5
codecontests_java_13,MLP16,5, computed,1.9921875,1.25,-2.5
codecontests_java_13,MLP19,1, thicker,2.84375,2.125,-2.125
codecontests_java_13,MLP19,2,elters,2.734375,2.125,-2.125
codecontests_java_13,MLP19,3, phrases,2.671875,2.125,-2.125
codecontests_java_13,MLP19,4,�除,2.65625,2.125,-2.125
codecontests_java_13,MLP19,5, spatial,2.609375,2.125,-2.125
apps_python_14,MLP11,1,from,2.1875,-1.0,1.25
apps_python_14,MLP11,2,ewe,2.0625,-1.0,1.25
apps_python_14,MLP11,3, from,1.84375,-1.0,1.25
apps_python_14,MLP11,4,	from,1.828125,-1.0,1.25
apps_python_14,MLP11,5,From,1.8125,-1.0,1.25
apps_python_14,MLP16,1, occupying,1.90625,1.375,-1.5
apps_python_14,MLP16,2,""">#",1.7890625,1.375,-1.5
apps_python_14,MLP16,3,推出,1.75,1.375,-1.5
apps_python_14,MLP16,4,.ToolStripItem,1.75,1.375,-1.5
apps_python_14,MLP16,5, threads,1.734375,1.375,-1.5
apps_python_14,MLP19,1, τ,2.640625,1.5,-1.625
apps_python_14,MLP19,2, sector,2.4375,1.5,-1.625
apps_python_14,MLP19,3,-uppercase,2.265625,1.5,-1.625
apps_python_14,MLP19,4, recycled,2.21875,1.5,-1.625
apps_python_14,MLP19,5, rank,2.203125,1.5,-1.625
codecontests_cpp_14,MLP11,1,<tool_call>,1.375,1.375,-2.0
codecontests_cpp_14,MLP11,2, parties,1.3125,1.375,-2.0
codecontests_cpp_14,MLP11,3,opup,1.265625,1.375,-2.0
codecontests_cpp_14,MLP11,4,㍑,1.21875,1.375,-2.0
codecontests_cpp_14,MLP11,5,.hashCode,1.21875,1.375,-2.0
codecontests_cpp_14,MLP16,1, onset,1.7734375,1.75,-2.875
codecontests_cpp_14,MLP16,2,<tool_call>,1.75,1.75,-2.875
codecontests_cpp_14,MLP16,3, Golden,1.71875,1.75,-2.875
codecontests_cpp_14,MLP16,4,呈,1.6328125,1.75,-2.875
codecontests_cpp_14,MLP16,5, Yellow,1.625,1.75,-2.875
codecontests_cpp_14,MLP19,1, Trump,1.953125,1.875,-2.375
codecontests_cpp_14,MLP19,2,<tool_call>,1.875,1.875,-2.375
codecontests_cpp_14,MLP19,3,(EXPR,1.8203125,1.875,-2.375
codecontests_cpp_14,MLP19,4,""">×</",1.8125,1.875,-2.375
codecontests_cpp_14,MLP19,5,MouseClicked,1.8125,1.875,-2.375
codecontests_java_14,MLP11,1,<tool_call>,2.75,2.75,-2.125
codecontests_java_14,MLP11,2, reputed,2.53125,2.75,-2.125
codecontests_java_14,MLP11,3, agents,2.484375,2.75,-2.125
codecontests_java_14,MLP11,4, menus,2.421875,2.75,-2.125
codecontests_java_14,MLP11,5, intervals,2.40625,2.75,-2.125
codecontests_java_14,MLP16,1, menus,1.75,1.375,-2.0
codecontests_java_14,MLP16,2, yearly,1.7421875,1.375,-2.0
codecontests_java_14,MLP16,3,alties,1.6640625,1.375,-2.0
codecontests_java_14,MLP16,4,.to,1.59375,1.375,-2.0
codecontests_java_14,MLP16,5, to,1.546875,1.375,-2.0
codecontests_java_14,MLP19,1, clusters,2.453125,2.0,-1.375
codecontests_java_14,MLP19,2, kitchens,2.296875,2.0,-1.375
codecontests_java_14,MLP19,3, bodies,2.28125,2.0,-1.375
codecontests_java_14,MLP19,4, clustered,2.25,2.0,-1.375
codecontests_java_14,MLP19,5,.ToolTip,2.171875,2.0,-1.375
codecontests_cpp_15,MLP11,1,.Mouse,0.578125,0.25,-0.25
codecontests_cpp_15,MLP11,2, paths,0.5625,0.25,-0.25
codecontests_cpp_15,MLP11,3, ├,0.5625,0.25,-0.25
codecontests_cpp_15,MLP11,4, thresholds,0.5546875,0.25,-0.25
codecontests_cpp_15,MLP11,5, then,0.53515625,0.25,-0.25
codecontests_cpp_15,MLP16,1,扺,1.15625,0.75,-1.125
codecontests_cpp_15,MLP16,2,[counter,1.15625,0.75,-1.125
codecontests_cpp_15,MLP16,3,.Mouse,1.0859375,0.75,-1.125
codecontests_cpp_15,MLP16,4,""">×</",1.0625,0.75,-1.125
codecontests_cpp_15,MLP16,5, Ste,1.0625,0.75,-1.125
codecontests_cpp_15,MLP19,1, �,1.8125,1.125,-1.625
codecontests_cpp_15,MLP19,2, �,1.625,1.125,-1.625
codecontests_cpp_15,MLP19,3, ¬,1.5,1.125,-1.625
codecontests_cpp_15,MLP19,4, �,1.5,1.125,-1.625
codecontests_cpp_15,MLP19,5, ∧,1.4375,1.125,-1.625
codecontests_java_15,MLP11,1,<tool_call>,2.375,2.375,-1.75
codecontests_java_15,MLP11,2, reputed,2.140625,2.375,-1.75
codecontests_java_15,MLP11,3, lắm,2.09375,2.375,-1.75
codecontests_java_15,MLP11,4,扇,2.09375,2.375,-1.75
codecontests_java_15,MLP11,5,.KeyPress,2.0625,2.375,-1.75
codecontests_java_15,MLP16,1,ToRemove,1.78125,1.0,-1.0
codecontests_java_15,MLP16,2,>--,1.6875,1.0,-1.0
codecontests_java_15,MLP16,3,togroup,1.6875,1.0,-1.0
codecontests_java_15,MLP16,4,LOOR,1.671875,1.0,-1.0
codecontests_java_15,MLP16,5,ToDelete,1.65625,1.0,-1.0
codecontests_java_15,MLP19,1,elters,3.75,3.0,-2.375
codecontests_java_15,MLP19,2, evenly,3.421875,3.0,-2.375
codecontests_java_15,MLP19,3, clustered,3.28125,3.0,-2.375
codecontests_java_15,MLP19,4, freshly,3.265625,3.0,-2.375
codecontests_java_15,MLP19,5, thicker,3.25,3.0,-2.375
apps_python_16,MLP11,1, Principal,1.0,0.125,-0.5
apps_python_16,MLP11,2,.now,1.0,0.125,-0.5
apps_python_16,MLP11,3, Ball,0.9453125,0.125,-0.5
apps_python_16,MLP11,4,工具,0.875,0.125,-0.5
apps_python_16,MLP11,5,writes,0.875,0.125,-0.5
apps_python_16,MLP16,1,""":[""",1.125,0.5,-2.125
apps_python_16,MLP16,2, SqlParameter,1.0078125,0.5,-2.125
apps_python_16,MLP16,3,':{',1.0,0.5,-2.125
apps_python_16,MLP16,4, ⟨,1.0,0.5,-2.125
apps_python_16,MLP16,5,扺,0.9609375,0.5,-2.125
apps_python_16,MLP19,1,])->,1.6171875,0.875,-1.875
apps_python_16,MLP19,2,其间,1.5,0.875,-1.875
apps_python_16,MLP19,3,""">#",1.4765625,0.875,-1.875
apps_python_16,MLP19,4,""":[""",1.390625,0.875,-1.875
apps_python_16,MLP19,5, disappearing,1.3828125,0.875,-1.875
codecontests_cpp_16,MLP11,1,mPid,1.4140625,1.0,-0.875
codecontests_cpp_16,MLP11,2,-dropdown,1.375,1.0,-0.875
codecontests_cpp_16,MLP11,3,[Double,1.2734375,1.0,-0.875
codecontests_cpp_16,MLP11,4,pendicular,1.25,1.0,-0.875
codecontests_cpp_16,MLP11,5,.LocalDate,1.234375,1.0,-0.875
codecontests_cpp_16,MLP16,1,-dropdown,1.65625,1.25,-2.125
codecontests_cpp_16,MLP16,2,闪电,1.578125,1.25,-2.125
codecontests_cpp_16,MLP16,3,扺,1.53125,1.25,-2.125
codecontests_cpp_16,MLP16,4,��,1.46875,1.25,-2.125
codecontests_cpp_16,MLP16,5, τ,1.46875,1.25,-2.125
codecontests_cpp_16,MLP19,1, τ,1.96875,1.375,-1.75
codecontests_cpp_16,MLP19,2, Δ,1.75,1.375,-1.75
codecontests_cpp_16,MLP19,3, ∧,1.71875,1.375,-1.75
codecontests_cpp_16,MLP19,4, ε,1.6875,1.375,-1.75
codecontests_cpp_16,MLP19,5, �,1.6875,1.375,-1.75
codecontests_java_16,MLP11,1, threads,1.953125,1.75,-1.625
codecontests_java_16,MLP11,2, royal,1.8359375,1.75,-1.625
codecontests_java_16,MLP11,3,.Button,1.8359375,1.75,-1.625
codecontests_java_16,MLP11,4,<tool_call>,1.75,1.75,-1.625
codecontests_java_16,MLP11,5,开,1.734375,1.75,-1.625
codecontests_java_16,MLP16,1, statement,1.25,0.375,-1.0
codecontests_java_16,MLP16,2,为主,1.140625,0.375,-1.0
codecontests_java_16,MLP16,3, pallet,1.125,0.375,-1.0
codecontests_java_16,MLP16,4,statement,1.09375,0.375,-1.0
codecontests_java_16,MLP16,5, angles,1.078125,0.375,-1.0
codecontests_java_16,MLP19,1, judged,1.6015625,1.0,-1.25
codecontests_java_16,MLP19,2,.CheckBox,1.59375,1.0,-1.25
codecontests_java_16,MLP19,3,BeenCalled,1.53125,1.0,-1.25
codecontests_java_16,MLP19,4,.Button,1.5078125,1.0,-1.25
codecontests_java_16,MLP19,5,又是,1.5,1.0,-1.25
apps_python_17,MLP11,1,atori,1.1953125,-0.375,0.5
apps_python_17,MLP11,2, HERE,1.140625,-0.375,0.5
apps_python_17,MLP11,3,here,1.140625,-0.375,0.5
apps_python_17,MLP11,4,ine,1.125,-0.375,0.5
apps_python_17,MLP11,5,def,1.125,-0.375,0.5
apps_python_17,MLP16,1,""":[""",1.46875,0.5,-2.0
apps_python_17,MLP16,2,推出,1.3984375,0.5,-2.0
apps_python_17,MLP16,3, occupying,1.25,0.5,-2.0
apps_python_17,MLP16,4,扺,1.2109375,0.5,-2.0
apps_python_17,MLP16,5,':[',1.203125,0.5,-2.0
apps_python_17,MLP19,1, τ,1.703125,0.75,-1.75
apps_python_17,MLP19,2,""">#",1.6015625,0.75,-1.75
apps_python_17,MLP19,3, thrown,1.5078125,0.75,-1.75
apps_python_17,MLP19,4, �,1.5,0.75,-1.75
apps_python_17,MLP19,5,扺,1.4921875,0.75,-1.75
codecontests_cpp_17,MLP11,1,-dismiss,0.8125,0.5,-0.875
codecontests_cpp_17,MLP11,2,ящих,0.78125,0.5,-0.875
codecontests_cpp_17,MLP11,3,.hashCode,0.75,0.5,-0.875
codecontests_cpp_17,MLP11,4, carried,0.7265625,0.5,-0.875
codecontests_cpp_17,MLP11,5,-tab,0.71875,0.5,-0.875
codecontests_cpp_17,MLP16,1, monthly,0.9375,0.5,-1.125
codecontests_cpp_17,MLP16,2,-quarter,0.90625,0.5,-1.125
codecontests_cpp_17,MLP16,3,个多,0.8828125,0.5,-1.125
codecontests_cpp_17,MLP16,4,呈,0.875,0.5,-1.125
codecontests_cpp_17,MLP16,5, panel,0.875,0.5,-1.125
codecontests_cpp_17,MLP19,1, '</,1.96875,1.25,-1.75
codecontests_cpp_17,MLP19,2,留下来,1.765625,1.25,-1.75
codecontests_cpp_17,MLP19,3, entry,1.59375,1.25,-1.75
codecontests_cpp_17,MLP19,4," ?>""",1.59375,1.25,-1.75
codecontests_cpp_17,MLP19,5, Equal,1.578125,1.25,-1.75
codecontests_java_17,MLP11,1,<tool_call>,2.6875,2.6875,-2.25
codecontests_java_17,MLP11,2, reputed,2.125,2.6875,-2.25
codecontests_java_17,MLP11,3, revelations,1.953125,2.6875,-2.25
codecontests_java_17,MLP11,4, deemed,1.953125,2.6875,-2.25
codecontests_java_17,MLP11,5, intervals,1.9375,2.6875,-2.25
codecontests_java_17,MLP16,1,<tool_call>,2.4375,2.4375,-2.625
codecontests_java_17,MLP16,2, reputed,2.078125,2.4375,-2.625
codecontests_java_17,MLP16,3, menus,2.046875,2.4375,-2.625
codecontests_java_17,MLP16,4,าะ,2.0,2.4375,-2.625
codecontests_java_17,MLP16,5,ำ,1.984375,2.4375,-2.625
codecontests_java_17,MLP19,1,<tool_call>,3.8125,3.8125,-3.125
codecontests_java_17,MLP19,2,��索,3.4375,3.8125,-3.125
codecontests_java_17,MLP19,3,.BooleanField,3.1875,3.8125,-3.125
codecontests_java_17,MLP19,4, reputed,3.140625,3.8125,-3.125
codecontests_java_17,MLP19,5,.Button,3.125,3.8125,-3.125
mbpp_python_17,MLP11,1,.createTextNode,1.265625,0.125,-0.125
mbpp_python_17,MLP11,2,from,1.25,0.125,-0.125
mbpp_python_17,MLP11,3,.Find,1.234375,0.125,-0.125
mbpp_python_17,MLP11,4,[path,1.1875,0.125,-0.125
mbpp_python_17,MLP11,5,[target,1.1875,0.125,-0.125
mbpp_python_17,MLP16,1, Json,2.3125,1.625,-3.875
mbpp_python_17,MLP16,2,""":[""",2.296875,1.625,-3.875
mbpp_python_17,MLP16,3,""">×</",2.21875,1.625,-3.875
mbpp_python_17,MLP16,4,扺,2.15625,1.625,-3.875
mbpp_python_17,MLP16,5,""">#",2.046875,1.625,-3.875
mbpp_python_17,MLP19,1,""">#",2.8125,1.375,-2.5
mbpp_python_17,MLP19,2,""">×</",2.5625,1.375,-2.5
mbpp_python_17,MLP19,3, white,2.5,1.375,-2.5
mbpp_python_17,MLP19,4,])->,2.453125,1.375,-2.5
mbpp_python_17,MLP19,5,`.`,2.390625,1.375,-2.5
codecontests_cpp_18,MLP11,1,ewe,1.0,-0.25,0.5
codecontests_cpp_18,MLP11,2,otos,0.9375,-0.25,0.5
codecontests_cpp_18,MLP11,3,abal,0.9140625,-0.25,0.5
codecontests_cpp_18,MLP11,4,Translation,0.875,-0.25,0.5
codecontests_cpp_18,MLP11,5,abd,0.875,-0.25,0.5
codecontests_cpp_18,MLP16,1, clearTimeout,1.234375,1.0,-1.25
codecontests_cpp_18,MLP16,2,扺,1.15625,1.0,-1.25
codecontests_cpp_18,MLP16,3,(Json,1.1171875,1.0,-1.25
codecontests_cpp_18,MLP16,4,-dropdown,1.09375,1.0,-1.25
codecontests_cpp_18,MLP16,5,抵,1.09375,1.0,-1.25
codecontests_cpp_18,MLP19,1,ervlet,1.578125,1.0,-1.125
codecontests_cpp_18,MLP19,2,最多的,1.5,1.0,-1.125
codecontests_cpp_18,MLP19,3,_CSV,1.4921875,1.0,-1.125
codecontests_cpp_18,MLP19,4, coloured,1.4375,1.0,-1.125
codecontests_cpp_18,MLP19,5, �,1.4375,1.0,-1.125
codecontests_java_18,MLP11,1,ake,1.0,0.0,0.125
codecontests_java_18,MLP11,2,bate,1.0,0.0,0.125
codecontests_java_18,MLP11,3,皇子,0.9375,0.0,0.125
codecontests_java_18,MLP11,4,oro,0.875,0.0,0.125
codecontests_java_18,MLP11,5,ngle,0.875,0.0,0.125
codecontests_java_18,MLP16,1,uesday,1.28125,1.0,-1.0
codecontests_java_18,MLP16,2, stake,1.25,1.0,-1.0
codecontests_java_18,MLP16,3, 대해서,1.2421875,1.0,-1.0
codecontests_java_18,MLP16,4, reputed,1.234375,1.0,-1.0
codecontests_java_18,MLP16,5, sectors,1.234375,1.0,-1.0
codecontests_java_18,MLP19,1,MouseClicked,1.625,1.25,-1.25
codecontests_java_18,MLP19,2, carried,1.53125,1.25,-1.25
codecontests_java_18,MLP19,3,以至于,1.5,1.25,-1.25
codecontests_java_18,MLP19,4,又是,1.484375,1.25,-1.25
codecontests_java_18,MLP19,5,"`""]\n",1.484375,1.25,-1.25
humaneval_python_18,MLP11,1,[train,1.21875,0.375,-1.25
humaneval_python_18,MLP11,2,.secondary,1.09375,0.375,-1.25
humaneval_python_18,MLP11,3,.submit,1.078125,0.375,-1.25
humaneval_python_18,MLP11,4,[input,1.03125,0.375,-1.25
humaneval_python_18,MLP11,5,[source,1.03125,0.375,-1.25
humaneval_python_18,MLP16,1, �,1.75,1.0,-2.625
humaneval_python_18,MLP16,2,扺,1.703125,1.0,-2.625
humaneval_python_18,MLP16,3,⿊,1.6875,1.0,-2.625
humaneval_python_18,MLP16,4,(Json,1.65625,1.0,-2.625
humaneval_python_18,MLP16,5, Json,1.65625,1.0,-2.625
humaneval_python_18,MLP19,1,(Json,1.7109375,0.75,-1.375
humaneval_python_18,MLP19,2,.ToolStripItem,1.6875,0.75,-1.375
humaneval_python_18,MLP19,3,扺,1.6796875,0.75,-1.375
humaneval_python_18,MLP19,4,Superview,1.671875,0.75,-1.375
humaneval_python_18,MLP19,5,(MenuItem,1.671875,0.75,-1.375
codecontests_java_19,MLP11,1, equal,1.0625,0.875,-1.625
codecontests_java_19,MLP11,2, Equal,1.03125,0.875,-1.625
codecontests_java_19,MLP11,3, Open,1.0078125,0.875,-1.625
codecontests_java_19,MLP11,4,推出,0.984375,0.875,-1.625
codecontests_java_19,MLP11,5,.hashCode,0.96875,0.875,-1.625
codecontests_java_19,MLP16,1, statement,1.34375,1.0,-1.875
codecontests_java_19,MLP16,2, mưa,1.1875,1.0,-1.875
codecontests_java_19,MLP16,3,.answers,1.1875,1.0,-1.875
codecontests_java_19,MLP16,4, equal,1.171875,1.0,-1.875
codecontests_java_19,MLP16,5, street,1.140625,1.0,-1.875
codecontests_java_19,MLP19,1, entry,2.59375,1.875,-2.625
codecontests_java_19,MLP19,2, evenly,2.5625,1.875,-2.625
codecontests_java_19,MLP19,3, bl,2.515625,1.875,-2.625
codecontests_java_19,MLP19,4, Equal,2.375,1.875,-2.625
codecontests_java_19,MLP19,5,.Button,2.375,1.875,-2.625
apps_python_20,MLP11,1,']->,0.8125,0.25,-1.0
apps_python_20,MLP11,2, orally,0.75,0.25,-1.0
apps_python_20,MLP11,3,(Json,0.75,0.25,-1.0
apps_python_20,MLP11,4,.ToolStripItem,0.7265625,0.25,-1.0
apps_python_20,MLP11,5, ●,0.6875,0.25,-1.0
apps_python_20,MLP16,1, OPEN,1.2734375,0.625,-1.625
apps_python_20,MLP16,2, triggered,1.21875,0.625,-1.625
apps_python_20,MLP16,3,太高,1.203125,0.625,-1.625
apps_python_20,MLP16,4,开店,1.1875,0.625,-1.625
apps_python_20,MLP16,5, occupying,1.1875,0.625,-1.625
apps_python_20,MLP19,1, stamped,1.21875,0.5,-2.0
apps_python_20,MLP19,2,少吃,1.171875,0.5,-2.0
apps_python_20,MLP19,3,""">#",1.125,0.5,-2.0
apps_python_20,MLP19,4, Mountain,1.125,0.5,-2.0
apps_python_20,MLP19,5, serialized,1.109375,0.5,-2.0
codecontests_cpp_20,MLP11,1,iao,1.125,-0.375,0.625
codecontests_cpp_20,MLP11,2,ewe,1.125,-0.375,0.625
codecontests_cpp_20,MLP11,3,We,1.0625,-0.375,0.625
codecontests_cpp_20,MLP11,4,abal,1.046875,-0.375,0.625
codecontests_cpp_20,MLP11,5,nP,1.03125,-0.375,0.625
codecontests_cpp_20,MLP16,1,':[',0.90625,0.5,-0.875
codecontests_cpp_20,MLP16,2,抵,0.84375,0.5,-0.875
codecontests_cpp_20,MLP16,3,"'],['",0.8125,0.5,-0.875
codecontests_cpp_20,MLP16,4,.Xml,0.78125,0.5,-0.875
codecontests_cpp_20,MLP16,5, Golden,0.78125,0.5,-0.875
codecontests_cpp_20,MLP19,1, ¬,1.4375,1.125,-1.125
codecontests_cpp_20,MLP19,2, �,1.4375,1.125,-1.125
codecontests_cpp_20,MLP19,3, �,1.375,1.125,-1.125
codecontests_cpp_20,MLP19,4,""">×</",1.375,1.125,-1.125
codecontests_cpp_20,MLP19,5,ervlet,1.328125,1.125,-1.125
codecontests_java_20,MLP11,1,<tool_call>,2.5,2.5,-2.375
codecontests_java_20,MLP11,2, reputed,2.359375,2.5,-2.375
codecontests_java_20,MLP11,3, corners,2.296875,2.5,-2.375
codecontests_java_20,MLP11,4, deemed,2.1875,2.5,-2.375
codecontests_java_20,MLP11,5,.hashCode,2.09375,2.5,-2.375
codecontests_java_20,MLP16,1,<tool_call>,2.0,2.0,-2.0
codecontests_java_20,MLP16,2,opup,1.703125,2.0,-2.0
codecontests_java_20,MLP16,3, quarters,1.703125,2.0,-2.0
codecontests_java_20,MLP16,4, reputed,1.6796875,2.0,-2.0
codecontests_java_20,MLP16,5, rep,1.65625,2.0,-2.0
codecontests_java_20,MLP19,1, evenly,2.328125,2.125,-1.75
codecontests_java_20,MLP19,2,<tool_call>,2.125,2.125,-1.75
codecontests_java_20,MLP19,3, expelled,2.09375,2.125,-1.75
codecontests_java_20,MLP19,4, lắm,2.03125,2.125,-1.75
codecontests_java_20,MLP19,5,opup,2.015625,2.125,-1.75
humaneval_python_21,MLP11,1,[thread,1.4375,0.875,-0.75
humaneval_python_21,MLP11,2,[train,1.390625,0.875,-0.75
humaneval_python_21,MLP11,3,häuser,1.3515625,0.875,-0.75
humaneval_python_21,MLP11,4,皇后,1.3125,0.875,-0.75
humaneval_python_21,MLP11,5,posal,1.296875,0.875,-0.75
humaneval_python_21,MLP16,1,""">#",1.5078125,0.75,-2.0
humaneval_python_21,MLP16,2,⿊,1.3125,0.75,-2.0
humaneval_python_21,MLP16,3, internal,1.1953125,0.75,-2.0
humaneval_python_21,MLP16,4, Spark,1.1875,0.75,-2.0
humaneval_python_21,MLP16,5, τ,1.1875,0.75,-2.0
humaneval_python_21,MLP19,1,刍,1.5,0.625,-1.0
humaneval_python_21,MLP19,2,(Json,1.4375,0.625,-1.0
humaneval_python_21,MLP19,3, silently,1.390625,0.625,-1.0
humaneval_python_21,MLP19,4,.isChecked,1.3828125,0.625,-1.0
humaneval_python_21,MLP19,5, �,1.375,0.625,-1.0
apps_python_22,MLP11,1,[train,1.046875,0.0,-0.5
apps_python_22,MLP11,2,STER,0.90625,0.0,-0.5
apps_python_22,MLP11,3,[ind,0.84375,0.0,-0.5
apps_python_22,MLP11,4, Float,0.828125,0.0,-0.5
apps_python_22,MLP11,5,[test,0.8125,0.0,-0.5
apps_python_22,MLP16,1,""">#",1.359375,0.375,-2.0
apps_python_22,MLP16,2, Spark,1.28125,0.375,-2.0
apps_python_22,MLP16,3, SqlParameter,1.265625,0.375,-2.0
apps_python_22,MLP16,4, Δ,1.234375,0.375,-2.0
apps_python_22,MLP16,5,(Json,1.15625,0.375,-2.0
apps_python_22,MLP19,1,(getString,1.5,0.625,-1.5
apps_python_22,MLP19,2,(Json,1.46875,0.625,-1.5
apps_python_22,MLP19,3,(MenuItem,1.3984375,0.625,-1.5
apps_python_22,MLP19,4, Json,1.375,0.625,-1.5
apps_python_22,MLP19,5,-even,1.34375,0.625,-1.5
codecontests_cpp_22,MLP11,1, we,0.83203125,0.0,0.25
codecontests_cpp_22,MLP11,2,我们需要,0.6875,0.0,0.25
codecontests_cpp_22,MLP11,3,我们,0.6875,0.0,0.25
codecontests_cpp_22,MLP11,4,你要,0.6796875,0.0,0.25
codecontests_cpp_22,MLP11,5, мы,0.67578125,0.0,0.25
codecontests_cpp_22,MLP16,1,.xpath,1.078125,0.625,-0.875
codecontests_cpp_22,MLP16,2, �,1.0625,0.625,-0.875
codecontests_cpp_22,MLP16,3, Golden,1.015625,0.625,-0.875
codecontests_cpp_22,MLP16,4, Δ,1.0,0.625,-0.875
codecontests_cpp_22,MLP16,5, Thunder,1.0,0.625,-0.875
codecontests_cpp_22,MLP19,1, τ,1.5625,1.125,-1.5
codecontests_cpp_22,MLP19,2,⋰,1.5,1.125,-1.5
codecontests_cpp_22,MLP19,3, �,1.5,1.125,-1.5
codecontests_cpp_22,MLP19,4, carried,1.4921875,1.125,-1.5
codecontests_cpp_22,MLP19,5,⎤,1.46875,1.125,-1.5
codecontests_java_22,MLP11,1, Equal,2.8125,2.75,-2.375
codecontests_java_22,MLP11,2,<tool_call>,2.75,2.75,-2.375
codecontests_java_22,MLP11,3, equal,2.671875,2.75,-2.375
codecontests_java_22,MLP11,4, τ,2.65625,2.75,-2.375
codecontests_java_22,MLP11,5,.KeyPress,2.625,2.75,-2.375
codecontests_java_22,MLP16,1,取,2.6875,1.375,-2.125
codecontests_java_22,MLP16,2, OPEN,2.4375,1.375,-2.125
codecontests_java_22,MLP16,3, Open,2.4375,1.375,-2.125
codecontests_java_22,MLP16,4,open,2.421875,1.375,-2.125
codecontests_java_22,MLP16,5,.Open,2.421875,1.375,-2.125
codecontests_java_22,MLP19,1,.ReadLine,2.28125,1.125,-1.375
codecontests_java_22,MLP19,2, click,2.125,1.125,-1.375
codecontests_java_22,MLP19,3, cl,2.109375,1.125,-1.375
codecontests_java_22,MLP19,4, bl,1.921875,1.125,-1.375
codecontests_java_22,MLP19,5, select,1.90625,1.125,-1.375
apps_python_23,MLP11,1,-popup,0.921875,0.5,-0.5
apps_python_23,MLP11,2,-uppercase,0.81640625,0.5,-0.5
apps_python_23,MLP11,3,-json,0.8125,0.5,-0.5
apps_python_23,MLP11,4,-dropdown,0.8125,0.5,-0.5
apps_python_23,MLP11,5,.nextToken,0.78125,0.5,-0.5
apps_python_23,MLP16,1,-quarter,1.5625,0.875,-1.625
apps_python_23,MLP16,2,.ToolStripItem,1.421875,0.875,-1.625
apps_python_23,MLP16,3,街头,1.2265625,0.875,-1.625
apps_python_23,MLP16,4,两条,1.21875,0.875,-1.625
apps_python_23,MLP16,5,专,1.2109375,0.875,-1.625
apps_python_23,MLP19,1,MouseClicked,1.5625,1.0,-1.0
apps_python_23,MLP19,2,ccoli,1.53125,1.0,-1.0
apps_python_23,MLP19,3,.isChecked,1.5,1.0,-1.0
apps_python_23,MLP19,4,-dismiss,1.4765625,1.0,-1.0
apps_python_23,MLP19,5, τ,1.4375,1.0,-1.0
codecontests_cpp_23,MLP11,1, contrasts,1.09375,0.75,-1.0
codecontests_cpp_23,MLP11,2, threads,1.0859375,0.75,-1.0
codecontests_cpp_23,MLP11,3,-main,1.046875,0.75,-1.0
codecontests_cpp_23,MLP11,4, expected,1.046875,0.75,-1.0
codecontests_cpp_23,MLP11,5, corners,1.046875,0.75,-1.0
codecontests_cpp_23,MLP16,1, Golden,1.578125,1.25,-2.375
codecontests_cpp_23,MLP16,2,��,1.4375,1.25,-2.375
codecontests_cpp_23,MLP16,3, ballots,1.421875,1.25,-2.375
codecontests_cpp_23,MLP16,4, Democratic,1.421875,1.25,-2.375
