source,target,support_weighted,support_unweighted
L4H15,L10H2,0.02145728620705373,0.02097902097902098
MLP3,L13H6,0.02143243777852994,0.02097902097902098
MLP15,L16H8,0.021388155882293307,0.02097902097902098
MLP6,L16H9,0.021342582392969166,0.02097902097902098
MLP6,L11H5,0.021342582392969166,0.02097902097902098
MLP12,L13H6,0.0213265462875293,0.02097902097902098
MLP11,L17H12,0.02130882132704383,0.02097902097902098
L4H15,MLP11,0.021256500247231264,0.02097902097902098
MLP1,MLP7,0.021232085994296802,0.02097902097902098
MLP7,L16H13,0.021232085994296802,0.02097902097902098
MLP21,MLP27,0.02122006854605945,0.02097902097902098
L9H5,MLP11,0.02122006854605945,0.02097902097902098
MLP10,MLP11,0.02122006854605945,0.02097902097902098
MLP4,L16H4,0.0212127002396104,0.02097902097902098
MLP2,L11H1,0.02121245674561248,0.02097902097902098
MLP11,L12H0,0.02106378177793448,0.02097902097902098
MLP6,MLP12,0.0210263249696936,0.02097902097902098
MLP2,L13H9,0.020984128218142342,0.02097902097902098
MLP10,L16H13,0.020897722389631022,0.02097902097902098
L9H5,MLP10,0.020897722389631022,0.02097902097902098
MLP1,L13H6,0.02087081952416628,0.02097902097902098
L13H9,L16H8,0.02052256589881609,0.02097902097902098
L11H1,MLP13,0.020514954098369117,0.02097902097902098
MLP0,L11H1,0.020457834387744595,0.02097902097902098
MLP11,L17H2,0.02029953914658553,0.02097902097902098
MLP22,L23H6,0.020177473670322774,0.02097902097902098
MLP22,L24H6,0.020177473670322774,0.02097902097902098
MLP4,L13H9,0.020176186133220902,0.02097902097902098
MLP12,L24H6,0.020156643384272588,0.02097902097902098
L2H15,L4H15,0.020131297263858445,0.02097902097902098
L2H14,MLP6,0.020044583024076572,0.02097902097902098
L13H6,L15H9,0.02001739051124314,0.02097902097902098
L4H15,MLP12,0.019968450747475455,0.02097902097902098
L14H5,L16H8,0.019874204541792808,0.02097902097902098
L15H9,L16H4,0.019789061983773008,0.02097902097902098
L6H0,MLP9,0.019679209460294986,0.02097902097902098
L2H14,L10H5,0.019314505785252577,0.02097902097902098
MLP5,L6H0,0.01911391561534164,0.02097902097902098
MLP2,L4H15,0.01864355943196477,0.02097902097902098
L9H3,MLP10,0.014613025758088595,0.013986013986013986
MLP10,L11H5,0.014613025758088595,0.013986013986013986
MLP4,L11H5,0.014613025758088595,0.013986013986013986
MLP11,L12H10,0.014613025758088595,0.013986013986013986
MLP11,L15H5,0.014613025758088595,0.013986013986013986
L11H1,L13H10,0.014613025758088595,0.013986013986013986
MLP17,MLP21,0.014613025758088595,0.013986013986013986
MLP7,L16H9,0.014613025758088595,0.013986013986013986
MLP0,L13H6,0.014613025758088595,0.013986013986013986
L15H4,MLP17,0.014613025758088595,0.013986013986013986
L16H9,L20H5,0.014613025758088595,0.013986013986013986
L16H9,L20H14,0.014613025758088595,0.013986013986013986
L16H9,L23H6,0.014613025758088595,0.013986013986013986
MLP10,L13H10,0.014613025758088595,0.013986013986013986
L2H15,L11H9,0.014613025758088595,0.013986013986013986
